Data;Visualizacoes;Usuarios;Novos Usuarios;Endereco;Pagina;Codigo
07/08/2023;2;2;0;link_jogo/3371;link_jogo;3371
14/08/2023;2;1;0;link_jogo/3471;link_jogo;3471
05/08/2023;2;2;2;link_jogo/3574;link_jogo;3574
07/08/2023;2;2;2;link_jogo/3574;link_jogo;3574
17/08/2023;2;1;0;link_jogo/3577;link_jogo;3577
13/08/2023;2;1;0;link_jogo/3852;link_jogo;3852
07/08/2023;2;2;0;link_jogo/3916;link_jogo;3916
07/08/2023;2;2;0;link_jogo/3981;link_jogo;3981
07/08/2023;2;2;0;link_jogo/3984;link_jogo;3984
06/08/2023;2;2;2;link_jogo/3989;link_jogo;3989
07/08/2023;2;1;0;link_jogo/4014;link_jogo;4014
10/08/2023;2;2;1;link_jogo/4326;link_jogo;4326
11/08/2023;2;1;1;link_jogo/4326;link_jogo;4326
06/08/2023;2;2;2;link_jogo/4528;link_jogo;4528
04/08/2023;2;1;0;link_jogo/4684;link_jogo;4684
04/08/2023;2;1;0;link_jogo/4688;link_jogo;4688
15/08/2023;2;2;0;link_jogo/4691;link_jogo;4691
18/08/2023;2;1;0;link_jogo/4882;link_jogo;4882
11/08/2023;2;2;1;link_jogo/4990;link_jogo;4990
12/08/2023;2;2;2;link_jogo/4990;link_jogo;4990
15/08/2023;2;2;1;link_jogo/4990;link_jogo;4990
17/08/2023;2;2;2;link_jogo/4990;link_jogo;4990
17/08/2023;2;2;1;link_jogo/4994;link_jogo;4994
17/08/2023;2;2;0;link_jogo/4995;link_jogo;4995
17/08/2023;2;2;0;link_jogo/4996;link_jogo;4996
17/08/2023;2;2;0;link_jogo/4997;link_jogo;4997
12/08/2023;2;2;0;link_jogo/5586;link_jogo;5586
12/08/2023;2;2;0;link_jogo/5614;link_jogo;5614
12/08/2023;2;2;0;link_jogo/5615;link_jogo;5615
14/08/2023;2;2;0;link_jogo/5615;link_jogo;5615
12/08/2023;2;2;0;link_jogo/5616;link_jogo;5616
14/08/2023;2;2;0;link_jogo/5616;link_jogo;5616
14/08/2023;2;2;0;link_jogo/5617;link_jogo;5617
14/08/2023;2;2;0;link_jogo/5618;link_jogo;5618
14/08/2023;2;2;0;link_jogo/5619;link_jogo;5619
14/08/2023;2;2;0;link_jogo/5620;link_jogo;5620
14/08/2023;2;2;0;link_jogo/5621;link_jogo;5621
14/08/2023;2;2;0;link_jogo/5622;link_jogo;5622
14/08/2023;2;2;0;link_jogo/5623;link_jogo;5623
14/08/2023;2;2;0;link_jogo/5625;link_jogo;5625
14/08/2023;2;2;0;link_jogo/5626;link_jogo;5626
10/08/2023;2;1;0;link_jogo/6115;link_jogo;6115
12/08/2023;2;1;0;link_jogo/6405;link_jogo;6405
17/08/2023;2;1;0;link_jogo/6614;link_jogo;6614
11/08/2023;2;2;0;link_jogo/6680;link_jogo;6680
18/08/2023;2;1;0;link_jogo/6685;link_jogo;6685
18/08/2023;2;1;0;link_jogo/6697;link_jogo;6697
07/08/2023;2;2;0;link_jogo/6913;link_jogo;6913
14/08/2023;2;1;1;link_jogo/6920;link_jogo;6920
07/08/2023;2;2;0;link_jogo/6927;link_jogo;6927
07/08/2023;2;2;0;link_jogo/6932;link_jogo;6932
07/08/2023;2;2;0;link_jogo/6933;link_jogo;6933
07/08/2023;2;2;0;link_jogo/7018;link_jogo;7018
07/08/2023;2;1;0;link_jogo/7073;link_jogo;7073
04/08/2023;2;1;0;link_jogo/7137;link_jogo;7137
06/08/2023;2;2;2;link_jogo/7137;link_jogo;7137
11/08/2023;2;2;1;link_jogo/7137;link_jogo;7137
07/08/2023;2;2;1;link_jogo/7328;link_jogo;7328
04/08/2023;2;1;0;link_jogo/7329;link_jogo;7329
04/08/2023;2;1;0;link_jogo/7331;link_jogo;7331
07/08/2023;2;2;0;link_jogo/7407;link_jogo;7407
18/08/2023;2;1;0;link_jogo/7462;link_jogo;7462
04/08/2023;2;0;0;link_jogo/7505;link_jogo;7505
07/08/2023;2;1;0;link_jogo/7645;link_jogo;7645
08/08/2023;2;2;0;link_jogo/7645;link_jogo;7645
09/08/2023;2;2;0;link_jogo/7707;link_jogo;7707
09/08/2023;2;2;0;link_jogo/7725;link_jogo;7725
04/08/2023;2;1;0;link_jogo/7738;link_jogo;7738
11/08/2023;2;2;0;link_jogo/7809;link_jogo;7809
18/08/2023;2;2;0;link_jogo/8231;link_jogo;8231
06/08/2023;2;2;0;link_jogo/8259;link_jogo;8259
18/08/2023;2;2;0;link_jogo/8263;link_jogo;8263
18/08/2023;2;2;0;link_jogo/8275;link_jogo;8275
18/08/2023;2;2;0;link_jogo/8276;link_jogo;8276
11/08/2023;2;2;0;link_jogo/8280;link_jogo;8280
11/08/2023;2;2;0;link_jogo/8287;link_jogo;8287
11/08/2023;2;2;0;link_jogo/8440;link_jogo;8440
05/08/2023;2;2;0;link_jogo/8441;link_jogo;8441
11/08/2023;2;2;0;link_jogo/8444;link_jogo;8444
05/08/2023;2;2;0;link_jogo/8446;link_jogo;8446
11/08/2023;2;2;0;link_jogo/8468;link_jogo;8468
12/08/2023;2;2;0;link_jogo/8468;link_jogo;8468
13/08/2023;2;2;0;link_jogo/8468;link_jogo;8468
11/08/2023;2;2;0;link_jogo/8486;link_jogo;8486
05/08/2023;2;2;0;link_jogo/8611;link_jogo;8611
07/08/2023;2;2;0;link_jogo/8611;link_jogo;8611
07/08/2023;2;2;0;link_jogo/8622;link_jogo;8622
04/08/2023;2;2;0;link_jogo/8663;link_jogo;8663
05/08/2023;2;1;0;link_jogo/8669;link_jogo;8669
14/08/2023;2;1;0;link_jogo/8687;link_jogo;8687
09/08/2023;2;2;0;link_jogo/8693;link_jogo;8693
18/08/2023;2;1;0;link_jogo/8697;link_jogo;8697
09/08/2023;2;2;0;link_jogo/8698;link_jogo;8698
11/08/2023;2;2;0;link_jogo/8698;link_jogo;8698
09/08/2023;2;2;0;link_jogo/8702;link_jogo;8702
11/08/2023;2;2;0;link_jogo/8702;link_jogo;8702
11/08/2023;2;2;0;link_jogo/8711;link_jogo;8711
05/08/2023;2;2;0;link_jogo/8714;link_jogo;8714
06/08/2023;2;2;0;link_jogo/8715;link_jogo;8715
11/08/2023;2;2;0;link_jogo/8716;link_jogo;8716
09/08/2023;2;2;0;link_jogo/8718;link_jogo;8718
11/08/2023;2;1;0;link_jogo/8718;link_jogo;8718
14/08/2023;2;2;0;link_jogo/8719;link_jogo;8719
14/08/2023;2;2;0;link_jogo/8720;link_jogo;8720
11/08/2023;2;2;0;link_jogo/8721;link_jogo;8721
14/08/2023;2;2;0;link_jogo/8721;link_jogo;8721
09/08/2023;2;2;0;link_jogo/8725;link_jogo;8725
13/08/2023;2;2;0;link_jogo/8725;link_jogo;8725
14/08/2023;2;2;0;link_jogo/8725;link_jogo;8725
10/08/2023;2;2;0;link_jogo/8726;link_jogo;8726
13/08/2023;2;2;0;link_jogo/8727;link_jogo;8727
18/08/2023;2;1;0;link_tecnico/117;link_tecnico;117
16/08/2023;2;1;0;link_tecnico/70;link_tecnico;70
13/08/2023;2;2;1;link_tecnico/88;link_tecnico;88
04/08/2023;2;1;0;link_tecnicoadv/146;link_tecnicoadv;146
07/08/2023;2;1;0;link_todos/117/100;link_todos;117/100
05/08/2023;2;1;0;link_todos/1334/300;link_todos;1334/300
04/08/2023;2;2;0;link_todos/152/100;link_todos;152/100
05/08/2023;2;2;2;link_todos/49/200;link_todos;49/200
09/08/2023;2;1;1;link_todos/49/200;link_todos;49/200
08/08/2023;2;1;0;link_todos/80/100;link_todos;80/100
14/08/2023;2;1;0;link_turno/774;link_turno;774
11/08/2023;2;2;0;maiores_publicos;maiores_publicos;#N/D
09/08/2023;2;2;0;maiores_publicos2;maiores_publicos2;#N/D
03/08/2023;2;1;0;maiores_publicos3;maiores_publicos3;#N/D
13/08/2023;2;2;2;maiores_publicos_classicos;maiores_publicos_classicos;#N/D
14/08/2023;2;2;2;maiores_publicos_classicos;maiores_publicos_classicos;#N/D
12/08/2023;2;2;0;marcas_historicas;marcas_historicas;#N/D
08/08/2023;2;2;0;media_goleiro/270300000;media_goleiro;270300000
14/08/2023;2;2;0;mostra_arbitro;mostra_arbitro;#N/D
15/08/2023;2;2;0;mostra_arbitro;mostra_arbitro;#N/D
14/08/2023;2;2;0;mostra_camisa;mostra_camisa;#N/D
05/08/2023;2;2;0;mostra_campeonato;mostra_campeonato;#N/D
18/08/2023;2;2;0;mostra_campeonato;mostra_campeonato;#N/D
07/08/2023;2;2;0;mostra_espadv/202000000;mostra_espadv;202000000
09/08/2023;2;2;0;mostra_espadv/202000000;mostra_espadv;202000000
04/08/2023;2;2;0;mostra_espadv2;mostra_espadv2;#N/D
09/08/2023;2;2;0;mostra_espadv2;mostra_espadv2;#N/D
12/08/2023;2;2;0;mostra_espadv2;mostra_espadv2;#N/D
14/08/2023;2;2;0;mostra_especial/;mostra_especial;
17/08/2023;2;2;0;mostra_especial/;mostra_especial;
18/08/2023;2;2;0;mostra_especial/;mostra_especial;
03/08/2023;2;2;0;mostra_especial_jogo;mostra_especial_jogo;#N/D
04/08/2023;2;1;0;mostra_especial_jogo;mostra_especial_jogo;#N/D
06/08/2023;2;1;0;mostra_especial_jogo;mostra_especial_jogo;#N/D
08/08/2023;2;1;0;mostra_especial_jogo;mostra_especial_jogo;#N/D
10/08/2023;2;1;0;mostra_especial_jogo;mostra_especial_jogo;#N/D
13/08/2023;2;2;0;mostra_especial_jogo;mostra_especial_jogo;#N/D
04/08/2023;2;2;0;mostra_estadio;mostra_estadio;#N/D
07/08/2023;2;2;0;mostra_estadio;mostra_estadio;#N/D
08/08/2023;2;2;0;mostra_estadio;mostra_estadio;#N/D
10/08/2023;2;2;0;mostra_estadio;mostra_estadio;#N/D
17/08/2023;2;2;0;mostra_estadio;mostra_estadio;#N/D
18/08/2023;2;2;0;mostra_estadio;mostra_estadio;#N/D
15/08/2023;2;1;0;mostra_goleada/610000000;mostra_goleada;610000000
14/08/2023;2;2;0;mostra_goltempo;mostra_goltempo;#N/D
08/08/2023;2;1;0;mostra_numeracao_gols;mostra_numeracao_gols;#N/D
04/08/2023;2;2;0;mostra_ranking/800000000000;mostra_ranking;8E+11
14/08/2023;2;2;0;mostra_ranking/800000000000;mostra_ranking;8E+11
06/08/2023;2;2;0;mostra_ranking/800800000000;mostra_ranking;8,008E+11
14/08/2023;2;2;0;mostra_ranking/800800000000;mostra_ranking;8,008E+11
18/08/2023;2;2;0;mostra_ranking/800800000000;mostra_ranking;8,008E+11
18/08/2023;2;2;0;mostra_ranking/800801000000;mostra_ranking;8,00801E+11
06/08/2023;2;2;0;mostra_ranking/800805000000;mostra_ranking;8,00805E+11
17/08/2023;2;2;0;mostra_ranking/800805000000;mostra_ranking;8,00805E+11
03/08/2023;2;2;0;mostra_ranking/801000000000;mostra_ranking;8,01E+11
04/08/2023;2;2;0;mostra_ranking/801000000000;mostra_ranking;8,01E+11
11/08/2023;2;2;0;mostra_ranking/801000000000;mostra_ranking;8,01E+11
14/08/2023;2;2;0;mostra_ranking/801000000000;mostra_ranking;8,01E+11
18/08/2023;2;2;0;mostra_ranking/801000000000;mostra_ranking;8,01E+11
14/08/2023;2;1;0;mostra_ranking/814000000000;mostra_ranking;8,14E+11
14/08/2023;2;1;0;mostra_ranking/814700000000;mostra_ranking;8,147E+11
06/08/2023;2;2;0;mostra_ranking/867000000000;mostra_ranking;8,67E+11
08/08/2023;2;1;0;mostra_ranking/867000000000;mostra_ranking;8,67E+11
18/08/2023;2;2;0;mostra_ranking/867000000000;mostra_ranking;8,67E+11
13/08/2023;2;2;0;mostra_ranking/900910000000;mostra_ranking;9,0091E+11
10/08/2023;2;1;0;mostra_sequencia/500000400;mostra_sequencia;500000400
04/08/2023;2;2;0;mostra_sequencia2;mostra_sequencia2;#N/D
11/08/2023;2;2;0;mostra_tecnico;mostra_tecnico;#N/D
10/08/2023;2;2;0;mostra_tempodet/;mostra_tempodet;
04/08/2023;2;1;0;mostra_todos;mostra_todos;#N/D
09/08/2023;2;2;0;mostra_todos;mostra_todos;#N/D
11/08/2023;2;2;0;mostra_todos;mostra_todos;#N/D
13/08/2023;2;2;0;mostra_todos;mostra_todos;#N/D
14/08/2023;2;2;0;mostra_todos;mostra_todos;#N/D
03/08/2023;2;1;0;mostra_todos_jogador;mostra_todos_jogador;#N/D
06/08/2023;2;2;0;mostra_todos_jogador;mostra_todos_jogador;#N/D
10/08/2023;2;2;0;mostra_todos_jogador;mostra_todos_jogador;#N/D
14/08/2023;2;2;0;mostra_turno;mostra_turno;#N/D
08/08/2023;2;1;0;proximos_jogos;proximos_jogos;#N/D
10/08/2023;2;2;0;publico_ano;publico_ano;#N/D
09/08/2023;2;2;0;publico_ano2;publico_ano2;#N/D
05/08/2023;2;1;0;tecnico;tecnico;#N/D
14/08/2023;2;1;0;todas_camisas/400000000;todas_camisas;400000000
10/08/2023;2;2;0;trabalhos_longos/105492000;trabalhos_longos;105492000
13/08/2023;2;1;0;var_campeonato;var_campeonato;#N/D
09/08/2023;1;1;0;arbitro;arbitro;#N/D
09/08/2023;1;1;0;artilheiro_turno;artilheiro_turno;#N/D
14/08/2023;1;1;0;artilheiro_turno;artilheiro_turno;#N/D
18/08/2023;1;1;0;artilheiro_turno;artilheiro_turno;#N/D
05/08/2023;1;1;0;avaliacao;avaliacao;#N/D
08/08/2023;1;1;0;avaliacao;avaliacao;#N/D
14/08/2023;1;1;0;avaliacao;avaliacao;#N/D
05/08/2023;1;1;1;camisa;camisa;#N/D
07/08/2023;1;1;0;camisa;camisa;#N/D
08/08/2023;1;1;0;camisa;camisa;#N/D
16/08/2023;1;1;0;camisa;camisa;#N/D
18/08/2023;1;1;0;camisa;camisa;#N/D
12/08/2023;1;1;0;cartao_ano;cartao_ano;#N/D
14/08/2023;1;1;0;cartao_ano;cartao_ano;#N/D
18/08/2023;1;1;0;consolida_turno;consolida_turno;#N/D
08/08/2023;1;1;0;consulta_camisa/400001000;consulta_camisa;400001000
10/08/2023;1;1;0;consulta_camisa/400001000;consulta_camisa;400001000
14/08/2023;1;1;0;consulta_camisa/400001000;consulta_camisa;400001000
15/08/2023;1;1;0;consulta_camisa/400001000;consulta_camisa;400001000
13/08/2023;1;1;0;consulta_camisa/400103000;consulta_camisa;400103000
14/08/2023;1;1;0;consulta_camisa/400104000;consulta_camisa;400104000
16/08/2023;1;1;0;consulta_camisa/400104000;consulta_camisa;400104000
14/08/2023;1;1;0;consulta_camisa/400106000;consulta_camisa;400106000
04/08/2023;1;1;0;consulta_camisa/400300000;consulta_camisa;400300000
04/08/2023;1;1;0;consulta_camisa/400345000;consulta_camisa;400345000
08/08/2023;1;1;0;consulta_campano/106720000;consulta_campano;106720000
08/08/2023;1;1;0;consulta_campeonato/103451000;consulta_campeonato;103451000
14/08/2023;1;1;0;consulta_campeonato/103451000;consulta_campeonato;103451000
12/08/2023;1;1;0;consulta_campeonato/103701000;consulta_campeonato;103701000
14/08/2023;1;1;0;consulta_campeonato/103701000;consulta_campeonato;103701000
14/08/2023;1;1;0;consulta_campeonato/103702000;consulta_campeonato;103702000
12/08/2023;1;1;0;consulta_campeonato/103877000;consulta_campeonato;103877000
13/08/2023;1;1;0;consulta_campeonato/103877000;consulta_campeonato;103877000
14/08/2023;1;1;0;consulta_campeonato/103897000;consulta_campeonato;103897000
06/08/2023;1;1;0;consulta_campeonato/103999000;consulta_campeonato;103999000
14/08/2023;1;1;0;consulta_campeonato/103999000;consulta_campeonato;103999000
15/08/2023;1;1;0;consulta_cores/720002000;consulta_cores;720002000
10/08/2023;1;1;0;consulta_cores/720003000;consulta_cores;720003000
04/08/2023;1;1;0;consulta_espadv/106100000;consulta_espadv;106100000
06/08/2023;1;1;0;consulta_espadv/106100000;consulta_espadv;106100000
07/08/2023;1;1;0;consulta_espadv/106100000;consulta_espadv;106100000
09/08/2023;1;1;0;consulta_espadv/106100000;consulta_espadv;106100000
11/08/2023;1;1;0;consulta_espadv/106100000;consulta_espadv;106100000
12/08/2023;1;1;0;consulta_espadv/106100000;consulta_espadv;106100000
14/08/2023;1;1;0;consulta_espadv/106100000;consulta_espadv;106100000
15/08/2023;1;1;0;consulta_espadv/106100000;consulta_espadv;106100000
03/08/2023;1;1;0;consulta_espadv/200000000;consulta_espadv;200000000
04/08/2023;1;1;0;consulta_espadv/200000000;consulta_espadv;200000000
08/08/2023;1;1;0;consulta_espadv/200000000;consulta_espadv;200000000
09/08/2023;1;1;0;consulta_espadv/200000000;consulta_espadv;200000000
12/08/2023;1;1;0;consulta_espadv/200000000;consulta_espadv;200000000
14/08/2023;1;1;0;consulta_espadv/200000000;consulta_espadv;200000000
09/08/2023;1;1;0;consulta_espadv/200150000;consulta_espadv;200150000
10/08/2023;1;1;0;consulta_espadv/200150000;consulta_espadv;200150000
12/08/2023;1;1;0;consulta_espadv/200150000;consulta_espadv;200150000
13/08/2023;1;1;0;consulta_espadv/201000000;consulta_espadv;201000000
04/08/2023;1;1;0;consulta_espadv/203000000;consulta_espadv;203000000
15/08/2023;1;1;0;consulta_espadv/203000000;consulta_espadv;203000000
16/08/2023;1;1;0;consulta_espadv/203000000;consulta_espadv;203000000
08/08/2023;1;1;0;consulta_espadv/210150000;consulta_espadv;210150000
03/08/2023;1;1;0;consulta_especial/100101000;consulta_especial;100101000
13/08/2023;1;1;0;consulta_especial/100101000;consulta_especial;100101000
04/08/2023;1;1;0;consulta_especial/100102000;consulta_especial;100102000
07/08/2023;1;1;0;consulta_especial/100102000;consulta_especial;100102000
09/08/2023;1;1;0;consulta_especial/100102000;consulta_especial;100102000
11/08/2023;1;1;0;consulta_especial/100102000;consulta_especial;100102000
13/08/2023;1;1;0;consulta_especial/100102000;consulta_especial;100102000
14/08/2023;1;1;0;consulta_especial/100102000;consulta_especial;100102000
16/08/2023;1;1;0;consulta_especial/100102000;consulta_especial;100102000
17/08/2023;1;1;0;consulta_especial/100102000;consulta_especial;100102000
12/08/2023;1;1;0;consulta_especial/100102492;consulta_especial;100102492
08/08/2023;1;1;0;consulta_especial/100103000;consulta_especial;100103000
12/08/2023;1;1;0;consulta_especial/100103000;consulta_especial;100103000
15/08/2023;1;1;0;consulta_especial/100103000;consulta_especial;100103000
16/08/2023;1;1;0;consulta_especial/100103000;consulta_especial;100103000
17/08/2023;1;1;0;consulta_especial/100103000;consulta_especial;100103000
06/08/2023;1;1;0;consulta_especial/100103102;consulta_especial;100103102
09/08/2023;1;1;0;consulta_especial/100103102;consulta_especial;100103102
03/08/2023;1;1;0;consulta_especial/100103999;consulta_especial;100103999
13/08/2023;1;1;0;consulta_especial/100104000;consulta_especial;100104000
18/08/2023;1;1;0;consulta_especial/100104000;consulta_especial;100104000
04/08/2023;1;1;0;consulta_especial/100153000;consulta_especial;100153000
10/08/2023;1;1;0;consulta_especial/100358000;consulta_especial;100358000
13/08/2023;1;1;0;consulta_especial/100451000;consulta_especial;100451000
13/08/2023;1;1;0;consulta_especial/100998000;consulta_especial;100998000
14/08/2023;1;1;0;consulta_especial/100998000;consulta_especial;100998000
04/08/2023;1;1;0;consulta_especial/100999000;consulta_especial;100999000
08/08/2023;1;1;0;consulta_especial/100999000;consulta_especial;100999000
13/08/2023;1;1;0;consulta_especial/100999000;consulta_especial;100999000
13/08/2023;1;1;0;consulta_especial/101100000;consulta_especial;101100000
03/08/2023;1;1;0;consulta_especial/102100000;consulta_especial;102100000
04/08/2023;1;1;0;consulta_especial/102100000;consulta_especial;102100000
07/08/2023;1;1;0;consulta_especial/102100000;consulta_especial;102100000
16/08/2023;1;1;0;consulta_especial/102100000;consulta_especial;102100000
06/08/2023;1;1;0;consulta_especial/102103000;consulta_especial;102103000
10/08/2023;1;1;0;consulta_especial/102103000;consulta_especial;102103000
11/08/2023;1;1;0;consulta_especial/102103000;consulta_especial;102103000
13/08/2023;1;1;0;consulta_especial/102103000;consulta_especial;102103000
15/08/2023;1;1;0;consulta_especial/102103000;consulta_especial;102103000
17/08/2023;1;1;0;consulta_especial/102103000;consulta_especial;102103000
15/08/2023;1;1;0;consulta_especial/102103800;consulta_especial;102103800
04/08/2023;1;1;0;consulta_especial/102104000;consulta_especial;102104000
07/08/2023;1;1;0;consulta_especial/103100000;consulta_especial;103100000
13/08/2023;1;1;0;consulta_especial/103100000;consulta_especial;103100000
15/08/2023;1;1;0;consulta_especial/103100000;consulta_especial;103100000
03/08/2023;1;1;0;consulta_especial/103102000;consulta_especial;103102000
11/08/2023;1;1;0;consulta_especial/103102000;consulta_especial;103102000
08/08/2023;1;1;0;consulta_especial/103104000;consulta_especial;103104000
12/08/2023;1;1;0;consulta_especial/103104000;consulta_especial;103104000
15/08/2023;1;1;0;consulta_especial/103104000;consulta_especial;103104000
04/08/2023;1;1;0;consulta_especial/104100000;consulta_especial;104100000
08/08/2023;1;1;0;consulta_especial/104102000;consulta_especial;104102000
09/08/2023;1;1;0;consulta_especial/104102000;consulta_especial;104102000
06/08/2023;1;1;0;consulta_especial/104103000;consulta_especial;104103000
09/08/2023;1;1;0;consulta_especial/104103000;consulta_especial;104103000
12/08/2023;1;1;0;consulta_especial/104103000;consulta_especial;104103000
08/08/2023;1;1;0;consulta_especial/104104000;consulta_especial;104104000
13/08/2023;1;1;0;consulta_especial/104104000;consulta_especial;104104000
13/08/2023;1;1;0;consulta_especial/105100000;consulta_especial;105100000
15/08/2023;1;1;0;consulta_especial/105102000;consulta_especial;105102000
11/08/2023;1;1;0;consulta_especial/105103000;consulta_especial;105103000
13/08/2023;1;1;0;consulta_especial/105103000;consulta_especial;105103000
13/08/2023;1;1;0;consulta_especial/105452000;consulta_especial;105452000
05/08/2023;1;1;0;consulta_especial_adversario;consulta_especial_adversario;#N/D
08/08/2023;1;1;0;consulta_especial_arbitro;consulta_especial_arbitro;#N/D
13/08/2023;1;1;0;consulta_especial_arbitro;consulta_especial_arbitro;#N/D
14/08/2023;1;1;0;consulta_especial_arbitro;consulta_especial_arbitro;#N/D
15/08/2023;1;1;0;consulta_especial_arbitro;consulta_especial_arbitro;#N/D
08/08/2023;1;1;0;consulta_especial_brasileiro;consulta_especial_brasileiro;#N/D
09/08/2023;1;1;0;consulta_especial_brasileiro;consulta_especial_brasileiro;#N/D
10/08/2023;1;1;0;consulta_especial_brasileiro;consulta_especial_brasileiro;#N/D
12/08/2023;1;1;0;consulta_especial_brasileiro;consulta_especial_brasileiro;#N/D
10/08/2023;1;1;0;consulta_especial_classico;consulta_especial_classico;#N/D
12/08/2023;1;1;0;consulta_especial_classico;consulta_especial_classico;#N/D
03/08/2023;1;1;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
05/08/2023;1;1;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
12/08/2023;1;1;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
14/08/2023;1;1;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
16/08/2023;1;1;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
06/08/2023;1;1;0;consulta_especial_gerais;consulta_especial_gerais;#N/D
08/08/2023;1;1;0;consulta_especial_gerais;consulta_especial_gerais;#N/D
16/08/2023;1;1;0;consulta_especial_gerais;consulta_especial_gerais;#N/D
17/08/2023;1;1;0;consulta_especial_gerais;consulta_especial_gerais;#N/D
18/08/2023;1;1;0;consulta_especial_gerais;consulta_especial_gerais;#N/D
18/08/2023;1;1;0;consulta_especial_jogos;consulta_especial_jogos;#N/D
04/08/2023;1;1;0;consulta_especial_presidente;consulta_especial_presidente;#N/D
07/08/2023;1;1;0;consulta_especial_presidente;consulta_especial_presidente;#N/D
13/08/2023;1;1;0;consulta_especial_presidente;consulta_especial_presidente;#N/D
14/08/2023;1;1;0;consulta_especial_presidente;consulta_especial_presidente;#N/D
16/08/2023;1;1;0;consulta_especial_presidente;consulta_especial_presidente;#N/D
07/08/2023;1;1;0;consulta_especial_resultados;consulta_especial_resultados;#N/D
08/08/2023;1;1;0;consulta_especial_resultados;consulta_especial_resultados;#N/D
04/08/2023;1;1;0;consulta_especial_sequencia;consulta_especial_sequencia;#N/D
06/08/2023;1;1;0;consulta_especial_sequencia;consulta_especial_sequencia;#N/D
08/08/2023;1;1;0;consulta_especial_sequencia;consulta_especial_sequencia;#N/D
09/08/2023;1;1;0;consulta_especial_sequencia;consulta_especial_sequencia;#N/D
15/08/2023;1;1;0;consulta_especial_sequencia;consulta_especial_sequencia;#N/D
06/08/2023;1;1;0;consulta_especial_tecadv;consulta_especial_tecadv;#N/D
11/08/2023;1;1;0;consulta_especial_tecadv;consulta_especial_tecadv;#N/D
13/08/2023;1;1;0;consulta_especial_tecadv;consulta_especial_tecadv;#N/D
14/08/2023;1;1;0;consulta_especial_tecadv;consulta_especial_tecadv;#N/D
08/08/2023;1;1;0;consulta_especial_tecnico;consulta_especial_tecnico;#N/D
05/08/2023;1;1;0;consulta_estadio/102451000;consulta_estadio;102451000
06/08/2023;1;1;0;consulta_estadio/102451000;consulta_estadio;102451000
09/08/2023;1;1;0;consulta_estadio/102451000;consulta_estadio;102451000
08/08/2023;1;1;0;consulta_estadio/102452000;consulta_estadio;102452000
10/08/2023;1;1;0;consulta_estadio/102452000;consulta_estadio;102452000
15/08/2023;1;1;0;consulta_estadio/102452000;consulta_estadio;102452000
05/08/2023;1;1;0;consulta_estadio/102999000;consulta_estadio;102999000
07/08/2023;1;1;0;consulta_estadio/102999000;consulta_estadio;102999000
11/08/2023;1;1;0;consulta_estadio/102999000;consulta_estadio;102999000
08/08/2023;1;1;0;consulta_fornecedor/400125000;consulta_fornecedor;400125000
12/08/2023;1;1;0;consulta_goleiro/270000100;consulta_goleiro;270000100
12/08/2023;1;1;0;consulta_goleiro/270000102;consulta_goleiro;270000102
12/08/2023;1;1;0;consulta_goleiro/270000103;consulta_goleiro;270000103
08/08/2023;1;1;0;consulta_hattrick/750000000000;consulta_hattrick;7,5E+11
15/08/2023;1;1;0;consulta_hattrick/750000000000;consulta_hattrick;7,5E+11
18/08/2023;1;1;0;consulta_hattrick/750000000000;consulta_hattrick;7,5E+11
05/08/2023;1;1;0;consulta_horario/661192000;consulta_horario;661192000
03/08/2023;1;1;0;consulta_importante/515000000;consulta_importante;515000000
05/08/2023;1;1;0;consulta_importante/515000000;consulta_importante;515000000
11/08/2023;1;1;0;consulta_importante/515000000;consulta_importante;515000000
03/08/2023;1;1;0;consulta_jogador/104999000;consulta_jogador;104999000
08/08/2023;1;1;0;consulta_jogador/104999000;consulta_jogador;104999000
09/08/2023;1;1;0;consulta_jogador/104999000;consulta_jogador;104999000
12/08/2023;1;1;0;consulta_jogador/104999000;consulta_jogador;104999000
14/08/2023;1;1;0;consulta_jogador/104999000;consulta_jogador;104999000
03/08/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
06/08/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
08/08/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
09/08/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
13/08/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
14/08/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
09/08/2023;1;1;0;consulta_jogador/268103000;consulta_jogador;268103000
13/08/2023;1;1;0;consulta_jogador/268103000;consulta_jogador;268103000
18/08/2023;1;1;0;consulta_jogador/268103000;consulta_jogador;268103000
03/08/2023;1;1;0;consulta_jogador/268106000;consulta_jogador;268106000
10/08/2023;1;1;0;consulta_jogador/268106000;consulta_jogador;268106000
14/08/2023;1;1;0;consulta_jogador/268106000;consulta_jogador;268106000
16/08/2023;1;1;0;consulta_jogador/268106000;consulta_jogador;268106000
18/08/2023;1;1;0;consulta_jogador/268106000;consulta_jogador;268106000
16/08/2023;1;1;0;consulta_jogador/570570000;consulta_jogador;570570000
