# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
#  
# Data de inicio: 20240311
# Data de termino: 20240317
Nº dia;Usuarios
0000;66
0001;62
0002;68
0003;82
0004;71
0005;72
0006;84

# Data de inicio: 20240311
# Data de termino: 20240317
Nº dia;Novos usuarios
0000;42
0001;34
0002;41
0003;52
0004;39
0005;51
0006;64

# Qual e a tendencia dos usuarios ativos?
# Data de inicio: 20240311
# Data de termino: 20240317
Nº dia;30 dias;7 dias;1 dia
0000;2306;486;66
0001;2323;477;62
0002;2345;460;68
0003;2367;456;82
0004;2339;456;71
0005;2341;413;72
0006;2358;427;84

#  
# Data de inicio: 20240311
# Data de termino: 20240317
Nome do publico-alvo;Usuarios
All Users;427

#  
# Data de inicio: 20240311
# Data de termino: 20240317
Nome do evento;Contagem de eventos
page_view;4485
user_engagement;4034
scroll;2722
form_submit;1151
session_start;658
form_start;439
first_visit;323
click;163

#  
# Data de inicio: 20240311
# Data de termino: 20240317
Nº dia;Tempo medio de engajamento
0000;161.65151515151516
0001;156.17741935483872
0002;129.80882352941177
0003;162.8658536585366
0004;117.07042253521126
0005;177.5
0006;132.16666666666666

# Data de inicio: 20240311
# Data de termino: 20240317
Nº dia;Sessoes engajadas por usuario
0000;0.9848484848484849
0001;1.0161290322580645
0002;1.0147058823529411
0003;1
0004;0.9154929577464789
0005;0.875
0006;0.9047619047619048

# Data de inicio: 20240311
# Data de termino: 20240317
Nº dia;Tempo de engajamento medio por sessao
0000;108.86734693877551
0001;112.59302325581395
0002;99.17977528089888
0003;129.6601941747573
0004;92.35555555555555
0005;140.43956043956044
0006;103.75700934579439

#  
# Data de inicio: 20240311
# Data de termino: 20240317
Nº dia;DAU / MAU;DAU / WAU;WAU / MAU
0000;0.028620988725065046;0.13580246913580246;0.21075455333911536
0001;0.02668962548428756;0.129979035639413;0.2053379250968575
0002;0.028997867803837955;0.14782608695652175;0.19616204690831557
0003;0.034643008027038444;0.17982456140350878;0.1926489226869455
0004;0.030354852501068834;0.15570175438596492;0.19495510902094912
0005;0.030756087142246903;0.17433414043583534;0.17642033319094405
0006;0.035623409669211195;0.19672131147540983;0.18108566581849025
