# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
#  
# Data de inicio: 20240318
# Data de termino: 20240324
Nº dia;Usuarios
0000;121
0001;117
0002;82
0003;53
0004;67
0005;61
0006;66

# Data de inicio: 20240318
# Data de termino: 20240324
Nº dia;Novos usuarios
0000;72
0001;61
0002;53
0003;29
0004;41
0005;39
0006;44

# Qual e a tendencia dos usuarios ativos?
# Data de inicio: 20240318
# Data de termino: 20240324
Nº dia;30 dias;7 dias;1 dia
0000;2366;475;121
0001;2382;513;117
0002;2384;524;82
0003;2355;496;53
0004;2327;494;67
0005;2286;480;61
0006;1973;465;66

#  
# Data de inicio: 20240318
# Data de termino: 20240324
Nome do publico-alvo;Usuarios
All Users;465

#  
# Data de inicio: 20240318
# Data de termino: 20240324
Nome do evento;Contagem de eventos
page_view;6156
user_engagement;4883
scroll;3605
form_submit;1732
form_start;813
session_start;765
click;620
first_visit;339

#  
# Data de inicio: 20240318
# Data de termino: 20240324
Nº dia;Tempo medio de engajamento
0000;143.3305785123967
0001;239.12820512820514
0002;393.4146341463415
0003;369.188679245283
0004;175.40298507462686
0005;222.13114754098362
0006;209.77272727272728

# Data de inicio: 20240318
# Data de termino: 20240324
Nº dia;Sessoes engajadas por usuario
0000;0.9917355371900827
0001;1.1025641025641026
0002;1.1097560975609757
0003;1.0377358490566038
0004;1
0005;0.9508196721311475
0006;0.8939393939393939

# Data de inicio: 20240318
# Data de termino: 20240324
Nº dia;Tempo de engajamento medio por sessao
0000;108.39375
0001;168.5421686746988
0002;282.9824561403509
0003;257.4605263157895
0004;126.36559139784946
0005;163.25301204819277
0006;175.25316455696202

#  
# Data de inicio: 20240318
# Data de termino: 20240324
Nº dia;DAU / MAU;DAU / WAU;WAU / MAU
0000;0.05114116652578191;0.25473684210526315;0.2007607776838546
0001;0.0491183879093199;0.22807017543859648;0.21536523929471033
0002;0.034395973154362415;0.15648854961832062;0.2197986577181208
0003;0.022505307855626325;0.10685483870967742;0.21061571125265394
0004;0.028792436613665665;0.13562753036437247;0.2122905027932961
0005;0.02668416447944007;0.12708333333333333;0.2099737532808399
0006;0.03345159655347187;0.14193548387096774;0.23568170299037
