# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
#  
# Data de inicio: 20240624
# Data de termino: 20240630
Nº dia;Usuarios
0000;180
0001;102
0002;79
0003;132
0004;70
0005;78
0006;91

# Data de inicio: 20240624
# Data de termino: 20240630
Nº dia;Novos usuarios
0000;137
0001;58
0002;47
0003;77
0004;39
0005;48
0006;54

# Qual e a tendencia dos usuarios ativos?
# Data de inicio: 20240624
# Data de termino: 20240630
Nº dia;30 dias;7 dias;1 dia
0000;1990;564;180
0001;1986;586;102
0002;1962;575;79
0003;1991;601;132
0004;1953;594;70
0005;1939;603;78
0006;1939;601;91

#  
# Data de inicio: 20240624
# Data de termino: 20240630
Nome do publico-alvo;Usuarios
All Users;601

#  
# Data de inicio: 20240624
# Data de termino: 20240630
Nome do evento;Contagem de eventos
page_view;6305
user_engagement;4768
scroll;3799
form_submit;1035
session_start;995
form_start;684
first_visit;460
click;389

#  
# Data de inicio: 20240624
# Data de termino: 20240630
Nº dia;Tempo medio de engajamento
0000;128.7111111111111
0001;256.22549019607845
0002;160.91139240506328
0003;98.8409090909091
0004;111.95714285714286
0005;180.07692307692307
0006;125.65934065934066

# Data de inicio: 20240624
# Data de termino: 20240630
Nº dia;Sessoes engajadas por usuario
0000;0.9388888888888889
0001;0.9803921568627451
0002;0.9113924050632911
0003;0.8787878787878788
0004;0.9428571428571428
0005;1.0384615384615385
0006;0.967032967032967

# Data de inicio: 20240624
# Data de termino: 20240630
Nº dia;Tempo de engajamento medio por sessao
0000;96.13278008298755
0001;180.24137931034483
0002;122.23076923076923
0003;78.12574850299401
0004;79.16161616161617
0005;113.2741935483871
0006;93.72950819672131

#  
# Data de inicio: 20240624
# Data de termino: 20240630
Nº dia;DAU / MAU;DAU / WAU;WAU / MAU
0000;0.09045226130653267;0.3191489361702128;0.2834170854271357
0001;0.0513595166163142;0.17406143344709898;0.29506545820745217
0002;0.040265035677879715;0.1373913043478261;0.2930682976554536
0003;0.06629834254143646;0.21963394342762063;0.3018583626318433
0004;0.035842293906810034;0.11784511784511785;0.30414746543778803
0005;0.040226921093347086;0.12935323383084577;0.3109850438370294
0006;0.04693140794223827;0.15141430948419302;0.30995358432181536
