# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20231218
# Data de termino: 20231224
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Fluminense 1 X 0 Bayern de Munique;2023122215;22;22;20;8.590909090909092;0;0
Estatisticas Fluminense - Principal;2023121911;18;18;14;29.38888888888889;0;0
Fluminense 1 X 0 Bayern de Munique;2023122216;17;17;16;7.235294117647059;0;0
Estatisticas Fluminense - Principal;2023122214;13;13;10;2.923076923076923;0;0
Estatisticas Fluminense - Principal;2023122216;12;12;11;2.3333333333333335;0;0
Estatisticas Fluminense - Principal;2023122217;12;11;7;5.583333333333333;0;0
Estatisticas Fluminense - Principal;2023121822;11;11;5;5.090909090909091;0;0
Estatisticas Fluminense - Principal;2023121808;10;10;6;3.7;0;0
Estatisticas Fluminense - Principal;2023121816;10;10;9;5;0;0
Estatisticas Fluminense - Principal;2023121818;10;10;5;3.3;0;0
Estatisticas Fluminense - Principal;2023121916;10;10;4;6.1;0;0
Fluminense 1 X 0 Bayern de Munique;2023122217;10;10;10;4.9;0;0
Adversarios;2023121911;9;9;1;12.333333333333334;0;0
Estatisticas Fluminense - Principal;2023122213;9;9;6;6.111111111111111;0;0
Fluminense x Paris Saint Germain-Franca;2023122216;9;9;9;6.111111111111111;0;0
Estatisticas Fluminense - Principal;2023121917;8;7;3;2.125;0;0
Estatisticas Fluminense - Principal;2023122013;8;7;2;3.125;0;0
Estatisticas Fluminense - Principal;2023122114;8;8;6;3;0;0
Fluminense x Paris Saint Germain-Franca;2023122215;8;8;8;16.25;0;0
Fluminense x Paris Saint Germain-Franca;2023122217;8;8;7;10.25;0;0
Estatisticas Fluminense - Principal;2023121817;7;5;2;15.714285714285714;0;0
Estatisticas Fluminense - Principal;2023122210;7;7;4;4.857142857142857;0;0
Estatisticas Fluminense - Principal;2023122211;7;6;5;3.5714285714285716;0;0
Estatisticas Fluminense - Principal;2023121813;6;6;4;7.833333333333333;0;0
Estatisticas Fluminense - Principal;2023121821;6;6;2;2.6666666666666665;0;0
Estatisticas Fluminense - Principal;2023121912;6;6;3;7.833333333333333;0;0
Estatisticas Fluminense - Principal;2023121918;6;6;3;4.833333333333333;0;0
Estatisticas Fluminense - Principal;2023121921;6;6;1;5.5;0;0
Estatisticas Fluminense - Principal;2023122118;6;6;1;3.3333333333333335;0;0
Estatisticas Fluminense - Principal;2023122212;6;6;4;4.666666666666667;0;0
Estatisticas Fluminense - Principal;2023122215;6;6;5;3.1666666666666665;0;0
Fluminense 1 X 0 Bayern de Munique;2023122221;6;6;5;6.333333333333333;0;0
Jogador;2023121911;6;6;0;47.5;0;0
Adversarios;2023121818;5;4;0;22.6;0;0
Adversarios;2023121912;5;5;0;20.4;0;0
