# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20231106
# Data de termino: 20231112
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Estatisticas Fluminense - Principal;2023110916;19;19;14;5.578947368421052;0;0
Estatisticas Fluminense - Principal;2023110915;10;10;5;8.4;0;0
Estatisticas Fluminense - Principal;2023110917;10;9;5;10.1;0;0
Estatisticas Fluminense - Principal;2023110821;9;9;1;4.888888888888889;0;0
Estatisticas Fluminense - Principal;2023111117;9;8;2;4.888888888888889;0;0
Jogo;2023110916;9;9;0;31.666666666666668;0;0
Estatisticas Fluminense - Principal;2023110621;8;7;3;5.375;0;0
Estatisticas Fluminense - Principal;2023110709;8;8;4;3.625;0;0
Estatisticas Fluminense - Principal;2023110715;8;7;1;4;0;0
Estatisticas Fluminense - Principal;2023110816;8;7;4;5.375;0;0
Estatisticas Fluminense - Principal;2023110910;8;7;1;5.75;0;0
Adversarios;2023110915;7;7;1;28.142857142857142;0;0
Estatisticas Fluminense - Principal;2023110610;7;7;3;10.428571428571429;0;0
Estatisticas Fluminense - Principal;2023110618;7;7;0;7.571428571428571;0;0
Estatisticas Fluminense - Principal;2023110823;7;7;1;3.2857142857142856;0;0
Estatisticas Fluminense - Principal;2023111013;7;7;2;3.4285714285714284;0;0
Estatisticas Fluminense - Principal;2023111014;7;7;3;5.285714285714286;0;0
Estatisticas Fluminense - Principal;2023111023;7;7;2;3.142857142857143;0;0
Estatisticas Fluminense - Principal;2023111118;7;7;3;6.857142857142857;0;0
Estatisticas Fluminense - Principal;2023111120;7;7;2;5.857142857142857;0;0
Adversarios;2023110821;6;6;0;25.833333333333332;0;0
Estatisticas Fluminense - Principal;2023110707;6;6;4;5.333333333333333;0;0
Estatisticas Fluminense - Principal;2023110710;6;6;2;25;0;0
Estatisticas Fluminense - Principal;2023110713;6;6;3;5.166666666666667;0;0
Estatisticas Fluminense - Principal;2023110714;6;6;4;2.8333333333333335;0;0
Estatisticas Fluminense - Principal;2023110716;6;6;2;8.833333333333334;0;0
Estatisticas Fluminense - Principal;2023110813;6;6;1;2.6666666666666665;0;0
Estatisticas Fluminense - Principal;2023110815;6;6;2;7.5;0;0
Estatisticas Fluminense - Principal;2023110819;6;5;3;7.166666666666667;0;0
Estatisticas Fluminense - Principal;2023110820;6;4;0;6.666666666666667;0;0
Estatisticas Fluminense - Principal;2023110909;6;6;1;8.666666666666666;0;0
Estatisticas Fluminense - Principal;2023110920;6;6;2;8.333333333333334;0;0
Estatisticas Fluminense - Principal;2023111009;6;6;0;6.166666666666667;0;0
Estatisticas Fluminense - Principal;2023111019;6;6;2;3.3333333333333335;0;0
