# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
#  
# Data de inicio: 20240422
# Data de termino: 20240428
Nº dia;Usuarios
0000;114
0001;91
0002;102
0003;182
0004;110
0005;95
0006;145

# Data de inicio: 20240422
# Data de termino: 20240428
Nº dia;Novos usuarios
0000;62
0001;53
0002;62
0003;133
0004;63
0005;53
0006;106

# Qual e a tendencia dos usuarios ativos?
# Data de inicio: 20240422
# Data de termino: 20240428
Nº dia;30 dias;7 dias;1 dia
0000;1871;618;114
0001;1882;593;91
0002;1912;589;102
0003;2022;682;182
0004;2036;688;110
0005;2040;650;95
0006;2097;692;145

#  
# Data de inicio: 20240422
# Data de termino: 20240428
Nome do publico-alvo;Usuarios
All Users;692

#  
# Data de inicio: 20240422
# Data de termino: 20240428
Nome do evento;Contagem de eventos
page_view;6531
user_engagement;5205
scroll;3523
form_submit;1428
session_start;1099
form_start;843
click;572
first_visit;532

#  
# Data de inicio: 20240422
# Data de termino: 20240428
Nº dia;Tempo medio de engajamento
0000;207.90350877192984
0001;243.85714285714286
0002;271.1078431372549
0003;80.92857142857143
0004;172.4
0005;264.69473684210527
0006;159.86206896551724

# Data de inicio: 20240422
# Data de termino: 20240428
Nº dia;Sessoes engajadas por usuario
0000;1.0526315789473684
0001;1.065934065934066
0002;1.0392156862745099
0003;0.8736263736263736
0004;1.0636363636363637
0005;1.0315789473684212
0006;0.8551724137931035

# Data de inicio: 20240422
# Data de termino: 20240428
Nº dia;Tempo de engajamento medio por sessao
0000;144.51829268292684
0001;186.47899159663865
0002;209.49242424242425
0003;62.41101694915254
0004;125.58940397350993
0005;186.26666666666668
0006;134.7674418604651

#  
# Data de inicio: 20240422
# Data de termino: 20240428
Nº dia;DAU / MAU;DAU / WAU;WAU / MAU
0000;0.060929983965793695;0.18446601941747573;0.33030464991982894
0001;0.048352816153028694;0.15345699831365936;0.3150903294367694
0002;0.053347280334728034;0.1731748726655348;0.3080543933054393
0003;0.09000989119683482;0.2668621700879765;0.33728981206726016
0004;0.054027504911591355;0.15988372093023256;0.3379174852652259
0005;0.04656862745098039;0.14615384615384616;0.31862745098039214
0006;0.06914639961850262;0.20953757225433525;0.3299952312827849
