# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20230804
# Data de termino: 20240225
Nome do evento;Data;Contagem de eventos;Total de usuarios;Contagem de eventos por usuario;Receita total
page_view;20231129;1066;145;7.507042253521127;0
page_view;20230903;1065;118;9.26086956521739;0
user_engagement;20231108;1063;112;9.576576576576576;0
user_engagement;20230909;1061;47;23.065217391304348;0
user_engagement;20230928;1057;118;9.034188034188034;0
user_engagement;20240125;1057;90;11.744444444444444;0
scroll;20230830;1056;91;11.604395604395604;0
user_engagement;20240223;1056;311;3.4064516129032256;0
scroll;20231219;1052;119;9.068965517241379;0
page_view;20240112;1050;80;13.291139240506329;0
page_view;20230804;1049;86;12.488095238095237;0
user_engagement;20231218;1048;127;8.384;0
page_view;20231120;1047;89;12.03448275862069;0
user_engagement;20240204;1044;90;11.6;0
page_view;20231027;1038;104;10.277227722772277;0
user_engagement;20230830;1038;87;11.931034482758621;0
user_engagement;20230831;1037;127;8.165354330708661;0
scroll;20240113;1036;79;13.454545454545455;0
page_view;20231018;1034;85;13.256410256410257;0
user_engagement;20231207;1033;92;11.228260869565217;0
page_view;20240201;1028;129;8.03125;0
page_view;20231023;1027;116;9.252252252252251;0
user_engagement;20240114;1026;56;18.321428571428573;0
user_engagement;20230810;1025;106;9.669811320754716;0
user_engagement;20230813;1015;86;11.80232558139535;0
user_engagement;20240113;1015;75;13.716216216216216;0
user_engagement;20231121;1009;69;15.059701492537313;0
user_engagement;20231126;1009;92;11.087912087912088;0
page_view;20230823;1008;105;9.78640776699029;0
page_view;20240116;998;99;10.617021276595745;0
user_engagement;20231026;995;104;9.567307692307692;0
user_engagement;20231127;993;105;9.457142857142857;0
page_view;20230824;992;136;7.458646616541353;0
scroll;20231123;986;125;7.951612903225806;0
page_view;20240104;982;117;8.539130434782608;0
page_view;20231213;979;90;11.125;0
page_view;20231221;977;113;8.723214285714286;0
scroll;20230810;977;119;8.279661016949152;0
user_engagement;20240104;975;95;10.372340425531915;0
user_engagement;20230820;972;91;10.68131868131868;0
page_view;20230821;970;88;11.411764705882353;0
user_engagement;20231115;970;104;9.509803921568627;0
page_view;20230929;969;95;10.766666666666667;0
page_view;20231121;969;84;11.962962962962964;0
page_view;20240220;967;97;10.397849462365592;0
user_engagement;20240222;965;112;8.616071428571429;0
page_view;20230916;963;137;7.465116279069767;0
page_view;20230925;959;79;12.454545454545455;0
page_view;20231119;957;88;11.258823529411766;0
user_engagement;20231120;951;82;11.74074074074074;0
page_view;20230927;949;146;6.636363636363637;0
user_engagement;20231130;949;111;8.706422018348624;0
page_view;20231201;947;110;8.768518518518519;0
page_view;20240209;947;97;9.968421052631578;0
scroll;20230831;945;131;7.440944881889764;0
user_engagement;20230826;945;112;8.4375;0
scroll;20230928;942;124;7.721311475409836;0
scroll;20231118;942;66;14.71875;0
user_engagement;20231015;942;52;18.115384615384617;0
user_engagement;20231023;942;96;9.91578947368421;0
page_view;20230906;940;99;10.10752688172043;0
page_view;20231223;937;93;10.647727272727273;0
page_view;20240221;936;107;9.454545454545455;0
page_view;20240130;934;87;11.25301204819277;0
user_engagement;20230827;934;84;11.119047619047619;0
page_view;20240110;932;95;10.021505376344086;0
user_engagement;20240107;927;72;12.875;0
user_engagement;20231125;925;104;8.89423076923077;0
page_view;20230814;924;68;13.791044776119403;0
page_view;20231202;924;85;11.69620253164557;0
page_view;20231222;924;280;3.335740072202166;0
scroll;20230806;920;88;10.454545454545455;0
page_view;20230926;918;96;9.663157894736843;0
user_engagement;20230809;918;119;7.779661016949152;0
scroll;20231210;912;162;5.62962962962963;0
user_engagement;20230905;912;86;10.729411764705882;0
page_view;20240109;907;133;6.819548872180451;0
page_view;20231106;904;137;6.696296296296296;0
page_view;20230917;903;77;12.541666666666666;0
user_engagement;20231122;899;102;8.900990099009901;0
page_view;20230812;897;76;13.191176470588236;0
user_engagement;20231117;897;76;11.96;0
page_view;20231006;895;122;7.458333333333333;0
scroll;20240118;895;96;9.421052631578947;0
user_engagement;20230903;895;107;8.443396226415095;0
user_engagement;20231107;895;107;8.36448598130841;0
user_engagement;20240208;894;82;11.175;0
page_view;20231110;890;128;7.12;0
page_view;20231230;888;65;14.557377049180328;0
page_view;20240107;887;86;10.950617283950617;0
page_view;20231206;884;105;8.929292929292929;0
scroll;20231115;883;105;8.490384615384615;0
scroll;20230827;882;92;9.8;0
page_view;20240120;881;117;7.660869565217391;0
page_view;20240106;880;87;10.352941176470589;0
user_engagement;20240116;880;79;11.282051282051283;0
page_view;20230907;878;82;11.706666666666667;0
page_view;20230923;877;71;12.897058823529411;0
page_view;20240131;877;77;11.693333333333333;0
scroll;20230826;876;118;7.423728813559322;0
user_engagement;20231001;876;59;14.847457627118644;0
user_engagement;20231118;874;60;14.813559322033898;0
user_engagement;20231203;873;88;10.03448275862069;0
user_engagement;20240112;873;72;12.471428571428572;0
user_engagement;20240201;873;109;8.083333333333334;0
page_view;20240119;872;93;9.688888888888888;0
scroll;20240114;872;66;13.212121212121213;0
user_engagement;20231208;866;79;11.102564102564102;0
scroll;20231026;862;105;8.450980392156863;0
scroll;20230809;861;120;7.175;0
scroll;20231109;860;115;7.889908256880734;0
user_engagement;20231201;860;94;9.148936170212766;0
page_view;20240108;859;206;4.295;0
page_view;20231017;858;78;11.44;0
user_engagement;20240220;858;79;11.142857142857142;0
page_view;20231009;857;93;9.417582417582418;0
user_engagement;20230824;857;117;7.3247863247863245;0
user_engagement;20230925;856;72;12.056338028169014;0
user_engagement;20231205;853;103;8.281553398058252;0
page_view;20230904;851;80;10.91025641025641;0
page_view;20240215;851;92;10.011764705882353;0
user_engagement;20240106;846;69;12.441176470588236;0
user_engagement;20231213;841;75;11.213333333333333;0
scroll;20230808;840;107;8;0
page_view;20231113;838;93;9.311111111111112;0
user_engagement;20231129;834;128;6.566929133858268;0
page_view;20231215;832;122;7.234782608695652;0
user_engagement;20230917;832;63;13.206349206349206;0
user_engagement;20231027;832;87;9.563218390804598;0
scroll;20231203;831;95;8.935483870967742;0
page_view;20231112;830;92;10;0
page_view;20240123;830;85;10.921052631578947;0
page_view;20231020;829;118;7.271929824561403;0
user_engagement;20230812;827;58;14.508771929824562;0
scroll;20240117;826;84;9.951807228915662;0
user_engagement;20230927;826;133;6.305343511450381;0
user_engagement;20240209;826;89;9.386363636363637;0
user_engagement;20240221;825;85;9.705882352941176;0
user_engagement;20230804;824;75;10.986666666666666;0
user_engagement;20230823;823;94;8.75531914893617;0
user_engagement;20230814;822;60;13.932203389830509;0
page_view;20231019;820;101;8.631578947368421;0
user_engagement;20231111;820;107;7.663551401869159;0
page_view;20230919;819;118;7.121739130434783;0
page_view;20231128;819;102;8.108910891089108;0
page_view;20230829;817;83;10.2125;0
page_view;20231104;817;212;3.9278846153846154;0
page_view;20230924;815;60;14.298245614035087;0
page_view;20240219;815;84;10.584415584415584;0
scroll;20231218;813;126;6.556451612903226;0
scroll;20231207;812;95;8.731182795698924;0
user_engagement;20240131;812;71;11.6;0
user_engagement;20231202;811;69;11.926470588235293;0
user_engagement;20230916;810;113;7.168141592920354;0
page_view;20230913;809;84;9.865853658536585;0
scroll;20240112;809;74;11.082191780821917;0
page_view;20230902;806;89;9.710843373493976;0
user_engagement;20240110;803;78;10.294871794871796;0
user_engagement;20240108;801;171;4.684210526315789;0
scroll;20231208;800;78;10.38961038961039;0
scroll;20230813;799;90;8.877777777777778;0
user_engagement;20240109;799;109;7.398148148148148;0
page_view;20231217;795;91;9.034090909090908;0
user_engagement;20231119;795;68;11.865671641791044;0
page_view;20231021;794;83;9.925;0
user_engagement;20230808;788;100;8.040816326530612;0
user_engagement;20240130;788;76;10.368421052631579;0
scroll;20230903;786;111;7.081081081081081;0
scroll;20230823;785;94;8.351063829787234;0
scroll;20231015;782;55;14.218181818181819;0
user_engagement;20230926;781;89;8.875;0
page_view;20240126;779;86;9.617283950617283;0
scroll;20231205;778;102;7.627450980392157;0
scroll;20231122;777;98;7.928571428571429;0
scroll;20231001;774;61;13.11864406779661;0
user_engagement;20230821;773;76;10.171052631578947;0
user_engagement;20231006;773;109;7.157407407407407;0
page_view;20231124;772;103;8.041666666666666;0
page_view;20231211;772;138;5.718518518518518;0
page_view;20240225;771;103;7.787878787878788;0
page_view;20240124;770;95;8.191489361702128;0
scroll;20231117;769;74;10.680555555555555;0
scroll;20231129;769;129;6.0078125;0
user_engagement;20230904;769;71;10.830985915492958;0
scroll;20230906;768;87;8.930232558139535;0
user_engagement;20230907;768;65;12;0
scroll;20231108;766;108;7.092592592592593;0
page_view;20231028;765;211;3.768472906403941;0
page_view;20240206;764;85;9.670886075949367;0
page_view;20231116;763;103;7.707070707070707;0
page_view;20231031;762;101;7.855670103092783;0
page_view;20240218;761;78;10.013157894736842;0
scroll;20230905;760;82;9.382716049382717;0
user_engagement;20231105;757;124;6.154471544715447;0
scroll;20230820;756;93;8.129032258064516;0
page_view;20240105;755;82;10.066666666666666;0
scroll;20240110;755;80;9.4375;0
page_view;20240203;753;78;10.04;0
user_engagement;20240119;753;78;9.779220779220779;0
user_engagement;20231230;752;50;15.04;0
page_view;20230908;751;85;9.048192771084338;0
scroll;20231127;751;105;7.362745098039215;0
user_engagement;20231128;751;88;8.534090909090908;0
user_engagement;20231017;749;64;11.703125;0
scroll;20231107;748;104;7.262135922330097;0
scroll;20230824;744;120;6.2521008403361344;0
scroll;20231125;744;111;6.763636363636364;0
user_engagement;20230923;743;61;12.180327868852459;0
page_view;20231209;742;132;5.796875;0
page_view;20240216;742;89;9.275;0
user_engagement;20240120;742;95;7.810526315789474;0
scroll;20240109;741;113;6.557522123893805;0
page_view;20231114;740;114;6.7272727272727275;0
user_engagement;20231018;737;66;11.338461538461539;0
user_engagement;20230906;736;84;8.761904761904763;0
user_engagement;20240218;736;67;10.985074626865671;0
scroll;20230907;735;69;10.970149253731343;0
page_view;20230918;734;95;8.065934065934066;0
user_engagement;20230929;731;84;8.914634146341463;0
user_engagement;20231221;731;87;8.402298850574713;0
scroll;20231027;730;86;8.488372093023257;0
user_engagement;20240105;730;57;12.807017543859649;0
scroll;20240202;729;96;7.75531914893617;0
scroll;20231105;728;131;5.557251908396947;0
user_engagement;20240126;728;73;9.972602739726028;0
user_engagement;20231206;727;85;8.552941176470588;0
scroll;20231018;726;73;10.371428571428572;0
scroll;20240116;724;87;8.619047619047619;0
page_view;20231004;723;113;6.757009345794392;0
scroll;20230925;723;72;10.041666666666666;0
scroll;20231230;721;52;14.714285714285714;0
form_submit;20231025;720;124;5.806451612903226;0
page_view;20230912;719;94;7.988888888888889;0
page_view;20231226;718;81;9.08860759493671;0
scroll;20231119;718;76;9.573333333333334;0
scroll;20231130;717;108;6.764150943396227;0
scroll;20231120;716;77;9.421052631578947;0
scroll;20230812;714;60;12.310344827586206;0
user_engagement;20240203;712;67;10.953846153846154;0
user_engagement;20240123;710;60;12.033898305084746;0
user_engagement;20240124;709;79;8.974683544303797;0
page_view;20230920;708;100;7.612903225806452;0
page_view;20231214;707;87;8.518072289156626;0
scroll;20231111;705;110;6.467889908256881;0
page_view;20240115;704;71;10.202898550724637;0
scroll;20231006;704;110;6.4;0
scroll;20240104;704;104;6.901960784313726;0
user_engagement;20240215;704;70;10.202898550724637;0
scroll;20230821;700;79;8.860759493670885;0
scroll;20231023;699;98;7.28125;0
scroll;20240223;699;192;3.6789473684210527;0
page_view;20231007;698;95;7.586956521739131;0
page_view;20231029;693;82;8.772151898734178;0
page_view;20231003;691;94;7.510869565217392;0
user_engagement;20231020;691;91;7.593406593406593;0
scroll;20230929;689;82;8.6125;0
user_engagement;20231222;686;215;3.220657276995305;0
scroll;20231009;685;86;8.154761904761905;0
page_view;20230819;683;105;6.83;0
page_view;20231008;683;103;6.762376237623762;0
scroll;20230814;683;64;10.841269841269842;0
scroll;20230916;683;118;5.939130434782609;0
user_engagement;20231019;683;84;8.130952380952381;0
user_engagement;20231110;683;116;5.939130434782609;0
page_view;20230922;681;88;7.827586206896552;0
page_view;20240207;680;93;7.640449438202247;0
scroll;20240108;676;184;3.734806629834254;0
user_engagement;20230908;675;76;8.881578947368421;0
scroll;20230924;674;53;12.961538461538462;0
user_engagement;20231223;674;66;10.212121212121213;0
user_engagement;20231104;670;169;3.964497041420118;0
scroll;20230927;669;125;5.395161290322581;0
scroll;20240123;668;69;10.276923076923078;0
user_engagement;20231106;666;121;5.5041322314049586;0
scroll;20240119;661;78;8.584415584415584;0
user_engagement;20231021;661;69;9.579710144927537;0
user_engagement;20240206;661;76;8.813333333333333;0
scroll;20231221;659;90;7.404494382022472;0
page_view;20231030;658;89;7.741176470588235;0
user_engagement;20231209;655;106;6.179245283018868;0
user_engagement;20231031;654;84;7.785714285714286;0
scroll;20231201;653;85;7.682352941176471;0
user_engagement;20231113;652;77;8.467532467532468;0
scroll;20240208;651;69;9.573529411764707;0
scroll;20231106;650;120;5.416666666666667;0
page_view;20240217;649;104;6.49;0
scroll;20231017;645;68;9.772727272727273;0
user_engagement;20230902;645;76;8.486842105263158;0
user_engagement;20231215;645;96;6.861702127659575;0
page_view;20231022;644;85;7.759036144578313;0
user_engagement;20231116;640;88;7.2727272727272725;0
page_view;20230818;639;72;9.128571428571428;0
user_engagement;20240115;639;63;10.142857142857142;0
page_view;20231011;638;82;8.506666666666666;0
user_engagement;20231211;638;110;5.853211009174312;0
page_view;20230815;637;77;8.847222222222221;0
page_view;20231002;636;87;7.7560975609756095;0
scroll;20230829;636;72;8.95774647887324;0
user_engagement;20240219;636;71;8.95774647887324;0
user_engagement;20230918;634;75;8.453333333333333;0
user_engagement;20231112;634;75;8.684931506849315;0
user_engagement;20231028;633;157;4.0576923076923075;0
user_engagement;20231114;632;93;6.795698924731183;0
user_engagement;20240216;632;68;9.432835820895523;0
page_view;20240205;631;82;8.413333333333334;0
user_engagement;20231009;631;79;7.987341772151899;0
scroll;20231222;629;195;3.2422680412371134;0
scroll;20231121;628;70;9.101449275362318;0
scroll;20231126;625;93;6.720430107526882;0
scroll;20231223;625;72;8.80281690140845;0
scroll;20240222;625;102;6.127450980392157;0
user_engagement;20230829;621;74;8.391891891891891;0
user_engagement;20231007;618;82;7.822784810126582;0
scroll;20231213;615;83;7.5;0
user_engagement;20231226;614;67;9.164179104477611;0
scroll;20230919;613;106;5.838095238095238;0
page_view;20230805;611;101;6.171717171717172;0
page_view;20240103;608;93;6.681318681318682;0
user_engagement;20230919;608;104;5.902912621359223;0
page_view;20231204;607;91;6.8977272727272725;0
scroll;20231124;606;90;6.808988764044944;0
scroll;20240221;605;85;7.378048780487805;0
scroll;20231217;602;72;8.6;0
page_view;20240102;601;89;7.240963855421687;0
scroll;20231020;600;97;6.315789473684211;0
scroll;20230913;599;70;8.681159420289855;0
scroll;20231215;599;102;6.05050505050505;0
scroll;20230804;598;80;7.475;0
scroll;20240201;596;101;5.900990099009901;0
page_view;20231227;595;83;7.828947368421052;0
scroll;20231110;594;117;5.076923076923077;0
scroll;20240120;593;89;6.662921348314606;0
scroll;20230908;592;76;7.8933333333333335;0
page_view;20231224;591;75;8.32394366197183;0
user_engagement;20231217;589;66;8.924242424242424;0
scroll;20230926;587;91;6.522222222222222;0
scroll;20231202;587;70;8.632352941176471;0
scroll;20240220;587;79;7.430379746835443;0
scroll;20240106;584;68;8.588235294117647;0
user_engagement;20230818;584;67;8.716417910447761;0
user_engagement;20230922;582;78;7.558441558441558;0
page_view;20231014;581;77;7.851351351351352;0
scroll;20240204;581;87;6.755813953488372;0
page_view;20240101;580;65;9.666666666666666;0
page_view;20231103;578;85;7.5064935064935066;0
user_engagement;20240207;577;76;7.592105263157895;0
scroll;20230923;575;58;10.087719298245615;0
scroll;20240209;574;88;6.5227272727272725;0
user_engagement;20230913;574;68;8.441176470588236;0
user_engagement;20231204;574;69;8.441176470588236;0
user_engagement;20240225;574;79;7.265822784810126;0
scroll;20231214;571;75;7.821917808219178;0
page_view;20230910;570;56;10.178571428571429;0
user_engagement;20231214;569;72;8.014084507042254;0
page_view;20230822;568;96;6.10752688172043;0
user_engagement;20231004;568;93;6.10752688172043;0
user_engagement;20231124;568;83;7.012345679012346;0
page_view;20231010;567;65;9.45;0
scroll;20231113;566;80;7.256410256410256;0
user_engagement;20231029;566;72;8.085714285714285;0
user_engagement;20231008;564;92;6.266666666666667;0
user_engagement;20240205;564;64;8.8125;0
page_view;20231216;563;83;6.950617283950617;0
user_engagement;20230912;561;74;7.791666666666667;0
page_view;20231229;560;73;8.615384615384615;0
scroll;20240107;560;71;8.115942028985508;0
scroll;20231021;559;70;8.101449275362318;0
scroll;20231031;555;84;6.7682926829268295;0
scroll;20231112;555;76;7.816901408450704;0
scroll;20231104;553;164;3.392638036809816;0
page_view;20231013;550;59;9.482758620689655;0
scroll;20231206;550;88;6.5476190476190474;0
user_engagement;20230819;548;91;6.088888888888889;0
scroll;20230904;547;74;7.391891891891892;0
user_engagement;20230815;547;62;8.82258064516129;0
user_engagement;20240217;547;86;6.435294117647059;0
page_view;20231220;544;102;5.666666666666667;0
user_engagement;20230920;544;87;6.325581395348837;0
scroll;20231128;542;93;5.827956989247312;0
user_engagement;20231011;542;66;8.212121212121213;0
form_submit;20230915;540;85;6.352941176470588;0
scroll;20240124;539;85;6.416666666666667;0
page_view;20231101;538;73;7.685714285714286;0
scroll;20231116;537;86;6.244186046511628;0
scroll;20240105;537;64;8.80327868852459;0
scroll;20240215;535;68;7.985074626865671;0
scroll;20240130;534;73;7.416666666666667;0
page_view;20231012;533;68;8.075757575757576;0
scroll;20231209;532;105;5.115384615384615;0
user_engagement;20231022;531;69;7.695652173913044;0
user_engagement;20240103;529;74;7.148648648648648;0
scroll;20231003;527;80;6.5875;0
user_engagement;20231030;527;74;7.219178082191781;0
scroll;20231226;526;71;7.6231884057971016;0
user_engagement;20230805;523;88;5.943181818181818;0
page_view;20231102;522;65;8.557377049180328;0
scroll;20231114;522;97;5.612903225806452;0
scroll;20231004;520;91;5.909090909090909;0
scroll;20230912;519;81;6.653846153846154;0
scroll;20240115;518;57;9.087719298245615;0
page_view;20231225;514;84;6.506329113924051;0
user_engagement;20231002;510;78;6.623376623376624;0
scroll;20231019;508;85;6.120481927710843;0
page_view;20230816;506;65;8.161290322580646;0
user_engagement;20231003;506;81;6.246913580246914;0
scroll;20230902;505;73;6.917808219178082;0
scroll;20231211;505;108;4.675925925925926;0
user_engagement;20231014;503;65;7.7384615384615385;0
scroll;20240219;499;68;7.676923076923077;0
scroll;20231029;498;65;7.78125;0
scroll;20231022;497;74;6.808219178082192;0
scroll;20231028;496;127;3.9365079365079363;0
scroll;20230922;495;77;6.5131578947368425;0
user_engagement;20230910;492;52;9.461538461538462;0
user_engagement;20231216;491;66;7.671875;0
user_engagement;20231227;491;66;7.4393939393939394;0
scroll;20230920;490;87;5.6976744186046515;0
scroll;20240225;490;76;6.533333333333333;0
user_engagement;20230822;489;85;5.821428571428571;0
user_engagement;20240102;489;68;7.1911764705882355;0
page_view;20231024;488;82;6.0246913580246915;0
scroll;20240131;485;65;7.461538461538462;0
scroll;20231008;483;88;5.551724137931035;0
page_view;20240214;481;110;4.537735849056604;0
page_view;20231016;480;65;7.619047619047619;0
scroll;20230918;478;86;5.623529411764705;0
scroll;20231030;476;75;6.52054794520548;0
scroll;20230917;475;67;7.08955223880597;0
scroll;20231007;475;79;6.089743589743589;0
page_view;20240210;466;70;7.28125;0
form_submit;20231126;465;55;8.454545454545455;0
page_view;20230817;462;70;6.895522388059701;0
form_submit;20230921;460;71;6.47887323943662;0
scroll;20240102;459;70;6.850746268656716;0
scroll;20240216;457;69;6.924242424242424;0
page_view;20240213;455;65;7.338709677419355;0
user_engagement;20231013;452;45;10.044444444444444;0
scroll;20240206;451;73;6.178082191780822;0
scroll;20230818;450;68;6.617647058823529;0
user_engagement;20231102;450;52;8.653846153846153;0
form_submit;20230825;448;81;5.530864197530864;0
user_engagement;20231224;448;60;7.466666666666667;0
scroll;20231002;446;79;5.946666666666666;0
user_engagement;20231024;444;73;6.3428571428571425;0
scroll;20231011;443;71;6.514705882352941;0
page_view;20231212;441;105;4.454545454545454;0
scroll;20240203;441;67;6.582089552238806;0
scroll;20230819;440;94;4.731182795698925;0
scroll;20231010;438;57;8.264150943396226;0
user_engagement;20231229;437;55;8.092592592592593;0
scroll;20230815;434;68;6.575757575757576;0
session_start;20240223;434;405;1.0822942643391522;0
user_engagement;20231225;434;68;6.382352941176471;0
scroll;20231224;430;60;7.288135593220339;0
user_engagement;20231103;429;60;7.15;0
page_view;20240224;425;94;4.829545454545454;0
scroll;20240205;423;66;6.609375;0
form_submit;20230831;422;66;6.393939393939394;0
scroll;20240101;422;56;7.814814814814815;0
user_engagement;20240213;422;54;7.814814814814815;0
scroll;20240126;421;68;6.476923076923077;0
form_submit;20230901;420;90;4.666666666666667;0
user_engagement;20231012;420;51;8.235294117647058;0
user_engagement;20231220;419;82;5.172839506172839;0
page_view;20240211;417;51;8.872340425531915;0
form_submit;20230806;414;54;7.666666666666667;0
scroll;20231229;413;62;7.245614035087719;0
form_submit;20240222;412;56;7.357142857142857;0
user_engagement;20231010;412;54;7.62962962962963;0
scroll;20231103;410;69;6.212121212121212;0
scroll;20230816;409;57;7.303571428571429;0
scroll;20231012;409;57;7.303571428571429;0
user_engagement;20231101;409;61;6.704918032786885;0
form_submit;20231123;408;72;5.666666666666667;0
form_submit;20231207;408;53;7.69811320754717;0
form_submit;20240121;406;76;5.342105263157895;0
user_engagement;20240214;406;88;4.72093023255814;0
scroll;20231216;401;68;5.985074626865671;0
user_engagement;20230924;401;47;8.53191489361702;0
scroll;20230910;399;49;8.142857142857142;0
scroll;20231227;399;70;6.045454545454546;0
scroll;20230822;398;83;4.795180722891566;0
scroll;20240217;397;80;5.025316455696203;0
form_submit;20230807;395;71;5.563380281690141;0
scroll;20240218;395;62;6.475409836065574;0
form_submit;20230808;394;52;7.576923076923077;0
scroll;20231220;394;84;4.864197530864198;0
scroll;20231014;393;67;5.954545454545454;0
scroll;20240103;393;70;5.695652173913044;0
user_engagement;20231016;390;51;7.647058823529412;0
scroll;20240207;389;75;5.256756756756757;0
user_engagement;20240210;387;57;6.7894736842105265;0
form_submit;20230924;380;24;15.833333333333334;0
page_view;20240127;380;75;5.428571428571429;0
scroll;20231225;376;68;5.696969696969697;0
form_submit;20231005;375;106;3.5377358490566038;0
page_view;20231228;373;85;4.604938271604938;0
user_engagement;20230817;373;64;5.828125;0
scroll;20231024;371;73;5.082191780821918;0
user_engagement;20231212;369;86;4.290697674418604;0
scroll;20231016;367;54;6.9245283018867925;0
scroll;20231204;363;77;4.776315789473684;0
click;20230924;359;5;71.8;0
form_submit;20231027;359;44;8.159090909090908;0
