# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
#  
# Data de inicio: 20240715
# Data de termino: 20240721
Nº dia;Novos usuarios
0000;116
0001;126
0002;44
0003;62
0004;38
0005;65
0006;133

# Data de inicio: 20240715
# Data de termino: 20240721
Nº dia;Usuarios recorrentes
0000;25
0001;19
0002;31
0003;51
0004;33
0005;28
0006;45

#  
# Data de inicio: 20240715
# Data de termino: 20240721
Coorte;Dia 1;Dia 7
0;0;0
1;0.015873015873015872;0
2;0.045454545454545456;0
3;0.03225806451612903;0
4;0.02631578947368421;0
5;0.03076923076923077;0
6;0;0

#  
# Data de inicio: 20240715
# Data de termino: 20240721
Coorte;Dia 1;Dia 7
0;0;0
1;196.5;0
2;22.5;0
3;239.5;0
4;33;0
5;366.5;0
6;0;0

#  
# Data de inicio: 20240610
# Data de termino: 20240721
Coorte;Usuarios
0000;1
0001;0.01846864178530204
0002;0.010944466963923795
0003;0.011240632805995004
0004;0.007614213197969543
0005;0.0069504778453518675
0006;0.00841452612931798
0007;0.0075046904315197
0008;0.006448412698412698
0009;0.007153806847215125
0010;0.005235602094240838
0011;0.005363528009535161
0012;0.004914004914004914
0013;0.006246096189881324
0014;0.002570694087403599
0015;0.007941760423560556
0016;0.006134969325153374
0017;0.00418702023726448
0018;0.0042765502494654314
0019;0.003762227238525207
0020;0.003897116134060795
0021;0.002425222312045271
0022;0
0023;0.001755926251097454
0024;0.0009165902841429881
0025;0.0019011406844106464
0026;0.0020512820512820513
0027;0.0010775862068965517
0028;0.0034482758620689655
0029;0.006811989100817439
0030;0.007429420505200594
0031;0.0015625
0032;0.006745362563237774
0033;0.0019083969465648854
0034;0.0041928721174004195
0035;0
0036;0.004962779156327543
0037;0.002824858757062147
0038;0
0039;0.004166666666666667
0040;0
0041;0

#  
# Data de inicio: 20240610
# Data de termino: 20240721
Coorte;Tempo medio de engajamento
0000;62.25019147117814
0001;224.31746031746033
0002;65.00813008130082
0003;131.46666666666664
0004;120.01282051282051
0005;61.526315789473685
0006;48.58108108108108
0007;70.79166666666667
0008;30.5
0009;40.44117647058823
0010;83.28787878787878
0011;34.395833333333336
0012;17.129032258064516
0013;65
0014;8.241379310344827
0015;56.79761904761905
0016;33.351851851851855
0017;12.076923076923077
0018;66.64
0019;23.104166666666668
0020;70.73913043478261
0021;176.77272727272728
0022;0
0023;5.9
0024;1.1578947368421053
0025;9.166666666666666
0026;2.0588235294117645
0027;8.375
0028;13.866666666666667
0029;67.28571428571429
0030;38.53846153846154
0031;6.083333333333333
0032;9.454545454545455
0033;4.8
0034;27.555555555555557
0035;0
0036;32.42857142857143
0037;29.833333333333332
0038;0
0039;9.5
0040;0
0041;0

#  
# Data de inicio: 20240324
# Data de termino: 20240721
Coorte;LTV
0000;0
0001;0
0002;0
0003;0
0004;0
0005;0
0006;0
0007;0
0008;0
0009;0
0010;0
0011;0
0012;0
0013;0
0014;0
0015;0
0016;0
0017;0
0018;0
0019;0
0020;0
0021;0
0022;0
0023;0
0024;0
0025;0
0026;0
0027;0
0028;0
0029;0
0030;0
0031;0
0032;0
0033;0
0034;0
0035;0
0036;0
0037;0
0038;0
0039;0
0040;0
0041;0
0042;0
0043;0
0044;0
0045;0
0046;0
0047;0
0048;0
0049;0
0050;0
0051;0
0052;0
0053;0
0054;0
0055;0
0056;0
0057;0
0058;0
0059;0
0060;0
0061;0
0062;0
0063;0
0064;0
0065;0
0066;0
0067;0
0068;0
0069;0
0070;0
0071;0
0072;0
0073;0
0074;0
0075;0
0076;0
0077;0
0078;0
0079;0
0080;0
0081;0
0082;0
0083;0
0084;0
0085;0
0086;0
0087;0
0088;0
0089;0
0090;0
0091;0
0092;0
0093;0
0094;0
0095;0
0096;0
0097;0
0098;0
0099;0
0100;0
0101;0
0102;0
0103;0
0104;0
0105;0
0106;0
0107;0
0108;0
0109;0
0110;0
0111;0
0112;0
0113;0
0114;0
0115;0
0116;0
0117;0
0118;0
0119;0
