# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240617
# Data de termino: 20240623
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total;Taxa de eventos principais da sessao
/link_jogo/3693;20240620;2;1;0;0;0;0;0
/link_jogo/3881;20240623;2;2;0;6.5;0;0;0
/link_jogo/3889;20240623;2;2;2;13.5;0;0;0
/link_jogo/4076;20240620;2;1;0;54;0;0;0
/link_jogo/4364;20240623;2;1;2;3.5;0;0;0
/link_jogo/4895;20240617;2;2;1;10;0;0;0
/link_jogo/4948;20240618;2;1;0;3.5;0;0;0
/link_jogo/4990;20240617;2;2;1;40.5;0;0;0
/link_jogo/4990;20240623;2;1;2;20;0;0;0
/link_jogo/6085;20240617;2;1;0;6;0;0;0
/link_jogo/7114;20240617;2;2;2;11.5;0;0;0
/link_jogo/7247;20240621;2;1;0;0.5;0;0;0
/link_jogo/7354;20240619;2;2;2;20.5;0;0;0
/link_jogo/8265;20240620;2;1;0;4.5;0;0;0
/link_jogo/8642;20240620;2;2;0;15.5;0;0;0
/link_jogo/8648;20240619;2;2;0;20;0;0;0
/link_jogo/8704;20240619;2;2;0;6;0;0;0
/link_jogo/8709;20240619;2;2;0;6;0;0;0
/link_jogo/8710;20240619;2;2;0;5;0;0;0
/link_jogo/8710;20240620;2;2;0;3.5;0;0;0
/link_jogo/8711;20240619;2;2;0;7;0;0;0
/link_jogo/8713;20240619;2;2;0;53.5;0;0;0
/link_jogo/8713;20240620;2;1;0;59;0;0;0
/link_jogo/8720;20240619;2;2;0;19;0;0;0
/link_jogo/8721;20240619;2;2;0;20.5;0;0;0
/link_jogo/8722;20240619;2;2;0;22.5;0;0;0
/link_jogo/8773;20240622;2;1;0;0;0;0;0
/link_jogo/8781;20240618;2;2;0;5;0;0;0
/link_jogo/8782;20240618;2;2;0;14.5;0;0;0
/link_jogo/8789;20240618;2;2;0;7;0;0;0
/link_jogo/8789;20240619;2;2;0;1.5;0;0;0
/link_jogo/8793;20240623;2;1;0;34;0;0;0
/link_passagem/118/160;20240623;2;2;0;21;0;0;0
/link_posicao/20;20240617;2;1;0;5;0;0;0
/link_tecnicoadv/450;20240620;2;2;2;0;0;0;0
/link_todos/94/200;20240623;2;2;1;34;0;0;0
/maiores_publicos3;20240619;2;2;0;55.5;0;0;0
/media_publico;20240619;2;2;0;21.5;0;0;0
/media_publico;20240623;2;1;0;0;0;0;0
/media_publicos_classicos;20240620;2;1;0;3;0;0;0
/mostra_apr_tecnico;20240620;2;1;0;7;0;0;0
/mostra_arbitro;20240618;2;2;0;13;0;0;0
/mostra_arbitro;20240620;2;1;0;0;0;0;0
/mostra_batedores;20240619;2;1;0;62;0;0;0
/mostra_camisa;20240621;2;2;0;49;0;0;0
/mostra_classico_esp;20240620;2;2;0;7.5;0;0;0
/mostra_especial/;20240622;2;2;0;40;0;0;0
/mostra_especial_jogo;20240618;2;2;0;19;0;0;0
/mostra_especial_jogo;20240619;2;1;0;98;0;0;0
/mostra_estadio;20240617;2;2;0;26;0;0;0
/mostra_estadio;20240619;2;1;0;8;0;0;0
/mostra_estadio;20240623;2;2;0;0;0;0;0
/mostra_goleada/610000000;20240618;2;1;0;8;0;0;0
/mostra_goleada/611000000;20240618;2;1;0;1;0;0;0
/mostra_goleada/612000000;20240618;2;1;0;1;0;0;0
/mostra_goleada/613000000;20240618;2;1;0;3;0;0;0
/mostra_goleada2;20240618;2;1;0;1.5;0;0;0
/mostra_goleada_adv;20240618;2;1;0;18.5;0;0;0
/mostra_goleiro;20240619;2;2;0;14.5;0;0;0
/mostra_gols_assist;20240618;2;1;0;18.5;0;0;0
/mostra_jogador_gols;20240618;2;1;0;126.5;0;0;0
/mostra_media_cartao/104750000;20240618;2;2;0;1.5;0;0;0
/mostra_minutagem/;20240619;2;1;0;25;0;0;0
/mostra_penalti_ano;20240620;2;1;0;145;0;0;0
/mostra_placar;20240620;2;2;0;462.5;0;0;0
/mostra_placar;20240621;2;1;0;17.5;0;0;0
/mostra_presidente;20240622;2;2;0;3;0;0;0
/mostra_ranking/290000000;20240618;2;1;0;1;0;0;0
/mostra_ranking/293000000;20240618;2;1;0;2.5;0;0;0
/mostra_ranking/800801000000;20240618;2;1;0;1;0;0;0
/mostra_ranking/801000000000;20240620;2;2;0;117;0;0;0
/mostra_ranking/803000000000;20240618;2;1;0;3.5;0;0;0
/mostra_ranking/812000000000;20240619;2;1;0;1;0;0;0
/mostra_ranking/867000000000;20240620;2;2;0;19;0;0;0
/mostra_ranking/900000000000;20240618;2;1;0;1.5;0;0;0
/mostra_ranking/900900000000;20240618;2;1;0;3.5;0;0;0
/mostra_ranking/900910000000;20240618;2;1;0;0.5;0;0;0
/mostra_ranking/900920000000;20240618;2;1;0;1;0;0;0
/mostra_ranking/900930000000;20240618;2;1;0;0.5;0;0;0
/mostra_ranking/900950000000;20240618;2;1;0;1.5;0;0;0
/mostra_ranking/905000000000;20240618;2;1;0;1.5;0;0;0
/mostra_sequencia/500000000;20240620;2;2;0;10.5;0;0;0
/mostra_sequencia2;20240618;2;1;0;1.5;0;0;0
/mostra_sequencia2;20240620;2;1;0;74.5;0;0;0
/mostra_sequencia2;20240622;2;2;0;12;0;0;0
/mostra_sequencia2;20240623;2;2;0;9.5;0;0;0
/mostra_sequencia_qtd;20240620;2;2;0;185;0;0;0
/mostra_tempodet/;20240617;2;2;0;22.5;0;0;0
/mostra_tempodet/;20240618;2;1;0;10.5;0;0;0
/mostra_tempodet/;20240619;2;1;0;18;0;0;0
/mostra_todos;20240623;2;2;0;47.5;0;0;0
/mostra_todos_tecnico;20240620;2;2;0;170.5;0;0;0
/ordem_gols/343000000;20240618;2;1;0;59;0;0;0
/posicao_rodada;20240621;2;2;0;26.5;0;0;0
/proximos_jogos;20240623;2;2;0;18.5;0;0;0
/quantidade_gols/342000000;20240618;2;1;0;4;0;0;0
/ranking_posicao;20240617;2;1;0;14.5;0;0;0
/sequencia_gols/500797000;20240618;2;1;0;14;0;0;0
/sequencia_qtd/500487000;20240620;2;2;0;32.5;0;0;0
/tecnico;20240618;2;2;0;5;0;0;0
/trabalhos_longos/105492000;20240617;2;2;0;25;0;0;0
/trabalhos_longos/105492000;20240620;2;1;0;42;0;0;0
/adversario_tecadv;20240620;1;1;0;2;0;0;0
/adversario_tecadv;20240621;1;1;0;26;0;0;0
/arbitro;20240620;1;1;0;3;0;0;0
/arbitro_todos;20240619;1;1;0;3;0;0;0
/avaliacao;20240619;1;1;0;5;0;0;0
/camisa;20240617;1;1;0;2;0;0;0
/camisa;20240618;1;1;0;8;0;0;0
/camisa;20240619;1;1;0;1;0;0;0
/camisa;20240622;1;1;0;42;0;0;0
/campeonato_cartao;20240620;1;1;0;16;0;0;0
/cartao_ano;20240617;1;1;0;22;0;0;0
/cartao_ano;20240622;1;1;0;26;0;0;0
/compara_ano/178000000;20240617;1;1;0;4;0;0;0
/comparacao_adv;20240617;1;1;0;6;0;0;0
/comparacao_ano;20240617;1;1;0;20;0;0;0
/comparacao_arbitro;20240617;1;1;0;4;0;0;0
/comparacao_estadio;20240617;1;1;0;36;0;0;0
/comparacao_jogador;20240618;1;1;0;5;0;0;0
/comparacao_jogador;20240619;1;1;0;85;0;0;0
/comparacao_tecnico;20240620;1;1;0;3;0;0;0
/comparacao_tecnico;20240621;1;1;0;48;0;0;0
/comparacao_tecnico_adv;20240621;1;1;0;80;0;0;0
/consolida_turno;20240622;1;1;0;120;0;0;0
/consulta_adversario;20240617;1;1;0;11;0;0;0
/consulta_arbitro;20240617;1;1;0;5;0;0;0
/consulta_camisa/400001000;20240618;1;1;0;3;0;0;0
/consulta_camisa/400001000;20240622;1;1;0;2;0;0;0
/consulta_camisa/400100000;20240622;1;1;0;4;0;0;0
/consulta_camisa/400102000;20240621;1;1;0;4;0;0;0
/consulta_camisa/400102000;20240622;1;1;0;6;0;0;0
/consulta_camisa/400103000;20240621;1;1;0;5;0;0;0
/consulta_camisa/400103000;20240622;1;1;0;5;0;0;0
/consulta_camisa/400104000;20240621;1;1;0;8;0;0;0
/consulta_camisa/400104000;20240622;1;1;0;3;0;0;0
/consulta_camisa/400106000;20240621;1;1;0;7;0;0;0
/consulta_camisa/400106000;20240622;1;1;0;4;0;0;0
/consulta_camisa/400201000;20240621;1;1;0;5;0;0;0
/consulta_camisa/400201000;20240622;1;1;0;5;0;0;0
/consulta_camisa/400300000;20240622;1;1;0;3;0;0;0
/consulta_camisa/400345000;20240622;1;1;0;13;0;0;0
/consulta_camisa/400500000;20240621;1;1;0;3;0;0;0
/consulta_camisa/400500000;20240622;1;1;0;2;0;0;0
/consulta_camisa/400600000;20240617;1;1;0;19;0;0;0
/consulta_camisa/400600000;20240620;1;1;0;13;0;0;0
