# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20231120
# Data de termino: 20231126
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
/;20231123;104;78;26;7.134615384615385;0;0
/;20231125;95;79;28;7.031578947368421;0;0
/;20231122;89;73;25;7.98876404494382;0;0
/;20231126;83;63;24;7.325301204819277;0;0
/;20231124;66;52;21;4.590909090909091;0;0
/;20231120;56;47;17;8.285714285714286;0;0
/;20231121;53;43;16;6.69811320754717;0;0
/especial;20231123;44;28;1;5.7272727272727275;0;0
/mostra_adversario;20231125;42;36;0;58.30952380952381;0;0
/adversario;20231125;41;37;0;33.36585365853659;0;0
/adversario;20231123;39;35;0;40.43589743589744;0;0
/mostra_adversario;20231123;35;32;0;83.4;0;0
/especial;20231125;32;27;0;5.625;0;0
/jogador;20231123;31;23;0;21.161290322580644;0;0
/jogador;20231125;31;26;0;64.58064516129032;0;0
/mostra_adversario;20231122;30;26;0;46.36666666666667;0;0
/mostra_jogador;20231123;30;18;0;45.333333333333336;0;0
/adversario;20231122;29;28;0;18.379310344827587;0;0
/especial;20231122;28;20;0;5.25;0;0
/jogador;20231126;28;23;0;158.78571428571428;0;0
/jogador;20231120;27;24;0;37.25925925925926;0;0
/mostra_jogador;20231125;27;23;0;73.66666666666667;0;0
/especial;20231126;25;20;0;6.72;0;0
/mostra_adversario;20231126;25;20;0;92;0;0
/mostra_jogador;20231126;25;21;0;163.2;0;0
/adversario;20231124;24;22;0;33.208333333333336;0;0
/mostra_adversario;20231124;24;21;0;74.375;0;0
/mostra_jogador;20231120;23;21;0;104.04347826086956;0;0
/adversario;20231126;21;19;0;64.9047619047619;0;0
/especial;20231120;21;15;0;9.238095238095237;0;0
/consulta_especial_jogador;20231123;20;17;0;17.65;0;0
/geral;20231123;19;19;0;18.263157894736842;0;0
/jogador;20231122;19;15;0;29.57894736842105;0;0
/consulta_especial_jogador;20231125;18;15;0;30.77777777777778;0;0
/jogador;20231121;18;15;0;61.111111111111114;0;0
/mostra_jogador;20231121;18;12;0;142.72222222222223;0;0
/consulta_especial_jogador;20231126;17;14;0;24.41176470588235;0;0
/especial;20231121;17;13;0;4.588235294117647;0;0
/mostra_jogo;20231120;17;10;0;11.764705882352942;0;0
/jogo;20231120;16;13;0;30.25;0;0
/mostra_jogador;20231122;16;13;0;52.375;0;0
/jogo;20231123;15;15;1;40.13333333333333;0;0
/mostra_jogador;20231124;15;11;0;97.46666666666667;0;0
/adversario;20231121;14;14;1;29.285714285714285;0;0
/jogo;20231125;14;12;0;21.714285714285715;0;0
/consulta_especial_jogador;20231122;13;11;0;23;0;0
/geral;20231125;13;11;0;20.53846153846154;0;0
/jogador;20231124;13;12;0;66.38461538461539;0;0
/jogo;20231124;13;12;0;45.15384615384615;0;0
/link_jogo/2934;20231123;13;13;13;20.076923076923077;0;0
/arbitro;20231122;12;12;2;16.166666666666668;0;0
/campeonato;20231125;12;10;0;53.416666666666664;0;0
/consulta_especial_gerais;20231123;12;9;0;27.166666666666668;0;0
/mostra_adversario;20231121;12;11;0;62.5;0;0
/mostra_arbitro;20231122;12;8;0;6.833333333333333;0;0
/mostra_campeonato;20231125;12;10;0;42.833333333333336;0;0
/campeonato;20231123;11;10;0;26.727272727272727;0;0
/consulta_especial_adversario;20231123;11;9;0;17.363636363636363;0;0
/geral;20231122;11;9;0;14.272727272727273;0;0
/jogo;20231122;11;9;0;74.72727272727273;0;0
/mostra_rkg/;20231126;11;8;0;46.72727272727273;0;0
/campeonato;20231124;10;9;0;13.8;0;0
/consulta_especial_adversario;20231125;10;8;0;7.7;0;0
/especial;20231124;10;8;0;89.1;0;0
/geral;20231126;10;7;0;16.7;0;0
/jogo;20231126;10;10;0;45.8;0;0
/link_jogo/8747;20231123;10;10;0;9.7;0;0
/mostra_especial/;20231123;10;8;0;42.1;0;0
/mostra_jogo;20231123;10;10;0;35.2;0;0
/mostra_ranking/900000000000;20231123;10;9;0;43.1;0;0
/adversario;20231120;9;9;0;33.55555555555556;0;0
/campeonato;20231120;9;9;0;33.888888888888886;0;0
/campeonato;20231121;9;8;0;13.88888888888889;0;0
