# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20231127
# Data de termino: 20231203
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Fluminense x Santos-SP;2023112923;7;6;0;13.714285714285714;0;0
Estatisticas Fluminense - Principal;2023112715;6;5;0;2;0;0
Estatisticas Fluminense - Principal;2023112717;6;6;1;4.666666666666667;0;0
Estatisticas Fluminense - Principal;2023112814;6;6;1;2.1666666666666665;0;0
Estatisticas Fluminense - Principal;2023112917;6;6;0;2.6666666666666665;0;0
Estatisticas Fluminense - Principal;2023113002;6;6;2;2.8333333333333335;0;0
Estatisticas Fluminense - Principal;2023113010;6;6;1;3.3333333333333335;0;0
Estatisticas Fluminense - Principal;2023113011;6;6;2;2.5;0;0
Estatisticas Fluminense - Principal;2023113020;6;6;2;6.5;0;0
Estatisticas Fluminense - Principal;2023113021;6;6;2;5.833333333333333;0;0
Estatisticas Fluminense - Principal;2023120221;6;6;2;4.833333333333333;0;0
Consultas Especiais;2023112710;5;5;0;7.8;0;0
Consultas Especiais;2023112813;5;5;0;12;0;0
Consultas Especiais;2023112920;5;5;0;8.8;0;0
Estatisticas Fluminense - Principal;2023112712;5;5;2;1.2;0;0
Estatisticas Fluminense - Principal;2023112716;5;5;1;3.4;0;0
Estatisticas Fluminense - Principal;2023112720;5;4;0;2.2;0;0
Estatisticas Fluminense - Principal;2023112820;5;5;1;5.2;0;0
Estatisticas Fluminense - Principal;2023112821;5;5;1;8.2;0;0
Estatisticas Fluminense - Principal;2023112909;5;5;0;4;0;0
Estatisticas Fluminense - Principal;2023113000;5;5;3;6.4;0;0
Estatisticas Fluminense - Principal;2023113008;5;5;1;2.2;0;0
Estatisticas Fluminense - Principal;2023113013;5;5;2;12.6;0;0
Estatisticas Fluminense - Principal;2023113015;5;5;1;3.2;0;0
Estatisticas Fluminense - Principal;2023113016;5;5;2;4.2;0;0
Estatisticas Fluminense - Principal;2023120116;5;5;3;6.6;0;0
Estatisticas Fluminense - Principal;2023120123;5;5;1;2.6;0;0
Estatisticas Fluminense - Principal;2023120217;5;5;1;5;0;0
Estatisticas Fluminense - Principal;2023120223;5;5;0;9.2;0;0
Estatisticas Fluminense - Principal;2023120301;5;5;1;10;0;0
Fluminense x Santos-SP;2023112918;5;5;0;18.2;0;0
Jogador;2023112710;5;5;0;34.6;0;0
Adversarios;2023112923;4;4;0;13;0;0
Adversarios;2023113002;4;4;0;44.5;0;0
Adversarios;2023120115;4;4;0;43.25;0;0
Adversarios;2023120117;4;4;0;30;0;0
Adversarios;2023120215;4;4;0;27.25;0;0
Adversarios;2023120316;4;4;0;11.5;0;0
Adversarios;2023120317;4;4;0;30.25;0;0
Brasileiro Serie B 1998;2023112918;4;3;2;19.75;0;0
Consultas Especiais;2023112714;4;4;0;7.75;0;0
Consultas Especiais;2023112921;4;4;0;11;0;0
Consultas Especiais;2023112923;4;4;0;6.75;0;0
Especiais Jogadores;2023112921;4;4;0;30.75;0;0
Estatisticas Fluminense - Principal;2023112700;4;4;1;9.25;0;0
Estatisticas Fluminense - Principal;2023112701;4;4;1;16.75;0;0
Estatisticas Fluminense - Principal;2023112708;4;4;0;4.75;0;0
Estatisticas Fluminense - Principal;2023112709;4;4;0;3.25;0;0
Estatisticas Fluminense - Principal;2023112815;4;4;1;259.75;0;0
Estatisticas Fluminense - Principal;2023112822;4;4;1;13.75;0;0
Estatisticas Fluminense - Principal;2023112823;4;4;1;3;0;0
Estatisticas Fluminense - Principal;2023112911;4;4;2;1.75;0;0
Estatisticas Fluminense - Principal;2023112912;4;4;1;9.75;0;0
Estatisticas Fluminense - Principal;2023113001;4;4;3;2.5;0;0
Estatisticas Fluminense - Principal;2023113022;4;4;1;6.25;0;0
Estatisticas Fluminense - Principal;2023120110;4;4;0;1.75;0;0
Estatisticas Fluminense - Principal;2023120113;4;4;0;2.25;0;0
Estatisticas Fluminense - Principal;2023120122;4;4;0;3.25;0;0
Estatisticas Fluminense - Principal;2023120311;4;4;1;2.5;0;0
Estatisticas Fluminense - Principal;2023120319;4;4;0;4;0;0
Fluminense x Palmeiras-SP;2023120317;4;4;0;5.25;0;0
Fluminense x Santos-SP;2023112922;4;4;0;21.75;0;0
Graficos;2023112912;4;4;0;11.75;0;0
Informacoes Gerais;2023113020;4;4;0;36;0;0
Jogador;2023112713;4;4;0;13;0;0
Jogador;2023112921;4;4;0;13.5;0;0
Jogador;2023113023;4;4;0;42.5;0;0
Jogador;2023120217;4;4;0;9;0;0
Jogador;2023120315;4;4;0;15.5;0;0
Jogador;2023120316;4;3;0;2.25;0;0
Adversarios;2023112714;3;3;0;17.666666666666668;0;0
Adversarios;2023112716;3;3;0;15;0;0
Adversarios;2023112917;3;3;0;17;0;0
Adversarios;2023112922;3;3;0;13.333333333333334;0;0
Adversarios;2023113000;3;3;0;59.333333333333336;0;0
Adversarios;2023113001;3;3;0;37;0;0
Adversarios;2023113011;3;3;0;8.666666666666666;0;0
Adversarios;2023113014;3;3;0;11.666666666666666;0;0
Adversarios;2023113019;3;3;0;19.666666666666668;0;0
Adversarios;2023120114;3;3;0;9.333333333333334;0;0
Adversarios;2023120314;3;3;0;8.333333333333334;0;0
Adversarios;2023120318;3;3;0;14.666666666666666;0;0
Botafogo 2 X 0 Fluminense;2023120220;3;3;0;13.333333333333334;0;0
Campeonatos;2023112708;3;3;0;19.333333333333332;0;0
Campeonatos;2023112912;3;3;1;8.333333333333334;0;0
Campeonatos;2023113020;3;3;0;15;0;0
Consultas Especiais;2023112708;3;3;0;6.666666666666667;0;0
Consultas Especiais;2023112709;3;3;0;1.6666666666666667;0;0
Consultas Especiais;2023112909;3;3;0;2;0;0
Consultas Especiais;2023112922;3;3;0;3.6666666666666665;0;0
Consultas Especiais;2023113010;3;3;0;3.3333333333333335;0;0
Consultas Especiais;2023113022;3;3;0;2;0;0
Consultas Especiais;2023120117;3;3;0;4;0;0
Especiais Jogadores;2023112709;3;3;0;10.333333333333334;0;0
Especiais Jogadores;2023112714;3;3;0;119.66666666666667;0;0
Especiais Jogadores;2023112813;3;3;0;42.666666666666664;0;0
Especiais Jogadores;2023112923;3;3;0;21.333333333333332;0;0
Especiais Jogadores;2023120117;3;3;0;2.6666666666666665;0;0
Espinelli 1945;2023120116;3;3;3;45.333333333333336;0;0
Estatisticas Fluminense - Principal;2023112704;3;3;1;2.6666666666666665;0;0
Estatisticas Fluminense - Principal;2023112721;3;3;0;4.666666666666667;0;0
Estatisticas Fluminense - Principal;2023112810;3;3;0;3.3333333333333335;0;0
Estatisticas Fluminense - Principal;2023112812;3;3;0;2.6666666666666665;0;0
Estatisticas Fluminense - Principal;2023112817;3;3;1;5;0;0
Estatisticas Fluminense - Principal;2023112819;3;3;0;7;0;0
Estatisticas Fluminense - Principal;2023112900;3;3;1;4.666666666666667;0;0
Estatisticas Fluminense - Principal;2023112913;3;2;0;6.333333333333333;0;0
Estatisticas Fluminense - Principal;2023112915;3;3;0;1.6666666666666667;0;0
Estatisticas Fluminense - Principal;2023113003;3;3;1;8;0;0
Estatisticas Fluminense - Principal;2023113007;3;3;1;2.6666666666666665;0;0
Estatisticas Fluminense - Principal;2023113019;3;3;2;5.666666666666667;0;0
Estatisticas Fluminense - Principal;2023113023;3;3;1;2;0;0
Estatisticas Fluminense - Principal;2023120109;3;3;0;3.3333333333333335;0;0
Estatisticas Fluminense - Principal;2023120112;3;2;1;0.6666666666666666;0;0
Estatisticas Fluminense - Principal;2023120114;3;3;0;5;0;0
Estatisticas Fluminense - Principal;2023120119;3;3;1;2;0;0
Estatisticas Fluminense - Principal;2023120201;3;3;0;10.666666666666666;0;0
Estatisticas Fluminense - Principal;2023120211;3;3;0;2.3333333333333335;0;0
Estatisticas Fluminense - Principal;2023120213;3;3;1;2.6666666666666665;0;0
Estatisticas Fluminense - Principal;2023120214;3;3;1;7.666666666666667;0;0
Estatisticas Fluminense - Principal;2023120220;3;3;1;3.3333333333333335;0;0
Estatisticas Fluminense - Principal;2023120300;3;3;0;3;0;0
Estatisticas Fluminense - Principal;2023120310;3;2;0;0.6666666666666666;0;0
Estatisticas Fluminense - Principal;2023120322;3;3;1;6;0;0
Fluminense x Palmeiras-SP;2023120115;3;3;0;32.666666666666664;0;0
Fluminense x Palmeiras-SP;2023120316;3;3;0;0;0;0
Fluminense x Palmeiras-SP;2023120318;3;3;0;8.666666666666666;0;0
Fluminense x Santos-SP;2023112914;3;3;0;48.666666666666664;0;0
Fluminense x Santos-SP;2023113000;3;3;0;30.333333333333332;0;0
Fluminense x Santos-SP;2023113001;3;3;0;51.666666666666664;0;0
Fluminense x Santos-SP;2023113002;3;3;0;14;0;0
Graficos;2023113020;3;3;0;15;0;0
Informacoes Gerais;2023112912;3;3;0;23;0;0
Jogador;2023112714;3;3;0;15.333333333333334;0;0
Jogador;2023112813;3;3;0;28.333333333333332;0;0
Jogador;2023112814;3;3;0;11;0;0
Jogador;2023112816;3;3;0;24.333333333333332;0;0
Jogador;2023112918;3;3;0;16.333333333333332;0;0
Jogador;2023112919;3;3;0;9;0;0
Jogador;2023113008;3;3;0;18.666666666666668;0;0
Jogador;2023113013;3;3;0;8;0;0
Jogador;2023113020;3;3;0;68;0;0
Jogador;2023120201;3;3;0;25.333333333333332;0;0
Jogador;2023120311;3;3;0;22.666666666666668;0;0
Jogador;2023120317;3;3;0;24.666666666666668;0;0
Jogo;2023112700;3;3;0;51.666666666666664;0;0
Jogo;2023112814;3;3;0;11.333333333333334;0;0
Jogo;2023112911;3;3;1;16.666666666666668;0;0
Jogo;2023112912;3;3;0;235;0;0
Jogo;2023120215;3;3;0;129;0;0
Jogo;2023120315;3;3;0;32.666666666666664;0;0
Maiores Artilheiros;2023113020;3;3;0;10;0;0
Vila Belmiro;2023112922;3;3;0;25.666666666666668;0;0
(not set);2023112714;2;2;0;16.5;0;0
Adversario x Campeonato;2023112714;2;2;0;28;0;0
Adversario x Campeonato;2023112921;2;2;0;24;0;0
Adversario x Estadio;2023112714;2;2;0;43;0;0
Adversario x Estadio;2023112911;2;2;0;10;0;0
Adversarios;2023112701;2;2;0;133;0;0
Adversarios;2023112715;2;2;0;39;0;0
Adversarios;2023112717;2;2;0;9.5;0;0
Adversarios;2023112720;2;2;0;12.5;0;0
Adversarios;2023112810;2;2;0;44;0;0
Adversarios;2023112811;2;2;0;24.5;0;0
Adversarios;2023112815;2;2;0;10;0;0
Adversarios;2023112817;2;2;0;16.5;0;0
Adversarios;2023112821;2;2;0;51.5;0;0
Adversarios;2023112901;2;2;0;8;0;0
Adversarios;2023112912;2;2;0;26;0;0
Adversarios;2023112919;2;2;0;31;0;0
Adversarios;2023113003;2;2;0;34.5;0;0
Adversarios;2023113008;2;2;0;19.5;0;0
Adversarios;2023113021;2;2;0;23.5;0;0
Adversarios;2023120110;2;2;0;9.5;0;0
Adversarios;2023120111;2;2;0;27.5;0;0
Adversarios;2023120217;2;2;0;42;0;0
Adversarios;2023120311;2;2;0;9;0;0
Adversarios;2023120315;2;2;0;13.5;0;0
Adversarios;2023120323;2;2;0;96.5;0;0
Arena Palmeiras;2023112816;2;2;0;27.5;0;0
Arena Palmeiras;2023112818;2;1;0;35;0;0
Arena Palmeiras;2023120318;2;2;0;236.5;0;0
Artilheiros Anuais;2023112708;2;2;0;0.5;0;0
Artilheiros contra Sao Paulo;2023112923;2;2;0;15;0;0
Artilheiros no(a) Brasileiro;2023112923;2;2;0;41.5;0;0
Artilheiros por Adversario;2023112714;2;2;0;17;0;0
Botafogo SP 1 X 1 Fluminense;2023112801;2;2;2;49.5;0;0
Botafogo SP 1 X 1 Fluminense;2023112915;2;2;2;41;0;0
Brasileiro Serie B 1998;2023112717;2;2;1;12;0;0
Brasileiro Serie B 1998;2023112811;2;2;2;39.5;0;0
Brasileiro Serie B 1998;2023112822;2;2;2;94.5;0;0
Brasileiro Serie B 1998;2023112910;2;2;2;7;0;0
Brasileiro Serie B 1998;2023112911;2;2;2;3.5;0;0
Camisa;2023120117;2;2;0;5;0;0
Campeonatos;2023112701;2;2;0;81;0;0
Campeonatos;2023112823;2;2;0;6.5;0;0
Campeonatos;2023112914;2;2;0;8;0;0
Campeonatos;2023112922;2;2;0;1.5;0;0
Cartoes por ano;2023120318;2;2;0;2;0;0
Consultas Especiais;2023112711;2;2;0;6.5;0;0
Consultas Especiais;2023112715;2;2;0;2;0;0
Consultas Especiais;2023112716;2;2;0;2;0;0
Consultas Especiais;2023112720;2;2;0;6;0;0
Consultas Especiais;2023112812;2;2;0;26.5;0;0
Consultas Especiais;2023112820;2;2;0;9;0;0
Consultas Especiais;2023112911;2;2;0;4;0;0
Consultas Especiais;2023112912;2;2;0;17.5;0;0
Consultas Especiais;2023112918;2;2;0;4;0;0
Consultas Especiais;2023112919;2;2;0;3.5;0;0
Consultas Especiais;2023113008;2;2;0;3.5;0;0
Consultas Especiais;2023113011;2;2;0;5;0;0
Consultas Especiais;2023113014;2;2;0;2.5;0;0
Consultas Especiais;2023113015;2;2;0;1.5;0;0
Consultas Especiais;2023113017;2;2;0;5;0;0
Consultas Especiais;2023113018;2;2;0;3.5;0;0
Consultas Especiais;2023113020;2;2;0;7.5;0;0
Consultas Especiais;2023113021;2;2;0;8;0;0
Consultas Especiais;2023120112;2;1;0;3;0;0
Consultas Especiais;2023120214;2;2;0;6;0;0
Consultas Especiais;2023120215;2;2;0;3.5;0;0
Consultas Especiais;2023120220;2;2;0;14.5;0;0
Consultas Especiais;2023120221;2;2;0;1.5;0;0
Consultas Especiais;2023120223;2;2;0;2.5;0;0
Consultas Especiais;2023120300;2;2;0;2;0;0
Consultas Especiais;2023120301;2;2;0;4;0;0
Consultas Especiais;2023120316;2;2;0;2;0;0
Consultas Especiais;2023120318;2;2;0;6;0;0
Consultas Especiais;2023120319;2;2;0;2.5;0;0
Curiosidades e Titulos;2023112912;2;2;0;3;0;0
Curiosidades e Titulos;2023112914;2;2;0;35.5;0;0
Dago 1991;2023120313;2;2;2;25;0;0
Eppingen 2 X 2 Fluminense;2023120220;2;2;0;7.5;0;0
Especiais Adversarios;2023112714;2;2;0;14;0;0
Especiais Adversarios;2023112911;2;2;0;30;0;0
Especiais Adversarios;2023112920;2;2;0;33.5;0;0
Especiais Estadios;2023112920;2;2;0;14.5;0;0
Especiais Gerais;2023112720;2;2;0;17;0;0
Especiais Gerais;2023113008;2;2;0;36;0;0
Especiais Gerais;2023120319;2;2;0;16;0;0
Especiais Gerais;2023120320;2;2;0;6.5;0;0
Especiais Jogadores;2023112708;2;2;0;7;0;0
Especiais Jogadores;2023112710;2;2;0;5;0;0
Especiais Jogadores;2023112711;2;2;0;26;0;0
Especiais Jogadores;2023112715;2;2;0;6.5;0;0
Especiais Jogadores;2023112716;2;2;0;1;0;0
Especiais Jogadores;2023112919;2;2;0;3.5;0;0
Especiais Jogadores;2023112922;2;2;0;19.5;0;0
Especiais Jogadores;2023113010;2;2;0;37;0;0
Especiais Jogadores;2023113011;2;2;0;27;0;0
Especiais Jogadores;2023113015;2;2;0;9.5;0;0
Especiais Jogadores;2023113017;2;2;0;19;0;0
Especiais Jogadores;2023120112;2;1;0;5;0;0
Especiais Jogadores;2023120116;2;2;0;20;0;0
Especiais Jogadores;2023120214;2;2;0;26;0;0
Especiais Jogadores;2023120215;2;1;0;12.5;0;0
Especiais Jogadores;2023120220;2;2;0;36;0;0
Especiais Jogadores;2023120221;2;2;0;1.5;0;0
Especiais Jogadores;2023120223;2;2;0;12.5;0;0
Especiais Jogadores;2023120301;2;2;0;8;0;0
Especiais Jogos;2023112710;2;2;0;3;0;0
Especiais Tecnico;2023112714;2;2;0;11;0;0
Especiais Tecnico;2023112813;2;2;0;2;0;0
Especiais Tecnico;2023120215;2;1;0;1.5;0;0
Estatisticas Fluminense - Principal;2023112711;2;2;1;3.5;0;0
Estatisticas Fluminense - Principal;2023112719;2;2;1;6;0;0
Estatisticas Fluminense - Principal;2023112722;2;2;1;3.5;0;0
Estatisticas Fluminense - Principal;2023112723;2;2;0;1.5;0;0
Estatisticas Fluminense - Principal;2023112808;2;2;1;12.5;0;0
Estatisticas Fluminense - Principal;2023112811;2;2;0;1.5;0;0
Estatisticas Fluminense - Principal;2023112901;2;2;0;5.5;0;0
Estatisticas Fluminense - Principal;2023112906;2;2;1;6.5;0;0
Estatisticas Fluminense - Principal;2023112910;2;2;0;4;0;0
Estatisticas Fluminense - Principal;2023113005;2;2;0;5;0;0
Estatisticas Fluminense - Principal;2023113009;2;2;0;11.5;0;0
Estatisticas Fluminense - Principal;2023113017;2;2;0;1.5;0;0
Estatisticas Fluminense - Principal;2023120101;2;2;2;14;0;0
Estatisticas Fluminense - Principal;2023120111;2;2;0;4;0;0
Estatisticas Fluminense - Principal;2023120118;2;1;1;0.5;0;0
Estatisticas Fluminense - Principal;2023120121;2;2;1;3.5;0;0
Estatisticas Fluminense - Principal;2023120210;2;1;0;0;0;0
Estatisticas Fluminense - Principal;2023120216;2;2;0;9.5;0;0
Estatisticas Fluminense - Principal;2023120218;2;1;0;0;0;0
Estatisticas Fluminense - Principal;2023120219;2;2;0;3;0;0
Estatisticas Fluminense - Principal;2023120309;2;2;0;2;0;0
Estatisticas Fluminense - Principal;2023120312;2;2;1;6;0;0
Estatisticas Fluminense - Principal;2023120313;2;2;1;308;0;0
Estatisticas Fluminense - Principal;2023120320;2;2;0;3.5;0;0
Estatisticas Fluminense - Principal;2023120323;2;2;0;1.5;0;0
Estadios;2023112717;2;2;0;15.5;0;0
Estadios;2023112816;2;2;0;22;0;0
Estadios;2023112914;2;2;0;30.5;0;0
Estadios;2023113014;2;2;0;22;0;0
Estadios;2023113016;2;2;0;17;0;0
Estadios;2023120117;2;2;0;18.5;0;0
Estadios;2023120123;2;2;0;10.5;0;0
Estadios;2023120215;2;2;0;15;0;0
Estadios;2023120223;2;2;0;30;0;0
Estadios;2023120318;2;2;0;15.5;0;0
Flamengo 0 X 0 Fluminense;2023120220;2;2;0;57.5;0;0
Flamengo 0 X 1 Fluminense;2023120311;2;2;1;22.5;0;0
Fluminense 1 X 0 Bangu;2023120220;2;2;0;15;0;0
Fluminense 1 X 0 Bayern de Munique;2023120220;2;2;1;31;0;0
Fluminense 2 X 0 Botafogo;2023120220;2;2;0;6;0;0
Fluminense 2 X 3 ABC;2023112719;2;2;2;16;0;0
Fluminense 2 X 3 ABC;2023120114;2;2;2;17;0;0
Fluminense 2 X 3 ABC;2023120323;2;2;2;17;0;0
Fluminense 3 X 1 Toluca;2023120122;2;2;2;19.5;0;0
Fluminense 3 X 2 Flamengo;2023112700;2;2;0;21;0;0
Fluminense 4 X 2 Portuguesa SP;2023112722;2;2;2;10;0;0
Fluminense 6 X 1 Santa Cruz;2023112821;2;1;0;3.5;0;0
Fluminense x Al Ahly-Egito;2023112701;2;2;0;32;0;0
Fluminense x Boca Juniors-Argentina;2023113013;2;2;0;20.5;0;0
Fluminense x Cachoeiro-ES;2023120221;2;1;1;13;0;0
Fluminense x Corinthians-SP;2023113002;2;2;0;14.5;0;0
Fluminense x Coritiba-PR;2023112708;2;2;0;18;0;0
Fluminense x Flamengo-RJ;2023120217;2;2;0;61.5;0;0
Fluminense x Nautico-PE;2023113017;2;0;0;0;0;0
Fluminense x Palmeiras-SP;2023112817;2;2;0;0.5;0;0
Fluminense x Palmeiras-SP;2023113002;2;2;0;16.5;0;0
Fluminense x Palmeiras-SP;2023120114;2;2;0;15.5;0;0
Fluminense x Palmeiras-SP;2023120123;2;2;0;58.5;0;0
Fluminense x Palmeiras-SP;2023120301;2;2;0;10.5;0;0
Fluminense x Palmeiras-SP;2023120302;2;2;0;6.5;0;0
Fluminense x Palmeiras-SP;2023120319;2;2;0;7;0;0
Fluminense x Santos-SP;2023112715;2;1;0;33;0;0
Fluminense x Santos-SP;2023112815;2;2;0;1;0;0
Fluminense x Santos-SP;2023112917;2;2;0;22;0;0
Fluminense x Santos-SP;2023112919;2;2;0;31.5;0;0
Fluminense x Santos-SP;2023113009;2;2;0;47;0;0
Fluminense x Santos-SP;2023113011;2;2;0;22.5;0;0
Fluminense x Santos-SP;2023113014;2;2;0;58;0;0
Fluminense x Santos-SP;2023113020;2;2;0;60;0;0
Fluminense x Vitoria BA-BA;2023113002;2;2;0;53;0;0
German Cano 2023;2023112814;2;2;0;137;0;0
German Cano 2023;2023112921;2;2;0;33.5;0;0
German Cano 2023;2023113016;2;2;0;34;0;0
Graficos;2023112710;2;2;0;33;0;0
Graficos;2023112714;2;2;0;4;0;0
Informacoes Gerais;2023112714;2;2;0;15.5;0;0
Informacoes Gerais;2023112922;2;2;1;7.5;0;0
Informacoes Gerais;2023112923;2;2;0;4;0;0
Informacoes Gerais;2023113008;2;2;1;1.5;0;0
Informacoes Gerais;2023113016;2;2;0;18.5;0;0
Informacoes Gerais;2023120318;2;2;0;3;0;0
Jhon Arias 2023;2023112719;2;1;0;91;0;0
Jogador;2023112700;2;2;0;42;0;0
Jogador;2023112701;2;2;0;109.5;0;0
Jogador;2023112708;2;1;0;36.5;0;0
Jogador;2023112709;2;2;0;17;0;0
Jogador;2023112711;2;2;0;36;0;0
Jogador;2023112716;2;2;0;115;0;0
Jogador;2023112717;2;2;0;121;0;0
Jogador;2023112820;2;2;0;93;0;0
Jogador;2023112822;2;2;0;7.5;0;0
Jogador;2023112823;2;2;0;5;0;0
Jogador;2023112912;2;2;0;20;0;0
Jogador;2023112922;2;2;0;8;0;0
Jogador;2023112923;2;2;0;5;0;0
Jogador;2023113000;2;2;0;8.5;0;0
Jogador;2023113014;2;2;0;7;0;0
Jogador;2023113022;2;2;0;2;0;0
Jogador;2023120100;2;2;0;53.5;0;0
Jogador;2023120102;2;1;0;145.5;0;0
Jogador;2023120110;2;2;0;11;0;0
Jogador;2023120119;2;2;0;32;0;0
Jogador;2023120120;2;2;0;4;0;0
Jogador;2023120215;2;2;0;8.5;0;0
Jogador;2023120301;2;2;0;14.5;0;0
Jogador;2023120314;2;2;0;50.5;0;0
Jogo;2023112710;2;2;0;4;0;0
Jogo;2023112715;2;2;0;71;0;0
Jogo;2023112716;2;2;0;6.5;0;0
Jogo;2023112717;2;2;0;3;0;0
Jogo;2023112800;2;2;0;19.5;0;0
Jogo;2023112916;2;2;0;22;0;0
Jogo;2023112917;2;2;0;95;0;0
Jogo;2023113011;2;2;0;52.5;0;0
Jogo;2023113022;2;2;0;87.5;0;0
Jogo;2023120113;2;2;0;142;0;0
Jogo;2023120115;2;2;0;12;0;0
Jogo;2023120220;2;2;0;24.5;0;0
Juventude 6 X 0 Fluminense;2023120209;2;2;2;18.5;0;0
Libertadores da America;2023113020;2;2;0;45;0;0
Libertadores da America 2023;2023112701;2;2;0;60.5;0;0
Madureira 0 X 3 Fluminense;2023120220;2;2;0;9.5;0;0
Maior Artilheiro contra Adversario;2023112923;2;2;0;77;0;0
Maior Artilheiro em Campeonato;2023112923;2;2;0;4;0;0
Maiores Artilheiros;2023112714;2;2;0;38;0;0
Maiores Artilheiros;2023112912;2;2;0;127;0;0
Maiores Artilheiros;2023113014;2;2;0;15;0;0
Maiores Artilheiros;2023113015;2;2;0;30.5;0;0
Major Levy Sobrinho;2023112721;2;1;1;2.5;0;0
Maracana;2023112923;2;2;0;24;0;0
Olaria 0 X 1 Fluminense;2023120215;2;2;1;57;0;0
Olaria 0 X 1 Fluminense;2023120220;2;2;0;7;0;0
Parraro 1980;2023112919;2;2;0;85.5;0;0
Piero Maza;2023120322;2;1;0;0;0;0
Publico;2023120319;2;2;0;39.5;0;0
Publico;2023120320;2;2;0;8.5;0;0
Ranking de Assistencias;2023120223;2;2;0;52;0;0
Rio Football Club 0 X 8 Fluminense;2023120315;2;2;0;0;0;0
Santos - Torneio Roberto Gomes Pedrosa;2023112921;2;2;0;7;0;0
Santos 0 X 3 Fluminense;2023112921;2;2;0;40;0;0
Santos 0 X 3 Fluminense;2023112923;2;1;0;10;0;0
Santos 0 X 3 Fluminense;2023113011;2;2;0;44.5;0;0
Santos 0 X 3 Fluminense;2023113022;2;2;0;0;0;0
Sporting 0 X 3 Fluminense;2023120220;2;2;0;11;0;0
Tec - Fernando Diniz;2023112922;2;2;0;26.5;0;0
Todos os Jogos contra Santos-SP;2023112918;2;2;0;49;0;0
Todos os Jogos contra Santos-SP;2023112921;2;2;0;93.5;0;0
Todos os Jogos no(a) Vila Belmiro;2023112922;2;2;0;65;0;0
Todos os jogos de Adversario;2023112714;2;2;0;17.5;0;0
Todos os jogos em estadio;2023112920;2;2;0;1;0;0
Treinador com mais jogos;2023112813;2;2;0;7;0;0
Tecnico;2023112909;2;2;0;6;0;0
Tecnico;2023112922;2;2;0;13;0;0
Tecnico;2023113020;2;2;0;1;0;0
Tecnico;2023120100;2;2;0;4;0;0
Valencia 1 X 0 Fluminense;2023120220;2;2;0;7.5;0;0
Vila Belmiro;2023112913;2;2;0;15.5;0;0
Vitoria BA 2 X 2 Fluminense;2023120220;2;2;0;13.5;0;0
Arbitros;2023112912;2;2;1;17;0;0
(not set);2023112701;1;1;0;39;0;0
(not set);2023112707;1;1;0;13;0;0
(not set);2023112710;1;1;0;7;0;0
(not set);2023112812;1;1;0;0;0;0
(not set);2023112923;1;1;0;20;0;0
