# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240325
# Data de termino: 20240331
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
/;20240327;54;42;13;16.296296296296298;0;0
/;20240328;51;41;17;23.07843137254902;0;0
/;20240330;50;41;14;15.08;0;0
/;20240331;46;38;16;26.08695652173913;0;0
/;20240329;45;34;14;16.022222222222222;0;0
/;20240325;43;31;10;17.41860465116279;0;0
/;20240326;32;25;4;15.9375;0;0
/mostra_jogador;20240329;24;11;0;231.95833333333334;0;0
/jogador;20240329;22;12;0;172.8181818181818;0;0
/mostra_jogador;20240327;22;16;0;132.27272727272728;0;0
/mostra_jogo;20240328;22;10;0;48.77272727272727;0;0
/jogador;20240327;20;18;1;105;0;0
/jogador;20240328;19;16;1;22.94736842105263;0;0
/jogador;20240330;19;16;1;123.52631578947368;0;0
/mostra_jogador;20240328;18;13;0;67.72222222222223;0;0
/jogador;20240325;17;12;0;72.76470588235294;0;0
/jogador;20240331;17;13;0;92.23529411764706;0;0
/jogo;20240328;17;11;0;91.11764705882354;0;0
/geral;20240331;16;14;3;21.8125;0;0
/mostra_jogador;20240331;16;11;0;119;0;0
/mostra_jogo;20240325;15;7;0;29.533333333333335;0;0
/mostra_jogador;20240330;14;12;0;180.71428571428572;0;0
/mostra_jogo;20240329;14;10;0;59.57142857142857;0;0
/mostra_jogador;20240325;13;9;0;139.15384615384616;0;0
/mostra_jogo;20240327;13;10;0;28.307692307692307;0;0
/jogo;20240329;11;7;0;56.72727272727273;0;0
/adversario;20240326;10;9;0;24.5;0;0
/adversario;20240328;10;10;0;25.2;0;0
/geral;20240330;10;9;1;18.1;0;0
/jogo;20240327;10;9;0;65.2;0;0
/jogo;20240330;10;9;0;18.9;0;0
/mostra_adversario;20240328;10;9;0;22.2;0;0
/mostra_tecnico;20240328;10;9;0;17.3;0;0
/tecnico;20240328;10;10;0;13.9;0;0
/consulta_especial_gerais;20240330;9;7;0;32.77777777777778;0;0
/jogador;20240326;9;9;0;153.44444444444446;0;0
/jogo;20240325;9;7;0;35.44444444444444;0;0
/mostra_adversario;20240330;9;8;0;57.55555555555556;0;0
/mostra_campeonato;20240327;9;8;0;27.77777777777778;0;0
/mostra_jogador;20240326;9;9;0;139.11111111111111;0;0
/adversario;20240327;8;7;0;42.25;0;0
/adversario;20240330;8;8;0;42.875;0;0
/adversario;20240331;8;7;0;19.125;0;0
/campeonato;20240327;8;8;0;12;0;0
/campeonato;20240330;8;8;0;35.25;0;0
/mostra_adversario;20240325;8;7;0;24.375;0;0
/mostra_tecnico;20240327;8;6;0;5.875;0;0
/link_jogador/2421;20240329;7;5;5;21.142857142857142;0;0
/mostra_adversario;20240331;7;5;0;183.14285714285714;0;0
/mostra_jogo;20240326;7;6;0;64.14285714285714;0;0
/campeonato;20240328;6;6;0;18;0;0
/curiosidade;20240330;6;6;0;52.166666666666664;0;0
/jogo;20240326;6;5;0;36.5;0;0
/jogo;20240331;6;6;1;12.166666666666666;0;0
/mostra_adversario;20240327;6;6;0;105;0;0
/mostra_campeonato;20240330;6;6;0;71;0;0
/mostra_jogo;20240330;6;5;0;91.66666666666667;0;0
/tecnico;20240327;6;6;0;7.333333333333333;0;0
/adversario;20240325;5;5;0;34.8;0;0
/adversario;20240329;5;4;0;16.6;0;0
/arbitro;20240326;5;5;2;5.8;0;0
/camisa;20240325;5;5;0;51.2;0;0
/consulta_especial_adversario;20240327;5;4;0;34.8;0;0
/consulta_especial_gols;20240331;5;5;0;20;0;0
/consulta_especial_jogador;20240328;5;5;0;65.8;0;0
/grafico;20240330;5;3;0;15;0;0
/mostra_adversario;20240326;5;5;0;61.2;0;0
/mostra_adversario;20240329;5;4;0;22.6;0;0
/mostra_campeonato;20240328;5;5;0;13.4;0;0
/mostra_campeonato;20240331;5;5;0;28.6;0;0
/mostra_jogo;20240331;5;3;0;5.4;0;0
/tecnico;20240329;5;5;0;25.2;0;0
/camisa;20240329;4;4;0;1.75;0;0
/campeonato;20240325;4;4;0;6.5;0;0
/campeonato;20240326;4;4;0;8.75;0;0
/campeonato;20240331;4;4;0;22.25;0;0
/consulta_especial_gols;20240330;4;4;0;58.75;0;0
/consulta_especial_jogador;20240329;4;2;0;9.25;0;0
/consulta_especial_jogador;20240330;4;4;0;17.25;0;0
/consulta_especial_tecnico;20240328;4;4;0;13;0;0
/curiosidade;20240325;4;4;0;70.25;0;0
/curiosidade;20240327;4;4;0;26.25;0;0
/curiosidade;20240331;4;4;0;102;0;0
/geral;20240326;4;3;0;42.75;0;0
/geral;20240328;4;4;0;18.75;0;0
/grafico;20240326;4;2;0;66.25;0;0
/grafico;20240327;4;3;0;111;0;0
/graficov7;20240330;4;1;0;52;0;0
/link_adversario/461;20240328;4;4;4;18.75;0;0
/link_jogo/4905;20240327;4;3;3;22;0;0
/link_jogo/94;20240326;4;1;0;0;0;0
/mostra_campeonato;20240325;4;3;0;13.5;0;0
/mostra_ranking/867000000000;20240328;4;4;0;27.5;0;0
/mostra_ranking/867000000000;20240329;4;3;0;5.75;0;0
/mostra_tecnico;20240329;4;4;0;38;0;0
/arbitro;20240330;3;3;2;14;0;0
/consulta_especial_adversario;20240325;3;3;0;47;0;0
/consulta_especial_campeonato;20240326;3;3;0;26.666666666666668;0;0
/consulta_especial_gerais;20240325;3;3;0;18;0;0
/consulta_especial_gerais;20240327;3;3;0;14.333333333333334;0;0
/consulta_especial_gerais;20240328;3;3;0;6.666666666666667;0;0
/consulta_especial_gerais;20240331;3;3;0;19.333333333333332;0;0
/consulta_especial_tecnico;20240327;3;2;0;5;0;0
/consulta_especial_tecnico;20240329;3;2;0;34.333333333333336;0;0
/consulta_jogador/268106000;20240331;3;3;0;6.333333333333333;0;0
/curiosidade;20240328;3;3;0;40.333333333333336;0;0
/curiosidade;20240329;3;3;0;42;0;0
/estadio;20240327;3;3;0;25.666666666666668;0;0
/estadio;20240328;3;3;0;16;0;0
/geral;20240325;3;3;0;10.333333333333334;0;0
/geral;20240327;3;3;0;16;0;0
/grafico;20240331;3;1;0;23;0;0
/grafico_artilheiro/630;20240327;3;2;0;19.333333333333332;0;0
/grafico_artilheiro_v7/500;20240328;3;1;0;91;0;0
/graficov7;20240327;3;1;0;128.66666666666666;0;0
/graficov7;20240331;3;1;0;36;0;0
/link_adversario/461;20240329;3;2;1;13.666666666666666;0;0
/link_jogo/4112;20240330;3;3;2;42.666666666666664;0;0
/link_jogo/4112;20240331;3;2;2;16;0;0
/link_jogo/4905;20240329;3;3;3;28;0;0
/link_jogo/6106;20240331;3;1;0;0;0;0
/link_jogo/7618;20240328;3;1;0;0;0;0
/link_jogo/8694;20240328;3;3;3;0;0;0
/link_jogo/94;20240327;3;1;0;1.3333333333333333;0;0
/link_mascote/180;20240330;3;1;0;0.3333333333333333;0;0
/marcas_historicas;20240330;3;3;0;14.666666666666666;0;0
/mostra_campeonato;20240326;3;3;0;42;0;0
/mostra_estadio;20240327;3;3;0;13;0;0
/mostra_goleada/613000000;20240331;3;3;0;23;0;0
/todas_camisas/400000000;20240325;3;3;0;8.666666666666666;0;0
/todas_camisas/400000000;20240329;3;3;0;16.333333333333332;0;0
/arbitro;20240327;2;2;1;3;0;0
/arbitro;20240328;2;2;0;5;0;0
/arbitro;20240331;2;2;0;6.5;0;0
/camisa;20240327;2;2;0;2;0;0
/campeonato;20240329;2;2;0;20;0;0
/consulta_camisa/400001000;20240329;2;2;0;2.5;0;0
/consulta_especial_adversario;20240326;2;2;0;26.5;0;0
/consulta_especial_adversario;20240328;2;2;0;11.5;0;0
/consulta_especial_adversario;20240330;2;2;0;22;0;0
/consulta_especial_brasileiro;20240326;2;2;0;16.5;0;0
/consulta_especial_brasileiro;20240330;2;2;0;18.5;0;0
/consulta_especial_campeonato;20240327;2;2;0;2;0;0
/consulta_especial_campeonato;20240328;2;2;0;21;0;0
/consulta_especial_estadio;20240327;2;2;0;7;0;0
/consulta_especial_jogador;20240327;2;2;0;33;0;0
/consulta_especial_jogador;20240331;2;2;0;37.5;0;0
/consulta_especial_jogos;20240327;2;2;0;59.5;0;0
/consulta_especial_jogos;20240331;2;2;0;10.5;0;0
/consulta_especial_resultados;20240331;2;2;0;9;0;0
/consulta_jogador/268106000;20240330;2;2;0;14;0;0
/consulta_jogador/571571000;20240330;2;2;0;2;0;0
/consulta_jogador/571571000;20240331;2;2;0;2;0;0
/consulta_paiscamp;20240327;2;1;0;62;0;0
/credito;20240325;2;2;0;21;0;0
/credito;20240328;2;2;0;3.5;0;0
/curiosidade;20240326;2;2;0;33.5;0;0
/estadio;20240325;2;2;0;35;0;0
/estadio;20240329;2;2;0;14.5;0;0
/generico_ano/10610600;20240328;2;2;0;19;0;0
/generico_ano/10610600;20240330;2;2;0;6;0;0
/generico_ano/663000000;20240330;2;2;0;11.5;0;0
/grafico;20240328;2;2;0;24;0;0
/grafico;20240329;2;2;0;11.5;0;0
/grafico_adversario/200;20240326;2;1;0;137.5;0;0
/grafico_adversario_v7/100;20240327;2;1;0;42.5;0;0
/grafico_adversario_v7/100;20240328;2;1;0;51.5;0;0
/grafico_adversario_v7/100;20240331;2;1;0;50;0;0
/grafico_adversario_v7/605;20240327;2;1;0;5.5;0;0
/grafico_artilheiro/500;20240326;2;1;0;33;0;0
/grafico_artilheiro/512;20240327;2;2;0;11.5;0;0
/grafico_artilheiro_v7/513;20240327;2;1;0;52;0;0
/grafico_artilheiro_v7/513;20240330;2;1;0;39.5;0;0
/grafico_artilheiro_v7/513;20240331;2;1;0;333.5;0;0
/grafico_artilheiro_v7/514;20240331;2;1;0;17;0;0
/grafico_artilheiro_v7/532;20240327;2;1;0;3.5;0;0
/grafico_artilheiro_v7/609;20240331;2;1;0;43.5;0;0
/grafico_assistencia/1624;20240326;2;1;0;91;0;0
/grafico_assistencia_v7/621;20240327;2;1;0;24;0;0
/grafico_campeonato/203;20240327;2;2;0;28.5;0;0
/grafico_campeonato_v7/303;20240327;2;1;0;24.5;0;0
/grafico_colocacao/108;20240326;2;2;0;46;0;0
/grafico_evolucao_v7/587;20240329;2;1;0;860.5;0;0
/graficov7;20240328;2;1;0;225.5;0;0
/graficov7;20240329;2;1;0;69.5;0;0
/link_adversario/180;20240327;2;1;0;2.5;0;0
/link_adversario/48;20240331;2;2;1;32.5;0;0
/link_adversario/49;20240327;2;2;0;24.5;0;0
/link_camisa/106;20240329;2;1;0;0;0;0
/link_camisa/114;20240325;2;2;0;14.5;0;0
/link_campeonato/282;20240327;2;2;2;34.5;0;0
/link_jogador/1006;20240330;2;2;2;79;0;0
/link_jogador/1036;20240327;2;2;1;17;0;0
/link_jogador/1105;20240327;2;2;2;28.5;0;0
/link_jogador/1167;20240326;2;2;2;78;0;0
/link_jogador/1240;20240329;2;2;2;0;0;0
/link_jogador/1298;20240330;2;2;2;57;0;0
/link_jogador/1349;20240331;2;0;0;0;0;0
/link_jogador/2421;20240327;2;2;1;84;0;0
/link_jogador/2421;20240331;2;1;1;0;0;0
/link_jogador/507;20240328;2;1;0;0;0;0
/link_jogador/667;20240330;2;1;0;7;0;0
/link_jogador/670;20240329;2;1;0;0;0;0
/link_jogador/887;20240327;2;1;1;10.5;0;0
/link_jogo/1451;20240327;2;1;0;0;0;0
/link_jogo/2651;20240325;2;2;1;17.5;0;0
/link_jogo/2651;20240328;2;2;1;16;0;0
/link_jogo/2792;20240328;2;2;0;24;0;0
/link_jogo/2934;20240328;2;2;0;14;0;0
/link_jogo/2957;20240328;2;2;2;6;0;0
/link_jogo/2961;20240327;2;1;0;27.5;0;0
/link_jogo/3107;20240325;2;2;1;33;0;0
/link_jogo/3107;20240331;2;2;1;55;0;0
/link_jogo/3432;20240327;2;1;0;5;0;0
/link_jogo/3755;20240325;2;2;0;7;0;0
/link_jogo/3794;20240327;2;1;0;0;0;0
/link_jogo/3991;20240327;2;2;2;20;0;0
/link_jogo/4112;20240327;2;2;2;29.5;0;0
/link_jogo/4112;20240329;2;2;2;11;0;0
/link_jogo/4269;20240329;2;2;2;21;0;0
/link_jogo/4364;20240329;2;2;2;22;0;0
/link_jogo/4905;20240328;2;2;2;42.5;0;0
/link_jogo/4990;20240325;2;2;2;8.5;0;0
/link_jogo/4996;20240325;2;2;1;29;0;0
/link_jogo/5009;20240328;2;1;0;0;0;0
/link_jogo/5559;20240331;2;1;0;0;0;0
/link_jogo/5609;20240328;2;1;0;0;0;0
/link_jogo/7261;20240328;2;1;1;5;0;0
/link_jogo/7354;20240330;2;1;0;15.5;0;0
/link_jogo/8694;20240325;2;1;1;0;0;0
/link_jogo/8694;20240327;2;2;2;0;0;0
/link_jogo/8736;20240331;2;2;0;3.5;0;0
/link_jogo/8737;20240331;2;2;0;6;0;0
/link_jogo/8770;20240327;2;2;0;65;0;0
/link_jogo/97;20240329;2;1;0;177.5;0;0
/maiores_publicos_classicos;20240326;2;1;1;0;0;0
/mostra_arbitro;20240326;2;2;0;10;0;0
/mostra_arbitro;20240330;2;1;0;12;0;0
/mostra_espadv2;20240326;2;1;0;14.5;0;0
/mostra_especial_jogo;20240328;2;2;0;7.5;0;0
/mostra_estadio;20240328;2;2;0;24.5;0;0
/mostra_goleada/610000000;20240331;2;2;0;57;0;0
/mostra_goleada/612000000;20240331;2;2;0;3;0;0
/mostra_ranking/803000000000;20240329;2;2;0;8.5;0;0
/mostra_ranking/867000000000;20240327;2;2;0;22;0;0
/mostra_ranking/900000000000;20240329;2;2;0;31;0;0
/mostra_rkg/;20240328;2;2;0;508.5;0;0
/mostra_rkg/;20240330;2;2;0;1070;0;0
/mostra_rkg/;20240331;2;2;0;7;0;0
/numero_temporada/451000000;20240330;2;2;0;6;0;0
/ranking_ano;20240330;2;1;0;24;0;0
/ranking_ano;20240331;2;2;0;21;0;0
/todas_camisas/400000000;20240327;2;2;0;10;0;0
/arbitro;20240329;1;1;0;8;0;0
/artilheiro_turno;20240330;1;1;0;6;0;0
/camisa;20240326;1;1;0;25;0;0
/camisa;20240328;1;1;0;5;0;0
/camisa;20240331;1;1;0;4;0;0
/compara_ano/178000000;20240327;1;1;0;2;0;0
/compara_ano/178000000;20240330;1;1;0;2;0;0
/compara_campanha/492000000;20240326;1;1;0;5;0;0
/compara_campanha/492000000;20240331;1;1;0;2;0;0
/consulta_camisa/400001000;20240325;1;1;0;6;0;0
/consulta_camisa/400001000;20240331;1;1;0;2;0;0
/consulta_campano/106720000;20240326;1;1;0;7;0;0
/consulta_campano/106720000;20240327;1;1;0;5;0;0
/consulta_campeonato/103701000;20240331;1;1;0;1;0;0
/consulta_campeonato/103702000;20240328;1;1;0;2;0;0
/consulta_campeonato/103877000;20240326;1;1;0;13;0;0
/consulta_campeonato/103999000;20240326;1;1;0;1;0;0
/consulta_campeonato/103999000;20240331;1;1;0;0;0;0
/consulta_espadv/106100000;20240326;1;1;0;22;0;0
/consulta_espadv/200000000;20240327;1;1;0;6;0;0
/consulta_espadv/200150000;20240325;1;1;0;3;0;0
/consulta_especial/100103000;20240328;1;1;0;223;0;0
/consulta_especial/100103000;20240330;1;1;0;44;0;0
/consulta_especial/100103999;20240327;1;1;0;43;0;0
/consulta_especial/100104000;20240325;1;1;0;23;0;0
/consulta_especial/100450000;20240326;1;1;0;83;0;0
/consulta_especial/100999000;20240330;1;1;0;24;0;0
/consulta_especial/102100000;20240327;1;1;0;30;0;0
/consulta_especial_adversario;20240331;1;1;0;22;0;0
/consulta_especial_brasileiro;20240325;1;1;0;7;0;0
/consulta_especial_brasileiro;20240331;1;1;0;11;0;0
/consulta_especial_campeonato;20240331;1;1;0;43;0;0
/consulta_especial_classico;20240326;1;1;0;21;0;0
/consulta_especial_classico;20240328;1;1;0;8;0;0
/consulta_especial_classico;20240330;1;1;0;16;0;0
/consulta_especial_classico;20240331;1;1;0;7;0;0
/consulta_especial_eliminatorio;20240326;1;1;0;3;0;0
/consulta_especial_gerais;20240326;1;1;0;12;0;0
/consulta_especial_gols;20240325;1;1;0;20;0;0
/consulta_especial_gols;20240326;1;1;0;8;0;0
/consulta_especial_gols;20240329;1;1;0;12;0;0
/consulta_especial_jogador;20240325;1;1;0;131;0;0
/consulta_especial_jogador;20240326;1;1;0;40;0;0
/consulta_especial_jogos;20240326;1;1;0;26;0;0
/consulta_especial_jogos;20240328;1;1;0;11;0;0
/consulta_especial_sequencia;20240326;1;1;0;5;0;0
/consulta_especial_sequencia;20240327;1;1;0;13;0;0
/consulta_especial_tecnico;20240326;1;1;0;9;0;0
/consulta_especial_tecnico;20240330;1;1;0;4;0;0
/consulta_especial_tecnico;20240331;1;1;0;8;0;0
/consulta_estadio/102999000;20240331;1;1;0;13;0;0
/consulta_hattrick/750000000000;20240330;1;1;0;50;0;0
/consulta_jogador/104999000;20240328;1;1;0;17;0;0
/consulta_jogador/268100000;20240331;1;1;0;4;0;0
/consulta_jogador/268103000;20240330;1;1;0;2;0;0
/consulta_jogador/268106000;20240325;1;1;0;8;0;0
/consulta_jogador/571571000;20240326;1;1;0;9;0;0
/consulta_jogo/654000000;20240327;1;1;0;5;0;0
/consulta_jogo/656000000;20240327;1;1;0;5;0;0
/consulta_jogo/659000000;20240331;1;1;0;62;0;0
