# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20230803
# Data de termino: 20230806
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Estatisticas Fluminense - Principal;2023080523;11;11;8;4.636363636363637;0;0
Estatisticas Fluminense - Principal;2023080600;11;11;6;9.363636363636363;0;0
Estatisticas Fluminense - Principal;2023080514;8;8;4;3;0;0
Estatisticas Fluminense - Principal;2023080614;8;8;5;5.375;0;0
Estatisticas Fluminense - Principal;2023080620;8;8;0;4.125;0;0
Estatisticas Fluminense - Principal;2023080621;8;8;5;7.125;0;0
Estatisticas Fluminense - Principal;2023080412;7;7;5;5.714285714285714;0;0
Estatisticas Fluminense - Principal;2023080413;7;7;3;7.285714285714286;0;0
Estatisticas Fluminense - Principal;2023080415;7;7;6;3.857142857142857;0;0
Adversarios;2023080621;6;6;0;19.5;0;0
Fluminense x Palmeiras-SP;2023080523;6;6;1;39.166666666666664;0;0
Adversarios;2023080600;5;5;0;13.6;0;0
Consultas Especiais;2023080621;5;5;0;5;0;0
Estatisticas Fluminense - Principal;2023080310;5;5;5;1.2;0;0
Estatisticas Fluminense - Principal;2023080312;5;5;3;6.2;0;0
Estatisticas Fluminense - Principal;2023080319;5;5;3;6.2;0;0
Estatisticas Fluminense - Principal;2023080518;5;5;3;1.8;0;0
Estatisticas Fluminense - Principal;2023080521;5;5;5;3.8;0;0
Estatisticas Fluminense - Principal;2023080615;5;5;3;7.4;0;0
Estatisticas Fluminense - Principal;2023080616;5;5;3;5.6;0;0
Estatisticas Fluminense - Principal;2023080618;5;5;2;5.6;0;0
Adversarios;2023080521;4;4;0;39;0;0
Adversarios;2023080523;4;4;0;24.25;0;0
Estatisticas Fluminense - Principal;2023080315;4;4;2;8.75;0;0
Estatisticas Fluminense - Principal;2023080318;4;4;4;12;0;0
Estatisticas Fluminense - Principal;2023080321;4;4;3;18.75;0;0
Estatisticas Fluminense - Principal;2023080409;4;4;3;16.25;0;0
Estatisticas Fluminense - Principal;2023080410;4;3;1;2.25;0;0
Estatisticas Fluminense - Principal;2023080418;4;4;4;4.75;0;0
Estatisticas Fluminense - Principal;2023080419;4;4;2;10.5;0;0
Estatisticas Fluminense - Principal;2023080421;4;4;0;5.25;0;0
Estatisticas Fluminense - Principal;2023080612;4;4;2;3.5;0;0
Estatisticas Fluminense - Principal;2023080623;4;4;3;1.5;0;0
Fluminense x Cuiaba-MT;2023080621;4;4;0;19.75;0;0
Jogador;2023080312;4;4;0;6.75;0;0
Jogador;2023080410;4;4;0;33.75;0;0
Jogador;2023080523;4;4;0;14;0;0
Jogador;2023080613;4;4;0;28.25;0;0
Jogador;2023080620;4;4;0;10.5;0;0
Adversarios;2023080411;3;3;0;12.666666666666666;0;0
Adversarios;2023080415;3;3;1;7;0;0
Adversarios;2023080419;3;3;0;10.666666666666666;0;0
Consultas Especiais;2023080312;3;3;0;2.6666666666666665;0;0
Consultas Especiais;2023080412;3;3;0;5.333333333333333;0;0
Consultas Especiais;2023080523;3;3;0;6;0;0
Consultas Especiais;2023080600;3;3;0;5.666666666666667;0;0
Consultas Especiais;2023080620;3;3;0;15;0;0
Estatisticas Fluminense - Principal;2023080314;3;3;2;278;0;0
Estatisticas Fluminense - Principal;2023080316;3;3;2;10.333333333333334;0;0
Estatisticas Fluminense - Principal;2023080320;3;3;1;2.6666666666666665;0;0
Estatisticas Fluminense - Principal;2023080322;3;3;2;3.3333333333333335;0;0
Estatisticas Fluminense - Principal;2023080408;3;3;3;10.333333333333334;0;0
Estatisticas Fluminense - Principal;2023080411;3;3;3;6;0;0
Estatisticas Fluminense - Principal;2023080414;3;3;2;1.3333333333333333;0;0
Estatisticas Fluminense - Principal;2023080420;3;3;2;5;0;0
Estatisticas Fluminense - Principal;2023080509;3;3;1;3.6666666666666665;0;0
Estatisticas Fluminense - Principal;2023080513;3;3;3;4;0;0
Estatisticas Fluminense - Principal;2023080516;3;3;1;8.333333333333334;0;0
Estatisticas Fluminense - Principal;2023080519;3;3;2;5.666666666666667;0;0
Estatisticas Fluminense - Principal;2023080601;3;3;1;4.333333333333333;0;0
Estatisticas Fluminense - Principal;2023080603;3;3;2;9.666666666666666;0;0
Estatisticas Fluminense - Principal;2023080605;3;3;2;6.333333333333333;0;0
Estatisticas Fluminense - Principal;2023080613;3;3;1;4;0;0
Fluminense 2 X 1 Palmeiras;2023080523;3;3;0;15.333333333333334;0;0
Fluminense 2 X 1 Palmeiras;2023080614;3;3;0;6;0;0
Fluminense 2 X 1 Rio Cricket;2023080415;3;2;0;4.333333333333333;0;0
Fluminense x Palmeiras-SP;2023080412;3;3;0;13;0;0
Fluminense x Palmeiras-SP;2023080415;3;3;0;26;0;0
Fluminense x Palmeiras-SP;2023080521;3;3;0;17.666666666666668;0;0
Fluminense x Palmeiras-SP;2023080600;3;3;0;25;0;0
Informacoes Gerais;2023080523;3;3;0;6.666666666666667;0;0
Jogador;2023080310;3;3;0;9;0;0
Jogador;2023080412;3;3;0;15;0;0
Jogador;2023080413;3;3;0;17.666666666666668;0;0
Jogador;2023080614;3;3;0;44.666666666666664;0;0
Jogador;2023080616;3;3;0;40.333333333333336;0;0
Jogo;2023080413;3;3;0;27.666666666666668;0;0
Jogo;2023080514;3;3;0;43;0;0
Jogo;2023080614;3;3;0;242.33333333333334;0;0
Ramon Abatti Abel;2023080320;3;3;0;8.666666666666666;0;0
Arbitros;2023080320;3;3;1;9.666666666666666;0;0
Arbitros;2023080500;3;3;1;22;0;0
Arbitros;2023080514;3;3;0;4;0;0
Arbitros;2023080518;3;3;0;26.666666666666668;0;0
Adversarios;2023080310;2;2;0;15.5;0;0
Adversarios;2023080315;2;2;0;401;0;0
