# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20231127
# Data de termino: 20231203
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
/;20231129;106;88;31;6.745283018867925;0;0
/;20231130;90;71;29;4.633333333333334;0;0
/;20231127;79;64;17;6.443037974683544;0;0
/;20231203;75;59;16;12.106666666666667;0;0
/;20231201;65;54;18;5.584615384615384;0;0
/;20231128;59;50;13;24.220338983050848;0;0
/mostra_adversario;20231129;56;46;0;40.42857142857143;0;0
/;20231202;52;41;10;5.673076923076923;0;0
/adversario;20231129;52;47;0;25.25;0;0
/mostra_adversario;20231130;38;28;0;84.26315789473684;0;0
/adversario;20231130;31;28;0;28.096774193548388;0;0
/especial;20231130;29;20;0;5.689655172413793;0;0
/especial;20231127;26;18;0;5.923076923076923;0;0
/especial;20231129;25;20;0;8.56;0;0
/mostra_adversario;20231127;24;20;0;41.666666666666664;0;0
/mostra_adversario;20231203;23;19;0;69.1304347826087;0;0
/adversario;20231203;22;21;0;33.90909090909091;0;0
/jogador;20231130;22;19;0;26.136363636363637;0;0
/mostra_adversario;20231128;22;15;0;30.818181818181817;0;0
/adversario;20231127;21;21;0;28.428571428571427;0;0
/consulta_especial_jogador;20231130;20;15;0;16.45;0;0
/jogador;20231127;20;15;0;64.6;0;0
/jogador;20231203;20;17;0;31.2;0;0
/adversario;20231201;19;18;0;26.57894736842105;0;0
/especial;20231128;19;17;0;8.947368421052632;0;0
/especial;20231203;19;15;0;4;0;0
/jogador;20231128;19;16;0;18.736842105263158;0;0
/jogador;20231129;19;17;0;13;0;0
/mostra_jogador;20231127;18;14;0;125.44444444444444;0;0
/mostra_jogador;20231130;18;14;0;68.88888888888889;0;0
/mostra_jogo;20231129;18;13;0;23.11111111111111;0;0
/adversario;20231128;17;14;0;23.352941176470587;0;0
/mostra_adversario;20231201;17;16;0;60.705882352941174;0;0
/jogador;20231202;16;14;0;42.625;0;0
/jogo;20231127;16;15;0;26.9375;0;0
/jogo;20231129;16;16;1;76.3125;0;0
/mostra_jogador;20231202;16;13;0;58.125;0;0
/consulta_especial_jogador;20231127;15;11;0;33.666666666666664;0;0
/jogador;20231201;15;13;1;39.666666666666664;0;0
/consulta_especial_jogador;20231129;14;12;0;29.357142857142858;0;0
/especial;20231201;14;10;0;12.928571428571429;0;0
/mostra_jogador;20231128;14;12;0;84.5;0;0
/adversario;20231202;13;13;1;57.76923076923077;0;0
/campeonato;20231127;13;13;0;21.692307692307693;0;0
/consulta_especial_jogador;20231201;12;8;0;85.66666666666667;0;0
/geral;20231130;12;11;1;18.416666666666668;0;0
/mostra_campeonato;20231127;12;11;0;49.25;0;0
/campeonato;20231129;11;11;1;20.09090909090909;0;0
/consulta_especial_jogador;20231202;11;7;0;16.727272727272727;0;0
/especial;20231202;11;8;0;5.7272727272727275;0;0
/jogo;20231130;11;11;0;41;0;0
/jogo;20231201;11;11;0;182;0;0
/link_campeonato/445;20231129;11;9;7;18.272727272727273;0;0
/mostra_adversario;20231202;11;11;0;146.27272727272728;0;0
/mostra_campeonato;20231130;11;9;0;85.54545454545455;0;0
/mostra_estadio;20231129;11;9;0;50.18181818181818;0;0
/mostra_jogador;20231129;11;11;0;89.27272727272727;0;0
/campeonato;20231130;10;10;0;19.6;0;0
/estadio;20231201;10;10;0;16.5;0;0
/geral;20231129;10;8;1;9.7;0;0
/mostra_estadio;20231201;10;10;0;30.8;0;0
/mostra_jogo;20231130;10;8;0;61.6;0;0
/mostra_jogo;20231201;10;9;0;91.3;0;0
/consulta_especial_jogador;20231128;9;8;0;36.44444444444444;0;0
/estadio;20231129;9;9;0;18.88888888888889;0;0
/estadio;20231130;9;9;0;21.555555555555557;0;0
/jogo;20231128;9;9;0;19.22222222222222;0;0
/mostra_estadio;20231128;9;5;0;36.44444444444444;0;0
/mostra_jogador;20231201;9;8;0;36.77777777777778;0;0
/mostra_jogador;20231203;9;9;0;93.88888888888889;0;0
/mostra_jogo;20231127;9;8;0;23.88888888888889;0;0
/campeonato;20231128;8;7;0;19.125;0;0
/consulta_especial_adversario;20231127;8;6;0;5.5;0;0
/mostra_campeonato;20231128;8;7;0;62.375;0;0
/mostra_especial/;20231129;8;8;0;49.375;0;0
/mostra_estadio;20231130;8;7;0;47.125;0;0
/mostra_jogo;20231128;8;5;0;17.625;0;0
/mostra_rkg/;20231130;8;5;0;67.125;0;0
/mostra_tecnico;20231129;8;4;0;23.375;0;0
/campeonato;20231202;7;6;0;13;0;0
/consulta_especial_adversario;20231129;7;7;0;24.142857142857142;0;0
/consulta_especial_adversario;20231203;7;5;0;12.857142857142858;0;0
/consulta_especial_gerais;20231127;7;5;0;18.857142857142858;0;0
/consulta_especial_gerais;20231203;7;5;0;11.571428571428571;0;0
/estadio;20231127;7;7;0;15.142857142857142;0;0
/estadio;20231128;7;5;0;33;0;0
/estadio;20231203;7;7;0;21.571428571428573;0;0
/jogo;20231202;7;5;0;148.85714285714286;0;0
/link_todos/57/100;20231129;7;5;0;75.57142857142857;0;0
/mostra_estadio;20231203;7;6;0;80.57142857142857;0;0
/mostra_ranking/900000000000;20231130;7;6;0;31.857142857142858;0;0
/mostra_rkg/;20231128;7;6;0;75.71428571428571;0;0
/tecnico;20231129;7;5;0;22.142857142857142;0;0
/arbitro;20231127;6;6;2;12.333333333333334;0;0
/campeonato;20231201;6;6;0;8.833333333333334;0;0
/consulta_especial_jogador;20231203;6;6;0;20.833333333333332;0;0
/curiosidade;20231129;6;6;0;19.833333333333332;0;0
/grafico;20231129;6;6;0;11.5;0;0
/grafico;20231130;6;6;0;10;0;0
/link_jogo/4905;20231128;6;5;4;131;0;0
/link_jogo/4990;20231129;6;6;6;21.833333333333332;0;0
/link_jogo/8749;20231130;6;5;0;20.5;0;0
/mostra_campeonato;20231202;6;5;0;67.16666666666667;0;0
/mostra_estadio;20231127;6;5;0;17.666666666666668;0;0
/mostra_jogador_gols;20231130;6;3;0;41.833333333333336;0;0
/mostra_ranking/290000000;20231201;6;4;0;24.166666666666668;0;0
/mostra_rkg/;20231129;6;5;0;88.66666666666667;0;0
/tecnico;20231130;6;6;0;11;0;0
/tecnico;20231201;6;6;0;8.166666666666666;0;0
/campeonato;20231203;5;5;0;10.4;0;0
/cartao_ano;20231203;5;3;0;52.6;0;0
/consulta_especial_adversario;20231130;5;5;0;7.4;0;0
/consulta_especial_campeonato;20231127;5;5;0;1.6;0;0
/consulta_especial_gerais;20231128;5;5;0;12.8;0;0
/consulta_especial_gerais;20231130;5;4;0;25.4;0;0
/consulta_ranking/900100000000;20231129;5;4;0;45.8;0;0
/geral;20231127;5;5;0;22.8;0;0
/grafico;20231127;5;5;0;24.6;0;0
/jogo;20231203;5;5;0;28.2;0;0
/link_campeonato/445;20231128;5;5;5;80;0;0
/link_jogador/2421;20231130;5;5;0;30.8;0;0
/link_jogo/4990;20231203;5;5;5;36.6;0;0
/mostra_arbitro;20231127;5;5;0;12.6;0;0
/mostra_campeonato;20231129;5;5;0;49;0;0
/mostra_especial/;20231127;5;5;0;78.6;0;0
