# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20230915
# Data de termino: 20230917
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Estatisticas Fluminense - Principal;2023091515;14;14;4;11.285714285714286;0;0
Estatisticas Fluminense - Principal;2023091511;12;12;7;12.083333333333334;0;0
Estatisticas Fluminense - Principal;2023091512;12;12;7;7.416666666666667;0;0
Estatisticas Fluminense - Principal;2023091611;12;11;7;9.5;0;0
Estatisticas Fluminense - Principal;2023091510;10;10;5;4.3;0;0
Estatisticas Fluminense - Principal;2023091516;10;9;3;5.2;0;0
Estatisticas Fluminense - Principal;2023091620;10;10;4;2.5;0;0
Adversarios;2023091512;9;9;0;28.88888888888889;0;0
Estatisticas Fluminense - Principal;2023091509;9;9;4;3.3333333333333335;0;0
Estatisticas Fluminense - Principal;2023091514;8;8;0;2.375;0;0
Estatisticas Fluminense - Principal;2023091520;8;8;1;16.25;0;0
Estatisticas Fluminense - Principal;2023091522;8;8;2;2.875;0;0
Estatisticas Fluminense - Principal;2023091610;8;8;4;8;0;0
Adversarios;2023091611;7;7;1;14.285714285714286;0;0
Estatisticas Fluminense - Principal;2023091513;7;7;1;4.571428571428571;0;0
Estatisticas Fluminense - Principal;2023091519;7;7;2;14.285714285714286;0;0
Estatisticas Fluminense - Principal;2023091616;7;7;3;10.857142857142858;0;0
Paulo Goulart 1985;2023091510;7;7;3;17.857142857142858;0;0
Adversarios;2023091514;6;5;0;4.5;0;0
Consultas Especiais;2023091515;6;6;0;3.5;0;0
Estatisticas Fluminense - Principal;2023091517;6;6;3;5.333333333333333;0;0
Jogador;2023091510;6;6;0;7.666666666666667;0;0
Jogador;2023091511;6;6;0;15.166666666666666;0;0
Jogador;2023091519;6;6;0;31.833333333333332;0;0
Adversarios;2023091516;5;5;0;9.8;0;0
Adversarios;2023091620;5;5;1;11.2;0;0
Consultas Especiais;2023091510;5;5;0;3.8;0;0
Consultas Especiais;2023091511;5;5;0;7.8;0;0
Especiais Jogadores;2023091510;5;5;0;17.6;0;0
Estatisticas Fluminense - Principal;2023091601;5;5;4;5.4;0;0
Estatisticas Fluminense - Principal;2023091612;5;5;4;8.6;0;0
Estatisticas Fluminense - Principal;2023091615;5;4;3;2;0;0
Estatisticas Fluminense - Principal;2023091617;5;5;1;5.4;0;0
Estatisticas Fluminense - Principal;2023091619;5;5;2;1.8;0;0
Estatisticas Fluminense - Principal;2023091622;5;5;1;2.8;0;0
Estatisticas Fluminense - Principal;2023091710;5;5;3;2.4;0;0
Fluminense x Vasco-RJ;2023091512;5;5;0;33.6;0;0
Fluminense x Vasco-RJ;2023091516;5;5;0;22.4;0;0
Jogador;2023091515;5;5;0;4.6;0;0
Jogador;2023091610;5;5;0;42;0;0
