# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20231113
# Data de termino: 20231119
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
/;20231113;60;46;18;5.416666666666667;0;0
/;20231115;60;46;12;7.316666666666666;0;0
/;20231116;60;50;16;5.116666666666666;0;0
/;20231117;57;44;17;5.894736842105263;0;0
/;20231114;49;42;19;6.612244897959184;0;0
/;20231118;40;35;13;5.75;0;0
/;20231119;36;34;9;8.805555555555555;0;0
/especial;20231117;23;18;0;10.391304347826088;0;0
/jogador;20231115;23;19;0;44.82608695652174;0;0
/mostra_jogador;20231113;23;17;0;36.608695652173914;0;0
/mostra_jogador;20231116;22;14;0;22.227272727272727;0;0
/jogador;20231113;21;17;0;32.23809523809524;0;0
/link_todos/428/300;20231114;21;20;20;8.80952380952381;0;0
/jogador;20231116;20;16;0;18.3;0;0
/mostra_jogador;20231115;20;17;0;62.85;0;0
/adversario;20231119;18;13;0;29;0;0
/especial;20231115;18;15;0;10;0;0
/jogador;20231117;18;16;0;21.11111111111111;0;0
/jogador;20231119;17;15;1;44.76470588235294;0;0
/jogo;20231115;17;14;0;34.11764705882353;0;0
/link_todos/428/300;20231115;17;17;17;15.058823529411764;0;0
/campeonato;20231115;16;14;0;38.25;0;0
/jogador;20231114;16;13;0;70;0;0
/mostra_jogador;20231114;16;12;0;115.25;0;0
/mostra_jogador;20231117;16;13;0;30.375;0;0
/mostra_jogador;20231119;16;13;0;122.4375;0;0
/adversario;20231115;15;14;0;10.2;0;0
/especial;20231116;15;14;0;7;0;0
/jogo;20231117;15;12;0;29.933333333333334;0;0
/mostra_jogo;20231115;15;8;0;34.6;0;0
/especial;20231114;14;11;0;5.214285714285714;0;0
/mostra_adversario;20231119;14;11;0;50.357142857142854;0;0
/jogo;20231118;13;9;0;68.92307692307692;0;0
/jogo;20231119;13;11;0;23;0;0
/consulta_especial_jogador;20231117;12;10;0;42.25;0;0
/jogador;20231118;12;11;0;25.833333333333332;0;0
/mostra_adversario;20231115;12;11;0;19.5;0;0
/mostra_campeonato;20231115;12;11;0;138.33333333333334;0;0
/adversario;20231118;11;11;0;25.454545454545453;0;0
/consulta_especial_jogador;20231114;11;8;0;19.636363636363637;0;0
/especial;20231113;11;9;0;5.090909090909091;0;0
/especial;20231119;11;11;0;13.818181818181818;0;0
/mostra_adversario;20231113;11;9;0;52.09090909090909;0;0
/mostra_adversario;20231118;11;9;0;53.36363636363637;0;0
/mostra_campeonato;20231116;11;10;0;26.363636363636363;0;0
/mostra_jogo;20231117;11;8;0;20;0;0
/adversario;20231113;10;9;0;36.6;0;0
/adversario;20231117;10;10;0;12.1;0;0
/campeonato;20231113;10;9;0;20.8;0;0
/campeonato;20231117;10;10;1;35.1;0;0
/consulta_especial_jogador;20231115;10;9;0;27.9;0;0
/jogo;20231116;10;10;0;33.9;0;0
/mostra_jogador;20231118;10;10;0;42.9;0;0
/adversario;20231114;9;9;0;34.666666666666664;0;0
/campeonato;20231116;9;9;0;25.22222222222222;0;0
/campeonato;20231118;9;9;0;30.444444444444443;0;0
/especial;20231118;9;7;0;7.333333333333333;0;0
/mostra_adversario;20231114;9;9;0;87.55555555555556;0;0
/mostra_campeonato;20231113;9;8;0;107;0;0
/mostra_especial/;20231117;9;5;0;38.44444444444444;0;0
/mostra_jogo;20231118;9;7;0;56.77777777777778;0;0
/mostra_jogo;20231119;9;6;0;40.666666666666664;0;0
/campeonato;20231114;8;8;0;9.75;0;0
/campeonato;20231119;8;7;0;7.5;0;0
/consulta_especial_jogador;20231116;8;8;0;16.75;0;0
/estadio;20231119;8;7;0;26.125;0;0
/mostra_adversario;20231117;8;7;0;34.75;0;0
/mostra_campeonato;20231118;8;8;0;34.75;0;0
/mostra_jogo;20231114;8;5;0;143.375;0;0
/mostra_jogo;20231116;8;7;0;24.125;0;0
/adversario;20231116;7;6;0;18.142857142857142;0;0
