# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20230803
# Data de termino: 20240314
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
/tecnico;20231030;1;1;0;6;0;0
/tecnico;20231031;4;4;0;6;5;0;0
/tecnico;20231101;2;2;0;11;0;0
/tecnico;20231102;3;3;0;13;666666666666666;0;0
/tecnico;20231103;1;1;0;49;0;0
/tecnico;20231104;2;1;0;7;0;0
/tecnico;20231105;7;7;0;14;571428571428571;0;0
/tecnico;20231106;3;3;0;27;0;0
/tecnico;20231107;6;6;0;15;166666666666666;0;0
/tecnico;20231108;3;3;0;8;333333333333334;0;0
/tecnico;20231109;3;3;0;71;0;0
/tecnico;20231110;7;7;0;13;571428571428571;0;0
/tecnico;20231111;5;5;0;6;0;0
/tecnico;20231112;3;3;0;8;0;0
/tecnico;20231113;7;6;0;152;28571428571428;0;0
/tecnico;20231114;3;3;0;8;333333333333334;0;0
/tecnico;20231115;4;3;0;14;75;0;0
/tecnico;20231117;4;4;0;2;75;0;0
/tecnico;20231118;2;2;0;22;0;0
/tecnico;20231119;4;3;0;5;0;0
/tecnico;20231120;4;4;0;7;0;0
/tecnico;20231121;2;2;0;29;5;0;0
/tecnico;20231122;1;1;0;3;0;0
/tecnico;20231123;8;8;0;7;0;0
/tecnico;20231124;1;1;0;4;0;0
/tecnico;20231125;2;2;0;6;5;0;0
/tecnico;20231126;2;2;0;11;0;0
/tecnico;20231127;2;1;0;8;0;0
/tecnico;20231129;7;5;0;22;142857142857142;0;0
/tecnico;20231130;6;6;0;11;0;0
/tecnico;20231201;6;6;0;8;166666666666666;0;0
/tecnico;20231202;2;2;0;7;5;0;0
/tecnico;20231204;2;2;0;4;0;0
/tecnico;20231205;4;4;0;6;0;0
/tecnico;20231206;2;2;0;7;5;0;0
/tecnico;20231207;3;3;0;36;666666666666664;0;0
/tecnico;20231208;3;3;0;8;333333333333334;0;0
/tecnico;20231209;2;2;0;42;0;0
/tecnico;20231210;2;2;0;10;0;0
/tecnico;20231211;2;2;0;3;5;0;0
/tecnico;20231212;3;3;0;8;333333333333334;0;0
/tecnico;20231213;3;3;0;6;666666666666667;0;0
/tecnico;20231214;1;1;0;25;0;0
/tecnico;20231215;1;1;0;2;0;0
/tecnico;20231216;1;1;0;21;0;0
/tecnico;20231217;2;2;0;3;5;0;0
/tecnico;20231218;3;2;0;24;666666666666668;0;0
/tecnico;20231219;3;3;0;11;0;0
/tecnico;20231220;1;1;0;4;0;0
/tecnico;20231221;5;3;0;11;0;0
/tecnico;20231222;7;6;0;37;0;0
/tecnico;20231223;3;1;0;6;0;0
/tecnico;20231226;5;5;0;47;8;0;0
/tecnico;20231227;3;3;0;11;666666666666666;0;0
/tecnico;20231229;1;1;0;0;0;0
/tecnico;20240101;2;2;0;12;0;0
/tecnico;20240102;2;2;0;8;5;0;0
/tecnico;20240103;1;1;0;5;0;0
/tecnico;20240104;4;4;0;17;0;0
/tecnico;20240105;2;2;0;32;0;0
/tecnico;20240106;10;10;0;11;7;0;0
/tecnico;20240107;8;7;0;81;75;0;0
/tecnico;20240108;4;3;0;18;5;0;0
/tecnico;20240109;1;1;0;3;0;0
/tecnico;20240110;3;3;0;4;666666666666667;0;0
/tecnico;20240111;2;2;0;10;5;0;0
/tecnico;20240112;2;2;0;6;5;0;0
/tecnico;20240113;4;3;0;8;75;0;0
/tecnico;20240114;4;4;0;46;0;0
/tecnico;20240115;1;1;0;8;0;0
/tecnico;20240116;1;1;0;32;0;0
/tecnico;20240117;5;5;0;4;2;0;0
/tecnico;20240118;5;5;0;9;6;0;0
/tecnico;20240119;6;5;0;7;833333333333333;0;0
/tecnico;20240120;2;2;0;2;5;0;0
/tecnico;20240121;8;8;0;23;25;0;0
/tecnico;20240122;3;3;0;13;666666666666666;0;0
/tecnico;20240123;5;5;0;19;6;0;0
/tecnico;20240124;1;1;0;31;0;0
/tecnico;20240125;4;4;0;6;0;0
/tecnico;20240126;9;6;0;11;333333333333334;0;0
/tecnico;20240127;5;5;0;6;0;0
/tecnico;20240128;2;1;0;6;5;0;0
/tecnico;20240130;3;3;0;3;3333333333333335;0;0
/tecnico;20240131;7;7;0;17;571428571428573;0;0
/tecnico;20240201;3;3;0;5;0;0
/tecnico;20240202;4;4;0;6;75;0;0
/tecnico;20240203;2;2;0;6;0;0
/tecnico;20240204;2;2;0;4;0;0
/tecnico;20240205;3;3;0;7;0;0
/tecnico;20240206;3;3;0;21;0;0
/tecnico;20240207;3;3;0;22;0;0
/tecnico;20240208;4;4;0;6;0;0
/tecnico;20240209;5;5;0;8;4;0;0
/tecnico;20240210;1;1;0;5;0;0
/tecnico;20240212;1;1;0;76;0;0
/tecnico;20240214;2;2;0;6;0;0
/tecnico;20240215;3;3;0;4;0;0
/tecnico;20240217;3;3;0;9;666666666666666;0;0
/tecnico;20240218;3;3;0;20;0;0
/tecnico;20240219;6;6;0;13;5;0;0
/tecnico;20240220;5;4;0;20;6;0;0
/tecnico;20240221;2;2;0;5;0;0
/tecnico;20240222;6;5;0;121;16666666666667;0;0
/tecnico;20240223;3;2;0;34;333333333333336;0;0
/tecnico;20240224;1;1;0;2;0;0
/tecnico;20240225;1;1;0;29;0;0
/tecnico;20240226;1;1;0;43;0;0
/tecnico;20240227;5;5;0;11;6;0;0
/tecnico;20240229;4;4;0;10;75;0;0
/tecnico;20240301;11;11;0;9;363636363636363;0;0
/tecnico;20240302;8;7;0;14;375;0;0
/tecnico;20240303;4;4;0;9;25;0;0
/tecnico;20240304;3;3;0;22;666666666666668;0;0
/tecnico;20240305;1;1;0;6;0;0
/tecnico;20240306;2;2;0;140;5;0;0
/tecnico;20240307;4;3;0;9;5;0;0
/tecnico;20240308;5;5;0;11;6;0;0
/tecnico;20240309;6;6;0;20;166666666666668;0;0
/tecnico;20240310;5;4;0;2;8;0;0
/tecnico;20240311;2;2;0;68;0;0
/tecnico;20240313;1;1;0;5;0;0
