# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240415
# Data de termino: 20240421
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
/;20240416;93;76;43;29.903225806451612;0;0
/;20240420;74;63;18;18.324324324324323;0;0
/;20240421;70;50;17;17.957142857142856;0;0
/;20240417;67;57;20;24.388059701492537;0;0
/;20240419;67;52;24;15.507462686567164;0;0
/;20240415;62;55;18;24.548387096774192;0;0
/;20240418;48;39;9;16.708333333333332;0;0
/jogador;20240421;39;25;0;44.87179487179487;0;0
/mostra_adversario;20240420;36;28;1;39.333333333333336;0;0
/mostra_jogador;20240421;34;22;0;74.61764705882354;0;0
/adversario;20240417;29;27;0;45.241379310344826;0;0
/jogador;20240416;26;22;0;54.69230769230769;0;0
/link_adversario/62;20240420;26;23;19;19.53846153846154;0;0
/adversario;20240420;24;20;0;17.208333333333332;0;0
/mostra_jogador;20240416;22;16;0;68.27272727272727;0;0
/mostra_jogo;20240416;22;15;0;51.27272727272727;0;0
/mostra_adversario;20240416;21;17;0;27.476190476190474;0;0
/adversario;20240421;20;17;0;27.45;0;0
/jogador;20240418;20;17;3;42.95;0;0
/jogador;20240419;20;14;0;24.15;0;0
/jogo;20240416;20;15;1;69.45;0;0
/mostra_adversario;20240419;19;15;0;23.68421052631579;0;0
/mostra_adversario;20240421;19;16;0;62.10526315789474;0;0
/jogador;20240420;18;16;2;31.38888888888889;0;0
/mostra_jogo;20240417;18;13;0;71.5;0;0
/jogo;20240417;17;14;0;63.35294117647059;0;0
/link_jogo/3525;20240417;17;15;10;24.58823529411765;0;0
/mostra_adversario;20240415;17;16;0;33.411764705882355;0;0
/mostra_jogador;20240420;17;12;0;58.8235294117647;0;0
/adversario;20240418;16;16;0;45.8125;0;0
/link_jogador/2421;20240420;16;14;13;20.5;0;0
/mostra_jogo;20240419;16;9;0;145.125;0;0
/jogador;20240415;15;12;0;90.86666666666666;0;0
/jogo;20240419;15;10;0;66.66666666666667;0;0
/mostra_adversario;20240417;15;14;0;37.333333333333336;0;0
/mostra_adversario;20240418;15;14;0;57.93333333333333;0;0
/mostra_jogador;20240415;15;11;0;129;0;0
/campeonato;20240421;14;10;0;11.571428571428571;0;0
/adversario;20240415;12;12;0;38.166666666666664;0;0
/adversario;20240416;12;12;0;28.25;0;0
/adversario;20240419;12;10;0;21.75;0;0
/consulta_especial_jogador;20240421;12;9;1;21.166666666666668;0;0
/link_adversario/62;20240421;12;11;8;38.833333333333336;0;0
/mostra_jogador;20240419;12;10;0;48.583333333333336;0;0
/jogo;20240420;11;9;0;21;0;0
/mostra_jogador;20240418;11;9;0;62.27272727272727;0;0
/mostra_jogo;20240420;11;9;0;100.18181818181819;0;0
/arbitro;20240415;10;9;0;20.9;0;0
/jogo;20240421;10;8;0;54.4;0;0
/mostra_jogo;20240421;10;5;0;656.1;0;0
/consulta_especial_adversario;20240417;9;9;0;10.666666666666666;0;0
/consulta_especial_jogador;20240416;9;7;0;28;0;0
/link_jogo/3525;20240418;9;7;5;35.55555555555556;0;0
/link_jogo/8778;20240420;9;9;0;15.333333333333334;0;0
/mostra_campeonato;20240421;9;7;0;45.55555555555556;0;0
/mostra_jogo;20240415;9;7;0;57.55555555555556;0;0
/mostra_jogo;20240418;9;8;0;226.88888888888889;0;0
/mostra_rkg/;20240421;9;7;0;80.22222222222223;0;0
/consulta_especial_adversario;20240415;8;6;0;9.625;0;0
/consulta_especial_adversario;20240420;8;6;0;22.75;0;0
/consulta_especial_jogos;20240418;8;5;0;17.125;0;0
/jogador;20240417;8;7;0;51.25;0;0
/link_jogador/2421;20240416;8;7;7;31.25;0;0
/link_jogador/2421;20240421;8;8;5;18.75;0;0
/mostra_arbitro;20240419;8;6;0;33.875;0;0
/mostra_jogador;20240417;8;6;0;62.125;0;0
/arbitro;20240416;7;6;0;23.142857142857142;0;0
/consulta_especial_jogador;20240419;7;5;0;265.14285714285717;0;0
/generico_adversario/680100000;20240418;7;4;0;51.142857142857146;0;0
/jogo;20240415;7;7;0;35.57142857142857;0;0
/jogo;20240418;7;5;0;71.42857142857143;0;0
/link_adversario/62;20240419;7;6;4;46.42857142857143;0;0
/mostra_arbitro;20240415;7;5;0;11.571428571428571;0;0
/mostra_especial/;20240421;7;4;0;49;0;0
/mostra_rkg/;20240415;7;7;0;63;0;0
/campeonato;20240417;6;6;0;18;0;0
/campeonato;20240418;6;6;0;19.333333333333332;0;0
/consulta_especial_jogador;20240415;6;6;0;97.33333333333333;0;0
/consulta_especial_jogador;20240418;6;6;0;34.166666666666664;0;0
/geral;20240417;6;6;1;18.833333333333332;0;0
/link_jogador/2204;20240420;6;5;0;18.5;0;0
/mostra_arbitro;20240418;6;3;0;7.166666666666667;0;0
/mostra_especial/;20240417;6;5;0;26.5;0;0
/campeonato;20240419;5;5;0;21.4;0;0
/consulta_especial_adversario;20240416;5;4;0;6.4;0;0
/consulta_especial_adversario;20240421;5;5;1;11.6;0;0
/consulta_especial_jogador;20240417;5;5;0;22.8;0;0
/consulta_especial_jogador;20240420;5;5;0;18.6;0;0
/consulta_especial_jogos;20240417;5;5;0;16.4;0;0
/estadio;20240420;5;5;0;27.2;0;0
/geral;20240416;5;5;0;21.6;0;0
/link_adversario/147;20240418;5;3;3;3.6;0;0
/link_jogador/2204;20240421;5;5;0;15.8;0;0
/link_jogo/2934;20240416;5;5;5;30.8;0;0
/link_jogo/3039;20240421;5;4;4;31.8;0;0
/link_jogo/4990;20240416;5;5;4;18.6;0;0
/link_jogo/7920;20240419;5;4;0;31.8;0;0
/link_todos/62/100;20240420;5;4;0;31.2;0;0
/mostra_arbitro;20240416;5;3;0;13.4;0;0
/mostra_arbitro;20240417;5;3;0;6.6;0;0
/mostra_campeonato;20240417;5;5;0;23.8;0;0
/mostra_campeonato;20240418;5;5;0;15.6;0;0
/mostra_estadio;20240416;5;4;0;16.4;0;0
/mostra_estadio;20240420;5;5;0;62.8;0;0
/mostra_tecnico;20240416;5;2;0;10.2;0;0
/tecnico;20240416;5;3;0;18;0;0
/tecnico;20240421;5;5;0;7.4;0;0
/arbitro;20240418;4;3;0;5;0;0
/arbitro;20240419;4;4;0;12.5;0;0
/campeonato;20240420;4;4;0;58.5;0;0
/consulta_especial/100103000;20240417;4;4;0;28;0;0
/consulta_especial_classico;20240420;4;4;0;8.5;0;0
/consulta_especial_jogos;20240421;4;4;0;19.25;0;0
/consulta_hattrick/750000000000;20240416;4;2;0;8;0;0
/curiosidade;20240415;4;3;1;39.5;0;0
/geral;20240419;4;3;0;5.25;0;0
/geral;20240421;4;4;0;26.75;0;0
/grafico;20240416;4;4;0;74.25;0;0
/link_estadio/55;20240420;4;4;0;14.75;0;0
/link_gol/2098;20240418;4;1;0;1;0;0
/link_jogador/2350;20240420;4;4;0;21.75;0;0
