# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240408
# Data de termino: 20240414
Caminho da pagina e classe da tela;Data;Contagem de eventos;Visualizacoes
/adversario;20240408;59;9
/adversario;20240409;49;13
/adversario_tecadv;20240409;5;2
/adversario;20240410;89;17
/adversario;20240411;35;8
/adversario;20240412;52;11
/adversario;20240413;24;6
/adversario;20240414;64;13
