# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20231106
# Data de termino: 20231112
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
/;20231109;94;76;41;7.76595744680851;0;0
/;20231108;86;72;30;7.534883720930233;0;0
/;20231111;82;69;30;5.317073170731708;0;0
/;20231107;81;69;30;7.246913580246914;0;0
/;20231106;78;70;29;9.743589743589743;0;0
/;20231110;78;69;22;6.397435897435898;0;0
/;20231112;53;39;11;3.811320754716981;0;0
/mostra_adversario;20231108;39;31;0;59.46153846153846;0;0
/adversario;20231108;34;31;0;33.85294117647059;0;0
/jogador;20231106;32;31;0;35.90625;0;0
/mostra_adversario;20231109;32;25;0;36.96875;0;0
/adversario;20231109;30;27;1;31.233333333333334;0;0
/mostra_adversario;20231111;30;25;0;54.8;0;0
/adversario;20231111;28;26;0;18.285714285714285;0;0
/especial;20231108;28;19;0;9.535714285714286;0;0
/mostra_jogador;20231106;27;24;0;52.51851851851852;0;0
/especial;20231107;26;23;0;5.923076923076923;0;0
/jogador;20231109;25;22;0;26.84;0;0
/adversario;20231110;22;20;0;10.363636363636363;0;0
/campeonato;20231107;22;18;0;25.772727272727273;0;0
/especial;20231109;22;19;0;9.409090909090908;0;0
/especial;20231110;22;17;0;4.409090909090909;0;0
/jogador;20231107;22;19;1;28.545454545454547;0;0
/jogador;20231110;22;20;1;28.636363636363637;0;0
/adversario;20231106;21;21;0;39.714285714285715;0;0
/mostra_adversario;20231106;21;18;0;58.523809523809526;0;0
/mostra_adversario;20231110;20;17;0;36.45;0;0
/mostra_campeonato;20231107;20;16;0;30.75;0;0
/jogador;20231108;19;18;0;32.94736842105263;0;0
/jogador;20231111;19;19;0;28.157894736842106;0;0
/jogo;20231109;19;17;0;62.421052631578945;0;0
/mostra_adversario;20231107;19;16;0;60.78947368421053;0;0
/mostra_jogador;20231107;19;16;0;63.94736842105263;0;0
/especial;20231111;18;16;0;7.333333333333333;0;0
/jogador;20231112;18;13;0;45.166666666666664;0;0
/mostra_jogador;20231109;18;15;0;69.33333333333333;0;0
/mostra_jogador;20231110;18;16;0;44.833333333333336;0;0
/mostra_jogador;20231112;18;12;0;87.61111111111111;0;0
/especial;20231106;17;15;0;20.705882352941178;0;0
/jogo;20231111;17;12;0;84.47058823529412;0;0
/mostra_campeonato;20231110;17;14;0;51.1764705882353;0;0
/mostra_jogador;20231108;17;14;0;73;0;0
/mostra_jogador;20231111;17;13;0;48.294117647058826;0;0
/adversario;20231107;16;16;0;42.1875;0;0
/campeonato;20231110;16;14;0;19.75;0;0
/consulta_especial_jogador;20231108;16;11;0;22.5;0;0
/jogo;20231110;16;15;0;25.5625;0;0
/mostra_adversario;20231112;15;9;0;34.2;0;0
/mostra_jogo;20231108;14;7;0;28.928571428571427;0;0
/mostra_jogo;20231109;14;8;0;38.57142857142857;0;0
/consulta_especial_jogador;20231107;13;13;0;24.46153846153846;0;0
/consulta_especial_jogador;20231109;13;10;0;37.92307692307692;0;0
/consulta_especial_jogador;20231112;13;10;0;36.07692307692308;0;0
/jogo;20231112;13;11;2;11.923076923076923;0;0
/campeonato;20231108;12;10;0;13.083333333333334;0;0
/consulta_especial_jogador;20231110;12;7;0;18.916666666666668;0;0
/especial;20231112;12;10;0;6.083333333333333;0;0
/geral;20231107;12;12;0;20.75;0;0
/geral;20231109;12;12;0;29;0;0
/jogo;20231108;12;9;0;20.75;0;0
/link_jogo/8744;20231106;12;11;0;21.083333333333332;0;0
/mostra_jogo;20231111;12;6;0;109.08333333333333;0;0
/adversario;20231112;11;8;0;17.818181818181817;0;0
/arbitro;20231111;11;11;1;25.90909090909091;0;0
/campeonato;20231106;11;11;0;17.454545454545453;0;0
/campeonato;20231109;11;10;0;20.727272727272727;0;0
/consulta_especial_jogador;20231106;11;11;0;55.90909090909091;0;0
/consulta_especial_jogador;20231111;11;10;0;15.181818181818182;0;0
/curiosidade;20231109;11;11;0;49.09090909090909;0;0
/arbitro;20231110;10;10;1;25.7;0;0
/jogo;20231107;10;10;0;36.8;0;0
/mostra_arbitro;20231110;10;8;0;31.1;0;0
/mostra_arbitro;20231111;10;9;0;20.3;0;0
/mostra_campeonato;20231111;10;8;0;111.1;0;0
/curiosidade;20231106;9;6;0;14.444444444444445;0;0
/geral;20231108;9;9;1;9.222222222222221;0;0
/grafico;20231106;9;9;0;15.11111111111111;0;0
/link_jogo/4990;20231106;9;9;9;21.88888888888889;0;0
/mostra_campeonato;20231108;9;7;0;36.333333333333336;0;0
/mostra_jogo;20231110;9;8;0;14.11111111111111;0;0
/mostra_rkg/;20231111;9;7;0;17.22222222222222;0;0
/curiosidade;20231107;8;8;0;36.375;0;0
/jogo;20231106;8;8;0;21.75;0;0
/mostra_campeonato;20231106;8;8;0;59;0;0
/mostra_campeonato;20231109;8;7;0;113.625;0;0
/mostra_campeonato;20231112;8;7;0;6.75;0;0
/campeonato;20231111;7;7;0;28.285714285714285;0;0
/consulta_especial_campeonato;20231107;7;6;0;10.428571428571429;0;0
/consulta_especial_jogos;20231108;7;6;0;13.285714285714286;0;0
/consulta_especial_tecnico;20231108;7;7;0;15;0;0
/curiosidade;20231108;7;7;0;44.142857142857146;0;0
/estadio;20231107;7;7;0;65.57142857142857;0;0
/geral;20231106;7;7;0;14;0;0
/geral;20231110;7;7;0;14.142857142857142;0;0
/geral;20231111;7;5;0;18.285714285714285;0;0
/link_jogo/8744;20231109;7;6;0;24.714285714285715;0;0
/mostra_jogo;20231107;7;7;0;48.142857142857146;0;0
/mostra_ranking/900000000000;20231109;7;7;0;129.71428571428572;0;0
/mostra_rkg/;20231108;7;5;0;43.714285714285715;0;0
/tecnico;20231110;7;7;0;13.571428571428571;0;0
/arbitro;20231108;6;6;0;9.333333333333334;0;0
/camisa;20231109;6;6;0;4.5;0;0
/campeonato;20231112;6;6;0;13.5;0;0
/consulta_especial_adversario;20231110;6;5;0;6.833333333333333;0;0
/consulta_especial_campeonato;20231109;6;4;0;7;0;0
/consulta_especial_campeonato;20231110;6;5;0;24.666666666666668;0;0
/consulta_especial_gerais;20231107;6;6;0;11.5;0;0
/consulta_ranking/900100000000;20231111;6;5;0;13;0;0
/curiosidade;20231110;6;4;0;28.333333333333332;0;0
/estadio;20231106;6;5;0;63;0;0
/link_jogador/2421;20231109;6;6;0;23.333333333333332;0;0
/link_jogo/2934;20231106;6;6;6;12;0;0
/link_jogo/8744;20231107;6;6;0;30.666666666666668;0;0
/link_jogo/8746;20231112;6;6;0;54.833333333333336;0;0
/mostra_estadio;20231107;6;6;0;100.5;0;0
/mostra_jogo;20231112;6;5;0;26.666666666666668;0;0
/mostra_ranking/867000000000;20231108;6;6;0;128.33333333333334;0;0
/mostra_rkg/;20231106;6;5;0;24;0;0
/mostra_tecnico;20231110;6;5;0;24;0;0
/tecnico;20231107;6;6;0;15.166666666666666;0;0
/todas_camisas/400000000;20231111;6;3;0;6.666666666666667;0;0
/arbitro;20231107;5;5;1;92.2;0;0
/consulta_especial_adversario;20231111;5;5;0;17.2;0;0
/consulta_especial_adversario;20231112;5;5;0;7.8;0;0
/consulta_especial_gerais;20231109;5;4;0;19;0;0
/consulta_especial_tecnico;20231109;5;4;0;27.4;0;0
/credito;20231109;5;4;0;12.6;0;0
/estadio;20231109;5;5;0;34.4;0;0
/estadio_todos;20231109;5;4;0;69.6;0;0
/estadio_todos;20231110;5;3;0;3;0;0
/geral;20231112;5;4;0;6.6;0;0
/grafico;20231109;5;4;0;1.4;0;0
/grafico;20231111;5;4;0;4.4;0;0
/link_adversario/511;20231109;5;5;4;8.8;0;0
/link_jogo/8744;20231110;5;5;0;15.2;0;0
/mostra_arbitro;20231108;5;5;0;16.8;0;0
/mostra_especial/;20231110;5;3;0;39.2;0;0
/mostra_estadio;20231106;5;4;0;123;0;0
/mostra_estadio;20231109;5;5;0;50;0;0
/mostra_ranking/801000000000;20231110;5;2;0;67.8;0;0
/mostra_ranking/900000000000;20231107;5;4;0;62.4;0;0
/mostra_ranking/900000000000;20231108;5;5;0;32.8;0;0
/mostra_rkg/;20231109;5;5;0;44.2;0;0
/tecnico;20231111;5;5;0;6;0;0
/camisa;20231107;4;4;0;3.75;0;0
/camisa;20231110;4;4;0;6.5;0;0
/consulta_campano/106710000;20231107;4;2;0;48;0;0
/consulta_especial_adversario;20231106;4;4;0;8;0;0
/consulta_especial_adversario;20231108;4;3;0;17.25;0;0
/consulta_especial_adversario;20231109;4;4;0;6.25;0;0
/consulta_especial_classico;20231111;4;4;0;8;0;0
/consulta_especial_gerais;20231106;4;4;0;17.25;0;0
/consulta_especial_gerais;20231108;4;3;0;19.75;0;0
/consulta_especial_jogos;20231106;4;3;0;5;0;0
/consulta_especial_resultados;20231108;4;3;0;12.75;0;0
/consulta_especial_resultados;20231109;4;3;0;7.5;0;0
/consulta_numeracao;20231109;4;3;0;3.5;0;0
/estadio;20231108;4;3;0;42.25;0;0
/estadio;20231110;4;3;0;48.5;0;0
/grafico_artilheiro/500;20231107;4;3;0;25.75;0;0
/link_adversario/277;20231107;4;4;0;21.75;0;0
/link_adversario/277;20231110;4;4;0;10.5;0;0
/link_adversario/461;20231106;4;4;4;21.5;0;0
/link_camisa/99;20231112;4;1;0;0;0;0
/link_campeonato/445;20231107;4;4;4;34.25;0;0
/link_campeonato/445;20231108;4;4;4;21.25;0;0
/link_campeonato/445;20231111;4;4;4;33.25;0;0
/link_jogador/2404;20231111;4;3;3;15.25;0;0
/link_jogador/501;20231112;4;3;3;17.25;0;0
/link_jogador/517;20231108;4;4;2;9.5;0;0
/link_jogador/580;20231108;4;4;2;17.75;0;0
/link_jogo/4326;20231107;4;1;0;4;0;0
/link_jogo/8745;20231112;4;4;0;23.25;0;0
/link_jogo/8746;20231111;4;4;0;4.5;0;0
/lista_camp;20231107;4;3;0;58.25;0;0
/melhores_jogadores/482000000000;20231106;4;4;0;49.25;0;0
/mostra_estadio;20231110;4;3;0;269;0;0
/mostra_jogador_gols;20231112;4;3;0;17;0;0
/mostra_ranking/800805000000;20231108;4;4;0;65.5;0;0
/mostra_ranking/800805000000;20231109;4;3;0;91.75;0;0
/mostra_ranking/800900000000;20231107;4;3;0;82.75;0;0
/mostra_ranking/801000000000;20231109;4;4;0;127.25;0;0
/mostra_tecnico;20231107;4;4;0;51.25;0;0
