# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
#  
# Data de inicio: 20240226
# Data de termino: 20240303
Nº dia;Usuarios
0000;70
0001;77
0002;107
0003;170
0004;133
0005;159
0006;153

# Data de inicio: 20240226
# Data de termino: 20240303
Nº dia;Novos usuarios
0000;36
0001;44
0002;70
0003;122
0004;75
0005;109
0006;103

# Qual e a tendencia dos usuarios ativos?
# Data de inicio: 20240226
# Data de termino: 20240303
Nº dia;30 dias;7 dias;1 dia
0000;1955;859;70
0001;1982;843;77
0002;2042;847;107
0003;2124;890;170
0004;2163;617;133
0005;2201;678;159
0006;2243;718;153

#  
# Data de inicio: 20240226
# Data de termino: 20240303
Nome do publico-alvo;Usuarios
All Users;718

#  
# Data de inicio: 20240226
# Data de termino: 20240303
Nome do evento;Contagem de eventos
page_view;6611
user_engagement;5595
scroll;3982
form_submit;1137
session_start;1118
form_start;735
first_visit;559
click;315

#  
# Data de inicio: 20240226
# Data de termino: 20240303
Nº dia;Tempo medio de engajamento
0000;157.0857142857143
0001;183.58441558441558
0002;148.65420560747663
0003;54.370588235294115
0004;141.1578947368421
0005;128.9748427672956
0006;186.13071895424838

# Data de inicio: 20240226
# Data de termino: 20240303
Nº dia;Sessoes engajadas por usuario
0000;0.9428571428571428
0001;1
0002;0.8785046728971962
0003;0.8470588235294118
0004;1.0676691729323309
0005;0.6729559748427673
0006;0.7843137254901961

# Data de inicio: 20240226
# Data de termino: 20240303
Nº dia;Tempo de engajamento medio por sessao
0000;118.23655913978494
0001;117.8
0002;112.01408450704226
0003;46.215
0004;100.93548387096774
0005;105.70618556701031
0006;147.5544041450777

#  
# Data de inicio: 20240226
# Data de termino: 20240303
Nº dia;DAU / MAU;DAU / WAU;WAU / MAU
0000;0.03580562659846547;0.08149010477299184;0.439386189258312
0001;0.03884964682139253;0.09134045077105575;0.4253279515640767
0002;0.05239960822722821;0.12632821723730814;0.4147894221351616
0003;0.0800376647834275;0.19101123595505617;0.4190207156308851
0004;0.061488673139158574;0.21555915721231766;0.28525196486361537
0005;0.07223989095865516;0.2345132743362832;0.30804179918218993
0006;0.06821221578243424;0.21309192200557103;0.32010699955416855
