# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
#  
# Data de inicio: 20240129
# Data de termino: 20240204
Nº dia;Usuarios
0000;29
0001;83
0002;75
0003;128
0004;118
0005;75
0006;108

# Data de inicio: 20240129
# Data de termino: 20240204
Nº dia;Novos usuarios
0000;16
0001;50
0002;38
0003;80
0004;60
0005;37
0006;62

# Qual e a tendencia dos usuarios ativos?
# Data de inicio: 20240129
# Data de termino: 20240204
Nº dia;30 dias;7 dias;1 dia
0000;2001;388;29
0001;2009;397;83
0002;2006;377;75
0003;2033;399;128
0004;2031;422;118
0005;1987;421;75
0006;2002;469;108

#  
# Data de inicio: 20240129
# Data de termino: 20240204
Nome do publico-alvo;Usuarios
All Users;469

#  
# Data de inicio: 20240129
# Data de termino: 20240204
Nome do evento;Contagem de eventos
page_view;6129
user_engagement;5471
scroll;3454
form_submit;1512
session_start;872
form_start;793
click;354
first_visit;343

#  
# Data de inicio: 20240129
# Data de termino: 20240204
Nº dia;Tempo medio de engajamento
0000;71.51724137931035
0001;213.36144578313252
0002;173.30666666666667
0003;165.4609375
0004;225.94915254237287
0005;183
0006;176.15740740740742

# Data de inicio: 20240129
# Data de termino: 20240204
Nº dia;Sessoes engajadas por usuario
0000;0.8275862068965517
0001;0.9879518072289156
0002;1.1866666666666668
0003;0.9921875
0004;1.11864406779661
0005;1.12
0006;1.0740740740740742

# Data de inicio: 20240129
# Data de termino: 20240204
Nº dia;Tempo de engajamento medio por sessao
0000;64.8125
0001;162.4678899082569
0002;110.15254237288136
0003;114.48108108108109
0004;157.76331360946745
0005;129.4811320754717
0006;118.90625

#  
# Data de inicio: 20240129
# Data de termino: 20240204
Nº dia;DAU / MAU;DAU / WAU;WAU / MAU
0000;0.014492753623188406;0.07474226804123711;0.19390304847576212
0001;0.041314086610253854;0.20906801007556675;0.19761075161772026
0002;0.03738783649052842;0.1989389920424403;0.18793619142572282
0003;0.06296114117068372;0.3208020050125313;0.19626168224299065
0004;0.05809945839487937;0.2796208530805687;0.20777941900541605
0005;0.0377453447408153;0.17814726840855108;0.21187720181177655
0006;0.053946053946053944;0.2302771855010661;0.23426573426573427
