# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240401
# Data de termino: 20240407
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
/;20240403;88;65;35;15.818181818181818;0;0
/;20240402;51;42;16;16.03921568627451;0;0
/;20240405;44;33;6;119.5909090909091;0;0
/;20240407;40;29;14;15.4;0;0
/;20240404;38;31;10;32.578947368421055;0;0
/;20240406;34;23;6;16.147058823529413;0;0
/;20240401;33;27;10;15.545454545454545;0;0
/jogador;20240406;23;11;1;46.91304347826087;0;0
/jogador;20240407;20;10;0;55.85;0;0
/jogador;20240403;19;17;1;48.31578947368421;0;0
/mostra_jogador;20240406;19;9;0;144.8421052631579;0;0
/jogador;20240402;17;14;1;69.70588235294117;0;0
/mostra_jogador;20240407;17;9;0;112.52941176470588;0;0
/jogador;20240405;16;9;0;26.375;0;0
/mostra_adversario;20240403;16;14;1;23.625;0;0
/adversario;20240403;15;14;0;24;0;0
/mostra_jogador;20240405;14;8;0;24.571428571428573;0;0
/adversario;20240402;13;13;0;22.53846153846154;0;0
/mostra_jogo;20240407;13;8;0;103.61538461538461;0;0
/adversario;20240407;12;10;0;36.916666666666664;0;0
/consulta_especial_jogador;20240403;12;7;0;21.166666666666668;0;0
/jogador;20240401;12;11;0;23.416666666666668;0;0
/jogo;20240403;12;10;0;33.416666666666664;0;0
/mostra_jogador;20240403;12;10;0;65;0;0
/campeonato;20240403;11;11;0;18.09090909090909;0;0
/jogador;20240404;11;11;0;77.81818181818181;0;0
/jogo;20240405;11;10;1;25.818181818181817;0;0
/mostra_campeonato;20240403;11;10;0;25.545454545454547;0;0
/mostra_jogador;20240404;11;10;0;45.81818181818182;0;0
/mostra_jogo;20240405;11;8;0;52.45454545454545;0;0
/adversario;20240405;10;10;0;25.6;0;0
/arbitro;20240406;10;10;0;8.5;0;0
/campeonato;20240402;10;10;0;11.2;0;0
/consulta_especial_jogador;20240404;10;8;0;34.3;0;0
/jogo;20240402;10;9;0;21.3;0;0
/jogo;20240404;10;9;2;76.7;0;0
/mostra_adversario;20240402;10;10;0;38.3;0;0
/mostra_arbitro;20240406;10;9;0;13.1;0;0
/mostra_jogador;20240402;10;8;0;186.3;0;0
/mostra_adversario;20240405;9;9;0;42.77777777777778;0;0
/mostra_jogador;20240401;9;7;0;47.333333333333336;0;0
/mostra_jogo;20240403;9;8;0;22.77777777777778;0;0
/mostra_jogo;20240406;9;8;0;19.88888888888889;0;0
/campeonato;20240404;8;7;0;18.75;0;0
/campeonato;20240405;8;7;0;75.625;0;0
/jogo;20240407;8;6;0;80.75;0;0
/mostra_adversario;20240401;8;8;0;33.125;0;0
/mostra_adversario;20240407;8;7;0;101.375;0;0
/mostra_campeonato;20240404;8;7;0;23.125;0;0
/mostra_jogo;20240404;8;7;0;51.25;0;0
/campeonato;20240407;7;7;0;39.857142857142854;0;0
/mostra_adversario;20240406;7;5;0;22.285714285714285;0;0
/mostra_campeonato;20240402;7;7;0;33.142857142857146;0;0
/mostra_campeonato;20240405;7;7;0;100.42857142857143;0;0
/mostra_rkg/;20240403;7;6;0;70.71428571428571;0;0
/consulta_especial_campeonato;20240402;6;6;0;5.5;0;0
/geral;20240402;6;5;0;14.166666666666666;0;0
/jogo;20240406;6;5;0;21.666666666666668;0;0
/link_adversario/125;20240403;6;6;6;16.166666666666668;0;0
/mostra_campeonato;20240407;6;6;0;81;0;0
/mostra_jogo;20240401;6;5;0;127.5;0;0
/adversario;20240404;5;4;0;39.8;0;0
/adversario;20240406;5;5;0;17.4;0;0
/consulta_especial_campeonato;20240405;5;4;0;31.2;0;0
/consulta_especial_campeonato;20240407;5;5;0;20;0;0
/consulta_especial_jogador;20240405;5;5;0;31;0;0
/consulta_especial_jogador;20240407;5;4;0;41.8;0;0
/curiosidade;20240402;5;4;0;68.4;0;0
/geral;20240407;5;5;0;68.6;0;0
/grafico;20240403;5;2;0;89.8;0;0
/link_adversario/731;20240403;5;5;5;12.2;0;0
/link_gol/1044;20240406;5;1;0;28;0;0
/mostra_jogo;20240402;5;5;0;14.8;0;0
/mostra_ranking/900000000000;20240403;5;2;0;59.6;0;0
/adversario;20240401;4;4;0;28.25;0;0
/arbitro;20240402;4;4;1;28.75;0;0
/camisa;20240401;4;4;0;5.5;0;0
/camisa;20240402;4;4;0;8.75;0;0
/camisa;20240403;4;4;0;16;0;0
/consulta_especial_adversario;20240402;4;4;0;13.75;0;0
/consulta_especial_campeonato;20240403;4;4;0;12.5;0;0
/consulta_especial_gerais;20240407;4;3;0;27;0;0
/consulta_especial_jogador;20240406;4;3;0;10.75;0;0
/consulta_especial_jogos;20240405;4;4;0;39.5;0;0
/consulta_ranking/900103000000;20240403;4;3;0;39.75;0;0
/duelo_eliminatorio/344000000;20240405;4;3;0;0.25;0;0
/duelo_eliminatorio/344000000;20240406;4;1;0;0;0;0
/duelo_eliminatorio/344000000;20240407;4;1;0;0.25;0;0
/estadio;20240403;4;3;0;14.25;0;0
/geral;20240403;4;3;0;5;0;0
/geral;20240405;4;4;0;9.5;0;0
/grafico;20240402;4;4;0;19.25;0;0
/grafico_artilheiro/627;20240403;4;2;0;705;0;0
/grafico_assistencia/439;20240403;4;2;0;30.25;0;0
/jogo;20240401;4;4;0;49.75;0;0
/link_gol/1028;20240405;4;1;0;126.75;0;0
/link_jogador/966;20240403;4;1;0;97;0;0
/link_jogo/8694;20240402;4;4;4;0;0;0
/mostra_adversario;20240404;4;4;0;88.25;0;0
/mostra_rkg/;20240407;4;3;0;449.25;0;0
/tecnico;20240402;4;4;0;4.75;0;0
/todas_camisas/400000000;20240403;4;3;0;9.25;0;0
/todas_camisas/400000000;20240405;4;2;0;38.25;0;0
/arbitro;20240403;3;3;0;5.666666666666667;0;0
/arbitro;20240407;3;2;1;17.666666666666668;0;0
/camisa;20240405;3;2;0;5;0;0
/campeonato;20240401;3;3;0;23;0;0
/campeonato;20240406;3;3;0;24.333333333333332;0;0
/consulta_camisa/400130000;20240402;3;3;0;8;0;0
/consulta_campeonato/103999000;20240405;3;3;0;8;0;0
/consulta_especial/104103000;20240404;3;2;0;40;0;0
/consulta_especial_adversario;20240407;3;3;0;26;0;0
/consulta_especial_campeonato;20240404;3;2;0;17;0;0
/consulta_especial_gerais;20240402;3;3;0;6.333333333333333;0;0
/consulta_especial_gerais;20240405;3;3;0;34.333333333333336;0;0
/consulta_especial_jogador;20240402;3;3;0;69;0;0
/consulta_especial_tecnico;20240402;3;2;0;7.333333333333333;0;0
/consulta_especial_tecnico;20240403;3;3;0;8.333333333333334;0;0
/consulta_jogador/104999000;20240404;3;2;0;40;0;0
/consulta_jogador/268106000;20240405;3;2;0;4.333333333333333;0;0
/consulta_patrocinio/400130000;20240403;3;2;0;14.666666666666666;0;0
/consulta_ranking/900103000000;20240405;3;3;0;27.333333333333332;0;0
/consulta_ranking/900103000000;20240406;3;2;0;48.666666666666664;0;0
/consulta_ranking/900103000000;20240407;3;2;0;108.33333333333333;0;0
/curiosidade;20240403;3;3;0;37.666666666666664;0;0
/curiosidade;20240405;3;3;0;59.666666666666664;0;0
