# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
#  
# Data de inicio: 20240729
# Data de termino: 20240804
Nº dia;Usuarios
0000;82
0001;73
0002;87
0003;149
0004;77
0005;67
0006;97

# Data de inicio: 20240729
# Data de termino: 20240804
Nº dia;Novos usuarios
0000;37
0001;36
0002;49
0003;93
0004;40
0005;37
0006;56

# Qual e a tendencia dos usuarios ativos?
# Data de inicio: 20240729
# Data de termino: 20240804
Nº dia;30 dias;7 dias;1 dia
0000;2152;543;82
0001;2132;536;73
0002;2133;501;87
0003;2174;516;149
0004;2167;512;77
0005;2134;509;67
0006;2161;499;97

#  
# Data de inicio: 20240729
# Data de termino: 20240804
Nome do publico-alvo;Usuarios
All Users;499

#  
# Data de inicio: 20240729
# Data de termino: 20240804
Nome do evento;Contagem de eventos
page_view;6593
user_engagement;5428
scroll;3545
form_submit;1527
session_start;858
form_start;831
click;605
first_visit;348

#  
# Data de inicio: 20240729
# Data de termino: 20240804
Nº dia;Tempo medio de engajamento
0000;258.5853658536585
0001;219.26027397260273
0002;122.17241379310344
0003;123.91275167785236
0004;154.19480519480518
0005;197.02985074626866
0006;242.5463917525773

# Data de inicio: 20240729
# Data de termino: 20240804
Nº dia;Sessoes engajadas por usuario
0000;0.9878048780487805
0001;1.1095890410958904
0002;0.9310344827586207
0003;0.8590604026845637
0004;1.1168831168831168
0005;0.9104477611940298
0006;1.1030927835051547

# Data de inicio: 20240729
# Data de termino: 20240804
Nº dia;Tempo de engajamento medio por sessao
0000;179.6949152542373
0001;146.8440366972477
0002;96.62727272727273
0003;98.73262032085562
0004;107.93636363636364
0005;143.4891304347826
0006;165.68309859154928

#  
# Data de inicio: 20240729
# Data de termino: 20240804
Nº dia;DAU / MAU;DAU / WAU;WAU / MAU
0000;0.03810408921933085;0.15101289134438306;0.25232342007434944
0001;0.03424015009380863;0.13619402985074627;0.25140712945590993
0002;0.040787623066104076;0.17365269461077845;0.2348804500703235
0003;0.06853725850965961;0.28875968992248063;0.23735050597976082
0004;0.03553299492385787;0.150390625;0.23627134287032764
0005;0.03139643861293346;0.13163064833005894;0.23851921274601687
0006;0.04488662656177696;0.19438877755511022;0.23091161499305876
