# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
#  
# Data de inicio: 20240603
# Data de termino: 20240609
Nº dia;Usuarios
0000;93
0001;98
0002;83
0003;83
0004;81
0005;94
0006;81

# Data de inicio: 20240603
# Data de termino: 20240609
Nº dia;Novos usuarios
0000;58
0001;56
0002;43
0003;43
0004;46
0005;54
0006;42

# Qual e a tendencia dos usuarios ativos?
# Data de inicio: 20240603
# Data de termino: 20240609
Nº dia;30 dias;7 dias;1 dia
0000;2022;580;93
0001;2030;583;98
0002;2023;553;83
0003;2026;538;83
0004;2028;529;81
0005;1996;515;94
0006;1989;499;81

#  
# Data de inicio: 20240603
# Data de termino: 20240609
Nome do publico-alvo;Usuarios
All Users;499

#  
# Data de inicio: 20240603
# Data de termino: 20240609
Nome do evento;Contagem de eventos
page_view;6032
user_engagement;5053
scroll;3035
form_submit;1620
form_start;991
session_start;837
first_visit;342
click;286

#  
# Data de inicio: 20240603
# Data de termino: 20240609
Nº dia;Tempo medio de engajamento
0000;144.66666666666666
0001;192.14285714285714
0002;167.46987951807228
0003;245.72289156626505
0004;251.62962962962962
0005;147.82978723404256
0006;210.53086419753086

# Data de inicio: 20240603
# Data de termino: 20240609
Nº dia;Sessoes engajadas por usuario
0000;1.010752688172043
0001;0.8979591836734694
0002;1.0240963855421688
0003;1.1204819277108433
0004;1.123456790123457
0005;0.9893617021276596
0006;0.9629629629629629

# Data de inicio: 20240603
# Data de termino: 20240609
Nº dia;Tempo de engajamento medio por sessao
0000;108.5
0001;147.109375
0002;121.9298245614035
0003;159.3359375
0004;167.0655737704918
0005;111.168
0006;170.53

#  
# Data de inicio: 20240603
# Data de termino: 20240609
Nº dia;DAU / MAU;DAU / WAU;WAU / MAU
0000;0.04599406528189911;0.16034482758620688;0.2868447082096934
0001;0.04827586206896552;0.1680960548885077;0.287192118226601
0002;0.04102817597627286;0.15009041591320071;0.27335640138408307
0003;0.04096742349457058;0.15427509293680297;0.26554787759131293
0004;0.03994082840236687;0.15311909262759923;0.2608481262327416
0005;0.047094188376753505;0.1825242718446602;0.25801603206412826
0006;0.04072398190045249;0.1623246492985972;0.25087983911513323
