# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
#  
# Data de inicio: 20240617
# Data de termino: 20240623
Nº dia;Usuarios
0000;70
0001;72
0002;95
0003;95
0004;80
0005;67
0006;72

# Data de inicio: 20240617
# Data de termino: 20240623
Nº dia;Novos usuarios
0000;36
0001;38
0002;47
0003;70
0004;47
0005;33
0006;55

# Qual e a tendencia dos usuarios ativos?
# Data de inicio: 20240617
# Data de termino: 20240623
Nº dia;30 dias;7 dias;1 dia
0000;1950;531;70
0001;1945;460;72
0002;1933;465;95
0003;1946;489;95
0004;1921;493;80
0005;1882;447;67
0006;1862;439;72

#  
# Data de inicio: 20240617
# Data de termino: 20240623
Nome do publico-alvo;Usuarios
All Users;439

#  
# Data de inicio: 20240617
# Data de termino: 20240623
Nome do evento;Contagem de eventos
page_view;5279
user_engagement;4452
scroll;3494
form_submit;1507
form_start;985
click;852
session_start;776
first_visit;326

#  
# Data de inicio: 20240617
# Data de termino: 20240623
Nº dia;Tempo medio de engajamento
0000;137.35714285714286
0001;152.66666666666666
0002;174.03157894736842
0003;172.23157894736843
0004;113.525
0005;131.16417910447763
0006;94.76388888888889

# Data de inicio: 20240617
# Data de termino: 20240623
Nº dia;Sessoes engajadas por usuario
0000;0.9428571428571428
0001;1.1805555555555556
0002;0.9368421052631579
0003;0.8
0004;0.9875
0005;0.9850746268656716
0006;0.16666666666666666

# Data de inicio: 20240617
# Data de termino: 20240623
Nº dia;Tempo de engajamento medio por sessao
0000;101.21052631578948
0001;102.72897196261682
0002;126.20610687022901
0003;125.86153846153846
0004;84.0925925925926
0005;89.6734693877551
0006;59.3304347826087

#  
# Data de inicio: 20240617
# Data de termino: 20240623
Nº dia;DAU / MAU;DAU / WAU;WAU / MAU
0000;0.035897435897435895;0.1318267419962335;0.2723076923076923
0001;0.037017994858611826;0.1565217391304348;0.2365038560411311
0002;0.04914640455250905;0.20430107526881722;0.2405587170201759
0003;0.04881808838643371;0.19427402862985685;0.2512846865364851
0004;0.041644976574700676;0.16227180527383367;0.25663716814159293
0005;0.035600425079702444;0.14988814317673377;0.23751328374070138
0006;0.03866809881847476;0.16400911161731208;0.23576799140708915
