# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240109
# Data de termino: 20240114
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
/;20240111;62;49;21;3.8548387096774195;0;0
/;20240113;57;38;13;5.175438596491228;0;0
/link_jogo/2934;20240109;56;55;51;45.75;0;0
/;20240109;49;38;11;7.775510204081633;0;0
/;20240110;46;33;10;6.434782608695652;0;0
/;20240114;44;35;13;10.386363636363637;0;0
/;20240112;38;31;9;4.7631578947368425;0;0
/jogador;20240111;27;18;0;74.44444444444444;0;0
/mostra_jogador;20240114;26;15;0;45.73076923076923;0;0
/jogador;20240109;25;21;0;63.12;0;0
/mostra_jogador;20240111;24;14;0;102.83333333333333;0;0
/jogador;20240113;23;14;0;73.43478260869566;0;0
/jogador;20240114;23;16;0;65.69565217391305;0;0
/mostra_jogador;20240110;23;12;0;34.17391304347826;0;0
/mostra_jogador;20240109;22;16;0;32.5;0;0
/jogador;20240110;20;13;0;25.35;0;0
/jogador;20240112;20;17;1;55.55;0;0
/jogo;20240111;20;16;1;45.7;0;0
/mostra_jogador;20240113;20;12;0;38.7;0;0
/mostra_jogador;20240112;18;15;0;69.38888888888889;0;0
/adversario;20240111;17;17;0;18.11764705882353;0;0
/link_jogo/2934;20240110;16;15;12;48.3125;0;0
/mostra_adversario;20240111;16;15;0;25.5625;0;0
/jogo;20240112;15;10;0;61;0;0
/jogo;20240110;14;8;0;107.07142857142857;0;0
/especial;20240111;13;12;0;6.538461538461538;0;0
/jogo;20240113;13;9;0;186.53846153846155;0;0
/mostra_jogo;20240111;13;8;0;29.76923076923077;0;0
/mostra_jogo;20240112;13;9;0;152.69230769230768;0;0
/adversario;20240109;12;10;0;21.833333333333332;0;0
/adversario;20240113;12;9;0;33.75;0;0
/especial;20240109;12;8;0;4.416666666666667;0;0
/mostra_adversario;20240109;12;9;0;41.833333333333336;0;0
/mostra_adversario;20240113;12;8;0;88.16666666666667;0;0
/mostra_campeonato;20240112;12;5;0;51.333333333333336;0;0
/especial;20240114;11;10;0;7.363636363636363;0;0
/mostra_adversario;20240110;11;7;0;80.72727272727273;0;0
/mostra_jogo;20240113;11;8;0;72.45454545454545;0;0
/especial;20240112;10;7;0;3;0;0
/jogo;20240114;10;10;1;23.4;0;0
/mostra_jogo;20240110;10;6;0;129.4;0;0
/especial;20240110;9;6;0;4.888888888888889;0;0
/link_jogo/2934;20240113;9;8;6;53.888888888888886;0;0
/mostra_campeonato;20240114;9;7;0;19.22222222222222;0;0
/mostra_jogo;20240114;9;7;0;12.222222222222221;0;0
/adversario;20240110;8;7;0;48.25;0;0
/campeonato;20240113;8;6;0;20.625;0;0
/campeonato;20240114;8;8;0;14;0;0
/mostra_campeonato;20240113;8;6;0;33.875;0;0
/mostra_especial_jogo;20240110;8;3;0;14.25;0;0
/consulta_especial_jogador;20240111;7;6;0;18.142857142857142;0;0
/consulta_especial_jogador;20240112;7;5;0;34.57142857142857;0;0
/consulta_jogo/655000000;20240110;7;3;0;19.142857142857142;0;0
/link_jogo/2934;20240111;7;7;6;16.571428571428573;0;0
/adversario;20240112;6;6;0;8.666666666666666;0;0
/consulta_especial_jogador;20240109;6;6;0;26.333333333333332;0;0
/consulta_especial_jogos;20240110;6;3;0;3.6666666666666665;0;0
/jogo;20240109;6;6;0;42;0;0
/link_jogo/4990;20240112;6;5;5;26.833333333333332;0;0
/mostra_jogo;20240109;6;5;0;195.16666666666666;0;0
/camisa;20240114;5;4;0;4.8;0;0
/campeonato;20240109;5;5;0;27.2;0;0
/campeonato;20240112;5;5;0;78;0;0
/consulta_especial_jogador;20240114;5;5;0;19.8;0;0
/especial;20240113;5;3;0;2.6;0;0
/estadio;20240111;5;4;0;9.8;0;0
/link_jogo/3574;20240109;5;5;3;29;0;0
/link_jogo/3574;20240110;5;4;3;17.4;0;0
/link_jogo/93;20240109;5;2;0;47.2;0;0
/maiores_publicos_classicos;20240114;5;3;2;20.8;0;0
/mostra_estadio;20240111;5;4;0;19;0;0
/mostra_tecnico;20240113;5;3;0;36.8;0;0
/mostra_tecnico;20240114;5;4;0;46.2;0;0
/adversario;20240114;4;4;0;83;0;0
/campeonato;20240111;4;4;0;18.25;0;0
/consulta_especial_adversario;20240109;4;2;0;2.25;0;0
