# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240527
# Data de termino: 20240602
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total;Taxa de eventos principais da sessao
Tecnicos com mais titulos;20240601;3;3;0;4.333333333333333;0;0;0
Vasco 0 X 2 Fluminense;20240531;3;2;0;90.66666666666667;0;0;0
Vasco 1 X 5 Fluminense;20240602;3;3;3;39.666666666666664;0;0;0
Vasco 4 X 2 Fluminense;20240531;3;1;0;18;0;0;0
Valber 2002;20240531;3;1;0;0;0;0;0
Arbitros;20240531;3;3;1;11.333333333333334;0;0;0
12º Jogador;20240528;2;1;0;23.5;0;0;0
20 Maiores Artilheiros Anuais;20240527;2;1;0;3.5;0;0;0
40 Maiores idolos;20240531;2;2;0;223;0;0;0
Adversario x Estadio;20240531;2;2;0;11.5;0;0;0
Adversarios da Peru;20240530;2;1;0;41.5;0;0;0
Alexsander 2024;20240530;2;2;0;8.5;0;0;0
Alianza Lima 1 X 1 Fluminense;20240531;2;2;0;2;0;0;0
Alianza Lima 2 X 3 Fluminense;20240531;2;1;0;176.5;0;0;0
America 1 X 1 Fluminense;20240531;2;1;0;36.5;0;0;0
Aniversariantes do dia;20240527;2;1;0;14.5;0;0;0
Aniversariantes em 26 / 03;20240527;2;1;0;11;0;0;0
Argentinos Juniors 1 X 0 Fluminense;20240527;2;1;0;20;0;0;0
Artilheiros Anuais;20240527;2;1;0;54.5;0;0;0
Artilheiros Estrangeiros;20240527;2;1;0;9;0;0;0
Artilheiros Estrangeiros por ano;20240527;2;1;0;51;0;0;0
Artilheiros dos Seculos;20240527;2;1;0;100.5;0;0;0
Artilheiros dos Seculos;20240530;2;2;0;3.5;0;0;0
Artilheiros em 2024;20240602;2;2;0;33.5;0;0;0
Artilheiros em jogos oficiais;20240527;2;1;0;5;0;0;0
Artilheiros mais velhos;20240527;2;1;0;9;0;0;0
Artilheiros na temporada 1984;20240527;2;2;0;7;0;0;0
Artilheiros na temporada 2024;20240527;2;1;0;8.5;0;0;0
Assistencias em Ano;20240527;2;2;0;13.5;0;0;0
Assistencias em Ano;20240530;2;2;0;2.5;0;0;0
Bahia 1 X 2 Fluminense;20240527;2;2;0;19.5;0;0;0
Bahia 2 X 0 Fluminense;20240530;2;1;0;5;0;0;0
Bahia 2 X 1 Fluminense;20240531;2;2;0;8.5;0;0;0
Bahia 2 X 3 Fluminense;20240527;2;1;0;76;0;0;0
Bangu 1 X 0 Fluminense;20240601;2;1;0;96;0;0;0
Bonsucesso 0 X 1 Fluminense;20240602;2;2;0;84;0;0;0
Botafogo 0 X 1 Fluminense;20240529;2;1;0;0;0;0;0
Botafogo 0 X 1 Fluminense;20240601;2;2;0;32.5;0;0;0
Botafogo 1 X 1 Fluminense;20240528;2;2;0;13;0;0;0
Botafogo 1 X 1 Fluminense;20240530;2;2;0;338;0;0;0
Botafogo 1 X 1 Fluminense;20240601;2;2;0;21;0;0;0
Botafogo 2 X 2 Fluminense;20240528;2;2;0;9.5;0;0;0
Botafogo SP 1 X 1 Fluminense;20240601;2;2;2;41;0;0;0
Brasileiro 2010;20240531;2;2;0;22;0;0;0
Brasileiro 2019;20240531;2;2;0;51;0;0;0
Brasileiro 2020;20240531;2;2;0;32;0;0;0
Brasileiro 2021;20240531;2;2;0;41.5;0;0;0
Brasileiro 2022;20240531;2;2;0;30;0;0;0
Brasileiro 2023;20240531;2;2;0;25.5;0;0;0
Brasileiro 2024;20240531;2;2;0;30;0;0;0
Brasileirao;20240531;2;2;0;26;0;0;0
Brunel 1975;20240527;2;1;1;22;0;0;0
Camisa;20240528;2;2;0;24;0;0;0
Camisa ano a ano;20240531;2;2;0;14.5;0;0;0
Campeonato x Jogador;20240527;2;2;0;46;0;0;0
Carioca 1979;20240527;2;2;2;12;0;0;0
Carioca 1985;20240601;2;1;0;0;0;0;0
Carioca 1986;20240528;2;2;1;38.5;0;0;0
Carioca 1994;20240602;2;2;2;16.5;0;0;0
Carlos Alberto Torres 1976;20240531;2;1;0;0;0;0;0
Carlos Andre 1990;20240602;2;2;1;17.5;0;0;0
Carlos Renaux 2 X 4 Fluminense;20240529;2;1;0;0;0;0;0
Castilho 1965;20240530;2;2;0;40.5;0;0;0
Cerro Portenho 0 X 0 Fluminense;20240528;2;2;0;1;0;0;0
Colo Colo 0 X 1 Fluminense;20240531;2;2;0;24.5;0;0;0
Copa Sul Americana 2019;20240531;2;2;0;24;0;0;0
Corinthians 1 X 0 Fluminense;20240527;2;2;0;17;0;0;0
Cruzeiro 1 X 2 Fluminense;20240601;2;2;1;44.5;0;0;0
Creditos;20240530;2;2;0;33.5;0;0;0
Curiosidades e Titulos;20240530;2;1;0;74.5;0;0;0
Dario Herrera;20240531;2;1;0;0;0;0;0
Democrata SL 0 X 5 Fluminense;20240527;2;1;0;88;0;0;0
Doval 1978;20240527;2;2;0;19.5;0;0;0
Edinho 1989;20240528;2;1;0;0;0;0;0
Edinho 1989;20240529;2;1;0;0;0;0;0
Edson Borracha 1966;20240529;2;2;2;59.5;0;0;0
El Campin;20240529;2;1;0;0;0;0;0
Especiais Adversarios;20240527;2;2;0;34;0;0;0
Especiais Adversarios;20240602;2;2;0;57.5;0;0;0
Especiais Historicos;20240528;2;2;0;6;0;0;0
Especiais Historicos;20240529;2;2;0;17;0;0;0
Especiais Historicos;20240530;2;2;0;25;0;0;0
Especiais Historicos;20240602;2;1;0;17.5;0;0;0
Especiais Jogos;20240528;2;2;0;18.5;0;0;0
Estadio x Campeonato;20240530;2;2;0;26.5;0;0;0
Estadios;20240527;2;2;0;9;0;0;0
Estadios;20240528;2;2;0;32;0;0;0
Estadios;20240531;2;2;0;10.5;0;0;0
Felipe Gonzalez;20240530;2;2;2;3;0;0;0
Felipe Melo 2024;20240528;2;2;0;21;0;0;0
Felipe Melo 2024;20240531;2;2;0;31;0;0;0
Flamengo 0 X 0 Fluminense;20240530;2;2;0;242.5;0;0;0
Flamengo 0 X 1 Fluminense;20240527;2;2;0;5.5;0;0;0
Flamengo 0 X 1 Fluminense;20240531;2;2;0;15;0;0;0
Flamengo 0 X 1 Fluminense;20240602;2;2;0;14;0;0;0
Flamengo 1 X 0 Fluminense;20240527;2;2;0;18.5;0;0;0
Flamengo 1 X 0 Fluminense;20240531;2;2;0;61.5;0;0;0
Flamengo 1 X 1 Fluminense;20240528;2;1;0;0;0;0;0
Flamengo 1 X 1 Fluminense;20240529;2;1;0;107;0;0;0
Flamengo 1 X 1 Fluminense;20240601;2;2;0;188;0;0;0
Flamengo 1 X 3 Fluminense;20240531;2;1;0;158;0;0;0
Flamengo 2 X 0 Fluminense;20240531;2;2;0;18;0;0;0
Flamengo 4 X 1 Fluminense;20240531;2;1;0;21.5;0;0;0
Fluminense 0 X 0 Bangu;20240527;2;1;0;125.5;0;0;0
Fluminense 0 X 0 Botafogo;20240527;2;1;0;46.5;0;0;0
Fluminense 0 X 0 Botafogo;20240531;2;1;0;204.5;0;0;0
Fluminense 0 X 0 Canto do Rio;20240527;2;1;0;221.5;0;0;0
Fluminense 0 X 0 Corinthians;20240527;2;2;0;100.5;0;0;0
Fluminense 0 X 0 Portuguesa SP;20240530;2;2;0;55;0;0;0
Fluminense 0 X 0 Sao Cristovao;20240602;2;1;0;362.5;0;0;0
Fluminense 0 X 1 Argentinos Juniors;20240528;2;2;0;7.5;0;0;0
Fluminense 0 X 1 Botafogo;20240530;2;2;0;6;0;0;0
Fluminense 0 X 1 Flamengo;20240528;2;1;0;1;0;0;0
Fluminense 0 X 1 Gremio;20240527;2;2;0;21;0;0;0
Fluminense 0 X 1 Internacional;20240602;2;1;0;7.5;0;0;0
Fluminense 0 X 2 Fortaleza;20240527;2;2;0;18;0;0;0
Fluminense 0 X 2 Paulistano;20240602;2;1;0;8;0;0;0
Fluminense 0 X 4 Vasco;20240601;2;1;0;14;0;0;0
Fluminense 1 X 0 America MG;20240531;2;2;0;744.5;0;0;0
Fluminense 1 X 0 Bahia;20240527;2;2;0;20;0;0;0
Fluminense 1 X 0 Bayern de Munique;20240601;2;1;1;3;0;0;0
Fluminense 1 X 0 Bonsucesso;20240531;2;1;0;9;0;0;0
Fluminense 1 X 0 Espanhol;20240527;2;1;0;138.5;0;0;0
Fluminense 1 X 0 Flamengo;20240530;2;1;0;145;0;0;0
Fluminense 1 X 0 Macae;20240530;2;1;0;0;0;0;0
Fluminense 1 X 0 Portuguesa;20240531;2;2;0;4;0;0;0
Fluminense 1 X 0 Vasco;20240528;2;2;0;249.5;0;0;0
Fluminense 1 X 1 America;20240531;2;1;0;14;0;0;0
Fluminense 1 X 1 Atletico MG;20240531;2;2;0;6;0;0;0
Fluminense 1 X 1 Atletico MG;20240601;2;2;1;129.5;0;0;0
Fluminense 1 X 1 Botafogo;20240530;2;2;0;30;0;0;0
Fluminense 1 X 1 Corinthians;20240531;2;2;0;4.5;0;0;0
Fluminense 1 X 1 Flamengo;20240529;2;2;0;10;0;0;0
Fluminense 1 X 1 Flamengo;20240531;2;2;0;50.5;0;0;0
Fluminense 1 X 1 Santos;20240531;2;2;0;5;0;0;0
Fluminense 1 X 1 Santos;20240601;2;1;0;6;0;0;0
Fluminense 1 X 1 Vasco;20240528;2;2;0;42.5;0;0;0
Fluminense 1 X 2 Bangu;20240531;2;1;0;7;0;0;0
Fluminense 1 X 2 Botafogo;20240601;2;2;0;17;0;0;0
Fluminense 1 X 2 Juventude;20240531;2;2;0;14.5;0;0;0
Fluminense 1 X 2 Vasco;20240530;2;2;1;5;0;0;0
Fluminense 2 X 0 Bonsucesso;20240527;2;1;0;117.5;0;0;0
Fluminense 2 X 0 Operario MS;20240527;2;1;0;62.5;0;0;0
Fluminense 2 X 0 Operario MS;20240602;2;2;2;0.5;0;0;0
Fluminense 2 X 0 Sampaio Correa;20240530;2;2;0;25.5;0;0;0
Fluminense 2 X 0 Sampaio Correa;20240531;2;2;0;54;0;0;0
Fluminense 2 X 0 Sampaio Correa;20240601;2;2;0;14;0;0;0
Fluminense 2 X 0 Vasco;20240527;2;1;0;112;0;0;0
Fluminense 2 X 1 Athletico PR;20240531;2;2;0;69.5;0;0;0
Fluminense 2 X 1 Bahia;20240601;2;2;0;6.5;0;0;0
Fluminense 2 X 1 Bragantino;20240527;2;2;0;19.5;0;0;0
Fluminense 2 X 1 Cerro Portenho;20240528;2;1;0;0;0;0;0
Fluminense 2 X 1 Cerro Portenho;20240530;2;2;0;34;0;0;0
Fluminense 2 X 1 Colo Colo;20240531;2;2;0;2;0;0;0
Fluminense 2 X 1 Colo Colo;20240601;2;1;0;4;0;0;0
Fluminense 2 X 1 Colo Colo;20240602;2;1;0;1;0;0;0
Fluminense 2 X 1 Sao Paulo;20240527;2;2;0;11;0;0;0
Fluminense 2 X 1 Vasco;20240527;2;2;0;12;0;0;0
Fluminense 2 X 1 Vasco;20240528;2;2;0;26;0;0;0
Fluminense 2 X 1 Vasco;20240601;2;1;0;2.5;0;0;0
Fluminense 2 X 2 America;20240530;2;1;0;99;0;0;0
Fluminense 2 X 2 Atletico MG;20240531;2;2;0;17.5;0;0;0
Fluminense 2 X 3 America;20240601;2;1;0;0;0;0;0
Fluminense 2 X 3 Flamengo;20240531;2;2;0;10;0;0;0
Fluminense 3 X 0 Porto;20240527;2;1;0;90.5;0;0;0
Fluminense 3 X 1 America MG;20240601;2;1;0;2.5;0;0;0
Fluminense 3 X 1 Flamengo;20240530;2;2;0;28;0;0;0
Fluminense 3 X 2 Alianza Lima;20240601;2;2;0;18.5;0;0;0
Fluminense 3 X 2 Juventude;20240530;2;1;0;17.5;0;0;0
Fluminense 3 X 2 Juventude;20240531;2;2;0;32.5;0;0;0
Fluminense 4 X 0 Andarai;20240528;2;2;0;8.5;0;0;0
Fluminense 4 X 0 Juventude;20240530;2;2;0;22.5;0;0;0
Fluminense 4 X 0 Juventude;20240531;2;2;0;17;0;0;0
Fluminense 4 X 1 Santos;20240529;2;2;2;8;0;0;0
Fluminense 4 X 2 Portuguesa SP;20240527;2;1;0;234.5;0;0;0
Fluminense 5 X 0 Botafogo;20240602;2;2;2;23;0;0;0
Fluminense 5 X 0 Canto do Rio;20240531;2;1;0;101;0;0;0
Fluminense 7 X 1 Juventude;20240531;2;2;1;1.5;0;0;0
