# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
#  
# Data de inicio: 20240226
# Data de termino: 20240303
Todos os Jogos no(a) Rua Bariri;7
Todos os jogos de Adversario;7
Victor Gonzalez 1962;7
Welfare 1924;7
Aproveitamento Tecnicos;6
Carioca 1995;6
Cesar 1998;6
Flamengo 0 X 1 Fluminense;6
Flamengo 1 X 0 Fluminense;6
Flamengo 2 X 0 Fluminense;6
Fluminense 0 X 2 Paulistano;6
Fluminense 1 X 0 Corinthians;6
Fluminense 1 X 0 LDU;6
Fluminense 1 X 2 Botafogo;6
Fluminense 2 X 1 Rio Cricket;6
Fluminense x Corinthians-SP;6
Fluminense x Sport-PE;6
Fluminense x Vitoria BA-BA;6
German Cano 2024 - Carioca 2022;6
Libertadores da America 1971;6
Martinelli 2024;6
Publico;6
Rayo Vallecano 2 X 2 Fluminense;6
Rio Cricket 0 X 4 Fluminense;6
Sao Paulo 1 X 0 Fluminense;6
Thiago Santos 2024;6
Todos os Jogos apitados por Felipe da Silva Goncalves Paludo;6
Vasco 2 X 0 Fluminense;6
Vasco 2 X 1 Fluminense;6
Americano 1 X 0 Fluminense;5
Aproveitamento Tecnicos no;5
Assistencias do Samuel Xavier;5
Bahia 2 X 2 Fluminense;5
Botafogo 0 X 1 Fluminense;5
Botafogo 1 X 1 Fluminense;5
Brasileiro 1988;5
Carioca 1993;5
Corinthians 1 X 1 Fluminense;5
Douglas Costa 2024;5
Especiais Jogos Eliminatorios;5
Especiais Numeracao Fixa;5
Especiais Substituicoes;5
Fernando Diniz em Classicos;5
Fluminense 1 X 0 Flamengo;5
Fluminense 1 X 1 Paysandu;5
Fluminense x Atletico MG-MG;5
Fluminense x Cachoeiro-ES;5
Fluminense x Portuguesa-RJ;5
Fluminense x Sao Cristovao-RJ;5
Fluminense x Universidad Catolica-Chile;5
Germania 4 X 3 Fluminense;5
Gremio 2 X 0 Fluminense;5
Mais jogos nos Seculos;5
Marquinhos 2024;5
Melhores Duplas;5
Presenca Estrangeiros;5
Russo 1944;5
Todos os Jogos contra Vasco-RJ;5
Trofeu Teresa Herrera;5
Tecnicos;5
40 Maiores idolos;4
Adriano 1998;4
Adversarios Internacionais;4
Amistoso Internacional 1986;4
Assistencias em Ano;4
Batatais 1946;4
Cachoeiro 0 X 1 Fluminense;4
Campinense 1 X 0 Fluminense;4
Carlos Roberto 1997;4
Cartoes - Jogador;4
Celta de Vigo 2 X 1 Fluminense;4
Cruzeiro 5 X 2 Fluminense;4
Creditos;4
Diego Souza 2016;4
Especiais Presidentes;4
Fluminense 0 X 1 Flamengo;4
Fluminense 0 X 1 Sao Caetano;4
Fluminense 0 X 3 Paulistano;4
Fluminense 1 X 0 Bangu;4
Fluminense 1 X 0 Sampaio Correa RJ;4
Fluminense 1 X 0 Sao Paulo;4
Fluminense 1 X 1 Atletico MG;4
Fluminense 1 X 1 Botafogo;4
Fluminense 1 X 1 Corinthians;4
Fluminense 1 X 1 Coritiba;4
Fluminense 1 X 1 Figueirense;4
Fluminense 1 X 1 Sao Paulo;4
Fluminense 1 X 2 Vasco;4
Fluminense 2 X 0 Vasco;4
Fluminense 2 X 1 Cruzeiro;4
Fluminense 2 X 1 Portuguesa;4
Fluminense 2 X 1 Sao Caetano;4
Fluminense 2 X 2 Cruzeiro;4
Fluminense 2 X 3 Gremio;4
Fluminense 2 X 4 Botafogo;4
Fluminense 3 X 0 America;4
Fluminense 3 X 0 Internacional;4
Fluminense 3 X 2 Portuguesa SP;4
Fluminense 6 X 0 Adesg;4
Fluminense x Americano-RJ;4
Fluminense x Anapolina-GO;4
Fluminense x Athletico PR-PR;4
Fluminense x Bahia-BA;4
Fluminense x Bangu-RJ;4
Fluminense x Santa Cruz-PE;4
Fluminense x Santos-SP;4
Fluminense x Sao Caetano-SP;4
Gum 2018;4
Jogadores com mais jogos;4
Jogadores com mais titulos;4
Jogos Eliminatorios contra Flamengo;4
Julio Moraes 1904;4
Madureira 1 X 2 Fluminense;4
Maior Artilheiro em Ano;4
Mais jogos em Campeonato;4
Mais jogos sem levar gol;4
Marcial 1937;4
Paulo Goulart 1985;4
Ranking de gols por tipo;4
Romeu 1942;4
Ronaldo 1998;4
Selecao Argelia 1 X 1 Fluminense;4
Selecao Camaroes 1 X 3 Fluminense;4
Sao Januario;4
Sao Paulo 0 X 1 Fluminense;4
Todos os Jogos contra Botafogo-RJ;4
Tecnico x Adversario;4
Vasco 1 X 0 Fluminense;4
Vasco 4 X 4 Fluminense;4
Volta Redonda 1 X 2 Fluminense;4
Yony Gonzales 2024;4
30 Estadios onde mais jogamos;3
Adeilson 2010;3
Ademir 1998;3
Adesg 1 X 2 Fluminense;3
Adilson Jose 1998;3
Adversario x Arbitro;3
Albino 1933;3
Aldo 1987;3
America 0 X 1 Fluminense;3
Anapolina 3 X 1 Fluminense;3
Andre 2024 - Flamengo;3
Andre Miquimba 1997;3
Andres Rojas;3
Ano a ano;3
Antonio Carlos 2024;3
Arinelson 1999;3
Arouca 2008;3
Artilheiros Anuais;3
Artilheiros contra Botafogo;3
Artilheiros em 2023;3
Artilheiros no(a) Carioca;3
Artilheiros no(a) Libertadores da America;3
Ascoli 0 X 2 Fluminense;3
Athletico PR 0 X 1 Fluminense;3
Athletico PR 1 X 1 Fluminense;3
Batalha 1930;3
Boca Juniors 1 X 2 Fluminense;3
Brasileiro;3
Brasileiro 1984;3
Bruno 2014 - Gols por Ano;3
Cacau 1989;3
Carbone em Classicos;3
Carioca 1986;3
Carioca 2002;3
Carlos Andre 1990;3
Cartoes em 2024;3
Cartoes por ano;3
Classicos Regionais;3
Classicos por periodo;3
Conca 2015;3
Copa do Brasil 2000;3
Corinthians 0 X 1 Fluminense;3
Corinthians 1 X 0 Fluminense;3
Cristiano 1997;3
Cruzeiro 1 X 2 Fluminense;3
Cruzeiro 2 X 3 Fluminense;3
David Braz 2024;3
Diogo 2011;3
Edson Borracha 1966;3
Fabricio 2014;3
Fale Conosco;3
Fernando Diniz - Botafogo;3
Figueirense 0 X 1 Fluminense;3
Fluminense 0 X 0 Parana;3
Fluminense 0 X 1 Argentinos Juniors;3
Fluminense 0 X 3 Bangu;3
Fluminense 1 X 0 Botafogo;3
Fluminense 1 X 0 Cruzeiro;3
Fluminense 1 X 0 Friburguense;3
Fluminense 1 X 0 Juventude;3
Fluminense 1 X 0 Madureira;3
Fluminense 1 X 0 Santos;3
Fluminense 1 X 1 Athletico PR;3
Fluminense 1 X 1 Goias;3
Fluminense 1 X 1 Madureira;3
Fluminense 1 X 2 Gremio;3
Fluminense 1 X 2 Sport;3
Fluminense 1 X 3 Vasco;3
Fluminense 2 X 0 Argentinos Juniors;3
Fluminense 2 X 0 Botafogo;3
Fluminense 2 X 0 Corinthians;3
Fluminense 2 X 0 Gremio;3
Fluminense 2 X 0 Olimpia;3
Fluminense 2 X 1 Nautico;3
Fluminense 2 X 2 Corinthians;3
Fluminense 2 X 2 Internacional;3
Fluminense 2 X 2 Ponte Preta;3
Fluminense 2 X 3 Vasco;3
Fluminense 3 X 0 Goias;3
Fluminense 3 X 0 LDU;3
Fluminense 3 X 1 Botafogo;3
Fluminense 3 X 1 Internacional;3
Fluminense 3 X 1 Olimpia;3
Fluminense 3 X 1 Toluca;3
Fluminense 3 X 2 Vasco;3
Fluminense 4 X 0 America;3
Fluminense 4 X 0 Bonsucesso;3
Fluminense 5 X 0 Itaperuna;3
Fluminense 5 X 3 Goias;3
Fluminense 7 X 2 Botafogo;3
Fluminense x Andarai-RJ;3
Fluminense x Canto do Rio-RJ;3
Fluminense x Confianca-SE;3
Fluminense x Coritiba-PR;3
Fluminense x Figueirense-SC;3
Fluminense x Friburguense-RJ;3
Fluminense x Goias-GO;3
Fluminense x Olaria-RJ;3
Fluminense x Paris Saint Germain-Franca;3
Fluminense x Portuguesa SP-SP;3
Flavio 2003;3
Football & Athletic 0 X 11 Fluminense;3
Fred 2022;3
German Cano 2024 - Gols por Adversario;3
Gremio 0 X 1 Fluminense;3
Hat Tricks;3
Internacional 0 X 0 Fluminense;3
Junior 1998;3
Juventude 2 X 1 Fluminense;3
Juventude 6 X 0 Fluminense;3
Juventus 1 X 0 Fluminense;3
Jefferson 1992;3
Keno 2024;3
LDU 4 X 2 Fluminense;3
Libertadores da America 2023;3
Lista de Adversario do mesmo pais;3
Mackenzie 1 X 0 Fluminense;3
Madureira 1 X 0 Fluminense;3
Madureira 2 X 1 Fluminense;3
Maior Artilheiro em Campeonato;3
Maiores Assistentes;3
Maiores Publicos;3
Maiores Publicos - Classicos;3
Mais jogos no(a) Libertadores da America;3
Maracana - Libertadores da America 2021;3
Maracana - Libertadores da America 2023;3
Marcas Historicas Atuais;3
Marcelo Barreto 1993;3
Marlon 2024;3
Murilo 2003;3
Marcio 1969;3
Nascimento 1929;3
Olaria 2 X 2 Fluminense;3
PSV Eindhoven 1 X 1 Fluminense;3
Palmeiras 0 X 2 Fluminense;3
Palmeiras 1 X 0 Fluminense;3
Parana 2 X 0 Fluminense;3
Parc des Princes;3
Pirica 1935;3
Ponte Preta 3 X 0 Fluminense;3
Portuguesa SP 0 X 1 Fluminense;3
Ricardo Rocha 1996;3
Rivelino 1978;3
Sport 0 X 0 Fluminense;3
Sao Caetano 2 X 0 Fluminense;3
Tec - Abel;3
Tec - Marcao;3
Tec - Parreira;3
Temporada 1996;3
Thiago Neves 2013;3
Todos os Jogos contra Flamengo-RJ;3
Todos os Jogos contra LDU-Equador;3
Todos os Jogos contra Sao Caetano-SP;3
Titulos por Campeonato;3
Titulos por ano;3
Valladolid 0 X 0 Fluminense;3
Vasco 0 X 0 Fluminense;3
Vasco 0 X 1 Fluminense;3
Vasco 5 X 3 Fluminense;3
Volta Redonda 2 X 1 Fluminense;3
Wellerson 1997;3
1971 a 1980;2
1981 a 1990;2
Abel em Classicos;2
Adilson 1999;2
Adilco 1981;2
Adriano Magrao 2007;2
Adversario;2
Adversario do mesmo estado;2
Adversario do mesmo pais;2
Adversario por cor;2
Adversario x Campeonato;2
Adversario x Jogador;2
Adversarios da Equador;2
Adversarios em vantagem;2
Afonsinho 1946;2
Ailton Cruz 1999;2
Alan 2006;2
Alaercio 1993;2
Alberto 1987;2
Alcindo 1997;2
Alessandro 2001;2
Alessandro 2004;2
Alexandre 1983;2
Alexandre 1993;2
Alexandre 2005;2
Alexsander 2024;2
Ale 1995;2
Americano 1 X 1 Fluminense;2
Americano 2 X 2 Fluminense;2
Amistoso Internacional 1985;2
America 2 X 0 Fluminense;2
America 2 X 2 Fluminense;2
America RN 0 X 1 Fluminense;2
America RN 0 X 3 Fluminense;2
Aroldo 1948;2
Artilheiros contra Athletico PR;2
Artilheiros contra Atletico MG;2
Artilheiros contra Bahia;2
Artilheiros contra Boca Juniors;2
Artilheiros contra Internacional;2
Artilheiros dos Seculos;2
Artilheiros em 2024;2
Artilheiros em jogos oficiais;2
Artilheiros no(a) Copa Sul Americana;2
Artur 2015;2
Athletico PR 0 X 0 Fluminense;2
Atletico MG 0 X 2 Fluminense;2
Atletico MG 3 X 0 Fluminense;2
Augusto 2009;2
Azevedo 1912;2
Bangu 0 X 0 Fluminense;2
Bangu 1 X 2 Fluminense;2
Barreira 0 X 1 Fluminense;2
Barriloti 1934;2
Bayern de Munique 1 X 0 Fluminense;2
Boca Juniors 1 X 0 Fluminense;2
Botafogo 0 X 2 Fluminense;2
Botafogo 0 X 6 Fluminense;2
Botafogo 1 X 0 Fluminense;2
Botafogo 2 X 1 Fluminense;2
Botafogo 3 X 1 Fluminense;2
Botafogo 4 X 1 Fluminense;2
Branca 1998;2
Brant 1941;2
Brasileiro 1977;2
Brasileiro 1987;2
Brasileiro 1997;2
Brasiliense 1 X 1 Fluminense;2
Brescia 0 X 1 Fluminense;2
CSA 3 X 3 Fluminense;2
Cabofriense 0 X 2 Fluminense;2
Cadu 1998;2
Camisa ano a ano;2
Camisas x Estadio;2
Careca 1948;2
Carioca - Vasco;2
Carioca 1942;2
Carioca 1956;2
Carioca 1962;2
Carioca 1994;2
Carlinhos 2014 - Gols por Ano;2
Carlinhos em 2014;2
Carlos Alberto Dias 1998;2
Carlos Amarilla;2
Chiquinho 2014;2
Classicos de 1902 ate 1946;2
Classicos de 2001 ate 2024;2
Classicos em 2010;2
Classicos em 2017;2
Classicos em 2019;2
Colonia 4 X 1 Fluminense;2
Compara Estadios;2
Consulta Tecnico Adversario;2
Copa Kirim;2
Corinthians 4 X 2 Fluminense;2
Criciuma 3 X 1 Fluminense;2
Cristovao 1983;2
Cruzeiro 2 X 2 Fluminense;2
Cruzeiro 4 X 2 Fluminense;2
Dalberto 1935;2
Deportivo Italia 0 X 6 Fluminense;2
Diogo 2001;2
Diogo Barbosa 2024;2
Dirceu Lopes 1977;2
Edervan 1997;2
Elivelton 2014;2
Engenheiro Araripe;2
Ernesto 1939;2
Ernesto Sobrinho;2
Esportivo RS 1 X 2 Fluminense;2
Estatisticas por Ano;2
Estatisticas por Temporada;2
Estadio x Tecnico;2
Evolucao Botafogo;2
Fast 0 X 1 Fluminense;2
Felipe Andrade 2024;2
Figueirense 0 X 2 Fluminense;2
Figueirense 2 X 2 Fluminense;2
Flamengo 0 X 0 Fluminense;2
Flamengo 1 X 1 Fluminense;2
Flamengo 1 X 2 Fluminense;2
Flamengo 2 X 1 Fluminense;2
Flamengo 4 X 1 Fluminense;2
Fluminense 0 X 0 Inter Limeira;2
Fluminense 0 X 0 Paulista;2
Fluminense 0 X 1 America RN;2
Fluminense 0 X 1 Atletico MG;2
Fluminense 0 X 1 Deportivo Italia;2
Fluminense 0 X 1 Sport;2
Fluminense 0 X 1 Volta Redonda;2
Fluminense 0 X 2 America;2
Fluminense 0 X 2 Botafogo;2
Fluminense 1 X 0 Bahia;2
Fluminense 1 X 0 Olaria;2
Fluminense 1 X 0 Volta Redonda;2
Fluminense 1 X 1 Bahia;2
Fluminense 1 X 1 Criciuma;2
Fluminense 1 X 1 Internacional;2
Fluminense 1 X 1 Olaria;2
Fluminense 1 X 1 Palmeiras;2
Fluminense 1 X 1 Santa Cruz;2
Fluminense 1 X 1 Volta Redonda;2
Fluminense 1 X 2 Athletico PR;2
Fluminense 1 X 2 Olaria;2
Fluminense 1 X 3 Botafogo;2
Fluminense 1 X 3 Palmeiras;2
Fluminense 1 X 3 Sao Paulo;2
Fluminense 1 X 4 Goias;2
Fluminense 1 X 4 Santos;2
Fluminense 10 X 1 Paysandu Cricket;2
Fluminense 2 X 0 America RN;2
Fluminense 2 X 0 Bangu;2
Fluminense 2 X 0 CSA;2
Fluminense 2 X 0 Figueirense;2
Fluminense 2 X 0 Itabaiana;2
Fluminense 2 X 0 Milionarios;2
Fluminense 2 X 1 Americano;2
Fluminense 2 X 1 Bangu;2
Fluminense 2 X 1 Barreira;2
Fluminense 2 X 1 Coritiba;2
Fluminense 2 X 1 Criciuma;2
Fluminense 2 X 1 Internacional;2
Fluminense 2 X 1 Juventude;2
Fluminense 2 X 1 Moto Club;2
Fluminense 2 X 1 Palmeiras;2
Fluminense 2 X 1 Paysandu Cricket;2
Fluminense 2 X 2 Fortaleza;2
Fluminense 2 X 2 Germania;2
Fluminense 2 X 2 Palmeiras;2
Fluminense 2 X 2 Vasco;2
Fluminense 2 X 3 Cabofriense;2
Fluminense 2 X 3 Flamengo;2
Fluminense 2 X 3 Goias;2
Fluminense 3 X 0 Madureira;2
Fluminense 3 X 0 Sport;2
Fluminense 3 X 1 Americano;2
Fluminense 3 X 1 Cabofriense;2
Fluminense 3 X 1 Campinense;2
Fluminense 3 X 1 LDU;2
Fluminense 3 X 1 Madureira;2
Fluminense 3 X 1 Vitoria BA;2
Fluminense 3 X 2 Coritiba;2
Fluminense 3 X 2 Juventude;2
Fluminense 3 X 3 Americano;2
Fluminense 4 X 0 Madureira;2
Fluminense 4 X 0 Portuguesa;2
Fluminense 4 X 1 Bangu;2
Fluminense 4 X 2 Brasiliense;2
Fluminense 4 X 2 Madureira;2
Fluminense 4 X 3 Boavista;2
Fluminense 5 X 0 Americano;2
Fluminense 5 X 2 Corinthians;2
Fluminense 5 X 2 Guarani;2
Fluminense 5 X 2 Sao Paulo;2
Fluminense 6 X 0 Maranhao;2
Fluminense 6 X 1 Olaria;2
Fluminense 6 X 2 Olaria;2
Fluminense 7 X 0 Volta Redonda;2
Fluminense x ABC-RN;2
Fluminense x America MG-MG;2
Fluminense x Barcelona-Espanha;2
Fluminense x Bragantino-SP;2
Fluminense x Campo Grande-RJ;2
Fluminense x Deportivo Cuenca-Equador;2
Fluminense x Fluminense BA-BA;2
Fluminense x Goiania-GO;2
Fluminense x Guarani Paraguai-Paraguai;2
Fluminense x Moto Club-MA;2
Fluminense x Nautico-PE;2
Fluminense x Olimpia-Paraguai;2
Fluminense x San Lorenzo-Argentina;2
Fluminense x Sao Paulo-SP;2
Fluminense x Tigres-RJ;2
Fluminense x Treze-PB;2
Fluminense x Villa Nova MG-MG;2
Fluminense x Volta Redonda-RJ;2
Fortaleza 0 X 1 Fluminense;2
Fortes 1930;2
Frequencia de Placares em Campeonatos;2
German Cano 2024 - Carioca;2
German Cano 2024 - Gols por Estadio;2
Gerson 1974;2
Gimnastica Segoviana 0 X 8 Fluminense;2
Goias 3 X 0 Fluminense;2
Goias 5 X 3 Fluminense;2
Goias 6 X 1 Fluminense;2
Goleadas;2
Gols em Campeonato;2
Goytacas 1 X 1 Fluminense;2
Grasshopper 0 X 0 Fluminense;2
Gremio 2 X 3 Fluminense;2
Guarani 2 X 0 Fluminense;2
H. Elliz;2
Hercules 1942;2
Inter Limeira 2 X 2 Fluminense;2
Internacional 0 X 1 Fluminense;2
Internacional 2 X 0 Fluminense;2
Isaac 2024;2
Itabaiana 0 X 4 Fluminense;2
Itaperuna 1 X 2 Fluminense;2
Jayme 1946;2
Jhon Arias 2024 - Gols por Campeonato;2
Jogador x Campeonato;2
Jogador x Estadio;2
Jogos Eliminatorios;2
Jogos Eliminatorios em Campeonato;2
Jogos x Gols em campeonato;2
Julio Cesar 2018;2
Juventude 0 X 0 Fluminense;2
Juventude 1 X 1 Fluminense;2
Joia da Princesa;2
Julio Cesar 1998;2
Kleber 2005;2
LDU 5 X 1 Fluminense;2
Levir Culpi em Classicos;2
Libertadores da America;2
Libertadores da America 2022;2
Lima 2024;2
Linhares 1 X 1 Fluminense;2
Luciano 1935;2
Leo 1997;2
Machado 1942;2
Madureira 0 X 1 Fluminense;2
Madureira 0 X 2 Fluminense;2
Maior Artilheiro em 1 campeonato;2
Maiores Artilheiros em 1 Partida;2
Maiores Artilheiros saindo de titular;2
Maiores Artilheiros vindo do banco;2
Maiores Publicos - Campos Sales;2
Mais Treinou;2
Mais jogos em Estadio;2
Manchester United 0 X 0 Fluminense;2
Maracana - Libertadores da America 2008;2
Maracana - Vasco;2
Marcelo 2004;2
Milionarios 1 X 2 Fluminense;2
Minutagem 2024;2
Minutagem em Ano;2
Morenao;2
Munayshi Aktau 2 X 0 Fluminense;2
Mundial 2023;2
Mario Sanchez;2
Nonato 1999;2
Nova Iguacu 0 X 6 Fluminense;2
Nova Iguacu 1 X 1 Fluminense;2
Numeracao Fixa;2
Nunes 1979;2
Odair Hellmann em Classicos;2
Og 1942;2
Olaria 0 X 0 Fluminense;2
Olaria 0 X 2 Fluminense;2
Olaria 0 X 3 Fluminense;2
Olaria 2 X 4 Fluminense;2
Olimpia 1 X 3 Fluminense;2
Olimpico Atahualpa;2
Orozimbo 1939;2
Palmeiras 3 X 0 Fluminense;2
Palmeiras 3 X 2 Fluminense;2
Parana 0 X 1 Fluminense;2
Participacoes diretas em gols em Ano;2
Patrocinio das camisas;2
Paulista 2 X 0 Fluminense;2
Paulo Victor 1988;2
Paysandu 1 X 2 Fluminense;2
Paysandu Cricket 3 X 1 Fluminense;2
Pessali 1996;2
Pinheiro 1963;2
Pintinho 1985;2
Pisa 0 X 0 Fluminense;2
Porto 1 X 0 Fluminense;2
Portuguesa 0 X 3 Fluminense;2
Presidentes;2
Py 1930;2
Ramon Abatti Abel;2
Ranking de Assistencias em 2023;2
Ranking de Assistencias em 2024;2
