# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240304
# Data de termino: 20240310
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
/;20240309;81;69;41;41.39506172839506;0;0
/;20240304;71;57;15;25.323943661971832;0;0
/;20240306;54;44;15;20.555555555555557;0;0
/;20240307;50;38;11;17.38;0;0
/;20240305;41;32;10;43.65853658536585;0;0
/;20240308;41;34;13;14.195121951219512;0;0
/;20240310;40;31;12;17.3;0;0
/adversario;20240304;25;23;0;31.08;0;0
/mostra_adversario;20240304;23;19;0;75.34782608695652;0;0
/especial;20240304;21;17;0;9.285714285714286;0;0
/jogo;20240304;19;15;0;26.36842105263158;0;0
/jogador;20240304;15;15;0;32.666666666666664;0;0
/jogador;20240305;15;12;1;31;0;0
/jogador;20240309;15;15;0;20.533333333333335;0;0
/mostra_jogador;20240305;15;10;0;41.4;0;0
/adversario;20240309;14;12;0;28.857142857142858;0;0
/jogador;20240307;14;12;0;18.071428571428573;0;0
/jogo;20240306;14;9;0;26.071428571428573;0;0
/link_jogador/2421;20240309;14;13;13;16.285714285714285;0;0
/mostra_adversario;20240308;14;11;0;67.57142857142857;0;0
/mostra_adversario;20240309;14;12;0;47.785714285714285;0;0
/jogador;20240306;13;13;0;36.61538461538461;0;0
/jogo;20240309;13;10;1;16.153846153846153;0;0
/mostra_jogador;20240304;13;11;0;28.23076923076923;0;0
/mostra_jogo;20240304;13;8;0;35.38461538461539;0;0
/consulta_especial_jogador;20240304;12;10;0;82.16666666666667;0;0
/link_jogo/4364;20240307;12;11;10;28.333333333333332;0;0
/adversario;20240306;11;10;0;50.63636363636363;0;0
/adversario;20240308;11;10;0;65.18181818181819;0;0
/geral;20240309;11;9;0;10.636363636363637;0;0
/jogador;20240310;11;10;0;21.272727272727273;0;0
/jogo;20240308;11;10;0;48.09090909090909;0;0
/mostra_adversario;20240306;11;9;0;124.63636363636364;0;0
/mostra_jogador;20240306;11;11;0;69.0909090909091;0;0
/mostra_jogador;20240307;11;9;0;22.181818181818183;0;0
/mostra_jogador;20240310;11;9;0;68.9090909090909;0;0
/mostra_jogo;20240306;11;7;0;47.63636363636363;0;0
/arbitro;20240309;10;10;0;10.1;0;0
/consulta_especial_adversario;20240304;10;8;0;20.6;0;0
/curiosidade;20240309;10;8;0;50.1;0;0
/mostra_adversario;20240310;10;7;0;81.5;0;0
/mostra_arbitro;20240309;10;9;0;14.3;0;0
/mostra_jogador;20240309;10;9;0;27.8;0;0
/adversario;20240310;9;8;0;67.55555555555556;0;0
/consulta_especial_tecnico;20240306;9;5;0;13;0;0
/link_jogador/2421;20240310;9;9;8;38.333333333333336;0;0
/mostra_jogo;20240308;9;6;0;13.222222222222221;0;0
/camisa;20240304;8;8;0;8;0;0
/consulta_especial_jogador;20240309;8;6;0;38.5;0;0
/jogo;20240310;8;8;1;31.5;0;0
/mostra_campeonato;20240309;8;6;0;37;0;0
/mostra_ranking/867000000000;20240305;8;7;6;9.875;0;0
/adversario;20240307;7;7;0;47.142857142857146;0;0
/campeonato;20240304;7;6;0;13.428571428571429;0;0
/consulta_especial_classico;20240304;7;5;0;9.285714285714286;0;0
/consulta_especial_jogador;20240310;7;5;0;34.285714285714285;0;0
/geral;20240310;7;5;0;10.142857142857142;0;0
/grafico;20240307;7;3;0;68.28571428571429;0;0
/jogo;20240305;7;7;0;32.857142857142854;0;0
/mostra_espadv2;20240304;7;5;0;27;0;0
/camisa;20240305;6;5;0;64;0;0
/campeonato;20240306;6;6;0;35.666666666666664;0;0
/campeonato;20240309;6;6;0;27.666666666666668;0;0
/consulta_especial_adversario;20240305;6;5;0;16.166666666666668;0;0
/consulta_especial_campeonato;20240308;6;4;0;15.333333333333334;0;0
/jogador;20240308;6;6;0;23.166666666666668;0;0
