# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
#  
# Data de inicio: 20240527
# Data de termino: 20240602
Nº dia;Usuarios
0000;112
0001;96
0002;120
0003;106
0004;107
0005;107
0006;100

# Data de inicio: 20240527
# Data de termino: 20240602
Nº dia;Novos usuarios
0000;61
0001;51
0002;78
0003;62
0004;46
0005;64
0006;62

# Qual e a tendencia dos usuarios ativos?
# Data de inicio: 20240527
# Data de termino: 20240602
Nº dia;30 dias;7 dias;1 dia
0000;2147;584;112
0001;2086;581;96
0002;2104;590;120
0003;2108;566;106
0004;2041;565;107
0005;2051;595;107
0006;2067;596;100

#  
# Data de inicio: 20240527
# Data de termino: 20240602
Nome do publico-alvo;Usuarios
All Users;596

#  
# Data de inicio: 20240527
# Data de termino: 20240602
Nome do evento;Contagem de eventos
page_view;6876
user_engagement;5582
scroll;3974
form_submit;1758
session_start;1041
form_start;1017
click;928
first_visit;424

#  
# Data de inicio: 20240527
# Data de termino: 20240602
Nº dia;Tempo medio de engajamento
0000;254.91964285714286
0001;197.92708333333334
0002;113.275
0003;267.8301886792453
0004;348.2710280373832
0005;191.66355140186917
0006;157.31

# Data de inicio: 20240527
# Data de termino: 20240602
Nº dia;Sessoes engajadas por usuario
0000;0.9732142857142857
0001;1.0416666666666667
0002;0.9583333333333334
0003;1.0377358490566038
0004;1.0934579439252337
0005;1.0186915887850467
0006;0.99

# Data de inicio: 20240527
# Data de termino: 20240602
Nº dia;Tempo de engajamento medio por sessao
0000;187.83552631578948
0001;131.95138888888889
0002;82.38181818181818
0003;198.53146853146853
0004;223.1437125748503
0005;136.72
0006;122.8984375

#  
# Data de inicio: 20240527
# Data de termino: 20240602
Nº dia;DAU / MAU;DAU / WAU;WAU / MAU
0000;0.05216581276199348;0.1917808219178082;0.272007452258966
0001;0.046021093000958774;0.16523235800344235;0.2785234899328859
0002;0.057034220532319393;0.2033898305084746;0.2804182509505703
0003;0.05028462998102467;0.1872791519434629;0.2685009487666034
0004;0.05242528172464478;0.18938053097345134;0.2768250857422832
0005;0.052169673330082884;0.17983193277310924;0.2901023890784983
0006;0.04837929366231253;0.16778523489932887;0.2883405902273827
