# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240715
# Data de termino: 20240721
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total;Taxa de eventos principais da sessao
/link_adversario/518;20240715;2;2;2;0;0;0;0
/link_adversario/539;20240715;2;2;2;0;0;0;0
/link_adversario/545;20240715;2;2;2;0;0;0;0
/link_adversario/57;20240715;2;2;2;0;0;0;0
/link_adversario/653;20240715;2;2;2;0;0;0;0
/link_adversario/74;20240715;2;2;2;0;0;0;0
/link_adversario/741;20240715;2;2;2;0;0;0;0
/link_adversario/765;20240718;2;2;0;6.5;0;0;0
/link_adversario/765;20240719;2;2;0;21;0;0;0
/link_adversario/765;20240721;2;2;0;10.5;0;0;0
/link_arbitro/1127;20240716;2;2;2;0;0;0;0
/link_arbitro/1395;20240716;2;2;2;0;0;0;0
/link_arbitro/1446;20240716;2;2;2;0;0;0;0
/link_arbitro/1491;20240715;2;2;2;0;0;0;0
/link_arbitro/1507;20240715;2;2;2;0;0;0;0
/link_arbitro/1525;20240720;2;2;2;24.5;0;0;0
/link_arbitro/160;20240716;2;2;2;0;0;0;0
/link_arbitro/192;20240716;2;2;2;0;0;0;0
/link_arbitro/231;20240716;2;2;2;0;0;0;0
/link_arbitro/246;20240716;2;2;2;0;0;0;0
/link_arbitro/261;20240715;2;2;2;0;0;0;0
/link_arbitro/296;20240716;2;2;2;0;0;0;0
/link_arbitro/310;20240716;2;2;2;0;0;0;0
/link_arbitro/392;20240715;2;2;2;0;0;0;0
/link_arbitro/535;20240715;2;2;2;0;0;0;0
/link_arbitro/772;20240716;2;2;2;0;0;0;0
/link_arbitro/773;20240716;2;2;2;0;0;0;0
/link_arbitro/774;20240716;2;2;2;0;0;0;0
/link_arbitro/946;20240716;2;2;2;0;0;0;0
/link_arbitro/947;20240716;2;2;2;0;0;0;0
/link_arbitro/975;20240716;2;2;2;0;0;0;0
/link_campeonato/133;20240716;2;2;2;0;0;0;0
/link_campeonato/175;20240716;2;2;2;0;0;0;0
/link_campeonato/186;20240716;2;2;2;0;0;0;0
/link_campeonato/219;20240716;2;2;2;0;0;0;0
/link_campeonato/223;20240715;2;2;2;0;0;0;0
/link_campeonato/227;20240716;2;2;2;0;0;0;0
/link_campeonato/326;20240715;2;2;2;0;0;0;0
/link_campeonato/331;20240715;2;2;2;0;0;0;0
/link_campeonato/445;20240716;2;1;1;0;0;0;0
/link_campeonato/613;20240715;2;2;2;0;0;0;0
/link_campeonato/635;20240716;2;2;2;0;0;0;0
/link_campeonato/636;20240716;2;2;2;0;0;0;0
/link_campeonato/644;20240715;2;2;2;0;0;0;0
/link_campeonato/780;20240716;2;2;2;0;0;0;0
/link_estadio/161;20240715;2;2;2;0;0;0;0
/link_estadio/325;20240716;2;2;2;0;0;0;0
/link_estadio/326;20240716;2;2;2;0;0;0;0
/link_estadio/33;20240715;2;2;2;0;0;0;0
/link_estadio/330;20240716;2;2;2;0;0;0;0
/link_estadio/471;20240716;2;2;2;0;0;0;0
/link_estadio/727;20240715;2;2;2;0;0;0;0
/link_estadio/94;20240715;2;2;2;0;0;0;0
/link_gol/2413;20240718;2;1;0;5;0;0;0
/link_gol/745;20240717;2;1;0;2;0;0;0
/link_jogador/1195;20240715;2;2;2;0;0;0;0
/link_jogador/1208;20240715;2;2;2;0;0;0;0
/link_jogador/1242;20240719;2;2;2;40;0;0;0
/link_jogador/1713;20240715;2;2;2;0;0;0;0
/link_jogador/2078;20240715;2;2;2;0;0;0;0
/link_jogador/2156;20240715;2;2;2;0;0;0;0
/link_jogador/2165;20240715;2;2;2;0;0;0;0
/link_jogador/2191;20240715;2;2;2;0;0;0;0
/link_jogador/2232;20240715;2;2;2;0;0;0;0
/link_jogador/2384;20240715;2;2;2;0;0;0;0
/link_jogador/2415;20240721;2;2;0;39;0;0;0
/link_jogador/266;20240715;2;2;2;0;0;0;0
/link_jogador/357;20240715;2;2;2;0;0;0;0
/link_jogador/439;20240715;2;2;2;0;0;0;0
/link_jogador/497;20240715;2;2;2;0;0;0;0
/link_jogador/65;20240716;2;1;0;0;0;0;0
/link_jogador/650;20240718;2;1;0;0;0;0;0
/link_jogador/779;20240718;2;2;0;36;0;0;0
/link_jogador_cartao/1230/670;20240715;2;2;2;0;0;0;0
/link_jogador_cartao/370/671;20240716;2;2;2;0;0;0;0
/link_jogador_cartao/620/671;20240716;2;2;2;0;0;0;0
/link_jogador_cartao/640/671;20240715;2;2;2;0;0;0;0
/link_jogador_cartao/682/670;20240716;2;2;2;0;0;0;0
/link_jogo/115;20240718;2;1;0;20;0;0;0
/link_jogo/2934;20240717;2;2;2;14.5;0;0;0
/link_jogo/3336;20240718;2;2;0;27;0;0;0
/link_jogo/3342;20240721;2;1;1;0;0;0;0
/link_jogo/3459;20240717;2;2;2;4.5;0;0;0
/link_jogo/4033;20240718;2;1;0;18.5;0;0;0
/link_jogo/4990;20240718;2;1;1;0;0;0;0
/link_jogo/4990;20240719;2;2;2;310.5;0;0;0
/link_jogo/4996;20240717;2;2;2;1.5;0;0;0
/link_jogo/5132;20240720;2;1;0;70.5;0;0;0
/link_jogo/5133;20240720;2;1;0;7.5;0;0;0
/link_jogo/7114;20240721;2;2;1;19.5;0;0;0
/link_jogo/7139;20240721;2;2;2;12;0;0;0
/link_jogo/7158;20240718;2;2;2;0;0;0;0
/link_jogo/7159;20240719;2;1;1;8.5;0;0;0
/link_jogo/8561;20240720;2;1;0;68.5;0;0;0
/link_jogo/8562;20240720;2;1;0;17;0;0;0
/link_jogo/8563;20240720;2;1;0;5;0;0;0
/link_jogo/8784;20240721;2;1;0;10.5;0;0;0
/link_jogo/880;20240720;2;1;0;18.5;0;0;0
/link_jogo/881;20240720;2;1;0;53.5;0;0;0
/link_jogo/882;20240720;2;1;0;8;0;0;0
/link_jogo/883;20240720;2;1;0;41.5;0;0;0
/link_jogo/885;20240720;2;1;0;36;0;0;0
/link_jogo/896;20240720;2;1;0;0;0;0;0
/link_jogo/905;20240720;2;1;0;36;0;0;0
/link_jogo/907;20240720;2;1;0;96;0;0;0
/link_passagem/37/159;20240720;2;2;0;6.5;0;0;0
/link_passagem/37/51;20240720;2;2;0;16.5;0;0;0
/link_passagem/37/52;20240720;2;2;0;6.5;0;0;0
/link_passagem/37/53;20240720;2;2;0;22;0;0;0
/link_passagem/37/54;20240720;2;2;0;5.5;0;0;0
/link_tecadv/127/740;20240716;2;2;2;0;0;0;0
/link_tecadv/141/740;20240716;2;2;2;0;0;0;0
/link_tecadv/87/740;20240716;2;2;2;0;0;0;0
/link_tecnicoadv/80;20240715;2;2;2;0;0;0;0
/link_todos/241/300;20240716;2;2;2;0;0;0;0
/link_todos/245/300;20240716;2;2;2;0;0;0;0
/mostra_advmais;20240718;2;2;0;4.5;0;0;0
/mostra_arbitro;20240716;2;2;0;18.5;0;0;0
/mostra_arbitro;20240717;2;2;0;65;0;0;0
/mostra_camisa;20240717;2;1;0;0;0;0;0
/mostra_campeonato;20240715;2;2;0;63.5;0;0;0
/mostra_campeonato;20240716;2;2;0;60.5;0;0;0
/mostra_campeonato;20240717;2;2;0;145;0;0;0
/mostra_campeonato;20240719;2;2;0;76.5;0;0;0
/mostra_espadv2;20240720;2;2;0;62.5;0;0;0
/mostra_especial/;20240721;2;1;0;7;0;0;0
/mostra_especial_jogo;20240719;2;2;0;23;0;0;0
/mostra_estatistica;20240718;2;1;0;0;0;0;0
/mostra_numeracao;20240716;2;2;0;44.5;0;0;0
/mostra_patrocinio;20240718;2;2;0;35.5;0;0;0
/mostra_ranking/290000000;20240721;2;2;0;17;0;0;0
/mostra_ranking/800805000000;20240721;2;2;0;32.5;0;0;0
/mostra_ranking/900000000000;20240718;2;2;0;80;0;0;0
/mostra_ranking/900000000000;20240721;2;2;0;85.5;0;0;0
/mostra_rkg/;20240719;2;2;0;54;0;0;0
/mostra_sequencia/500000000;20240721;2;1;0;2;0;0;0
/mostra_tecnico;20240719;2;2;0;30;0;0;0
/mostra_tecnico;20240720;2;2;0;221.5;0;0;0
/mostra_todos_jogador;20240719;2;2;0;29.5;0;0;0
/proximos_jogos;20240721;2;2;0;76;0;0;0
/tecnico;20240715;2;2;0;10;0;0;0
/tecnico;20240719;2;2;0;17.5;0;0;0
/tecnico;20240720;2;2;0;152;0;0;0
/todas_camisas/400000000;20240715;2;2;0;19;0;0;0
/todas_camisas/400000000;20240716;2;2;0;45;0;0;0
/arbitro_todos;20240721;1;1;0;0;0;0;0
/avaliacao;20240716;1;1;0;82;0;0;0
/avaliacao;20240721;1;1;0;17;0;0;0
/camisa;20240720;1;1;0;6;0;0;0
/compara_ano/178000000;20240720;1;1;0;17;0;0;0
/comparacao_ano;20240720;1;1;0;37;0;0;0
/consulta_camisa/400001000;20240715;1;1;0;53;0;0;0
/consulta_camisa/400001000;20240716;1;1;0;25;0;0;0
/consulta_camisa/400001000;20240719;1;1;0;8;0;0;0
/consulta_camisa/400300000;20240718;1;1;0;5;0;0;0
/consulta_camisa/400300000;20240719;1;1;0;7;0;0;0
/consulta_camisa/400345000;20240715;1;1;0;1;0;0;0
/consulta_campano/106720000;20240719;1;1;0;1;0;0;0
/consulta_campeonato/103451000;20240717;1;1;0;7;0;0;0
/consulta_campeonato/103999000;20240718;1;1;0;6;0;0;0
/consulta_campeonato/103999000;20240720;1;1;0;11;0;0;0
/consulta_campeonato/103999000;20240721;1;1;0;3;0;0;0
/consulta_espadv/106100000;20240715;1;1;0;8;0;0;0
/consulta_espadv/106100000;20240720;1;1;0;93;0;0;0
/consulta_espadv/201000000;20240720;1;1;0;3;0;0;0
/consulta_espadv/201150000;20240719;1;1;0;6;0;0;0
/consulta_especial/100101000;20240715;1;1;0;356;0;0;0
/consulta_especial/100102000;20240717;1;1;0;21;0;0;0
/consulta_especial/100102000;20240718;1;1;0;17;0;0;0
/consulta_especial/100102000;20240721;1;1;0;5;0;0;0
/consulta_especial/100103999;20240718;1;1;0;15;0;0;0
/consulta_especial/100999000;20240716;1;1;0;27;0;0;0
/consulta_especial/100999000;20240720;1;1;0;5;0;0;0
/consulta_especial/101999000;20240721;1;1;0;14;0;0;0
/consulta_especial/102100000;20240721;1;1;0;4;0;0;0
/consulta_especial/103104000;20240721;1;1;0;3;0;0;0
/consulta_especial/104103000;20240719;1;1;0;3;0;0;0
/consulta_especial_adversario;20240717;1;1;0;3;0;0;0
/consulta_especial_arbitro;20240719;1;1;0;4;0;0;0
/consulta_especial_arbitro;20240721;1;1;0;14;0;0;0
/consulta_especial_brasileiro;20240715;1;1;0;2;0;0;0
/consulta_especial_campeonato;20240719;1;1;0;5;0;0;0
/consulta_especial_campeonato;20240720;1;1;0;20;0;0;0
/consulta_especial_classico;20240717;1;1;0;9;0;0;0
/consulta_especial_eliminatorio;20240716;1;1;0;2;0;0;0
/consulta_especial_estadio;20240716;1;1;0;4;0;0;0
/consulta_especial_estadio;20240720;1;1;0;2;0;0;0
/consulta_especial_estadio;20240721;1;1;0;44;0;0;0
/consulta_especial_gerais;20240718;1;1;0;17;0;0;0
/consulta_especial_gerais;20240719;1;1;0;5;0;0;0
/consulta_especial_gerais;20240720;1;1;0;2;0;0;0
/consulta_especial_gols;20240716;1;1;0;9;0;0;0
/consulta_especial_jogos;20240715;1;1;0;62;0;0;0
/consulta_especial_jogos;20240716;1;1;0;28;0;0;0
/consulta_especial_jogos;20240719;1;1;0;47;0;0;0
/consulta_especial_jogos;20240720;1;1;0;45;0;0;0
/consulta_especial_presidente;20240718;1;1;0;4;0;0;0
/consulta_especial_resultados;20240715;1;1;0;21;0;0;0
/consulta_especial_resultados;20240716;1;1;0;6;0;0;0
/consulta_especial_resultados;20240718;1;1;0;3;0;0;0
/consulta_especial_resultados;20240721;1;1;0;5;0;0;0
/consulta_especial_sequencia;20240716;1;1;0;17;0;0;0
/consulta_especial_sequencia;20240718;1;1;0;42;0;0;0
/consulta_especial_sequencia;20240719;1;1;0;12;0;0;0
/consulta_especial_tecnico;20240715;1;1;0;38;0;0;0
/consulta_especial_tecnico;20240716;1;1;0;9;0;0;0
/consulta_especial_tecnico;20240719;1;1;0;4;0;0;0
/consulta_estadio/102999000;20240720;1;1;0;14;0;0;0
/consulta_fornecedor/400125000;20240719;1;1;0;4;0;0;0
/consulta_fornecedor/400125000;20240720;1;1;0;38;0;0;0
/consulta_goleiro/270000103;20240721;1;1;0;12;0;0;0
/consulta_goleiro/270000106;20240715;1;1;0;26;0;0;0
/consulta_hattrick/750000000000;20240717;1;1;0;15;0;0;0
/consulta_horario/661192000;20240719;1;1;0;2;0;0;0
/consulta_importante/515000000;20240721;1;1;0;148;0;0;0
/consulta_jogador/104999000;20240716;1;1;0;176;0;0;0
/consulta_jogador/268100000;20240719;1;1;0;11;0;0;0
/consulta_jogador/268100000;20240721;1;1;0;1;0;0;0
/consulta_jogador/570570000;20240721;1;1;0;1;0;0;0
/consulta_jogador2;20240719;1;1;0;20;0;0;0
/consulta_jogo/654106000;20240719;1;1;0;19;0;0;0
/consulta_jogo/655000000;20240719;1;1;0;4;0;0;0
/consulta_jogo/655000000;20240720;1;1;0;59;0;0;0
/consulta_jogo/655000000;20240721;1;1;0;8;0;0;0
/consulta_ranking/290206000000;20240718;1;1;0;2;0;0;0
/consulta_ranking/296103000000;20240721;1;1;0;9;0;0;0
/consulta_ranking/801106000000;20240721;1;1;0;3;0;0;0
/consulta_ranking/900100000000;20240721;1;1;0;5;0;0;0
/consulta_ranking/900103000000;20240721;1;1;0;76;0;0;0
/consulta_ranking/900126000000;20240715;1;1;0;2;0;0;0
/consulta_ranking/900126000000;20240718;1;1;0;7;0;0;0
/consulta_rodada/626000000;20240715;1;1;0;28;0;0;0
/consulta_tempo/102528000;20240721;1;1;0;43;0;0;0
/consulta_tempo/103528000;20240717;1;1;0;14;0;0;0
/contato;20240715;1;1;0;2;0;0;0
/contato;20240716;1;1;0;4;0;0;0
/credito;20240715;1;1;0;24;0;0;0
/credito;20240719;1;1;0;11;0;0;0
/credito;20240721;1;1;0;41;0;0;0
/curiosidade;20240716;1;1;0;7;0;0;0
/curiosidade;20240720;1;1;0;61;0;0;0
/duelo_eliminatorio_adv/343000000;20240718;1;1;0;3;0;0;0
/duelo_eliminatorio_adv/348000000;20240718;1;1;0;3;0;0;0
/especial;20240716;1;1;0;4;0;0;0
/estadio;20240715;1;1;0;4;0;0;0
/estadio;20240717;1;1;0;25;0;0;0
/estadio;20240720;1;1;0;14;0;0;0
/estadio_todos;20240721;1;1;0;107;0;0;0
/estat_posicao/675000000000;20240720;1;1;0;0;0;0;0
/fale_conosco;20240718;1;1;0;1;0;0;0
/generico_ano/69310600;20240718;1;1;0;15;0;0;0
/generico_arbitro/533101000;20240721;1;1;0;6;0;0;0
/generico_campeonato/500103000;20240721;1;1;0;4;0;0;0
/generico_campeonato/500344000;20240719;1;1;0;0;0;0;0
/generico_tecnico/105999000;20240719;1;1;0;1;0;0;0
/geral;20240719;1;1;0;23;0;0;0
/geral;20240720;1;1;0;26;0;0;0
/grafico;20240721;1;1;0;7;0;0;0
/grafico_artilheiro/501;20240721;1;1;0;29;0;0;0
/grafico_artilheiro/532;20240718;1;1;0;153;0;0;0
/grafico_artilheiro/611;20240718;1;1;0;106;0;0;0
/grafico_artilheiro/639;20240716;1;1;0;30;0;0;0
/grafico_artilheiro/800;20240718;1;1;0;9;0;0;0
/grafico_assistencia/598;20240716;1;1;0;2;0;0;0
/grafico_assistencia/598;20240718;1;1;0;20;0;0;0
/grafico_assistencia/599;20240718;1;1;0;1;0;0;0
/grafico_assistencia/623;20240716;1;1;0;2;0;0;0
/grafico_assistencia/624;20240718;1;1;0;20;0;0;0
/grafico_assistencia/626;20240718;1;1;0;27;0;0;0
/grafico_campeonato/103;20240715;1;1;0;42;0;0;0
