# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20230902
# Data de termino: 20230908
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Estatisticas Fluminense - Principal;2023090300;3;3;1;8;0;0
Estatisticas Fluminense - Principal;2023090308;3;3;1;4.333333333333333;0;0
Estatisticas Fluminense - Principal;2023090323;3;3;2;5.333333333333333;0;0
Estatisticas Fluminense - Principal;2023090410;3;3;1;3;0;0
Estatisticas Fluminense - Principal;2023090411;3;3;1;3.3333333333333335;0;0
Estatisticas Fluminense - Principal;2023090417;3;3;1;4;0;0
Estatisticas Fluminense - Principal;2023090418;3;3;0;6.666666666666667;0;0
Estatisticas Fluminense - Principal;2023090419;3;3;0;2.3333333333333335;0;0
Estatisticas Fluminense - Principal;2023090508;3;3;3;5.333333333333333;0;0
Estatisticas Fluminense - Principal;2023090510;3;3;0;1;0;0
Estatisticas Fluminense - Principal;2023090518;3;3;0;3;0;0
Estatisticas Fluminense - Principal;2023090619;3;3;1;8;0;0
Estatisticas Fluminense - Principal;2023090620;3;3;2;1;0;0
Estatisticas Fluminense - Principal;2023090621;3;3;1;2;0;0
Estatisticas Fluminense - Principal;2023090711;3;3;2;3;0;0
Estatisticas Fluminense - Principal;2023090714;3;3;1;12.333333333333334;0;0
Estatisticas Fluminense - Principal;2023090719;3;3;1;7.333333333333333;0;0
Estatisticas Fluminense - Principal;2023090720;3;3;0;2.6666666666666665;0;0
Estatisticas Fluminense - Principal;2023090722;3;3;1;1.6666666666666667;0;0
Estatisticas Fluminense - Principal;2023090808;3;3;0;4;0;0
Estatisticas Fluminense - Principal;2023090809;3;3;1;5.666666666666667;0;0
Estatisticas Fluminense - Principal;2023090811;3;3;1;11;0;0
Estatisticas Fluminense - Principal;2023090813;3;3;0;2.3333333333333335;0;0
Estatisticas Fluminense - Principal;2023090822;3;3;1;1.6666666666666667;0;0
Estadios;2023090613;3;3;0;44;0;0
Fluminense x Fortaleza-CE;2023090320;3;3;0;41.666666666666664;0;0
Fluminense x Vasco-RJ;2023090519;3;3;0;34.666666666666664;0;0
Graficos;2023090522;3;3;1;27.333333333333332;0;0
Informacoes Gerais;2023090318;3;3;0;14.666666666666666;0;0
Jogador;2023090220;3;3;0;5.333333333333333;0;0
Jogador;2023090221;3;3;0;14.333333333333334;0;0
Jogador;2023090313;3;3;1;4.666666666666667;0;0
Jogador;2023090319;3;3;0;5.333333333333333;0;0
Jogador;2023090412;3;3;0;14.666666666666666;0;0
Jogador;2023090416;3;3;0;20.666666666666668;0;0
Jogador;2023090620;3;3;0;20;0;0
Jogador;2023090701;3;1;0;3.3333333333333335;0;0
Jogador;2023090711;3;3;1;13;0;0
Jogador;2023090819;3;3;0;20.333333333333332;0;0
Jogo;2023090319;3;3;0;17;0;0
Jogo;2023090516;3;3;0;3.3333333333333335;0;0
Jogo;2023090613;3;3;0;10;0;0
Jogo;2023090615;3;3;0;12;0;0
Jogo;2023090815;3;3;0;95.33333333333333;0;0
Paulistano 0 X 3 Fluminense;2023090515;3;2;0;0;0;0
Raulino de Oliveira;2023090318;3;3;0;9.333333333333334;0;0
Arbitros;2023090518;3;3;0;44.333333333333336;0;0
Adversario x Estadio;2023090513;2;2;0;12.5;0;0
Adversarios;2023090200;2;2;0;23;0;0
Adversarios;2023090209;2;2;0;14;0;0
Adversarios;2023090210;2;2;0;31.5;0;0
Adversarios;2023090212;2;2;0;9.5;0;0
Adversarios;2023090219;2;2;0;30.5;0;0
Adversarios;2023090220;2;2;1;32.5;0;0
Adversarios;2023090222;2;2;0;19;0;0
Adversarios;2023090313;2;2;1;15;0;0
Adversarios;2023090315;2;2;0;33;0;0
Adversarios;2023090415;2;2;0;24.5;0;0
Adversarios;2023090417;2;2;0;53.5;0;0
Adversarios;2023090512;2;2;0;126.5;0;0
Adversarios;2023090515;2;2;0;4;0;0
Adversarios;2023090516;2;2;0;208;0;0
Adversarios;2023090522;2;2;0;3.5;0;0
Adversarios;2023090611;2;2;0;10.5;0;0
Adversarios;2023090612;2;2;1;1;0;0
Adversarios;2023090811;2;2;0;43;0;0
Adversarios;2023090815;2;2;1;19;0;0
Adversarios;2023090819;2;2;0;12.5;0;0
Assistencias do Jhon Arias;2023090216;2;2;0;112.5;0;0
Assistencias em Ano;2023090216;2;2;0;3;0;0
Assistencias em Ano;2023090220;2;1;0;5;0;0
Botafogo 1 X 1 Fluminense;2023090716;2;2;0;5;0;0
Botafogo 4 X 2 Fluminense;2023090716;2;2;0;1;0;0
Brasileiro;2023090521;2;1;0;59.5;0;0
Campeonatos;2023090209;2;2;0;5.5;0;0
Campeonatos;2023090412;2;2;0;15;0;0
Campeonatos;2023090522;2;2;0;4.5;0;0
Campeonatos;2023090609;2;2;0;10;0;0
Campeonatos;2023090611;2;2;0;22.5;0;0
Campeonatos;2023090622;2;2;0;14;0;0
Campeonatos;2023090623;2;2;0;6.5;0;0
Campeonatos;2023090710;2;1;0;7;0;0
Consultas Especiais;2023090208;2;2;0;1.5;0;0
Consultas Especiais;2023090211;2;2;0;7;0;0
Consultas Especiais;2023090212;2;2;0;6;0;0
Consultas Especiais;2023090213;2;2;0;3;0;0
Consultas Especiais;2023090217;2;2;0;5;0;0
Consultas Especiais;2023090219;2;2;0;15;0;0
Consultas Especiais;2023090220;2;2;0;9;0;0
Consultas Especiais;2023090300;2;2;0;8.5;0;0
Consultas Especiais;2023090309;2;2;0;3.5;0;0
Consultas Especiais;2023090315;2;2;0;25;0;0
Consultas Especiais;2023090317;2;2;0;1;0;0
Consultas Especiais;2023090322;2;2;0;3;0;0
Consultas Especiais;2023090410;2;2;0;6.5;0;0
Consultas Especiais;2023090411;2;2;0;9;0;0
Consultas Especiais;2023090418;2;2;0;14;0;0
Consultas Especiais;2023090422;2;2;0;3;0;0
Consultas Especiais;2023090511;2;2;0;31;0;0
Consultas Especiais;2023090514;2;2;0;5.5;0;0
Consultas Especiais;2023090516;2;2;0;8;0;0
Consultas Especiais;2023090610;2;2;0;33;0;0
Consultas Especiais;2023090622;2;2;0;5;0;0
Consultas Especiais;2023090812;2;2;0;4;0;0
Consultas Especiais;2023090813;2;1;0;1;0;0
Consultas Especiais;2023090815;2;2;0;13;0;0
Consultas Especiais;2023090820;2;2;0;1;0;0
Curiosidades e Titulos;2023090522;2;2;0;106.5;0;0
Engenhao;2023090514;2;2;0;50.5;0;0
Especiais Adversarios;2023090313;2;2;0;6.5;0;0
Especiais Adversarios;2023090513;2;2;0;10;0;0
Especiais Adversarios;2023090514;2;2;0;7;0;0
Especiais Jogadores;2023090216;2;2;0;10.5;0;0
Especiais Jogadores;2023090219;2;2;0;18;0;0
Especiais Jogadores;2023090220;2;2;0;4;0;0
Especiais Jogadores;2023090313;2;2;0;17;0;0
Especiais Jogadores;2023090315;2;2;0;9;0;0
Especiais Jogadores;2023090416;2;2;0;11.5;0;0
Especiais Jogadores;2023090511;2;2;0;42.5;0;0
Especiais Jogadores;2023090520;2;2;0;33;0;0
Especiais Jogadores;2023090522;2;2;0;56.5;0;0
Especiais Jogadores;2023090814;2;2;0;63;0;0
Especiais Jogos;2023090318;2;2;0;3;0;0
Especiais Jogos;2023090511;2;2;0;5.5;0;0
Especiais Jogos;2023090513;2;2;0;3;0;0
Especiais Jogos;2023090516;2;2;0;6.5;0;0
Especiais Jogos;2023090812;2;2;0;2;0;0
Estatisticas Fluminense - Principal;2023090307;2;2;0;4.5;0;0
Estatisticas Fluminense - Principal;2023090402;2;2;0;3.5;0;0
Estatisticas Fluminense - Principal;2023090409;2;2;1;116.5;0;0
Estatisticas Fluminense - Principal;2023090414;2;1;0;5;0;0
Estatisticas Fluminense - Principal;2023090420;2;2;0;10.5;0;0
Estatisticas Fluminense - Principal;2023090423;2;2;0;3.5;0;0
Estatisticas Fluminense - Principal;2023090507;2;2;0;7;0;0
Estatisticas Fluminense - Principal;2023090509;2;2;1;7.5;0;0
Estatisticas Fluminense - Principal;2023090523;2;1;1;25;0;0
Estatisticas Fluminense - Principal;2023090600;2;2;1;2.5;0;0
Estatisticas Fluminense - Principal;2023090608;2;2;0;5;0;0
Estatisticas Fluminense - Principal;2023090610;2;2;0;4;0;0
Estatisticas Fluminense - Principal;2023090612;2;2;1;1.5;0;0
Estatisticas Fluminense - Principal;2023090616;2;2;1;12;0;0
Estatisticas Fluminense - Principal;2023090617;2;2;0;1.5;0;0
Estatisticas Fluminense - Principal;2023090716;2;2;0;36;0;0
Estatisticas Fluminense - Principal;2023090717;2;2;1;8;0;0
Estatisticas Fluminense - Principal;2023090718;2;2;0;2;0;0
Estatisticas Fluminense - Principal;2023090810;2;2;1;6;0;0
Estatisticas Fluminense - Principal;2023090818;2;2;2;3.5;0;0
Estatisticas Fluminense - Principal;2023090821;2;2;0;6;0;0
Estadio x Campeonato;2023090318;2;2;0;39.5;0;0
Estadios;2023090209;2;2;0;3;0;0
Estadios;2023090514;2;2;0;15;0;0
Flamengo 1 X 1 Fluminense;2023090716;2;2;0;4.5;0;0
Fluminense 0 X 0 Corinthians;2023090817;2;2;0;2.5;0;0
Fluminense 1 X 0 A. C. Internacional;2023090615;2;2;0;0;0;0
Fluminense 1 X 0 A. C. Internacional;2023090617;2;2;0;68.5;0;0
Fluminense 1 X 0 Fortaleza;2023090318;2;2;0;19.5;0;0
Fluminense 1 X 1 Botafogo;2023090816;2;2;0;4.5;0;0
Fluminense 1 X 2 Cruzeiro;2023090709;2;1;0;1.5;0;0
Fluminense 2 X 0 Fortaleza;2023090219;2;2;0;1;0;0
Fluminense 2 X 0 Fortaleza;2023090313;2;2;0;12;0;0
Fluminense 3 X 1 Paysandu Cricket;2023090415;2;2;0;12.5;0;0
Fluminense 3 X 1 Paysandu Cricket;2023090416;2;2;0;1.5;0;0
Fluminense 3 X 1 Paysandu Cricket;2023090417;2;2;0;1;0;0
Fluminense 5 X 0 A. A. Internacional;2023090217;2;2;0;8.5;0;0
Fluminense x Avai-SC;2023090417;2;1;0;0;0;0
Fluminense x Flamengo-RJ;2023090318;2;2;0;41;0;0
Fluminense x Fortaleza-CE;2023090209;2;2;0;23;0;0
Fluminense x Fortaleza-CE;2023090219;2;2;0;4;0;0
Fluminense x Fortaleza-CE;2023090222;2;2;0;8.5;0;0
Fluminense x Fortaleza-CE;2023090314;2;1;0;0;0;0
Fluminense x Fortaleza-CE;2023090316;2;2;0;28;0;0
Fluminense x Fortaleza-CE;2023090415;2;2;0;42.5;0;0
Fluminense x Olimpia-Paraguai;2023090311;2;1;0;0;0;0
Fluminense x River Plate-Argentina;2023090316;2;1;0;4.5;0;0
Fluminense x Vasco-RJ;2023090517;2;2;0;21.5;0;0
General Severiano;2023090423;2;1;0;6;0;0
Graficos;2023090220;2;2;0;10.5;0;0
Graficos;2023090315;2;2;0;6.5;0;0
Informacoes Gerais;2023090417;2;1;0;4;0;0
Informacoes Gerais;2023090522;2;2;0;7.5;0;0
Jhon Arias 2023;2023090216;2;2;0;6;0;0
Jhon Arias 2023;2023090613;2;2;0;1.5;0;0
Jogador;2023090200;2;2;1;29;0;0
Jogador;2023090212;2;2;0;36.5;0;0
Jogador;2023090213;2;2;0;24.5;0;0
Jogador;2023090217;2;2;0;6;0;0
Jogador;2023090219;2;2;0;36;0;0
Jogador;2023090309;2;2;0;21;0;0
Jogador;2023090310;2;2;0;17.5;0;0
Jogador;2023090315;2;2;0;19;0;0
Jogador;2023090318;2;2;0;16.5;0;0
Jogador;2023090320;2;2;0;4.5;0;0
Jogador;2023090417;2;2;0;12.5;0;0
Jogador;2023090511;2;2;0;12;0;0
Jogador;2023090513;2;2;0;8;0;0
Jogador;2023090514;2;2;0;11.5;0;0
Jogador;2023090515;2;2;0;10.5;0;0
Jogador;2023090517;2;2;0;4;0;0
Jogador;2023090520;2;2;0;31;0;0
Jogador;2023090522;2;2;0;19;0;0
Jogador;2023090523;2;2;0;118.5;0;0
Jogador;2023090609;2;2;0;33;0;0
Jogador;2023090617;2;2;0;21.5;0;0
Jogador;2023090618;2;2;0;76.5;0;0
Jogador;2023090621;2;2;0;8;0;0
Jogador;2023090713;2;1;1;73;0;0
Jogador;2023090715;2;2;0;160.5;0;0
Jogador;2023090719;2;2;0;0;0;0
Jogador;2023090720;2;2;0;12.5;0;0
Jogador;2023090722;2;2;0;4.5;0;0
Jogador;2023090809;2;2;0;26.5;0;0
Jogador;2023090817;2;2;0;8;0;0
Jogador;2023090818;2;2;0;38;0;0
Jogador;2023090820;2;2;0;9.5;0;0
Jogador;2023090822;2;2;0;25.5;0;0
Jogo;2023090212;2;1;0;16.5;0;0
Jogo;2023090215;2;2;0;32;0;0
Jogo;2023090217;2;2;0;11.5;0;0
Jogo;2023090311;2;2;0;16;0;0
Jogo;2023090314;2;2;0;18;0;0
Jogo;2023090321;2;2;0;47;0;0
Jogo;2023090411;2;2;0;39.5;0;0
Jogo;2023090412;2;2;0;6.5;0;0
Jogo;2023090414;2;1;0;17.5;0;0
Jogo;2023090415;2;2;0;24.5;0;0
Jogo;2023090416;2;2;0;20;0;0
Jogo;2023090517;2;2;0;7;0;0
Jogo;2023090520;2;2;0;16.5;0;0
Jogo;2023090709;2;1;0;13;0;0
Jogo;2023090712;2;2;0;10.5;0;0
Jogo;2023090714;2;2;0;31.5;0;0
Jogo;2023090715;2;2;0;15.5;0;0
Jogo;2023090810;2;2;0;77.5;0;0
Jogo;2023090816;2;2;0;136.5;0;0
Jogos Inesqueciveis;2023090320;2;1;0;9.5;0;0
John Kennedy 2023;2023090314;2;2;0;6.5;0;0
Leandro Caju 1999;2023090815;2;2;2;53;0;0
Linhares 1 X 1 Fluminense;2023090321;2;1;0;0;0;0
Maiores Artilheiros;2023090315;2;2;0;3.5;0;0
Maiores Artilheiros;2023090522;2;2;0;57;0;0
Mais jogos em Campeonato;2023090318;2;2;0;4;0;0
Mais jogos no elenco atual;2023090318;2;2;0;38.5;0;0
Paulistano 1 X 2 Fluminense;2023090812;2;2;0;7.5;0;0
Ranking de Assistencias;2023090216;2;2;0;2;0;0
Ranking de Assistencias em 2023;2023090216;2;2;0;28;0;0
Raphael Claus;2023090518;2;2;0;41.5;0;0
Raulino de Oliveira - Brasileiro;2023090318;2;2;0;37;0;0
S. C. Internacional 0 X 0 Fluminense;2023090320;2;1;0;10;0;0
S. C. Internacional 0 X 0 Fluminense;2023090812;2;2;0;11;0;0
Sao Paulo Athletic 0 X 3 Fluminense;2023090812;2;2;0;11.5;0;0
Tec - Fernando Diniz;2023090320;2;2;0;4.5;0;0
Tele 1961;2023090212;2;1;0;3;0;0
Tiradentes 1 X 0 Fluminense;2023090815;2;1;0;0.5;0;0
Todas as camisas;2023090315;2;2;1;0;0;0
Todos os Jogos contra Fortaleza-CE;2023090422;2;1;0;1;0;0
Todos os Jogos do Juan;2023090221;2;1;0;0.5;0;0
Todos os Jogos no(a) Rua Bariri;2023090713;2;2;2;40.5;0;0
Tecnico;2023090219;2;2;0;191;0;0
Tecnico;2023090413;2;2;0;13.5;0;0
Tecnico;2023090613;2;2;0;16.5;0;0
Vasco - Engenhao;2023090513;2;2;0;24.5;0;0
Vasco - Engenhao;2023090514;2;2;0;743;0;0
Welington 1998;2023090819;2;1;0;470;0;0
Arbitros;2023090220;2;2;0;15;0;0
Arbitros;2023090316;2;2;0;0;0;0
Arbitros;2023090318;2;2;0;15;0;0
Italo Del Cima;2023090822;2;2;2;186;0;0
Ultimos 2574 jogos como Mandante;2023090511;2;2;0;53.5;0;0
Ultimos 5978 jogos;2023090812;2;2;0;34;0;0
Ultimos 5978 jogos;2023090813;2;1;0;2.5;0;0
Ultimos Jogos;2023090511;2;2;0;7.5;0;0
Ultimos Jogos;2023090812;2;2;0;7.5;0;0
(not set);2023090319;1;1;0;1;0;0
(not set);2023090411;1;1;0;10;0;0
(not set);2023090520;1;1;0;17;0;0
(not set);2023090610;1;1;0;3;0;0
(not set);2023090712;1;1;0;2;0;0
(not set);2023090812;1;1;0;5;0;0
(not set);2023090813;1;1;0;5;0;0
1 ª passagem de Marcao;2023090412;1;1;0;51;0;0
2 ª passagem de Marcao;2023090412;1;1;0;37;0;0
20 Maiores Artilheiros Anuais;2023090211;1;1;0;56;0;0
3 ª passagem de Marcao;2023090412;1;1;0;27;0;0
3 ª passagem de Marcao;2023090418;1;1;0;0;0;0
30 Estadios onde mais jogamos;2023090212;1;1;0;10;0;0
30 Estadios onde mais jogamos;2023090307;1;1;0;156;0;0
30 Estadios onde mais jogamos;2023090318;1;1;0;1;0;0
30 Estadios onde mais jogamos;2023090401;1;1;0;33;0;0
30 Estadios onde mais jogamos;2023090409;1;1;0;0;0;0
30 Estadios onde mais jogamos;2023090410;1;1;0;636;0;0
30 Estadios onde mais jogamos;2023090416;1;1;0;4;0;0
30 Estadios onde mais jogamos;2023090421;1;1;0;0;0;0
30 Estadios onde mais jogamos;2023090422;1;1;0;0;0;0
30 Estadios onde mais jogamos;2023090500;1;1;0;66;0;0
30 Estadios onde mais jogamos;2023090516;1;1;0;17;0;0
30 Arbitros que mais apitaram;2023090309;1;1;0;98;0;0
ABC 1 X 2 Fluminense;2023090217;1;1;0;2;0;0
ABC 1 X 2 Fluminense;2023090609;1;1;0;1;0;0
ABC 1 X 2 Fluminense;2023090715;1;1;0;1;0;0
ABC 1 X 2 Fluminense;2023090816;1;1;0;1;0;0
Abel - Adriano Magrao 2007;2023090520;1;1;0;12;0;0
Abel - Fred 2022;2023090520;1;1;0;14;0;0
Abel Hernandez 2021;2023090219;1;1;0;0;0;0
Abel Hernandez 2021;2023090719;1;1;1;0;0;0
Acrob 0 X 7 Fluminense;2023090716;1;1;0;3;0;0
Adeilson 2010;2023090504;1;1;0;15;0;0
Ademilson 2003;2023090314;1;1;0;0;0;0
Adilson 1945;2023090522;1;1;0;15;0;0
Adilson 1973;2023090522;1;1;0;20;0;0
Adilson 1973;2023090614;1;0;0;0;0;0
Adriano Magrao 2007;2023090318;1;1;0;0;0;0
Adversario;2023090319;1;1;0;22;0;0
Adversario por ano;2023090520;1;1;0;168;0;0
Adversario por cor;2023090319;1;1;0;2;0;0
Adversario x Campeonato;2023090209;1;1;0;15;0;0
Adversario x Campeonato;2023090313;1;1;0;21;0;0
Adversario x Campeonato;2023090318;1;1;0;21;0;0
Adversario x Campeonato;2023090408;1;1;0;19;0;0
Adversario x Campeonato;2023090507;1;1;0;24;0;0
Adversario x Campeonato;2023090514;1;1;0;33;0;0
Adversario x Campeonato;2023090516;1;1;0;9;0;0
Adversario x Campeonato;2023090613;1;1;0;49;0;0
Adversario x Campeonato;2023090820;1;1;0;15;0;0
Adversario x Campeonato x Estadio;2023090507;1;1;0;16;0;0
Adversario x Campeonato x Estadio;2023090613;1;1;0;37;0;0
Adversario x Estadio;2023090215;1;1;0;18;0;0
Adversario x Estadio;2023090307;1;1;0;9;0;0
Adversario x Estadio;2023090313;1;1;0;12;0;0
Adversario x Estadio;2023090318;1;1;0;10;0;0
Adversario x Estadio;2023090402;1;1;0;40;0;0
Adversario x Estadio;2023090418;1;1;0;6;0;0
Adversario x Estadio;2023090419;1;1;0;14;0;0
Adversario x Estadio;2023090507;1;1;0;26;0;0
Adversario x Estadio;2023090514;1;1;0;13;0;0
Adversario x Estadio;2023090522;1;1;0;22;0;0
Adversario x Estadio;2023090610;1;1;0;12;0;0
Adversario x Estadio;2023090611;1;1;0;1;0;0
Adversario x Estadio;2023090613;1;1;0;1;0;0
Adversario x Jogador;2023090220;1;1;0;39;0;0
Adversario x Jogador;2023090503;1;1;0;22;0;0
Adversario x Tecnico;2023090320;1;1;0;12;0;0
Adversarios;2023090201;1;1;0;19;0;0
Adversarios;2023090213;1;1;0;18;0;0
Adversarios;2023090214;1;1;0;16;0;0
Adversarios;2023090221;1;1;0;7;0;0
Adversarios;2023090223;1;0;0;0;0;0
Adversarios;2023090303;1;1;0;3;0;0
Adversarios;2023090304;1;1;1;3;0;0
Adversarios;2023090307;1;1;0;7;0;0
Adversarios;2023090308;1;1;0;21;0;0
Adversarios;2023090309;1;1;0;134;0;0
Adversarios;2023090311;1;1;0;21;0;0
Adversarios;2023090312;1;1;0;4;0;0
Adversarios;2023090314;1;1;0;7;0;0
Adversarios;2023090322;1;1;0;8;0;0
Adversarios;2023090400;1;1;1;10;0;0
Adversarios;2023090401;1;1;0;2;0;0
Adversarios;2023090402;1;1;0;10;0;0
Adversarios;2023090408;1;1;0;49;0;0
Adversarios;2023090411;1;1;0;188;0;0
Adversarios;2023090418;1;1;0;5;0;0
Adversarios;2023090420;1;1;0;10;0;0
Adversarios;2023090422;1;1;0;16;0;0
Adversarios;2023090500;1;1;1;168;0;0
Adversarios;2023090502;1;1;0;21;0;0
Adversarios;2023090503;1;1;0;31;0;0
Adversarios;2023090507;1;1;0;26;0;0
