# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240513
# Data de termino: 20240519
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
/consulta_especial/100102492;20240516;1;1;0;0;0;0
/consulta_especial/100102492;20240517;1;1;0;0;0;0
/consulta_especial/100103000;20240513;1;1;0;240;0;0
/consulta_especial/100103000;20240514;1;1;0;182;0;0
/consulta_especial/100103000;20240516;1;1;0;17;0;0
/consulta_especial/100103000;20240517;1;1;0;9;0;0
/consulta_especial/100103000;20240518;1;1;0;13;0;0
/consulta_especial/100103102;20240517;1;1;0;11;0;0
/consulta_especial/100103999;20240517;1;1;0;24;0;0
/consulta_especial/100104000;20240515;1;1;0;47;0;0
/consulta_especial/100104000;20240519;1;1;0;34;0;0
/consulta_especial/100358000;20240517;1;1;0;30;0;0
/consulta_especial/100452000;20240516;1;1;0;20;0;0
/consulta_especial/100998000;20240517;1;1;0;9;0;0
/consulta_especial/100999000;20240514;1;1;0;8;0;0
/consulta_especial/100999000;20240516;1;1;0;17;0;0
/consulta_especial/100999000;20240517;1;1;0;22;0;0
/consulta_especial/101382000;20240516;1;1;0;22;0;0
/consulta_especial/102100000;20240513;1;1;0;29;0;0
/consulta_especial/102103000;20240516;1;1;0;26;0;0
/consulta_especial/102103000;20240519;1;1;0;20;0;0
/consulta_especial/104100000;20240514;1;1;0;109;0;0
/consulta_especial/104103000;20240517;1;1;0;55;0;0
/consulta_especial/104103000;20240518;1;1;0;20;0;0
/consulta_especial/104103640;20240519;1;1;0;31;0;0
/consulta_especial/104104000;20240514;1;1;0;57;0;0
/consulta_especial/104104000;20240517;1;1;0;43;0;0
/consulta_especial/105100000;20240513;1;1;0;8;0;0
/consulta_especial/105101000;20240513;1;1;0;5;0;0
/consulta_especial/105103000;20240514;1;1;0;189;0;0
/consulta_especial/105103000;20240517;1;1;0;16;0;0
/consulta_especial_adversario;20240519;1;1;0;3;0;0
/consulta_especial_arbitro;20240515;1;1;0;1;0;0
/consulta_especial_arbitro;20240518;1;1;0;3;0;0
/consulta_especial_brasileiro;20240513;1;1;0;9;0;0
/consulta_especial_brasileiro;20240514;1;1;0;43;0;0
/consulta_especial_campeonato;20240517;1;1;0;4;0;0
/consulta_especial_campeonato;20240519;1;1;0;10;0;0
/consulta_especial_classico;20240515;1;1;0;11;0;0
/consulta_especial_eliminatorio;20240514;1;1;0;3;0;0
/consulta_especial_eliminatorio;20240515;1;1;0;2;0;0
/consulta_especial_eliminatorio;20240516;1;1;0;3;0;0
/consulta_especial_estadio;20240513;1;1;0;2;0;0
/consulta_especial_estadio;20240514;1;1;0;19;0;0
/consulta_especial_estadio;20240519;1;1;0;2;0;0
/consulta_especial_gerais;20240516;1;1;0;1;0;0
/consulta_especial_gerais;20240517;1;1;0;2;0;0
/consulta_especial_gols;20240516;1;1;0;19;0;0
/consulta_especial_gols;20240517;1;1;0;42;0;0
/consulta_especial_resultados;20240516;1;1;0;7;0;0
/consulta_especial_resultados;20240518;1;1;0;8;0;0
/consulta_especial_sequencia;20240514;1;1;0;29;0;0
/consulta_especial_sequencia;20240516;1;1;0;11;0;0
/consulta_especial_sequencia;20240518;1;1;0;5;0;0
/consulta_especial_tecadv;20240513;1;1;0;20;0;0
/consulta_especial_tecnico;20240514;1;1;0;18;0;0
/consulta_jogador/104999000;20240513;1;1;0;9;0;0
/consulta_jogador/104999000;20240516;1;1;0;20;0;0
/consulta_jogador/268100000;20240513;1;1;0;25;0;0
/consulta_jogador/268100000;20240516;1;1;0;44;0;0
/consulta_jogador/268106000;20240519;1;1;0;6;0;0
/consulta_jogador/570570000;20240518;1;1;0;1;0;0
/consulta_jogador/571571000;20240518;1;1;0;15;0;0
/consulta_jogador/571571000;20240519;1;1;0;664;0;0
/consulta_jogo/654106000;20240513;1;1;0;3;0;0
/consulta_jogo/654106000;20240514;1;1;0;16;0;0
/consulta_jogo/654106000;20240515;1;1;0;25;0;0
/consulta_jogo/654106000;20240519;1;1;0;5;0;0
/consulta_jogo/658000000;20240513;1;1;0;9;0;0
/consulta_jogo/658000000;20240516;1;1;0;9;0;0
/consulta_jogo/658701000;20240516;1;1;0;12;0;0
/consulta_placar/689103102;20240516;1;1;0;1;0;0
/consulta_presidente/130140000;20240517;1;1;0;7;0;0
/consulta_ranking/290103000000;20240516;1;1;0;10;0;0
/consulta_ranking/290103000000;20240517;1;1;0;5;0;0
/consulta_ranking/290206000000;20240518;1;1;0;1;0;0
/consulta_ranking/291100000000;20240513;1;1;0;0;0;0
/consulta_ranking/291216000000;20240513;1;1;0;1;0;0
/consulta_ranking/296103000000;20240515;1;1;0;21;0;0
/consulta_ranking/296103000000;20240517;1;1;0;6;0;0
/consulta_ranking/298106000000;20240515;1;1;0;3;0;0
/consulta_ranking/299106000000;20240519;1;1;0;4;0;0
/consulta_ranking/800103000000;20240514;1;1;0;54;0;0
/consulta_ranking/801106000000;20240515;1;1;0;15;0;0
/consulta_ranking/900100000000;20240516;1;1;0;12;0;0
/consulta_ranking/900100000000;20240518;1;1;0;10;0;0
/consulta_ranking/900102000000;20240515;1;1;0;6;0;0
/consulta_ranking/900103000000;20240513;1;1;0;25;0;0
/consulta_ranking/900103000000;20240515;1;1;0;15;0;0
/consulta_ranking/900103000000;20240516;1;1;0;2;0;0
/consulta_ranking/900103000000;20240517;1;1;0;6;0;0
/consulta_ranking/900103000000;20240518;1;1;0;10;0;0
/consulta_ranking/900106000000;20240518;1;1;0;2;0;0
/consulta_ranking/900126000000;20240517;1;1;0;9;0;0
/consulta_ranking/900126000000;20240519;1;1;0;124;0;0
/consulta_rodada/616000000;20240515;1;1;0;7;0;0
/consulta_rodada/616000000;20240517;1;1;0;6;0;0
/consulta_rodada/816000000;20240513;1;1;0;3;0;0
/consulta_rodada/816000000;20240515;1;1;0;7;0;0
/consulta_rodada/816000000;20240517;1;1;0;16;0;0
/consulta_tempo/900528000;20240515;1;1;0;0;0;0
/consulta_turno;20240515;1;1;0;1;0;0
/consulta_turno;20240517;1;1;0;4;0;0
/contato;20240514;1;1;0;0;0;0
/credito;20240514;1;1;0;2;0;0
/credito;20240519;1;1;0;24;0;0
/curiosidade;20240513;1;1;0;8;0;0
/curiosidade;20240517;1;1;0;35;0;0
/distancia_ano;20240514;1;1;0;10;0;0
/duelo_eliminatorio/344000000;20240516;1;1;0;11;0;0
/duelo_eliminatorio_adv/348000000;20240514;1;1;0;19;0;0
/duelo_eliminatorio_adv/348000000;20240515;1;1;0;462;0;0
/estadio;20240518;1;1;0;10;0;0
/estadio;20240519;1;1;0;11;0;0
/estadio_todos;20240516;1;1;0;6;0;0
/estadio_todos;20240519;1;1;0;32;0;0
/estat_posicao/675000000000;20240517;1;1;0;602;0;0
/evolucao_adversario;20240517;1;1;0;307;0;0
/fale_conosco;20240516;1;1;0;2;0;0
/frequencia_ano;20240515;1;1;0;36;0;0
/generico_adversario/680100000;20240514;1;1;0;4;0;0
/generico_adversario/680100000;20240517;1;1;0;35;0;0
/generico_adversario/915100000;20240516;1;1;0;2;0;0
/generico_adversario/915100000;20240517;1;1;0;9;0;0
/generico_adversario/915100000;20240518;1;1;0;15;0;0
/generico_ano/10610600;20240514;1;1;0;28;0;0
/generico_ano/482106000;20240514;1;1;0;4;0;0
/generico_ano/60010600;20240515;1;1;1;17;0;0
/generico_ano/638000000;20240515;1;1;0;3;0;0
/generico_ano/638000000;20240517;1;1;0;3;0;0
/generico_ano/69410600;20240515;1;1;0;39;0;0
/generico_ano/69410600;20240518;1;1;0;4;0;0
/generico_ano/705106000;20240515;1;1;0;29;0;0
/generico_ano/705106000;20240516;1;1;0;1;0;0
/generico_ano/705106000;20240517;1;1;0;2;0;0
/generico_ano/821000000;20240513;1;1;0;1;0;0
/generico_ano/821000000;20240517;1;1;0;25;0;0
/generico_ano/822000000;20240515;1;1;0;4;0;0
/generico_ano/822000000;20240517;1;1;0;12;0;0
/generico_ano/822000000;20240518;1;1;0;0;0;0
/generico_ano/842106000;20240513;1;1;0;3;0;0
/generico_campeonato/493000000;20240514;1;1;0;14;0;0
/generico_campeonato/493000000;20240515;1;1;0;27;0;0
/generico_campeonato/493000000;20240518;1;1;0;5;0;0
/generico_campeonato/500103000;20240516;1;1;0;12;0;0
/generico_campeonato/500103000;20240518;1;1;0;11;0;0
/generico_campeonato/500103000;20240519;1;1;0;17;0;0
/generico_campeonato/500303000;20240516;1;1;0;13;0;0
/generico_campeonato/500344000;20240514;1;1;0;6;0;0
/generico_campeonato/500344000;20240518;1;1;0;2;0;0
/generico_campeonato/867103000000;20240513;1;1;0;2;0;0
/generico_campeonato/867103000000;20240517;1;1;0;5;0;0
/generico_campeonato/867103143000;20240518;1;1;0;6;0;0
/generico_campeonato/897104104000;20240518;1;1;0;2;0;0
/generico_campeonato/902000000000;20240518;1;1;0;5;0;0
/generico_jogador/500104000;20240513;1;1;0;45;0;0
/generico_tecnico/105687000;20240515;1;1;0;7;0;0
/generico_tecnico/105687000;20240519;1;1;0;6;0;0
/generico_tecnico/296875000000;20240519;1;1;0;13;0;0
/geolocalizacao;20240514;1;1;0;8;0;0
/golscamp;20240518;1;1;0;8;0;0
/grafico;20240513;1;1;0;13;0;0
/grafico;20240515;1;1;0;21;0;0
/grafico;20240519;1;1;0;3;0;0
/grafico_adversario/170;20240516;1;1;0;0;0;0
/grafico_artilheiro/500;20240516;1;1;0;55;0;0
/grafico_artilheiro/500;20240518;1;1;0;7;0;0
/grafico_artilheiro/510;20240516;1;1;0;35;0;0
/grafico_artilheiro/512;20240516;1;1;0;16;0;0
/grafico_artilheiro/513;20240514;1;1;0;41;0;0
/grafico_artilheiro/562;20240516;1;1;0;14;0;0
/grafico_artilheiro/600;20240515;1;1;0;23;0;0
/grafico_assistencia/599;20240516;1;1;0;21;0;0
/grafico_assistencia/601;20240516;1;1;0;46;0;0
/grafico_assistencia/602;20240515;1;1;0;7;0;0
/grafico_assistencia/604;20240513;1;1;0;7;0;0
/grafico_assistencia/604;20240516;1;1;0;30;0;0
/grafico_assistencia/620;20240515;1;1;0;9;0;0
/grafico_campeonato/634;20240514;1;1;0;11;0;0
/grafico_campeonato/634;20240515;1;1;0;13;0;0
/grafico_colocacao/108;20240515;1;1;0;0;0;0
/grafico_colocacao/108;20240516;1;1;0;497;0;0
/grafico_estadio/172;20240515;1;1;0;0;0;0
/grafico_estadio/172;20240516;1;0;0;0;0;0
/grafico_heatmap/588;20240516;1;1;0;18;0;0
/grafico_heatmap/592;20240516;1;1;0;13;0;0
/grafico_jogador/104;20240516;1;1;0;11;0;0
/grafico_jogador/174;20240513;1;1;0;0;0;0
/grafico_jogador/631;20240516;1;1;0;44;0;0
/grafico_tecnico/305;20240516;1;1;0;55;0;0
/historico_jogonum;20240514;1;1;0;215;0;0
/historico_jogonum;20240515;1;1;0;84;0;0
/historico_jogonum;20240518;1;1;0;10;0;0
/idades/651000000000;20240515;1;1;0;3;0;0
/idades/652000000000;20240517;1;1;0;101;0;0
/idades/652020000000;20240515;1;1;0;5;0;0
/idades/661000000000;20240515;1;1;0;2;0;0
/idades/661021000000;20240513;1;1;0;2;0;0
/idades/662021000000;20240516;1;1;0;35;0;0
/idades/662021000000;20240518;1;1;0;11;0;0
/inicio;20240516;1;1;0;42;0;0
/inicio_ano;20240515;1;1;0;10;0;0
/link_adversario/102;20240518;1;1;0;2;0;0
/link_adversario/107;20240513;1;0;0;0;0;0
/link_adversario/107;20240514;1;1;1;33;0;0
/link_adversario/115;20240514;1;1;0;6;0;0
/link_adversario/115;20240518;1;1;0;13;0;0
/link_adversario/117;20240514;1;1;0;4;0;0
/link_adversario/125;20240519;1;1;1;11;0;0
/link_adversario/135;20240513;1;1;0;4;0;0
/link_adversario/137;20240515;1;1;0;13;0;0
/link_adversario/146;20240519;1;1;0;106;0;0
/link_adversario/151;20240513;1;1;1;12;0;0
/link_adversario/151;20240516;1;1;1;8;0;0
/link_adversario/187;20240518;1;1;0;8;0;0
/link_adversario/203;20240514;1;1;0;3;0;0
/link_adversario/203;20240515;1;0;0;0;0;0
/link_adversario/208;20240514;1;1;0;2;0;0
/link_adversario/26;20240514;1;1;1;86;0;0
/link_adversario/277;20240518;1;1;0;32;0;0
/link_adversario/325;20240514;1;1;1;31;0;0
/link_adversario/325;20240515;1;0;0;0;0;0
/link_adversario/35;20240515;1;1;0;16;0;0
/link_adversario/36;20240516;1;1;0;4;0;0
/link_adversario/360;20240515;1;1;1;61;0;0
/link_adversario/370;20240518;1;1;1;15;0;0
/link_adversario/40;20240517;1;1;0;17;0;0
/link_adversario/402;20240514;1;1;0;3;0;0
/link_adversario/402;20240515;1;1;0;45;0;0
/link_adversario/414;20240517;1;1;0;38;0;0
/link_adversario/420;20240516;1;1;0;162;0;0
/link_adversario/456;20240517;1;1;0;54;0;0
/link_adversario/461;20240515;1;1;1;10;0;0
/link_adversario/461;20240516;1;1;1;11;0;0
/link_adversario/461;20240519;1;1;0;7;0;0
/link_adversario/485;20240518;1;1;0;4;0;0
/link_adversario/49;20240513;1;1;0;13;0;0
/link_adversario/49;20240514;1;1;0;115;0;0
/link_adversario/49;20240515;1;1;0;1;0;0
/link_adversario/49;20240516;1;1;0;39;0;0
/link_adversario/508;20240515;1;1;0;0;0;0
/link_adversario/510;20240517;1;1;1;26;0;0
/link_adversario/511;20240514;1;1;1;18;0;0
/link_adversario/511;20240516;1;1;1;0;0;0
/link_adversario/511;20240517;1;1;1;389;0;0
/link_adversario/514;20240514;1;1;0;22;0;0
/link_adversario/520;20240515;1;1;0;1;0;0
/link_adversario/539;20240515;1;1;0;2;0;0
/link_adversario/54;20240514;1;1;0;40;0;0
/link_adversario/541;20240518;1;1;0;4;0;0
/link_adversario/542;20240518;1;1;0;2;0;0
/link_adversario/551;20240514;1;1;1;13;0;0
/link_adversario/561;20240514;1;1;1;0;0;0
/link_adversario/62;20240513;1;1;0;11;0;0
/link_adversario/62;20240514;1;1;0;16;0;0
/link_adversario/62;20240515;1;1;0;1;0;0
/link_adversario/62;20240517;1;1;0;19;0;0
/link_adversario/642;20240517;1;1;0;15;0;0
/link_adversario/644;20240515;1;1;0;7;0;0
/link_adversario/656;20240516;1;1;1;53;0;0
/link_adversario/656;20240518;1;1;1;9;0;0
/link_adversario/73;20240514;1;1;0;16;0;0
/link_adversario/731;20240514;1;1;1;11;0;0
/link_adversario/74;20240515;1;1;0;7;0;0
/link_adversario/741;20240514;1;1;0;4;0;0
/link_adversario/80;20240516;1;1;0;29;0;0
/link_adversario/80;20240519;1;1;0;2;0;0
/link_adversario/86;20240517;1;1;0;3;0;0
/link_adversario/87;20240513;1;1;0;12;0;0
/link_adversario/89;20240516;1;1;0;5;0;0
/link_amarelo/49;20240518;1;1;0;9;0;0
/link_arbitro/1061;20240517;1;1;0;1;0;0
/link_arbitro/1120;20240517;1;1;0;5;0;0
/link_arbitro/1173;20240517;1;1;0;18;0;0
/link_arbitro/1209;20240517;1;1;0;3;0;0
/link_arbitro/1248;20240517;1;1;0;6;0;0
/link_arbitro/1301;20240517;1;1;0;1;0;0
/link_arbitro/1316;20240514;1;1;0;35;0;0
/link_arbitro/1331;20240517;1;1;0;6;0;0
/link_arbitro/1347;20240513;1;1;0;1;0;0
/link_arbitro/138;20240517;1;1;0;2;0;0
/link_arbitro/146;20240517;1;1;0;4;0;0
/link_arbitro/1517;20240518;1;1;0;25;0;0
/link_arbitro/160;20240517;1;1;0;9;0;0
/link_arbitro/241;20240517;1;1;0;6;0;0
/link_arbitro/250;20240517;1;1;0;1;0;0
/link_arbitro/261;20240517;1;1;0;2;0;0
/link_arbitro/271;20240513;1;1;0;0;0;0
/link_arbitro/271;20240517;1;1;0;1;0;0
/link_arbitro/278;20240518;1;1;0;22;0;0
/link_arbitro/288;20240514;1;1;0;7;0;0
/link_arbitro/292;20240517;1;1;0;1;0;0
/link_arbitro/317;20240516;1;1;1;22;0;0
/link_arbitro/344;20240515;1;1;0;9;0;0
/link_arbitro/361;20240517;1;1;0;2;0;0
/link_arbitro/369;20240517;1;1;0;1;0;0
/link_arbitro/372;20240517;1;1;0;1;0;0
/link_arbitro/377;20240513;1;1;0;0;0;0
/link_arbitro/379;20240517;1;1;0;2;0;0
/link_arbitro/383;20240517;1;1;0;6;0;0
/link_arbitro/392;20240517;1;1;0;1;0;0
/link_arbitro/431;20240514;1;1;0;11;0;0
/link_arbitro/450;20240517;1;1;0;2;0;0
/link_arbitro/454;20240517;1;1;0;1;0;0
/link_arbitro/459;20240514;1;1;0;5;0;0
/link_arbitro/514;20240516;1;1;0;0;0;0
/link_arbitro/606;20240513;1;1;0;0;0;0
/link_arbitro/64;20240514;1;1;0;22;0;0
/link_arbitro/898;20240514;1;1;0;17;0;0
/link_assist/2497;20240517;1;1;0;0;0;0
/link_brasileiro/2006;20240513;1;1;1;3;0;0
/link_brasileiro/2008;20240513;1;1;0;17;0;0
/link_brasileiro/2010;20240517;1;1;0;2;0;0
/link_brasileiro/2012;20240517;1;1;0;2;0;0
/link_camisa/111;20240514;1;1;0;5;0;0
/link_camisa/116;20240514;1;1;0;2;0;0
/link_camisa/2;20240518;1;1;0;6;0;0
/link_camisa/20;20240518;1;1;0;8;0;0
/link_camisa/52;20240514;1;1;1;15;0;0
/link_camisa/53;20240515;1;1;0;19;0;0
/link_camisa/55;20240518;1;1;0;3;0;0
/link_camisa/61;20240518;1;1;0;2;0;0
/link_camisa/64;20240518;1;1;0;9;0;0
/link_camisa/68;20240518;1;1;0;73;0;0
/link_camisa/71;20240518;1;1;0;8;0;0
/link_camisa/80;20240513;1;1;0;5;0;0
/link_camisa/81;20240513;1;1;0;17;0;0
/link_campeonato/156;20240513;1;1;0;15;0;0
/link_campeonato/225;20240515;1;1;0;2;0;0
/link_campeonato/235;20240513;1;1;1;155;0;0
/link_campeonato/260;20240515;1;1;0;8;0;0
/link_campeonato/262;20240513;1;1;0;34;0;0
/link_campeonato/267;20240515;1;1;1;0;0;0
/link_campeonato/282;20240517;1;1;0;35;0;0
/link_campeonato/288;20240514;1;1;1;9;0;0
/link_campeonato/288;20240516;1;1;0;63;0;0
/link_campeonato/288;20240519;1;1;1;33;0;0
/link_campeonato/291;20240516;1;1;1;0;0;0
/link_campeonato/291;20240517;1;1;1;3;0;0
/link_campeonato/306;20240513;1;1;1;46;0;0
/link_campeonato/306;20240519;1;1;1;5;0;0
/link_campeonato/328;20240514;1;1;0;41;0;0
/link_campeonato/328;20240519;1;1;0;40;0;0
/link_campeonato/331;20240517;1;1;0;1;0;0
/link_campeonato/357;20240513;1;1;1;13;0;0
/link_campeonato/367;20240514;1;1;0;30;0;0
/link_campeonato/367;20240517;1;1;1;20;0;0
/link_campeonato/39;20240519;1;1;1;26;0;0
/link_campeonato/408;20240513;1;1;0;1;0;0
/link_campeonato/408;20240516;1;1;1;20;0;0
/link_campeonato/416;20240514;1;1;1;12;0;0
/link_campeonato/416;20240516;1;1;0;19;0;0
/link_campeonato/421;20240515;1;1;0;129;0;0
/link_campeonato/437;20240515;1;1;0;3;0;0
/link_campeonato/445;20240514;1;1;1;2;0;0
/link_campeonato/445;20240516;1;1;1;149;0;0
/link_campeonato/445;20240519;1;1;1;17;0;0
/link_campeonato/479;20240514;1;1;0;15;0;0
/link_campeonato/48;20240515;1;1;1;0;0;0
/link_campeonato/607;20240516;1;1;0;12;0;0
/link_campeonato/617;20240519;1;1;0;1;0;0
/link_campeonato/663;20240517;1;1;0;2;0;0
/link_campeonato/686;20240515;1;1;0;5;0;0
/link_campeonato/739;20240516;1;1;0;13;0;0
/link_campeonato/806;20240515;1;1;0;6;0;0
/link_campeonato/807;20240513;1;1;0;5;0;0
/link_campeonato/808;20240517;1;1;0;2;0;0
/link_detgol/1731;20240515;1;1;0;17;0;0
/link_detgol/7760;20240515;1;1;1;0;0;0
/link_estadio/116;20240514;1;1;1;55;0;0
/link_estadio/127;20240513;1;1;0;2;0;0
/link_estadio/23;20240515;1;1;1;36;0;0
/link_estadio/291;20240517;1;1;1;29;0;0
/link_estadio/47;20240514;1;1;0;19;0;0
/link_estadio/48;20240515;1;1;1;115;0;0
/link_estadio/54;20240517;1;1;0;54;0;0
/link_estadio/55;20240516;1;1;0;6;0;0
/link_estadio/563;20240516;1;1;1;9;0;0
/link_estadio/576;20240514;1;1;1;21;0;0
/link_estadio/584;20240514;1;1;0;3;0;0
/link_estadio/626;20240513;1;1;0;2;0;0
/link_estadio/79;20240515;1;1;0;2;0;0
/link_estadio/793;20240513;1;1;0;0;0;0
/link_gol/1044;20240516;1;1;0;11;0;0
/link_gol/1230;20240515;1;1;0;33;0;0
/link_gol/1610;20240516;1;1;0;46;0;0
/link_gol/1611;20240515;1;1;0;5;0;0
/link_gol/1613;20240516;1;1;0;61;0;0
/link_gol/2046;20240516;1;1;0;31;0;0
/link_gol/2052;20240515;1;1;0;5;0;0
/link_gol/2055;20240515;1;1;0;82;0;0
/link_gol/2057;20240515;1;1;0;9;0;0
/link_gol/2059;20240516;1;1;0;31;0;0
/link_gol/2061;20240519;1;1;0;3;0;0
/link_gol/2204;20240517;1;1;0;95;0;0
/link_gol/2204;20240519;1;1;0;23;0;0
/link_gol/2216;20240516;1;1;0;35;0;0
/link_gol/2232;20240516;1;1;0;14;0;0
/link_gol/2363;20240519;1;1;0;9;0;0
/link_gol/2367;20240516;1;1;0;22;0;0
/link_gol/2415;20240516;1;1;0;29;0;0
/link_gol/2415;20240519;1;1;0;34;0;0
/link_gol/2421;20240515;1;1;0;4;0;0
/link_gol/2421;20240516;1;1;0;0;0;0
/link_gol/2504;20240516;1;1;0;10;0;0
/link_gol/583;20240516;1;1;0;46;0;0
/link_gol/589;20240516;1;1;0;23;0;0
/link_gol/633;20240516;1;1;0;8;0;0
/link_gol/643;20240516;1;1;0;50;0;0
/link_gol/766;20240515;1;1;0;24;0;0
/link_gol/766;20240516;1;1;0;38;0;0
/link_gol/832;20240514;1;1;0;9;0;0
/link_gol/950;20240519;1;1;0;32;0;0
/link_gol/965;20240516;1;1;0;23;0;0
/link_gol/975;20240515;1;1;0;79;0;0
/link_gol/977;20240516;1;1;0;34;0;0
/link_jogador/1006;20240517;1;1;1;28;0;0
/link_jogador/1014;20240516;1;1;1;7;0;0
/link_jogador/1014;20240518;1;1;1;28;0;0
/link_jogador/1015;20240516;1;1;0;22;0;0
/link_jogador/1021;20240515;1;1;0;0;0;0
/link_jogador/1026;20240516;1;1;0;43;0;0
/link_jogador/1036;20240519;1;1;1;0;0;0
/link_jogador/1047;20240518;1;1;1;6;0;0
/link_jogador/1059;20240516;1;1;0;3;0;0
/link_jogador/1062;20240516;1;1;0;2;0;0
/link_jogador/1064;20240516;1;1;0;2;0;0
/link_jogador/1069;20240514;1;1;1;2;0;0
/link_jogador/1069;20240518;1;1;1;138;0;0
/link_jogador/1070;20240516;1;1;0;2;0;0
/link_jogador/1071;20240516;1;1;0;2;0;0
/link_jogador/1086;20240513;1;1;1;180;0;0
/link_jogador/1086;20240514;1;1;1;29;0;0
/link_jogador/1086;20240518;1;1;1;0;0;0
/link_jogador/1087;20240519;1;1;1;54;0;0
/link_jogador/1123;20240515;1;1;0;38;0;0
/link_jogador/1141;20240518;1;1;1;34;0;0
/link_jogador/1153;20240515;1;1;0;45;0;0
/link_jogador/1161;20240515;1;1;0;70;0;0
/link_jogador/1167;20240514;1;1;1;61;0;0
/link_jogador/1167;20240515;1;1;1;8;0;0
/link_jogador/1192;20240513;1;1;1;45;0;0
/link_jogador/1193;20240515;1;1;0;23;0;0
/link_jogador/1193;20240516;1;1;1;41;0;0
/link_jogador/1194;20240514;1;1;0;21;0;0
/link_jogador/1198;20240515;1;1;0;35;0;0
/link_jogador/1215;20240519;1;1;1;5;0;0
/link_jogador/1219;20240519;1;1;0;22;0;0
/link_jogador/1229;20240515;1;1;0;16;0;0
/link_jogador/1230;20240515;1;1;0;1;0;0
/link_jogador/1230;20240519;1;1;0;26;0;0
/link_jogador/1245;20240515;1;1;1;70;0;0
/link_jogador/1246;20240515;1;1;0;11;0;0
/link_jogador/1248;20240515;1;1;0;14;0;0
/link_jogador/1262;20240514;1;1;1;30;0;0
/link_jogador/1275;20240516;1;1;1;1;0;0
/link_jogador/1310;20240514;1;1;1;0;0;0
/link_jogador/1319;20240514;1;1;0;0;0;0
/link_jogador/1422;20240519;1;1;0;13;0;0
/link_jogador/1432;20240518;1;1;0;25;0;0
/link_jogador/154;20240513;1;1;0;5;0;0
/link_jogador/154;20240514;1;1;0;0;0;0
/link_jogador/1555;20240516;1;1;0;2;0;0
/link_jogador/1610;20240516;1;1;0;6;0;0
/link_jogador/1611;20240515;1;1;0;21;0;0
/link_jogador/1611;20240517;1;1;0;39;0;0
/link_jogador/1613;20240516;1;1;0;9;0;0
/link_jogador/1613;20240517;1;1;0;72;0;0
/link_jogador/1617;20240514;1;1;0;0;0;0
/link_jogador/1705;20240518;1;1;0;8;0;0
/link_jogador/1799;20240516;1;1;1;14;0;0
/link_jogador/1847;20240515;1;1;0;6;0;0
/link_jogador/1851;20240515;1;1;0;10;0;0
/link_jogador/1851;20240519;1;1;0;23;0;0
/link_jogador/1896;20240519;1;1;0;6;0;0
/link_jogador/2015;20240514;1;1;0;4;0;0
/link_jogador/2015;20240517;1;1;0;37;0;0
/link_jogador/2026;20240518;1;1;0;6;0;0
/link_jogador/2040;20240515;1;1;0;27;0;0
/link_jogador/2046;20240516;1;1;0;5;0;0
/link_jogador/2059;20240516;1;1;0;9;0;0
/link_jogador/2072;20240515;1;1;0;8;0;0
/link_jogador/2074;20240515;1;1;0;14;0;0
/link_jogador/2074;20240517;1;1;0;25;0;0
/link_jogador/2092;20240514;1;1;0;2;0;0
/link_jogador/2126;20240515;1;1;0;53;0;0
/link_jogador/2140;20240517;1;1;0;3;0;0
/link_jogador/2189;20240515;1;1;0;26;0;0
/link_jogador/2200;20240518;1;1;0;8;0;0
/link_jogador/2203;20240515;1;1;0;4;0;0
/link_jogador/2204;20240518;1;1;0;7;0;0
/link_jogador/2204;20240519;1;1;0;18;0;0
/link_jogador/2216;20240516;1;1;0;4;0;0
/link_jogador/2226;20240514;1;1;0;2;0;0
/link_jogador/2232;20240516;1;1;0;4;0;0
/link_jogador/230;20240513;1;1;0;8;0;0
/link_jogador/232;20240516;1;1;0;12;0;0
/link_jogador/2350;20240514;1;1;0;8;0;0
/link_jogador/2350;20240517;1;1;0;50;0;0
/link_jogador/2350;20240518;1;1;0;6;0;0
/link_jogador/2350;20240519;1;1;0;1;0;0
/link_jogador/2352;20240515;1;1;0;5;0;0
/link_jogador/2363;20240518;1;1;0;5;0;0
/link_jogador/2367;20240515;1;1;1;83;0;0
/link_jogador/237;20240516;1;1;0;5;0;0
/link_jogador/2386;20240519;1;1;0;8;0;0
/link_jogador/2404;20240517;1;1;1;17;0;0
/link_jogador/2404;20240519;1;1;0;1;0;0
/link_jogador/2407;20240519;1;1;0;2;0;0
/link_jogador/2415;20240518;1;1;0;14;0;0
/link_jogador/2418;20240518;1;1;0;43;0;0
/link_jogador/2421;20240514;1;1;0;6;0;0
/link_jogador/2422;20240514;1;1;0;21;0;0
/link_jogador/2425;20240517;1;1;0;5;0;0
/link_jogador/2475;20240518;1;1;0;3;0;0
/link_jogador/2476;20240518;1;1;0;10;0;0
/link_jogador/2478;20240513;1;1;0;0;0;0
/link_jogador/2483;20240518;1;1;0;3;0;0
/link_jogador/2486;20240519;1;1;0;10;0;0
/link_jogador/2489;20240519;1;1;0;6;0;0
/link_jogador/2491;20240518;1;1;0;3;0;0
/link_jogador/2497;20240518;1;1;0;2;0;0
