# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240506
# Data de termino: 20240512
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
Colo Colo 0 X 1 Fluminense;2024051006;1;1;0;12;0;0
Colo Colo 0 X 1 Fluminense;2024051007;1;1;0;6;0;0
Colo Colo 0 X 1 Fluminense;2024051009;1;1;0;80;0;0
Colo Colo 0 X 1 Fluminense;2024051013;1;1;0;40;0;0
Colo Colo 0 X 1 Fluminense;2024051014;1;1;0;0;0;0
Colo Colo 0 X 1 Fluminense;2024051015;1;1;0;33;0;0
Colo Colo 0 X 1 Fluminense;2024051113;1;1;0;21;0;0
Colo Colo 0 X 1 Fluminense;2024051117;1;1;0;5;0;0
Colo Colo 0 X 1 Fluminense;2024051121;1;1;0;3;0;0
Colo Colo 0 X 1 Fluminense;2024051123;1;1;0;6;0;0
Colo Colo 0 X 1 Fluminense;2024051221;1;1;0;3;0;0
Colo Colo 0 X 3 Fluminense;2024051113;1;1;0;47;0;0
Colo Colo 3 X 0 Fluminense;2024050813;1;1;0;7;0;0
Colonia 4 X 1 Fluminense;2024051123;1;1;0;896;0;0
Comb. Pelotas/Farrou 0 X 3 Fluminense;2024051014;1;1;0;8;0;0
Combinado Catarinense 0 X 1 Fluminense;2024050919;1;1;0;2;0;0
Combinado Rivengo 1 X 0 Fluminense;2024050919;1;1;0;3;0;0
Combinado Rosario 4 X 1 Fluminense;2024051214;1;1;0;214;0;0
Combinado Rosario 4 X 1 Fluminense;2024051215;1;1;0;128;0;0
Compara Tecnicos;2024051000;1;1;0;8;0;0
Comparacao ano corrente x campanhas historicas;2024051010;1;1;0;11;0;0
Conca 2015;2024050720;1;1;0;9;0;0
Conca 2015;2024050912;1;1;0;3;0;0
Conca 2015;2024051122;1;1;0;38;0;0
Conca 2015;2024051221;1;1;0;3;0;0
Conmebol - Manoel Ferrera;2024051022;1;1;0;2;0;0
Consulta Dias da Semana;2024051220;1;1;0;5;0;0
Consulta Jogo em hh/mm;2024051215;1;1;0;16;0;0
Consulta Placar;2024050822;1;1;0;1;0;0
Consulta Placar;2024050913;1;1;0;5;0;0
Consulta Placar;2024050917;1;1;0;29;0;0
Consulta Placar;2024050918;1;1;0;0;0;0
Consulta Placar;2024050920;1;1;0;72;0;0
Copa Montevideu 1953;2024050815;1;1;0;14;0;0
Copa Montevideu 1953;2024051000;1;1;0;13;0;0
Copa Sul Americana - Maracana;2024051022;1;1;0;21;0;0
Copa Sul Americana 2005;2024050919;1;1;0;7;0;0
Copa Sul Americana 2009;2024050810;1;1;0;10;0;0
Copa Sul Americana 2014;2024050810;1;1;0;4;0;0
Copa Sul Americana 2017;2024050810;1;1;0;10;0;0
Copa Sul Americana 2018;2024050810;1;1;0;8;0;0
Copa Sul Americana 2019;2024050810;1;1;0;9;0;0
Copa Sul Americana 2020;2024050810;1;1;0;6;0;0
Copa Sul Americana 2022;2024050810;1;1;0;11;0;0
Copa Sul Americana contra times do(a) Chile;2024050609;1;1;0;0;0;0
Copa Sul Americana contra times do(a) Chile;2024050610;1;1;0;58;0;0
Copa do Brasil;2024051013;1;1;0;17;0;0
Copa do Brasil 2000;2024050909;1;1;1;0;0;0
Copa do Brasil 2000;2024050912;1;1;0;0;0;0
Copa do Brasil 2000;2024051012;1;1;0;6;0;0
Copa do Brasil 2000;2024051102;1;1;1;10;0;0
Copa do Brasil 2007;2024050619;1;1;0;2;0;0
Copa do Brasil 2007;2024050923;1;1;0;16;0;0
Copa do Brasil 2022;2024050914;1;1;0;1;0;0
Copa do Brasil 2023;2024051015;1;1;0;12;0;0
Copa do Brasil 2024;2024050612;1;1;0;1;0;0
Copa do Brasil 2024;2024050614;1;1;0;0;0;0
Copa do Brasil 2024;2024051016;1;1;0;8;0;0
Corinthians 0 X 0 Fluminense;2024050919;1;1;0;3;0;0
Corinthians 1 X 1 Fluminense;2024050822;1;1;0;4;0;0
Corinthians 1 X 2 Fluminense;2024050816;1;1;0;20;0;0
Corinthians 2 X 0 Fluminense;2024050620;1;1;0;3;0;0
Corinthians 2 X 0 Fluminense;2024051013;1;1;0;4;0;0
Corinthians 2 X 0 Fluminense;2024051215;1;1;0;15;0;0
Corinthians 3 X 0 Fluminense;2024050612;1;1;0;32;0;0
Corinthians 3 X 0 Fluminense;2024050814;1;1;0;3;0;0
Corinthians 3 X 0 Fluminense;2024051111;1;1;0;3;0;0
Corinthians 3 X 0 Fluminense;2024051221;1;1;0;2;0;0
Corinthians 4 X 2 Fluminense;2024050807;1;1;0;29;0;0
Corinthians 4 X 2 Fluminense;2024050916;1;1;0;220;0;0
Coritiba 0 X 1 Fluminense;2024050919;1;1;0;2;0;0
Coritiba 2 X 0 Fluminense;2024050620;1;1;0;8;0;0
Coritiba 3 X 1 Fluminense;2024051208;1;1;0;110;0;0
Coroados 1 X 5 Fluminense;2024050920;1;1;0;7;0;0
Cristiano 2024;2024051101;1;1;0;29;0;0
Cristovao 1983;2024050807;1;1;0;5;0;0
Cristovao 1983;2024051101;1;1;0;2;0;0
Cruzeiro 0 X 2 Fluminense;2024050809;1;1;0;48;0;0
Cruzeiro 0 X 2 Fluminense;2024050918;1;1;0;582;0;0
Cruzeiro 0 X 2 Fluminense;2024051013;1;1;0;2;0;0
Cruzeiro 1 X 0 Fluminense;2024050619;1;1;0;8;0;0
Cruzeiro 1 X 2 Fluminense;2024050621;1;1;0;4;0;0
Creditos;2024050721;1;1;0;19;0;0
Creditos;2024051117;1;1;0;21;0;0
Creditos;2024051121;1;1;0;26;0;0
Creditos;2024051215;1;1;0;102;0;0
Cuiaba 0 X 1 Fluminense;2024051114;1;1;0;257;0;0
Cuiaba 3 X 0 Fluminense;2024050620;1;1;0;23;0;0
Curiosidades Tecnicos Adversarios;2024050921;1;1;0;20;0;0
Curiosidades e Titulos;2024050802;1;1;0;11;0;0
Curiosidades e Titulos;2024051010;1;1;0;9;0;0
Curiosidades e Titulos;2024051021;1;1;0;52;0;0
Curiosidades e Titulos;2024051115;1;1;0;2;0;0
Curiosidades e Titulos;2024051119;1;1;0;34;0;0
Curiosidades e Titulos;2024051200;1;1;0;10;0;0
Curiosidades e Titulos;2024051207;1;1;0;30;0;0
Curiosidades e Titulos;2024051215;1;1;0;104;0;0
Cassio 2010;2024050906;1;1;0;11;0;0
Cicero 1993;2024050620;1;1;1;40;0;0
Cicero 1993;2024050713;1;1;1;26;0;0
Cicero 2016;2024051220;1;1;0;3;0;0
Dacroce 1990;2024050721;1;1;0;14;0;0
Daniel Gimenez;2024050823;1;1;1;4;0;0
Daniel Gimenez;2024050902;1;1;0;11;0;0
Daniel Nobre Bins;2024050623;1;1;0;11;0;0
Daniel de Souza Macedo;2024050623;1;1;0;19;0;0
Danielzinho 2024;2024050719;1;1;0;2;0;0
Danrlei 2004;2024050721;1;1;0;33;0;0
Dario Herrera;2024050623;1;1;0;8;0;0
Dario Herrera;2024050900;1;1;0;37;0;0
Dario Herrera;2024050901;1;1;0;0;0;0
Dario Herrera;2024051020;1;1;0;0;0;0
Dario Herrera;2024051107;1;1;0;18;0;0
Dario Herrera;2024051112;1;1;0;3;0;0
Dario Herrera;2024051222;1;1;0;14;0;0
Denilson 1973;2024051211;1;1;0;0;0;0
Denilson 1973;2024051212;1;1;0;0;0;0
Deportes Concepcion 0 X 4 Fluminense;2024050900;1;1;0;9;0;0
Deportes Concepcion 0 X 4 Fluminense;2024051014;1;1;0;26;0;0
Desportiva 2 X 0 Fluminense;2024051212;1;1;0;0;0;0
Desportiva 2 X 0 Fluminense;2024051213;1;1;0;279;0;0
Dewson Fernando Freitas;2024050623;1;1;0;23;0;0
Dico Maradona 1990;2024050721;1;1;0;6;0;0
Didi 1973;2024050918;1;1;0;436;0;0
Diego Cavalieri 2017;2024051018;1;1;0;140;0;0
Diego Cavalieri 2017;2024051221;1;1;0;29;0;0
Diego Haro;2024050623;1;1;0;8;0;0
Diego Souza 2016;2024050721;1;1;0;14;0;0
Diego da Silva Lourenco;2024050623;1;1;0;6;0;0
Digao 2020;2024050721;1;1;0;24;0;0
Digao 2020;2024051221;1;1;0;2;0;0
Diogo 2001;2024050821;1;1;1;34;0;0
Diogo Barbosa 2024;2024051021;1;1;0;3;0;0
Dirceu Lopes 1977;2024050921;1;1;1;63;0;0
Dirceu Lopes 1977;2024051119;1;1;1;21;0;0
Disputa de Penalty por Adversario;2024051018;1;1;0;3;0;0
Dodo 2008;2024050721;1;1;0;6;0;0
Donizete 1990;2024050721;1;1;0;5;0;0
Dori 2010;2024050721;1;1;0;6;0;0
Douglas Costa 2024;2024050722;1;1;0;18;0;0
Douglas Costa 2024;2024050920;1;1;0;2;0;0
Douglas Costa 2024;2024051000;1;1;0;12;0;0
Douglas Costa 2024;2024051021;1;1;0;3;0;0
Douglas Costa 2024;2024051120;1;1;0;13;0;0
Douglas Marques das Flores;2024050623;1;1;0;11;0;0
Doval 1978;2024051219;1;1;0;11;0;0
Duilio 1985;2024050919;1;1;0;8;0;0
Dyorgines jose Padovani;2024050623;1;1;0;5;0;0
Eber Aquino;2024050623;1;1;0;9;0;0
Edina Alves Batista;2024050617;1;1;0;1;0;0
Edina Alves Batista;2024050623;1;1;0;19;0;0
Edinho 1989;2024050919;1;1;0;19;0;0
Edinho 1989;2024051018;1;1;0;10;0;0
Edmilson 1963;2024051114;1;1;0;11;0;0
Edmundo 2004;2024050609;1;1;0;31;0;0
Edson Borracha 1966;2024050914;1;1;1;5;0;0
Eduardo Guinle;2024051112;1;1;1;65;0;0
Elenco de jogadores em 2024;2024050718;1;1;0;56;0;0
Elenco por em Ano;2024050718;1;1;0;10;0;0
Emerson Sheik 2011;2024050911;1;1;1;29;0;0
Emerson de Almeida Ferreira;2024050623;1;1;0;0;0;0
Emerson de Almeida Ferreira;2024050713;1;1;0;10;0;0
Engenheiro Araripe;2024051021;1;1;0;35;0;0
Engenhao - Flamengo;2024051219;1;1;0;12;0;0
Escurinho 1964;2024051104;1;1;0;0;0;0
Especiais Adversarios;2024050600;1;1;0;47;0;0
Especiais Adversarios;2024050609;1;1;0;23;0;0
Especiais Adversarios;2024050802;1;1;0;13;0;0
Especiais Adversarios;2024050815;1;1;0;31;0;0
Especiais Adversarios;2024050821;1;1;0;19;0;0
Especiais Adversarios;2024050900;1;1;0;17;0;0
Especiais Adversarios;2024050901;1;1;0;3;0;0
Especiais Adversarios;2024050915;1;1;0;2;0;0
Especiais Adversarios;2024050917;1;1;0;41;0;0
Especiais Adversarios;2024050920;1;1;0;3;0;0
Especiais Adversarios;2024051001;1;1;0;6;0;0
Especiais Adversarios;2024051008;1;1;0;14;0;0
Especiais Adversarios;2024051009;1;1;0;2;0;0
Especiais Adversarios;2024051010;1;1;0;2;0;0
Especiais Adversarios;2024051016;1;1;0;2;0;0
Especiais Adversarios;2024051017;1;1;0;30;0;0
Especiais Adversarios;2024051022;1;1;0;29;0;0
Especiais Adversarios;2024051023;1;1;0;16;0;0
Especiais Adversarios;2024051117;1;1;0;20;0;0
Especiais Adversarios;2024051118;1;1;0;3;0;0
Especiais Adversarios;2024051120;1;1;0;15;0;0
Especiais Adversarios;2024051200;1;1;0;11;0;0
Especiais Adversarios;2024051209;1;1;0;6;0;0
Especiais Adversarios;2024051211;1;1;0;10;0;0
Especiais Adversarios;2024051222;1;1;0;4;0;0
Especiais Brasileirao;2024050802;1;1;0;2;0;0
Especiais Brasileirao;2024050821;1;1;0;18;0;0
Especiais Brasileirao;2024051221;1;1;0;17;0;0
Especiais Campeonatos;2024050619;1;1;0;3;0;0
Especiais Campeonatos;2024050712;1;1;0;6;0;0
Especiais Campeonatos;2024050721;1;1;0;12;0;0
Especiais Campeonatos;2024050820;1;1;0;7;0;0
Especiais Campeonatos;2024050922;1;1;0;31;0;0
Especiais Campeonatos;2024051000;1;1;0;51;0;0
Especiais Campeonatos;2024051008;1;1;0;23;0;0
Especiais Campeonatos;2024051010;1;1;0;1;0;0
Especiais Campeonatos;2024051013;1;1;0;4;0;0
Especiais Campeonatos;2024051015;1;1;0;4;0;0
Especiais Campeonatos;2024051018;1;1;0;29;0;0
Especiais Campeonatos;2024051022;1;1;0;5;0;0
Especiais Campeonatos;2024051103;1;1;0;30;0;0
Especiais Campeonatos;2024051115;1;1;0;38;0;0
Especiais Campeonatos;2024051117;1;1;0;24;0;0
Especiais Campeonatos;2024051221;1;1;0;13;0;0
Especiais Estadios;2024050821;1;1;0;19;0;0
Especiais Estadios;2024051018;1;1;0;9;0;0
Especiais Estadios;2024051019;1;1;0;2;0;0
Especiais Estadios;2024051021;1;1;0;6;0;0
Especiais Estadios;2024051022;1;1;0;12;0;0
Especiais Estadios;2024051209;1;1;0;2;0;0
Especiais Gols e Penalties;2024050721;1;1;0;19;0;0
Especiais Gols e Penalties;2024050911;1;1;0;6;0;0
Especiais Gols e Penalties;2024051018;1;1;0;92;0;0
Especiais Gols e Penalties;2024051115;1;1;0;3;0;0
Especiais Historicos;2024050718;1;1;0;24;0;0
Especiais Historicos;2024050721;1;1;0;42;0;0
Especiais Historicos;2024050802;1;1;0;11;0;0
Especiais Historicos;2024050815;1;1;0;4;0;0
Especiais Historicos;2024050820;1;1;0;0;0;0
Especiais Historicos;2024050923;1;1;0;14;0;0
Especiais Historicos;2024051021;1;1;0;30;0;0
Especiais Historicos;2024051115;1;1;0;66;0;0
Especiais Historicos;2024051117;1;1;0;24;0;0
Especiais Historicos;2024051122;1;1;0;21;0;0
Especiais Historicos;2024051215;1;1;0;26;0;0
Especiais Jogadores;2024050602;1;1;0;1;0;0
Especiais Jogadores;2024050608;1;1;0;48;0;0
Especiais Jogadores;2024050615;1;1;0;26;0;0
Especiais Jogadores;2024050620;1;1;0;0;0;0
Especiais Jogadores;2024050701;1;1;0;2;0;0
Especiais Jogadores;2024050709;1;1;0;4;0;0
Especiais Jogadores;2024050711;1;1;0;33;0;0
Especiais Jogadores;2024050712;1;1;0;8;0;0
Especiais Jogadores;2024050713;1;1;0;10;0;0
Especiais Jogadores;2024050715;1;1;0;12;0;0
Especiais Jogadores;2024050717;1;1;0;9;0;0
Especiais Jogadores;2024050718;1;1;0;21;0;0
Especiais Jogadores;2024050719;1;1;0;2;0;0
Especiais Jogadores;2024050720;1;1;0;8;0;0
Especiais Jogadores;2024050721;1;1;0;58;0;0
Especiais Jogadores;2024050813;1;1;0;3;0;0
Especiais Jogadores;2024050816;1;1;0;1;0;0
Especiais Jogadores;2024050820;1;1;0;53;0;0
Especiais Jogadores;2024050821;1;1;0;49;0;0
Especiais Jogadores;2024050822;1;1;0;1;0;0
Especiais Jogadores;2024050901;1;1;0;1;0;0
Especiais Jogadores;2024050902;1;1;0;22;0;0
Especiais Jogadores;2024050905;1;1;0;2;0;0
Especiais Jogadores;2024050908;1;1;0;10;0;0
Especiais Jogadores;2024050909;1;1;0;30;0;0
Especiais Jogadores;2024050918;1;1;0;30;0;0
Especiais Jogadores;2024050922;1;1;0;15;0;0
Especiais Jogadores;2024051000;1;1;0;67;0;0
Especiais Jogadores;2024051006;1;1;0;7;0;0
Especiais Jogadores;2024051012;1;1;0;2;0;0
Especiais Jogadores;2024051013;1;1;0;51;0;0
Especiais Jogadores;2024051021;1;1;0;54;0;0
Especiais Jogadores;2024051023;1;1;0;0;0;0
Especiais Jogadores;2024051100;1;1;0;21;0;0
Especiais Jogadores;2024051102;1;1;0;2;0;0
Especiais Jogadores;2024051109;1;1;0;0;0;0
Especiais Jogadores;2024051111;1;1;0;308;0;0
Especiais Jogadores;2024051117;1;1;0;187;0;0
Especiais Jogadores;2024051118;1;1;0;7;0;0
Especiais Jogadores;2024051119;1;1;0;100;0;0
Especiais Jogadores;2024051120;1;1;0;110;0;0
Especiais Jogadores;2024051122;1;1;0;9;0;0
Especiais Jogadores;2024051214;1;1;0;8;0;0
Especiais Jogadores;2024051222;1;1;0;20;0;0
Especiais Jogos;2024050717;1;1;0;4;0;0
Especiais Jogos;2024050721;1;1;0;9;0;0
Especiais Jogos;2024050810;1;1;0;12;0;0
Especiais Jogos;2024050815;1;1;0;24;0;0
Especiais Jogos;2024050817;1;1;0;13;0;0
Especiais Jogos;2024050818;1;1;0;3;0;0
Especiais Jogos;2024050820;1;1;0;16;0;0
Especiais Jogos;2024050821;1;1;0;7;0;0
Especiais Jogos;2024050914;1;1;0;4;0;0
Especiais Jogos;2024051007;1;1;0;3;0;0
Especiais Jogos;2024051008;1;1;0;8;0;0
Especiais Jogos;2024051010;1;1;0;4;0;0
Especiais Jogos;2024051022;1;1;0;33;0;0
Especiais Jogos;2024051111;1;1;0;3;0;0
Especiais Jogos;2024051115;1;1;0;9;0;0
Especiais Jogos;2024051117;1;1;0;8;0;0
Especiais Jogos;2024051119;1;1;0;9;0;0
Especiais Jogos;2024051120;1;1;0;9;0;0
Especiais Jogos;2024051211;1;1;0;2;0;0
Especiais Jogos;2024051215;1;1;0;14;0;0
Especiais Jogos;2024051220;1;1;0;21;0;0
Especiais Placares;2024050822;1;1;0;6;0;0
Especiais Placares;2024050917;1;1;0;10;0;0
Especiais Placares;2024050920;1;1;0;2;0;0
Especiais Placares;2024051001;1;1;0;4;0;0
Especiais Placares;2024051022;1;1;0;22;0;0
Especiais Presidentes;2024051021;1;1;0;2;0;0
Especiais Sequencias;2024050915;1;1;0;9;0;0
Especiais Sequencias;2024050923;1;1;0;5;0;0
Especiais Sequencias;2024051000;1;1;0;5;0;0
Especiais Sequencias;2024051009;1;1;0;6;0;0
Especiais Tecnico;2024050622;1;1;0;12;0;0
Especiais Tecnico;2024050910;1;1;0;8;0;0
Especiais Tecnico;2024050914;1;1;0;6;0;0
Especiais Tecnico;2024050921;1;1;0;2;0;0
Especiais Tecnico;2024051000;1;1;0;43;0;0
Especiais Tecnico;2024051007;1;1;0;7;0;0
Especiais Tecnico;2024051008;1;1;0;28;0;0
Especiais Tecnico;2024051010;1;1;0;11;0;0
Especiais Tecnico;2024051011;1;1;0;31;0;0
Especiais Tecnico;2024051021;1;1;0;16;0;0
Especiais Tecnico;2024051209;1;1;0;7;0;0
Especiais Tecnicos Adversarios;2024050921;1;1;0;18;0;0
Especiais Arbitros;2024050900;1;1;0;9;0;0
Espinelli 1945;2024050808;1;1;1;0;0;0
Espinelli 1945;2024050917;1;1;1;2;0;0
Estatisticas Fluminense - Principal;2024050600;1;1;0;3;0;0
Estatisticas Fluminense - Principal;2024050601;1;1;0;4;0;0
Estatisticas Fluminense - Principal;2024050602;1;1;0;10;0;0
Estatisticas Fluminense - Principal;2024050603;1;1;1;0;0;0
Estatisticas Fluminense - Principal;2024050604;1;1;0;4;0;0
Estatisticas Fluminense - Principal;2024050606;1;1;0;6;0;0
Estatisticas Fluminense - Principal;2024050607;1;1;0;2;0;0
Estatisticas Fluminense - Principal;2024050608;1;1;0;3;0;0
Estatisticas Fluminense - Principal;2024050611;1;1;0;1;0;0
Estatisticas Fluminense - Principal;2024050614;1;1;0;1;0;0
Estatisticas Fluminense - Principal;2024050623;1;1;0;10;0;0
Estatisticas Fluminense - Principal;2024050703;1;1;0;19;0;0
Estatisticas Fluminense - Principal;2024050707;1;1;0;47;0;0
Estatisticas Fluminense - Principal;2024050709;1;1;0;2;0;0
Estatisticas Fluminense - Principal;2024050714;1;1;1;11;0;0
Estatisticas Fluminense - Principal;2024050716;1;1;0;2;0;0
Estatisticas Fluminense - Principal;2024050718;1;1;0;41;0;0
Estatisticas Fluminense - Principal;2024050720;1;1;0;3;0;0
Estatisticas Fluminense - Principal;2024050723;1;1;1;91;0;0
Estatisticas Fluminense - Principal;2024050801;1;1;0;14;0;0
Estatisticas Fluminense - Principal;2024050802;1;1;0;87;0;0
Estatisticas Fluminense - Principal;2024050805;1;1;1;0;0;0
Estatisticas Fluminense - Principal;2024050811;1;1;0;31;0;0
Estatisticas Fluminense - Principal;2024050822;1;1;0;9;0;0
Estatisticas Fluminense - Principal;2024050902;1;1;0;5;0;0
Estatisticas Fluminense - Principal;2024050906;1;1;0;6;0;0
Estatisticas Fluminense - Principal;2024051016;1;1;0;20;0;0
Estatisticas Fluminense - Principal;2024051100;1;1;0;15;0;0
Estatisticas Fluminense - Principal;2024051105;1;1;0;7;0;0
Estatisticas Fluminense - Principal;2024051109;1;1;0;6;0;0
Estatisticas Fluminense - Principal;2024051116;1;1;0;3;0;0
Estatisticas Fluminense - Principal;2024051122;1;1;0;26;0;0
Estatisticas Fluminense - Principal;2024051123;1;1;0;8;0;0
Estatisticas Fluminense - Principal;2024051202;1;1;0;21;0;0
Estatisticas Fluminense - Principal;2024051203;1;1;0;11;0;0
Estatisticas Fluminense - Principal;2024051209;1;1;1;6;0;0
Estatisticas Fluminense - Principal;2024051210;1;1;0;8;0;0
Estatisticas Fluminense - Principal;2024051213;1;1;1;35;0;0
Estatisticas Fluminense - Principal;2024051218;1;1;0;6;0;0
Estatisticas por Ano;2024050802;1;1;0;0;0;0
Estatisticas por Decada;2024051010;1;1;0;23;0;0
Estatisticas por Decada;2024051115;1;1;0;7;0;0
Estatisticas por Temporada;2024050923;1;1;0;4;0;0
Esteban Ostojich;2024050713;1;1;0;86;0;0
Estrela do Norte 0 X 2 Fluminense;2024050920;1;1;0;4;0;0
Estadio x Adversario;2024051019;1;1;0;5;0;0
Estadio x Adversario;2024051022;1;1;0;4;0;0
Estadio x Adversario;2024051209;1;1;0;10;0;0
Estadio x Adversario;2024051219;1;1;0;87;0;0
Estadio x Campeonato;2024051022;1;1;0;198;0;0
Estadios;2024050613;1;1;0;10;0;0
Estadios;2024050717;1;1;0;70;0;0
Estadios;2024050721;1;1;0;2;0;0
Estadios;2024050820;1;1;0;12;0;0
Estadios;2024050921;1;0;0;0;0;0
Estadios;2024051001;1;0;0;0;0;0
Estadios;2024051017;1;1;0;4;0;0
Estadios;2024051019;1;1;0;25;0;0
Estadios;2024051021;1;1;0;9;0;0
Estadios;2024051102;1;1;0;25;0;0
Estadios;2024051215;1;1;0;7;0;0
Estadios;2024051218;1;1;0;3;0;0
Estadios;2024051221;1;1;0;5;0;0
Eugen Dinger;2024050920;1;1;0;9;0;0
Evanilson - 15;2024051018;1;1;0;7;0;0
Evanilson 2020;2024051012;1;1;0;20;0;0
Evanilson 2020;2024051014;1;1;0;0;0;0
Evanilson 2020;2024051015;1;1;0;106;0;0
Evanilson 2020;2024051016;1;1;0;0;0;0
Evanilson 2020;2024051018;1;1;0;48;0;0
Evanilson 2020;2024051121;1;1;0;18;0;0
Evanilson 2020;2024051209;1;1;0;0;0;0
Evanilson 2020;2024051221;1;1;0;3;0;0
Everaldo 2019;2024051221;1;1;0;3;0;0
Everton 0 X 0 Fluminense;2024050900;1;1;0;18;0;0
Everton 0 X 0 Fluminense;2024051014;1;1;0;10;0;0
Evolucao de Pontos combinados;2024051022;1;1;0;99;0;0
Fabiano 1998;2024050913;1;1;0;14;0;0
Fabiano Eller 2005;2024050913;1;1;0;17;0;0
Facundo Tello;2024050713;1;1;0;12;0;0
Fale Conosco;2024050721;1;1;0;1;0;0
Fale Conosco;2024051011;1;1;0;10;0;0
Fale Conosco;2024051207;1;1;0;4;0;0
Fale Conosco;2024051215;1;1;0;1;0;0
Farquaharson 1919;2024050913;1;1;0;1;0;0
Fast 1 X 5 Fluminense;2024051220;1;1;0;101;0;0
Felipe Amorim 2016;2024051222;1;1;0;0;0;0
Felipe Andrade 2024;2024050712;1;1;0;10;0;0
Felipe Andrade 2024;2024051021;1;1;0;2;0;0
Felipe Fernandes de Lima;2024050713;1;1;0;17;0;0
Felipe Fernandes de Lima;2024051111;1;1;0;3;0;0
Felipe Gomes da Silva;2024051018;1;1;0;0;0;0
Felipe Gonzalez;2024050713;1;1;0;14;0;0
Felipe Melo 2024;2024050606;1;1;0;21;0;0
Felipe Melo 2024;2024050715;1;1;0;5;0;0
Felipe Melo 2024;2024050810;1;1;0;24;0;0
Felipe Melo 2024;2024050815;1;1;0;0;0;0
Felipe Melo 2024;2024050901;1;1;0;26;0;0
Felipe Melo 2024;2024050910;1;1;0;303;0;0
Felipe Melo 2024;2024050913;1;1;0;0;0;0
Felipe Melo 2024;2024050914;1;1;0;272;0;0
Felipe Melo 2024;2024050920;1;1;0;2;0;0
Felipe Melo 2024;2024050923;1;1;0;0;0;0
Felipe Melo 2024;2024051000;1;1;0;20;0;0
Felipe Melo 2024;2024051011;1;1;0;16;0;0
Felipe Melo 2024;2024051021;1;1;0;4;0;0
Felipe Melo 2024;2024051110;1;1;0;22;0;0
Felipe Melo 2024;2024051119;1;1;0;30;0;0
Felipe Melo 2024;2024051120;1;1;0;11;0;0
Felipe Melo 2024 - Gols por Ano;2024050911;1;1;0;4;0;0
Felipe Melo em 2023;2024050911;1;1;0;46;0;0
Felipe da Silva Goncalves Paludo;2024050713;1;1;0;28;0;0
Felippe Cardoso 2021;2024050914;1;1;0;32;0;0
Felippe Cardoso 2021;2024051221;1;1;0;7;0;0
Fernando Diniz - Brasileiro;2024051021;1;1;0;15;0;0
Fernando Diniz - Maracana;2024051021;1;1;0;36;0;0
Fernando Diniz em Classicos;2024051021;1;1;0;15;0;0
Fernando Henrique 2010;2024050919;1;1;0;0;0;0
Fernando Henrique 2010;2024051221;1;1;0;18;0;0
Fernando Henrique 2010 - Carioca 2002;2024051222;1;1;0;5;0;0
Fernando Henrique 2010 - Carioca 2005;2024051222;1;1;0;16;0;0
Fernando Rapallini;2024050713;1;1;0;9;0;0
Figueirense 0 X 0 Fluminense;2024050621;1;1;0;4;0;0
Figueirense 0 X 1 Fluminense;2024050619;1;1;0;2;0;0
Figueirense 0 X 1 Fluminense;2024050620;1;1;0;24;0;0
Figueirense 0 X 1 Fluminense;2024050716;1;1;0;10;0;0
Figueirense 0 X 1 Fluminense;2024050923;1;1;0;11;0;0
Figueirense 2 X 1 Fluminense;2024051122;1;1;0;5;0;0
Filhos de Iguassu 0 X 4 Fluminense;2024050915;1;1;0;404;0;0
Finais;2024051006;1;1;0;24;0;0
Flamengo 0 X 0 Fluminense;2024050609;1;1;0;15;0;0
Flamengo 0 X 0 Fluminense;2024050713;1;1;0;19;0;0
Flamengo 0 X 0 Fluminense;2024050902;1;1;0;0;0;0
Flamengo 0 X 0 Fluminense;2024050903;1;1;0;147;0;0
Flamengo 0 X 0 Fluminense;2024050919;1;1;0;3;0;0
Flamengo 0 X 0 Fluminense;2024051011;1;1;0;27;0;0
Flamengo 0 X 0 Fluminense;2024051120;1;1;0;3;0;0
Flamengo 0 X 0 Fluminense;2024051214;1;1;0;0;0;0
Flamengo 0 X 1 Fluminense;2024050609;1;1;0;8;0;0
Flamengo 0 X 1 Fluminense;2024050905;1;1;0;98;0;0
Flamengo 0 X 1 Fluminense;2024051211;1;1;0;5;0;0
Flamengo 0 X 2 Fluminense;2024051019;1;1;0;79;0;0
Flamengo 0 X 3 Fluminense;2024050905;1;1;0;60;0;0
Flamengo 0 X 3 Fluminense;2024051116;1;1;0;12;0;0
Flamengo 1 X 0 Fluminense;2024051123;1;1;0;377;0;0
Flamengo 1 X 0 Fluminense;2024051203;1;1;0;47;0;0
Flamengo 1 X 0 Fluminense;2024051208;1;1;0;77;0;0
Flamengo 1 X 1 Fluminense;2024050609;1;1;0;9;0;0
Flamengo 1 X 1 Fluminense;2024050903;1;1;0;141;0;0
Flamengo 1 X 1 Fluminense;2024050906;1;1;0;25;0;0
Flamengo 1 X 1 Fluminense;2024050909;1;1;0;2;0;0
Flamengo 1 X 1 Fluminense;2024051113;1;1;0;15;0;0
Flamengo 1 X 2 Fluminense;2024050915;1;1;0;15;0;0
