# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240115
# Data de termino: 20240121
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
/;20240121;128;111;68;6.3046875;0;0
/;20240118;87;71;34;7.528735632183908;0;0
/;20240120;83;67;32;5.819277108433735;0;0
/;20240119;68;51;15;5.382352941176471;0;0
/;20240117;58;47;14;4.706896551724138;0;0
/;20240116;52;45;9;5.115384615384615;0;0
/jogador;20240121;41;31;0;37.78048780487805;0;0
/mostra_jogador;20240121;39;29;0;53.05128205128205;0;0
/;20240115;38;30;8;6.7368421052631575;0;0
/adversario;20240121;31;28;2;52.54838709677419;0;0
/mostra_adversario;20240121;30;25;0;65.16666666666667;0;0
/jogador;20240118;28;22;0;40.82142857142857;0;0
/mostra_jogador;20240118;26;18;0;27.653846153846153;0;0
/jogador;20240120;25;21;0;43.28;0;0
/adversario;20240118;22;20;0;43.5;0;0
/estadio;20240121;22;21;0;18.5;0;0
/mostra_estadio;20240121;22;20;0;36.86363636363637;0;0
/especial;20240121;21;19;0;9.19047619047619;0;0
/mostra_adversario;20240118;21;17;0;68.57142857142857;0;0
/especial;20240119;20;17;1;6.35;0;0
/especial;20240120;20;14;0;4.9;0;0
/especial;20240118;19;16;0;5.7368421052631575;0;0
/mostra_jogador;20240120;19;17;0;62.526315789473685;0;0
/jogo;20240119;18;18;1;22.5;0;0
/jogo;20240120;18;14;1;17.22222222222222;0;0
/especial;20240115;17;11;0;6.529411764705882;0;0
/jogador;20240119;17;14;1;32.529411764705884;0;0
/jogo;20240118;17;16;0;51.94117647058823;0;0
/mostra_jogador;20240116;17;13;0;102.52941176470588;0;0
/especial;20240117;16;14;0;6.4375;0;0
/jogador;20240116;16;13;0;91;0;0
/campeonato;20240121;15;12;0;31.2;0;0
/jogo;20240121;15;12;1;48.13333333333333;0;0
/mostra_jogador;20240119;15;12;0;58.93333333333333;0;0
/adversario;20240116;14;12;0;142.64285714285714;0;0
/adversario;20240117;14;13;0;104.21428571428571;0;0
/camisa;20240121;14;14;4;13.857142857142858;0;0
/mostra_adversario;20240116;14;12;0;323.2142857142857;0;0
/mostra_adversario;20240119;14;8;0;23.214285714285715;0;0
/jogador;20240117;13;10;0;18.384615384615383;0;0
/geral;20240121;12;12;1;21.583333333333332;0;0
/mostra_adversario;20240117;12;11;0;125.58333333333333;0;0
/mostra_campeonato;20240117;12;10;0;24.666666666666668;0;0
