# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240722
# Data de termino: 20240728
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total;Taxa de eventos principais da sessao
Adversarios;20240724;14;14;1;18.142857142857142;0;0;0
Jogador;20240727;14;11;0;18.714285714285715;0;0;0
Bragantino 0 X 1 Fluminense;20240728;13;12;0;31.384615384615383;0;0;0
Campeonatos;20240725;13;10;0;10;0;0;0
Especiais Jogos;20240726;13;6;0;12;0;0;0
Fluminense 1 X 0 Palmeiras;20240725;13;11;0;47;0;0;0
Fluminense 2 X 3 ABC;20240725;13;11;10;26.615384615384617;0;0;0
Jogo;20240723;13;8;1;80.92307692307692;0;0;0
Adversarios;20240728;12;12;0;31.833333333333332;0;0;0
Fluminense x Palmeiras-SP;20240723;12;9;0;34;0;0;0
German Cano 2024;20240724;11;10;8;19;0;0;0
Jogo;20240728;11;10;0;103.72727272727273;0;0;0
Arbitros;20240722;11;10;2;18.363636363636363;0;0;0
Campeonatos;20240724;10;8;0;15.1;0;0;0
Campeonatos;20240723;9;7;0;27.666666666666668;0;0;0
Especiais Jogadores;20240724;9;9;0;21.333333333333332;0;0;0
Especiais Jogos;20240725;9;7;0;17.555555555555557;0;0;0
Fluminense x Bragantino-SP;20240727;9;7;0;22;0;0;0
Informacoes Gerais;20240724;9;8;0;17.666666666666668;0;0;0
Informacoes Gerais;20240728;9;8;0;28.11111111111111;0;0;0
Arbitros;20240723;9;7;0;13.222222222222221;0;0;0
Adversarios;20240723;8;8;0;21.625;0;0;0
Adversarios;20240727;8;6;0;19.75;0;0;0
Brasileiro 2024;20240724;8;5;0;113.125;0;0;0
Camisa;20240728;8;8;0;5.75;0;0;0
Curiosidades e Titulos;20240728;8;7;0;34.75;0;0;0
Especiais Historicos;20240725;8;7;0;17.25;0;0;0
Terceira 2023;20240728;8;6;0;9.75;0;0;0
Todas as camisas;20240728;8;7;0;9.75;0;0;0
Tecnico;20240725;8;7;0;9.5;0;0;0
Wilton Pereira Sampaio;20240723;8;6;0;14.5;0;0;0
Arbitros;20240724;8;8;1;7.5;0;0;0
Arbitros;20240726;8;7;0;17.75;0;0;0
Adversarios;20240726;7;6;0;33.42857142857143;0;0;0
Cuiaba 0 X 1 Fluminense;20240722;7;7;0;59.57142857142857;0;0;0
Especiais Jogadores;20240723;7;6;1;21.285714285714285;0;0;0
Fluminense 1 X 0 Palmeiras;20240724;7;6;0;22.285714285714285;0;0;0
Informacoes Gerais;20240722;7;5;0;26.857142857142858;0;0;0
Informacoes Gerais;20240725;7;6;0;27.571428571428573;0;0;0
Jogo;20240727;7;5;0;109.28571428571429;0;0;0
Kaua Elias 2024;20240728;7;6;0;27.428571428571427;0;0;0
Thiago Silva 2024;20240725;7;6;0;13.714285714285714;0;0;0
Todos os Jogos contra Palmeiras-SP;20240724;7;7;0;21;0;0;0
Tecnico;20240724;7;6;0;12.571428571428571;0;0;0
Wilton Pereira Sampaio;20240722;7;5;0;9.714285714285714;0;0;0
Wilton Pereira Sampaio;20240724;7;5;0;25.571428571428573;0;0;0
Campeonatos;20240728;6;6;0;44;0;0;0
Castilho 1965 - Gols sofridos por Campeonato;20240722;6;1;0;0;0;0;0
Especiais Adversarios;20240725;6;6;0;6;0;0;0
Especiais Jogos;20240728;6;5;0;21.333333333333332;0;0;0
Fluminense 2 X 0 LDU;20240728;6;3;2;16.666666666666668;0;0;0
Fluminense x Cuiaba-MT;20240722;6;6;0;47.666666666666664;0;0;0
Fluminense x Palmeiras-SP;20240722;6;6;0;73.83333333333333;0;0;0
Fluminense x Vasco-RJ;20240725;6;6;3;35.833333333333336;0;0;0
German Cano 2024;20240725;6;6;3;8.833333333333334;0;0;0
Kaua Elias 2024;20240722;6;6;0;21.333333333333332;0;0;0
Marcelo 2024;20240725;6;5;0;18;0;0;0
Paulo Henrique Ganso 2024;20240728;6;4;0;70.66666666666667;0;0;0
Serna 2024;20240725;6;6;0;5.166666666666667;0;0;0
Tec - Mano Menezes;20240724;6;5;0;24;0;0;0
Botafogo SP 1 X 1 Fluminense;20240727;5;4;4;33.4;0;0;0
Campeonatos;20240726;5;5;0;20.2;0;0;0
Cuiaba 0 X 1 Fluminense;20240728;5;5;0;2;0;0;0
Especiais Adversarios;20240726;5;3;0;9.8;0;0;0
Especiais Historicos;20240726;5;5;0;7.8;0;0;0
Fluminense 1 X 0 Palmeiras;20240726;5;4;0;10.2;0;0;0
Fluminense x Sao Caetano-SP;20240725;5;5;4;17;0;0;0
Fluminense x Vasco-RJ;20240727;5;4;2;31;0;0;0
Gum 2018;20240723;5;3;0;60.6;0;0;0
Jhon Arias 2024;20240724;5;5;0;32.6;0;0;0
Jhon Arias 2024;20240728;5;5;0;22.8;0;0;0
Jogo;20240724;5;5;0;72.6;0;0;0
Jogo;20240726;5;5;0;25.4;0;0;0
Nonato 2024;20240725;5;4;0;12;0;0;0
Ranking de Assistencias;20240725;5;5;0;287.4;0;0;0
Ranking de Camisas;20240724;5;5;5;20.6;0;0;0
Thiago Santos 2024;20240725;5;4;0;7.6;0;0;0
(not set);20240725;4;3;0;14;0;0;0
2008 x 2000;20240727;4;1;0;1.5;0;0;0
Andre 2024;20240728;4;3;0;11.75;0;0;0
Artilheiros Estrangeiros;20240725;4;3;0;19.5;0;0;0
Brasileiro;20240725;4;3;0;20;0;0;0
Brasileiro Serie B 1998;20240724;4;3;2;12.75;0;0;0
Campeonatos;20240727;4;4;1;6.5;0;0;0
Conca 2015;20240725;4;4;0;30.25;0;0;0
Criciuma 1 X 1 Fluminense;20240728;4;4;0;12.5;0;0;0
Cuiaba 0 X 1 Fluminense;20240723;4;3;0;236.25;0;0;0
Especiais Adversarios;20240728;4;4;0;29.25;0;0;0
Especiais Brasileirao;20240725;4;4;0;6.25;0;0;0
Especiais Historicos;20240722;4;3;0;15.5;0;0;0
Especiais Historicos;20240728;4;4;0;33;0;0;0
Especiais Jogos;20240722;4;3;0;3.25;0;0;0
Especiais Jogos;20240723;4;4;0;9.25;0;0;0
Estatisticas detalhadas por periodo;20240726;4;1;0;3.75;0;0;0
Fluminense 2 X 1 Palmeiras;20240724;4;3;0;1.75;0;0;0
Fluminense 2 X 1 Portuguesa;20240725;4;3;0;11;0;0;0
Fluminense 2 X 3 ABC;20240728;4;4;4;11;0;0;0
Fluminense x Botafogo-RJ;20240724;4;4;0;40.75;0;0;0
Fluminense x Botafogo-RJ;20240725;4;4;0;12.75;0;0;0
Fluminense x Bragantino-SP;20240726;4;3;0;11;0;0;0
Fluminense x Palmeiras-SP;20240728;4;4;0;16.25;0;0;0
Fabio 2024;20240725;4;4;0;14.5;0;0;0
Goleiros com mais jogos;20240728;4;4;0;19.25;0;0;0
Graficos;20240722;4;4;0;34.25;0;0;0
Informacoes Gerais;20240726;4;4;0;17;0;0;0
Jhon Arias 2024;20240723;4;3;0;8.5;0;0;0
Kayky Almeida 2024;20240725;4;4;0;19.75;0;0;0
Maiores Artilheiros;20240728;4;4;0;19.25;0;0;0
Mais jogos no elenco atual;20240724;4;4;0;33;0;0;0
Mais jogos no elenco atual;20240725;4;3;0;102;0;0;0
Mais jogos sem levar gol;20240725;4;4;0;31.25;0;0;0
Maracana;20240725;4;4;0;23.5;0;0;0
Marcas Historicas Atuais;20240728;4;2;0;4.75;0;0;0
Nonato 2024;20240722;4;4;0;59.75;0;0;0
Paulo Henrique Ganso 2024;20240725;4;4;0;14;0;0;0
Presenca Estrangeiros;20240722;4;4;0;7;0;0;0
Tec - Abel;20240724;4;3;0;30.75;0;0;0
Adversario x Estadio;20240725;3;3;0;21;0;0;0
America 3 X 0 Fluminense;20240722;3;1;0;0;0;0;0
Anderson Daronco;20240722;3;3;1;24.333333333333332;0;0;0
Ano 2024;20240725;3;2;0;176;0;0;0
Ano a ano;20240725;3;2;0;1.3333333333333333;0;0;0
Brasileiro 2024;20240723;3;1;1;148.33333333333334;0;0;0
Camisa;20240726;3;2;0;13.333333333333334;0;0;0
Camisa ano a ano;20240728;3;3;0;3;0;0;0
Campeonatos;20240722;3;3;0;37.666666666666664;0;0;0
Curiosidades e Titulos;20240725;3;3;0;30;0;0;0
Especiais Adversarios;20240722;3;3;0;19;0;0;0
Especiais Adversarios;20240724;3;3;0;2.6666666666666665;0;0;0
Especiais Campeonatos;20240722;3;2;0;19;0;0;0
Especiais Campeonatos;20240725;3;3;0;4.333333333333333;0;0;0
Especiais Campeonatos;20240726;3;3;0;15.666666666666666;0;0;0
Especiais Campeonatos;20240728;3;3;0;23;0;0;0
Especiais Jogos;20240724;3;3;0;2.6666666666666665;0;0;0
Especiais Jogos;20240727;3;3;0;9.333333333333334;0;0;0
Especiais Sequencias;20240725;3;3;0;48.333333333333336;0;0;0
Esquerdinha 2024;20240728;3;3;0;23;0;0;0
Estatisticas detalhadas por adversario;20240726;3;1;0;216;0;0;0
Estatisticas detalhadas por ano;20240727;3;3;0;12.333333333333334;0;0;0
Estadios;20240724;3;3;0;12.666666666666666;0;0;0
Fluminense 0 X 1 Sao Caetano;20240725;3;2;0;117.66666666666667;0;0;0
Fluminense 1 X 0 Palmeiras;20240728;3;3;0;5.666666666666667;0;0;0
Fluminense 1 X 1 Internacional;20240722;3;3;0;9.666666666666666;0;0;0
Fluminense 1 X 1 Palmeiras;20240724;3;3;1;8;0;0;0
Fluminense 2 X 0 Sampaio Correa;20240725;3;3;0;2;0;0;0
Fluminense 2 X 1 Flamengo;20240725;3;3;1;16;0;0;0
Fluminense 2 X 1 Palmeiras;20240723;3;3;0;9;0;0;0
Fluminense 2 X 2 Bragantino;20240727;3;3;0;9;0;0;0
Fluminense 2 X 3 ABC;20240723;3;2;2;7;0;0;0
Fluminense 2 X 3 ABC;20240727;3;3;3;15.666666666666666;0;0;0
Fluminense 3 X 2 Alianza Lima;20240725;3;3;0;5.666666666666667;0;0;0
Fluminense 4 X 0 Rio Cricket;20240723;3;1;0;3;0;0;0
Fluminense 8 X 0 Botafogo;20240727;3;1;0;0;0;0;0
Fluminense x Corinthians-SP;20240725;3;3;0;8;0;0;0
Fluminense x Gremio-RS;20240725;3;3;0;17;0;0;0
Fluminense x Internacional-RS;20240725;3;3;0;38;0;0;0
Fluminense x Junior Barranquilla-Colombia;20240723;3;2;1;19;0;0;0
Fluminense x Linhares-ES;20240722;3;2;2;0;0;0;0
Fluminense x Paris Saint Germain-Franca;20240725;3;3;3;14;0;0;0
Fluminense x Vitoria BA-BA;20240725;3;3;0;24.333333333333332;0;0;0
Fabio 2024;20240728;3;2;0;51.666666666666664;0;0;0
Gremio 4 X 2 Fluminense;20240726;3;2;0;6.666666666666667;0;0;0
Informacoes Gerais;20240723;3;3;0;13;0;0;0
Jogos em dd/mm;20240723;3;3;0;6;0;0;0
Kaua Elias 2024;20240725;3;3;0;12.333333333333334;0;0;0
Magno Alves 2016;20240723;3;3;0;11;0;0;0
Mais jogos no elenco atual;20240728;3;3;0;51;0;0;0
Mais jogos nos Seculos;20240728;3;1;0;26.333333333333332;0;0;0
Martinelli 2024;20240725;3;3;0;28;0;0;0
Matheus Martins 2022;20240722;3;1;0;59;0;0;0
Matheus Martins 2022;20240725;3;3;0;9;0;0;0
Nabi Abi Chedid;20240728;3;2;0;31.666666666666668;0;0;0
Palmeiras - Maracana;20240725;3;3;0;76.33333333333333;0;0;0
Palmeiras de 01/01/2001 ate 24/07/2024;20240724;3;1;0;9;0;0;0
Paulo Henrique Ganso 2024;20240722;3;3;0;23.666666666666668;0;0;0
Presenca Estrangeiros;20240725;3;3;0;25.333333333333332;0;0;0
Proximos Jogos;20240724;3;3;0;29;0;0;0
Publico;20240726;3;2;0;80.33333333333333;0;0;0
Ranking de Assistencias;20240728;3;2;0;33.666666666666664;0;0;0
Raphael Claus;20240722;3;2;0;16.333333333333332;0;0;0
Raphael Claus;20240724;3;2;0;3;0;0;0
Samuel Xavier 2024;20240725;3;3;0;12;0;0;0
Samuel Xavier 2024;20240728;3;3;1;39.333333333333336;0;0;0
Serna 2024;20240728;3;3;0;6.666666666666667;0;0;0
Sornoza 2018;20240725;3;3;0;5.333333333333333;0;0;0
Tec - Mano Menezes;20240725;3;3;0;19.333333333333332;0;0;0
Thiago Neves 2013;20240723;3;3;0;15.333333333333334;0;0;0
Thiago Silva 2024;20240728;3;3;0;43;0;0;0
Todos os Jogos contra Palmeiras-SP;20240725;3;3;0;247;0;0;0
Todos os Jogos do Nonato;20240725;3;1;0;5.333333333333333;0;0;0
Tecnico;20240722;3;3;0;5.333333333333333;0;0;0
Vasco 2 X 0 Fluminense;20240728;3;2;1;49.666666666666664;0;0;0
Yony Gonzales 2024;20240725;3;3;0;47;0;0;0
Arbitros;20240727;3;3;0;4.666666666666667;0;0;0
Ultimos Jogos;20240725;3;2;0;16.666666666666668;0;0;0
(not set);20240722;2;2;0;35;0;0;0
1 ª passagem de Abel;20240724;2;1;0;4.5;0;0;0
40 Maiores idolos;20240722;2;2;0;130.5;0;0;0
4º lugar;20240728;2;1;0;0;0;0;0
Adversario;20240722;2;2;0;56.5;0;0;0
Adversario x Campeonato;20240722;2;2;0;27;0;0;0
Adversario x Campeonato;20240725;2;2;0;45;0;0;0
Adversario x Campeonato;20240728;2;2;0;14;0;0;0
Adversarios em vantagem;20240722;2;2;0;20;0;0;0
Adversarios por tempo determinado;20240728;2;1;0;16;0;0;0
Anderson Daronco;20240725;2;2;0;12.5;0;0;0
Artilheiros contra Cuiaba;20240722;2;2;0;12;0;0;0
Artilheiros em 2024;20240725;2;2;0;34;0;0;0
Artilheiros na temporada 2024;20240728;2;1;0;4;0;0;0
Assistencias - Brasileiro;20240723;2;2;0;24.5;0;0;0
Assistencias do Conca;20240725;2;2;0;30.5;0;0;0
Assistencias do Jhon Arias;20240723;2;2;0;5;0;0;0
Assistencias do Jhon Arias;20240725;2;2;0;28.5;0;0;0
Assistencias do Michel Araujo;20240725;2;2;0;1.5;0;0;0
Assistencias do Sornoza;20240725;2;2;0;12;0;0;0
Assistencias do Yony Gonzales;20240725;2;2;0;6.5;0;0;0
Assistencias em Campeonato;20240723;2;2;0;2.5;0;0;0
Assistencias em Campeonato;20240728;2;1;0;2;0;0;0
Bangu 0 X 4 Fluminense;20240727;2;2;0;6.5;0;0;0
Boca Juniors 1 X 2 Fluminense;20240723;2;2;0;31;0;0;0
Botafogo 0 X 1 Fluminense;20240725;2;2;0;9;0;0;0
Botafogo 1 X 0 Fluminense;20240726;2;1;0;1.5;0;0;0
Bragantino - Brasileiro;20240728;2;2;0;67;0;0;0
Branca 2024 em 2024;20240726;2;1;0;170.5;0;0;0
Brasileiro;20240722;2;2;0;3.5;0;0;0
Brasileiro;20240723;2;2;0;20.5;0;0;0
Brasileiro;20240724;2;1;0;357;0;0;0
Brasileiro - 1º Turno 2024;20240724;2;1;0;27.5;0;0;0
Brasileiro 2023;20240724;2;1;0;168.5;0;0;0
Brasileiro 2024;20240722;2;2;0;406;0;0;0
Brasileiro 2024;20240725;2;2;0;17;0;0;0
Brasileiro 2024;20240727;2;2;0;84;0;0;0
Brasileiro Serie B 1998;20240726;2;2;2;5;0;0;0
Bruno 2014;20240728;2;2;0;0.5;0;0;0
Calegari 2024;20240724;2;2;0;7;0;0;0
Calegari 2024;20240725;2;2;0;9.5;0;0;0
Camisa;20240724;2;2;0;8;0;0;0
Camisa;20240727;2;2;0;200;0;0;0
Camisa ano a ano;20240726;2;2;0;7.5;0;0;0
Camisas em 2024;20240726;2;2;0;27.5;0;0;0
Camisas em Classicos;20240724;2;2;0;8;0;0;0
Camisas em Classicos;20240727;2;1;0;24;0;0;0
Camisas por ano;20240726;2;1;0;9;0;0;0
Campeonatos em 1995;20240722;2;1;0;2;0;0;0
Campeonatos por ano;20240722;2;1;0;3;0;0;0
Carioca 1994;20240722;2;2;1;7;0;0;0
Carioca 1995;20240722;2;1;0;20.5;0;0;0
Carlinhos 2014;20240723;2;2;0;13;0;0;0
Carlos Andre 1990;20240728;2;2;2;34.5;0;0;0
Conca 2015;20240723;2;2;0;13;0;0;0
Consulta Jogo em hh/mm;20240728;2;2;0;8;0;0;0
Contusoes em 2024;20240722;2;1;0;15.5;0;0;0
Contusoes por Ano;20240722;2;1;0;1;0;0;0
Corinthians 0 X 1 Fluminense;20240723;2;1;0;18;0;0;0
Criciuma 1 X 1 Fluminense;20240723;2;1;0;84.5;0;0;0
Cuiaba 0 X 1 Fluminense;20240725;2;2;0;8;0;0;0
Curiosidades e Titulos;20240724;2;2;0;65.5;0;0;0
Detalhamento dos gols - Falta;20240724;2;1;0;18.5;0;0;0
Diogo Barbosa 2024;20240725;2;2;0;5;0;0;0
Diogo Barbosa 2024;20240728;2;2;0;36.5;0;0;0
Distribuicao de Gols;20240723;2;1;0;17.5;0;0;0
Dinamo Moscou 0 X 1 Fluminense;20240728;2;2;1;7.5;0;0;0
Elias 2008;20240727;2;1;0;3.5;0;0;0
Especiais Adversarios;20240727;2;1;0;12.5;0;0;0
Especiais Brasileirao;20240728;2;2;0;23;0;0;0
Especiais Estadios;20240722;2;2;0;4;0;0;0
Especiais Estadios;20240725;2;2;0;6;0;0;0
Especiais Gols e Penalties;20240724;2;2;0;168.5;0;0;0
Especiais Historicos;20240723;2;2;0;29;0;0;0
Especiais Historicos;20240724;2;2;0;2.5;0;0;0
Especiais Jogadores;20240727;2;2;0;18.5;0;0;0
Especiais Presidentes;20240728;2;2;0;14;0;0;0
Especiais Tecnico;20240724;2;1;0;14;0;0;0
Especiais Tecnico;20240725;2;1;0;3.5;0;0;0
Especiais Tecnico;20240728;2;2;0;13.5;0;0;0
Especiais Arbitros;20240722;2;2;0;6.5;0;0;0
Estatisticas detalhadas por adversario;20240727;2;2;0;14.5;0;0;0
Estatisticas detalhadas por adversario;20240728;2;2;0;4;0;0;0
Estatisticas detalhadas por ano;20240726;2;1;0;28;0;0;0
Estatisticas detalhadas por periodo;20240727;2;2;0;3.5;0;0;0
Estatisticas detalhadas por tecnico;20240726;2;1;0;108.5;0;0;0
Estatisticas detalhadas por tecnico;20240727;2;2;0;5;0;0;0
Estadios;20240723;2;2;0;8;0;0;0
Estadios;20240727;2;2;0;4;0;0;0
Evolucao Palmeiras;20240722;2;2;0;192;0;0;0
Evolucao Vasco;20240722;2;2;0;40;0;0;0
Evolucao estatisticas detalhadas;20240726;2;1;0;654.5;0;0;0
Evolucao estatisticas detalhadas;20240727;2;2;0;31.5;0;0;0
Fale Conosco;20240722;2;2;0;171.5;0;0;0
Flamengo 0 X 1 Fluminense;20240723;2;2;1;18.5;0;0;0
Flamengo 0 X 2 Fluminense;20240725;2;2;0;13;0;0;0
Flamengo 1 X 1 Fluminense;20240728;2;1;0;178.5;0;0;0
Flamengo 1 X 2 Fluminense;20240723;2;2;0;19.5;0;0;0
Fluminense 0 X 0 Palmeiras;20240728;2;1;0;0;0;0;0
Fluminense 0 X 1 Bangu;20240726;2;1;0;1;0;0;0
Fluminense 0 X 1 Botafogo;20240722;2;1;0;3.5;0;0;0
Fluminense 0 X 1 Flamengo;20240722;2;2;0;8;0;0;0
Fluminense 0 X 1 Flamengo;20240725;2;2;0;1.5;0;0;0
Fluminense 0 X 1 Vitoria BA;20240725;2;2;0;2.5;0;0;0
Fluminense 1 X 0 Bayern de Munique;20240725;2;2;2;52;0;0;0
Fluminense 1 X 0 Botafogo;20240724;2;2;0;8.5;0;0;0
Fluminense 1 X 0 Cuiaba;20240725;2;2;0;8.5;0;0;0
Fluminense 1 X 0 Palmeiras;20240723;2;2;0;24;0;0;0
Fluminense 1 X 0 Sao Cristovao;20240725;2;1;0;0;0;0;0
Fluminense 1 X 0 Vasco;20240725;2;1;0;5;0;0;0
Fluminense 1 X 1 Corinthians;20240725;2;2;0;12;0;0;0
Fluminense 1 X 1 Coritiba;20240725;2;1;1;8;0;0;0
Fluminense 1 X 1 Internacional;20240725;2;2;0;4;0;0;0
Fluminense 1 X 1 Ipatinga;20240723;2;1;0;4.5;0;0;0
Fluminense 1 X 1 Ipatinga;20240724;2;2;0;14;0;0;0
Fluminense 1 X 1 Juventude;20240725;2;2;0;2.5;0;0;0
Fluminense 1 X 1 Juventude;20240726;2;1;0;0;0;0;0
Fluminense 1 X 1 Palmeiras;20240728;2;1;0;1.5;0;0;0
Fluminense 1 X 2 Atletico GO;20240725;2;2;0;1;0;0;0
Fluminense 1 X 2 Flamengo;20240728;2;1;0;13;0;0;0
Fluminense 1 X 2 Vasco;20240723;2;2;0;35;0;0;0
Fluminense 2 X 0 Botafogo;20240725;2;2;0;17;0;0;0
Fluminense 2 X 1 Botafogo;20240725;2;2;0;4.5;0;0;0
Fluminense 2 X 1 Flamengo;20240728;2;2;0;6;0;0;0
Fluminense 2 X 1 Vasco;20240725;2;2;0;5.5;0;0;0
Fluminense 2 X 2 Bragantino;20240725;2;2;0;11;0;0;0
Fluminense 2 X 2 Bragantino;20240728;2;2;0;4.5;0;0;0
Fluminense 2 X 2 Fortaleza;20240725;2;2;0;2.5;0;0;0
Fluminense 2 X 3 ABC;20240724;2;2;2;9.5;0;0;0
Fluminense 2 X 3 ABC;20240726;2;2;2;52.5;0;0;0
Fluminense 3 X 0 Goias;20240725;2;2;0;9;0;0;0
Fluminense 3 X 0 Ponte Preta;20240725;2;2;0;7;0;0;0
Fluminense 3 X 0 Santos;20240727;2;1;1;57;0;0;0
Fluminense 3 X 0 Volta Redonda;20240723;2;1;0;51.5;0;0;0
Fluminense 3 X 1 Sao Paulo;20240725;2;2;0;11;0;0;0
Fluminense 6 X 0 Botafogo;20240724;2;1;0;166.5;0;0;0
Fluminense 7 X 1 Paysandu Cricket;20240725;2;1;0;22.5;0;0;0
Fluminense 7 X 2 Botafogo;20240723;2;1;1;0;0;0;0
Fluminense X Vasco - Video;20240722;2;1;0;1.5;0;0;0
Fluminense x Al Ahly-Egito;20240726;2;2;0;27.5;0;0;0
Fluminense x Al Ahly-Egito;20240727;2;2;0;1;0;0;0
Fluminense x America MG-MG;20240725;2;1;0;0;0;0;0
Fluminense x America-RJ;20240725;2;2;0;4;0;0;0
Fluminense x Bahia-BA;20240725;2;2;0;190.5;0;0;0
Fluminense x Bangu-RJ;20240725;2;2;0;2;0;0;0
Fluminense x Botafogo-RJ;20240723;2;2;0;26.5;0;0;0
Fluminense x Cuiaba-MT;20240725;2;2;0;9.5;0;0;0
Fluminense x Fortaleza-CE;20240725;2;1;0;0;0;0;0
Fluminense x Internacional-RS;20240723;2;2;0;11;0;0;0
Fluminense x LDU-Equador;20240726;2;2;0;65;0;0;0
Fluminense x Palmeiras-SP;20240727;2;2;0;59.5;0;0;0
Fluminense x Paris Saint Germain-Franca;20240722;2;1;1;0;0;0;0
Fluminense x San Lorenzo-Argentina;20240728;2;2;2;5;0;0;0
Fluminense x Sao Cristovao-RJ;20240726;2;2;1;54.5;0;0;0
Fluminense x Sao Paulo-SP;20240725;2;2;0;29;0;0;0
Fluminense x Sao Raimundo-AM;20240722;2;2;2;2.5;0;0;0
Fluminense x Vasco-RJ;20240722;2;2;0;6;0;0;0
Fluminense x Vasco-RJ;20240724;2;2;0;46.5;0;0;0
Flavio 2003;20240722;2;1;0;0;0;0;0
Fortaleza 1 X 0 Fluminense;20240728;2;2;0;22.5;0;0;0
Fred 2022;20240723;2;2;0;536.5;0;0;0
Fabio 2024;20240726;2;2;0;49.5;0;0;0
German Cano 2024;20240723;2;2;1;27.5;0;0;0
German Cano 2024;20240728;2;2;2;39;0;0;0
Goias 1 X 2 Fluminense;20240725;2;1;0;0.5;0;0;0
Goleiros com mais jogos;20240724;2;2;0;28;0;0;0
Goleiros com mais jogos;20240725;2;2;0;129.5;0;0;0
Graficos;20240723;2;2;0;19.5;0;0;0
Gremio 0 X 0 Fluminense;20240726;2;1;0;6;0;0;0
Gremio 1 X 0 Fluminense;20240726;2;2;0;24;0;0;0
Gremio 1 X 0 Fluminense;20240728;2;2;0;8.5;0;0;0
Guga 2024;20240725;2;2;0;2;0;0;0
Gum 2018;20240722;2;2;0;34.5;0;0;0
Henrique Dourado 2018;20240727;2;2;0;0;0;0;0
Informacoes Gerais;20240727;2;2;0;13.5;0;0;0
Jhon Arias 2024;20240722;2;2;0;17.5;0;0;0
Jhon Arias 2024;20240726;2;2;0;40.5;0;0;0
Jogadores com mais jogos;20240722;2;2;0;9;0;0;0
Jogadores com mais jogos;20240725;2;2;0;19;0;0;0
Jogadores do(a) Colombia;20240725;2;1;0;32;0;0;0
Jogos em 24 / 07;20240723;2;2;0;193.5;0;0;0
Jogos em 31 / 07;20240722;2;0;0;0;0;0;0
Jogos em dd/mm;20240724;2;2;0;4.5;0;0;0
Jogos às 11:00;20240728;2;2;0;45.5;0;0;0
Jogos às 11:30;20240728;2;1;0;17.5;0;0;0
John Kennedy 2024;20240722;2;2;0;1;0;0;0
John Kennedy 2024;20240725;2;2;0;9;0;0;0
Jorge Luis Carius;20240723;2;1;1;0;0;0;0
Joao Pedro 2019;20240722;2;2;0;4;0;0;0
Juventude 6 X 0 Fluminense;20240724;2;2;2;74;0;0;0
Keno 2024;20240722;2;1;0;70.5;0;0;0
Keno 2024;20240725;2;2;0;14;0;0;0
Libertadores da America;20240725;2;1;0;0.5;0;0;0
Libertadores da America 2008;20240723;2;2;0;6.5;0;0;0
Lucumi 2024;20240725;2;2;0;12;0;0;0
Luiz Henrique 2022;20240725;2;2;0;27;0;0;0
Leo 1994;20240722;2;1;0;0;0;0;0
Maior Artilheiro contra Adversario;20240722;2;2;0;18;0;0;0
Maior Artilheiro contra Adversario;20240725;2;2;0;38.5;0;0;0
