# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20231113
# Data de termino: 20231119
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Estatisticas Fluminense - Principal;2023111420;9;8;4;5.777777777777778;0;0
Estatisticas Fluminense - Principal;2023111611;8;7;3;3.5;0;0
Estatisticas Fluminense - Principal;2023111714;7;6;3;4;0;0
Estatisticas Fluminense - Principal;2023111716;7;7;3;5.285714285714286;0;0
Estatisticas Fluminense - Principal;2023111912;7;7;2;2;0;0
Todos os Jogos apitados por Marcelo de Souza Pinto;2023111420;7;7;7;6.285714285714286;0;0
Estatisticas Fluminense - Principal;2023111511;6;6;2;17.666666666666668;0;0
Estatisticas Fluminense - Principal;2023111622;6;6;0;3.1666666666666665;0;0
Estatisticas Fluminense - Principal;2023111715;6;5;2;2.5;0;0
Estatisticas Fluminense - Principal;2023111914;6;5;1;3.3333333333333335;0;0
Jogador;2023111912;6;6;0;10.166666666666666;0;0
Consultas Especiais;2023111716;5;5;0;24.8;0;0
Estatisticas Fluminense - Principal;2023111313;5;5;2;2.2;0;0
Estatisticas Fluminense - Principal;2023111314;5;5;2;5.4;0;0
Estatisticas Fluminense - Principal;2023111319;5;4;0;2.2;0;0
Estatisticas Fluminense - Principal;2023111321;5;5;0;10.4;0;0
Estatisticas Fluminense - Principal;2023111421;5;2;0;4;0;0
Estatisticas Fluminense - Principal;2023111512;5;5;0;3.6;0;0
Estatisticas Fluminense - Principal;2023111517;5;5;1;1.8;0;0
Estatisticas Fluminense - Principal;2023111521;5;5;0;11.6;0;0
Estatisticas Fluminense - Principal;2023111618;5;5;0;6.8;0;0
Estatisticas Fluminense - Principal;2023111621;5;5;0;5.2;0;0
Estatisticas Fluminense - Principal;2023111711;5;4;2;3.6;0;0
