# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
#  
# Data de inicio: 20240722
# Data de termino: 20240728
Nº dia;Usuarios
0000;99
0001;87
0002;131
0003;141
0004;77
0005;79
0006;106

# Data de inicio: 20240722
# Data de termino: 20240728
Nº dia;Novos usuarios
0000;48
0001;48
0002;76
0003;82
0004;46
0005;44
0006;60

# Qual e a tendencia dos usuarios ativos?
# Data de inicio: 20240722
# Data de termino: 20240728
Nº dia;30 dias;7 dias;1 dia
0000;2218;643;99
0001;2208;569;87
0002;2152;611;131
0003;2183;639;141
0004;2176;638;77
0005;2135;615;79
0006;2160;550;106

#  
# Data de inicio: 20240722
# Data de termino: 20240728
Nome do publico-alvo;Usuarios
All Users;550

#  
# Data de inicio: 20240722
# Data de termino: 20240728
Nome do evento;Contagem de eventos
page_view;6599
user_engagement;5623
scroll;3337
form_submit;1648
session_start;1017
form_start;785
first_visit;404
click;241

#  
# Data de inicio: 20240722
# Data de termino: 20240728
Nº dia;Tempo medio de engajamento
0000;176.31313131313132
0001;263.2758620689655
0002;126.6030534351145
0003;269.5531914893617
0004;159.01298701298703
0005;101.44303797468355
0006;208.66037735849056

# Data de inicio: 20240722
# Data de termino: 20240728
Nº dia;Sessoes engajadas por usuario
0000;1.0404040404040404
0001;1.0574712643678161
0002;0.9465648854961832
0003;1.0921985815602837
0004;1
0005;0.9620253164556962
0006;1.009433962264151

# Data de inicio: 20240722
# Data de termino: 20240728
Nº dia;Tempo de engajamento medio por sessao
0000;114.83552631578948
0001;181.78571428571428
0002;98.7202380952381
0003;190.035
0004;115.50943396226415
0005;71.55357142857143
0006;138.2375

#  
# Data de inicio: 20240722
# Data de termino: 20240728
Nº dia;DAU / MAU;DAU / WAU;WAU / MAU
0000;0.044634806131650134;0.15396578538102643;0.28990081154192965
0001;0.03940217391304348;0.15289982425307558;0.25769927536231885
0002;0.06087360594795539;0.2144026186579378;0.28392193308550184
0003;0.06459001374255612;0.22065727699530516;0.2927164452588181
0004;0.035386029411764705;0.1206896551724138;0.2931985294117647
0005;0.03700234192037471;0.12845528455284552;0.28805620608899296
0006;0.049074074074074076;0.19272727272727272;0.25462962962962965
