# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20230925
# Data de termino: 20231002
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
/;20230927;103;92;50;6.233009708737864;0;0
/;20230928;103;87;28;5.912621359223301;0;0
/;20230926;82;62;26;5.378048780487805;0;0
/;20230925;62;49;19;10.225806451612904;0;0
/;20230929;61;51;16;5.442622950819672;0;0
/;20230930;61;51;17;4.311475409836065;0;0
/especial;20230928;42;31;0;6.928571428571429;0;0
/;20231001;39;32;15;7.512820512820513;0;0
/jogador;20230928;35;30;0;14.485714285714286;0;0
/mostra_jogador;20230928;32;24;0;25.53125;0;0
/jogador;20230926;31;21;0;51.38709677419355;0;0
/jogador;20230927;31;27;0;30.193548387096776;0;0
/mostra_jogador;20230926;29;18;0;60.6551724137931;0;0
/mostra_jogador;20230927;29;21;0;29.517241379310345;0;0
/adversario;20230926;28;24;0;31.642857142857142;0;0
/adversario;20230927;28;28;1;20.785714285714285;0;0
/mostra_adversario;20230926;27;22;0;34.851851851851855;0;0
/mostra_adversario;20230927;27;26;0;90.4074074074074;0;0
/jogo;20230926;26;21;0;24.153846153846153;0;0
/consulta_especial_jogador;20230928;24;20;0;22.083333333333332;0;0
/jogador;20230929;24;21;0;44.083333333333336;0;0
/mostra_jogador;20230929;24;20;0;58.333333333333336;0;0
/adversario;20230928;22;21;0;17.59090909090909;0;0
/jogo;20230927;21;17;0;34.095238095238095;0;0
/jogo;20230928;21;16;0;25.523809523809526;0;0
/jogador;20230925;20;18;0;90.9;0;0
/adversario;20230925;19;17;1;29.36842105263158;0;0
/adversario;20230929;19;19;0;44.8421052631579;0;0
/mostra_adversario;20230925;19;16;1;53.8421052631579;0;0
/mostra_adversario;20230929;19;18;0;73.63157894736842;0;0
/especial;20230927;18;16;0;5.944444444444445;0;0
/jogador;20230930;18;14;1;22.555555555555557;0;0
/mostra_arbitro;20230929;18;14;0;6.777777777777778;0;0
/adversario;20230930;17;16;0;11.117647058823529;0;0
/especial;20231001;17;12;0;8.823529411764707;0;0
/jogo;20230925;17;16;0;48.1764705882353;0;0
/mostra_adversario;20230928;17;17;0;59.11764705882353;0;0
/mostra_jogador;20230930;17;12;0;41.88235294117647;0;0
/mostra_jogo;20230927;17;13;0;87.6470588235294;0;0
/mostra_jogo;20230928;17;12;0;44.588235294117645;0;0
/mostra_rkg/;20230928;17;14;0;35.1764705882353;0;0
/arbitro;20230929;16;13;1;17.875;0;0
/especial;20230925;16;12;0;10.5625;0;0
/especial;20230929;16;14;1;6.75;0;0
/mostra_jogador;20230925;16;14;0;153.25;0;0
/link_jogo/8735;20230928;15;13;0;44.4;0;0
/mostra_adversario;20230930;15;13;0;20.733333333333334;0;0
/mostra_campeonato;20230928;15;10;0;38;0;0
/mostra_jogo;20230925;15;10;0;28.8;0;0
/mostra_jogo;20230926;15;9;0;38.2;0;0
/especial;20230926;14;10;0;5.214285714285714;0;0
/jogo;20230930;14;12;0;24.785714285714285;0;0
/campeonato;20230928;13;12;0;20.076923076923077;0;0
/especial;20230930;13;10;0;8.615384615384615;0;0
/geral;20230928;13;11;0;8.615384615384615;0;0
/link_jogador/2421;20230928;13;12;0;12.384615384615385;0;0
/jogo;20230929;12;9;0;47.416666666666664;0;0
/jogo;20231001;12;10;0;52.333333333333336;0;0
/campeonato;20230925;11;11;0;13.636363636363637;0;0
/campeonato;20230926;11;11;0;22.363636363636363;0;0
/mostra_adversario;20231001;11;9;0;82.0909090909091;0;0
/mostra_campeonato;20230926;11;9;0;39.54545454545455;0;0
/mostra_especial/;20230928;11;9;0;49.63636363636363;0;0
/mostra_jogo;20230930;11;8;0;24.181818181818183;0;0
/campeonato;20230927;10;10;0;11.9;0;0
/consulta_especial_jogador;20230929;10;8;0;10.2;0;0
/grafico;20230927;10;9;0;96.4;0;0
/mostra_ranking/900000000000;20230928;10;10;0;78;0;0
/adversario;20231001;9;9;0;32.111111111111114;0;0
/campeonato;20230929;9;9;0;79.55555555555556;0;0
/consulta_especial_campeonato;20230928;9;8;0;5.777777777777778;0;0
/link_jogador/2404;20230927;9;9;8;24.11111111111111;0;0
/mostra_campeonato;20230925;9;8;0;34.888888888888886;0;0
/consulta_especial_adversario;20230928;8;7;0;14.125;0;0
/consulta_ranking/900103000000;20230928;8;8;0;12.375;0;0
/jogador;20231001;8;8;0;15.875;0;0
/mostra_campeonato;20230929;8;7;0;105.75;0;0
/mostra_jogador;20231001;8;7;0;39.375;0;0
/mostra_jogo;20230929;8;5;0;35.25;0;0
/mostra_jogo;20231001;8;6;0;29.125;0;0
/camisa;20230925;7;6;0;10;0;0
/consulta_especial_adversario;20231001;7;6;0;5.571428571428571;0;0
/consulta_especial_jogador;20230927;7;6;0;24.428571428571427;0;0
/grafico;20230928;7;7;0;14.571428571428571;0;0
/link_adversario/115;20230929;7;7;0;24;0;0
/mostra_estadio;20230929;7;5;0;28.285714285714285;0;0
/mostra_temporada;20230930;7;6;0;22.285714285714285;0;0
/campeonato;20231001;6;6;0;32.5;0;0
/consulta_especial/100102000;20230928;6;6;0;15.166666666666666;0;0
/consulta_especial_gerais;20230930;6;4;0;18.166666666666668;0;0
/estadio;20230928;6;5;0;7.666666666666667;0;0
/geral;20230925;6;4;0;24.5;0;0
/grafico;20230930;6;4;1;7.333333333333333;0;0
/link_jogo/8735;20230929;6;6;0;77.66666666666667;0;0
/mostra_arbitro;20230930;6;4;0;12.666666666666666;0;0
/mostra_campeonato;20230927;6;6;0;45.666666666666664;0;0
/mostra_campeonato;20231001;6;6;0;45.666666666666664;0;0
/mostra_especial/;20230925;6;4;0;28.5;0;0
/mostra_especial/;20231001;6;5;0;27.833333333333332;0;0
/mostra_estadio;20230928;6;5;0;15.666666666666666;0;0
/mostra_ranking/902000000000;20230928;6;5;0;50.5;0;0
/mostra_todos;20230925;6;2;0;40.333333333333336;0;0
/numero_temporada/451000000;20230930;6;6;2;19.5;0;0
/tecnico;20230925;6;6;0;4.333333333333333;0;0
/arbitro;20230926;5;5;0;10.2;0;0
/arbitro;20230927;5;5;1;12.4;0;0
/camisa;20230929;5;5;0;5.2;0;0
/consulta_especial_adversario;20230926;5;3;0;64.4;0;0
/consulta_especial_campeonato;20230925;5;5;0;16.2;0;0
/consulta_especial_jogador;20230926;5;4;0;18.4;0;0
/consulta_especial_jogador;20230930;5;4;0;6.4;0;0
/consulta_especial_jogos;20230926;5;3;0;12;0;0
/consulta_especial_jogos;20230927;5;5;0;5;0;0
/consulta_jogo/654000000;20230927;5;4;0;11.4;0;0
/estadio;20230927;5;5;0;11.4;0;0
/estadio;20230929;5;5;0;8.4;0;0
/geral;20230927;5;5;0;15.4;0;0
/geral;20230930;5;5;0;10;0;0
/link_jogo/4990;20230925;5;5;5;26.6;0;0
/link_jogo/8736;20231001;5;5;0;20.8;0;0
/link_todos/115/100;20230927;5;3;0;2.6;0;0
/mostra_arbitro;20230927;5;4;0;8.4;0;0
/mostra_especial_jogo;20230927;5;4;0;59.4;0;0
/mostra_tecnico;20230926;5;5;0;31.4;0;0
/tecnico;20230926;5;5;0;51.4;0;0
/arbitro;20230928;4;4;0;8.5;0;0
