# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
#  
# Data de inicio: 20240311
# Data de termino: 20240317
Nº dia;Novos usuarios
0000;42
0001;34
0002;41
0003;52
0004;39
0005;51
0006;64

# Data de inicio: 20240311
# Data de termino: 20240317
Nº dia;Usuarios recorrentes
0000;30
0001;28
0002;29
0003;34
0004;34
0005;24
0006;27

#  
# Data de inicio: 20240311
# Data de termino: 20240317
Coorte;Dia 1;Dia 7
0;0.047619047619047616;0
1;0;0
2;0;0
3;0.019230769230769232;0
4;0;0
5;0;0
6;0;0

#  
# Data de inicio: 20240311
# Data de termino: 20240317
Coorte;Dia 1;Dia 7
0;43.5;0
1;0;0
2;0;0
3;0;0
4;0;0
5;0;0
6;0;0

#  
# Data de inicio: 20240205
# Data de termino: 20240317
Coorte;Usuarios
0000;1
0001;0.021602513747054203
0002;0.010466988727858293
0003;0.010686395396629675
0004;0.005847953216374269
0005;0.010247651579846286
0006;0.005649717514124294
0007;0.009263343625937363
0008;0.004943820224719101
0009;0.003657978966620942
0010;0.005719733079122974
0011;0.0048520135856380394
0012;0.0059850374064837905
0013;0.005629477993858751
0014;0.003668763102725367
0015;0.002696871628910464
0016;0.0034266133637921186
0017;0.0030450669914738123
0018;0.001913265306122449
0019;0.003457814661134163
0020;0.00436046511627907
0021;0.003003003003003003
0022;0.006944444444444444
0023;0.002421307506053269
0024;0.004201680672268907
0025;0.004807692307692308
0026;0.004032258064516129
0027;0.004424778761061947
0028;0.0065252854812398045
0029;0.0017421602787456446
0030;0.001890359168241966
0031;0.002145922746781116
0032;0.002398081534772182
0033;0.005405405405405406
0034;0.003246753246753247
0035;0.007194244604316547
0036;0.003861003861003861
0037;0
0038;0.004784688995215311
0039;0
0040;0
0041;0

#  
# Data de inicio: 20240205
# Data de termino: 20240317
Coorte;Tempo medio de engajamento
0000;82.62509074469392
0001;117.24603174603173
0002;80.26829268292683
0003;52.970833333333324
0004;82.05128205128206
0005;73.38157894736842
0006;71.70270270270271
0007;48.19444444444444
0008;29.914285714285715
0009;46
0010;95.71212121212122
0011;20.921875
0012;45.193548387096776
0013;38.85
0014;21.810344827586206
0015;42.82142857142857
0016;29.88888888888889
0017;23.173076923076923
0018;17.2
0019;25.708333333333332
0020;104.26086956521739
0021;59.36363636363637
0022;133.26984126984127
0023;77
0024;35.73684210526316
0025;172.55555555555554
0026;36.11764705882353
0027;77.3125
0028;107.46666666666667
0029;45.285714285714285
0030;0
0031;13.416666666666666
0032;25.181818181818183
0033;178
0034;108.33333333333333
0035;224.625
0036;87.57142857142857
0037;0
0038;40.6
0039;0
0040;0
0041;0

#  
# Data de inicio: 20231119
# Data de termino: 20240317
Coorte;LTV
0000;0
0001;0
0002;0
0003;0
0004;0
0005;0
0006;0
0007;0
0008;0
0009;0
0010;0
0011;0
0012;0
0013;0
0014;0
0015;0
0016;0
0017;0
0018;0
0019;0
0020;0
0021;0
0022;0
0023;0
0024;0
0025;0
0026;0
0027;0
0028;0
0029;0
0030;0
0031;0
0032;0
0033;0
0034;0
0035;0
0036;0
0037;0
0038;0
0039;0
0040;0
0041;0
0042;0
0043;0
0044;0
0045;0
0046;0
0047;0
0048;0
0049;0
0050;0
0051;0
0052;0
0053;0
0054;0
0055;0
0056;0
0057;0
0058;0
0059;0
0060;0
0061;0
0062;0
0063;0
0064;0
0065;0
0066;0
0067;0
0068;0
0069;0
0070;0
0071;0
0072;0
0073;0
0074;0
0075;0
0076;0
0077;0
0078;0
0079;0
0080;0
0081;0
0082;0
0083;0
0084;0
0085;0
0086;0
0087;0
0088;0
0089;0
0090;0
0091;0
0092;0
0093;0
0094;0
0095;0
0096;0
0097;0
0098;0
0099;0
0100;0
0101;0
0102;0
0103;0
0104;0
0105;0
0106;0
0107;0
0108;0
0109;0
0110;0
0111;0
0112;0
0113;0
0114;0
0115;0
0116;0
0117;0
0118;0
0119;0
