# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240610
# Data de termino: 20240616
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total;Taxa de eventos principais da sessao
Adversarios;2024061212;1;1;0;5;0;0;0
Adversarios;2024061213;1;1;0;9;0;0;0
Adversarios;2024061214;1;1;0;94;0;0;0
Adversarios;2024061215;1;1;0;28;0;0;0
Adversarios;2024061219;1;1;0;19;0;0;0
Adversarios;2024061221;1;1;0;36;0;0;0
Adversarios;2024061302;1;1;0;24;0;0;0
Adversarios;2024061306;1;1;0;1;0;0;0
Adversarios;2024061308;1;1;0;23;0;0;0
Adversarios;2024061311;1;1;0;6;0;0;0
Adversarios;2024061315;1;1;0;60;0;0;0
Adversarios;2024061322;1;1;0;12;0;0;0
Adversarios;2024061409;1;1;0;8;0;0;0
Adversarios;2024061410;1;1;0;12;0;0;0
Adversarios;2024061412;1;1;0;15;0;0;0
Adversarios;2024061413;1;1;0;15;0;0;0
Adversarios;2024061417;1;1;0;6;0;0;0
Adversarios;2024061419;1;1;0;17;0;0;0
Adversarios;2024061421;1;1;0;47;0;0;0
Adversarios;2024061512;1;1;0;22;0;0;0
Adversarios;2024061515;1;1;0;8;0;0;0
Adversarios;2024061601;1;1;0;6;0;0;0
Adversarios;2024061604;1;1;0;11;0;0;0
Adversarios;2024061618;1;1;0;29;0;0;0
Adversarios - Amarelo e Preto;2024061315;1;1;0;12;0;0;0
Adversarios - Azul e Preto e Branco;2024061310;1;1;0;14;0;0;0
Adversarios - bicolores;2024061315;1;1;0;3;0;0;0
Adversarios - tricolores;2024061310;1;1;0;3;0;0;0
Adversarios Alemanha;2024061310;1;1;0;7;0;0;0
Adversarios Alemanha;2024061311;1;1;0;4;0;0;0
Adversarios Bahia;2024061310;1;1;0;13;0;0;0
Adversarios Bahia;2024061311;1;1;0;9;0;0;0
Adversarios Internacionais;2024061310;1;1;0;2;0;0;0
Adversarios Internacionais;2024061316;1;1;0;3;0;0;0
Adversarios Rio Grande do Sul;2024061020;1;1;0;17;0;0;0
Adversarios Sao Paulo;2024061313;1;1;0;2;0;0;0
Adversarios da Alemanha;2024061316;1;1;0;2;0;0;0
Adversarios da Brasil;2024061313;1;1;0;10;0;0;0
Adversarios da Bulgaria;2024061310;1;1;0;5;0;0;0
Adversarios do mesmo pais em campeonato;2024061310;1;1;0;84;0;0;0
Adversarios do mesmo pais em campeonato;2024061314;1;1;0;20;0;0;0
Adversarios do(a) Bahia no(a) Brasileiro;2024061309;1;1;0;9;0;0;0
Adversarios do(a) Bahia no(a) Brasileiro;2024061311;1;1;0;23;0;0;0
Adversarios do(a) Ceara;2024061316;1;1;0;2;0;0;0
Adversarios do(a) Parana no(a) Brasileiro;2024061214;1;1;0;57;0;0;0
Adversarios do(a) Paraiba;2024061310;1;1;0;3;0;0;0
Adversarios em vantagem;2024061310;1;1;0;3;0;0;0
Adversarios em vantagem;2024061313;1;1;0;2;0;0;0
Adversarios por tempo determinado;2024061310;1;1;0;19;0;0;0
Adversarios por tempo determinado;2024061409;1;1;0;30;0;0;0
Afonsinho 1981;2024061309;1;1;0;138;0;0;0
Agnaldo 2002;2024061409;1;1;0;3;0;0;0
Alemao 1931;2024061612;1;1;0;2;0;0;0
Alessandro 2004;2024061115;1;1;0;2;0;0;0
Alex Dias 2007;2024061113;1;1;0;2;0;0;0
Alex Dias 2007;2024061115;1;1;0;0;0;0;0
Alex Terra 2007;2024061113;1;1;0;17;0;0;0
Alex Terra 2007;2024061114;1;1;0;0;0;0;0
Alexsander 2024;2024061109;1;1;0;16;0;0;0
Alexsander 2024;2024061114;1;1;0;63;0;0;0
Alexsander 2024;2024061411;1;1;0;4;0;0;0
Alianza Lima 1 X 1 Fluminense;2024061211;1;1;0;61;0;0;0
Altair 1970;2024061520;1;1;0;12;0;0;0
Amarelos do Felipe Melo - 2024;2024061600;1;1;0;13;0;0;0
Amarelos do Guga - 2024;2024061600;1;1;0;24;0;0;0
Amauri 1983;2024061120;1;1;1;46;0;0;0
Amaury 1935;2024061120;1;1;0;6;0;0;0
Americano - Maracana;2024061214;1;1;0;11;0;0;0
Americano 0 X 0 Fluminense;2024061509;1;1;0;16;0;0;0
Americano 0 X 3 Fluminense;2024061309;1;1;0;9;0;0;0
Americano 1 X 1 Fluminense;2024061423;1;1;0;13;0;0;0
Amistoso 1902;2024061021;1;1;0;6;0;0;0
Amistoso 1934;2024061410;1;1;0;24;0;0;0
Amistoso 1967;2024061404;1;1;0;24;0;0;0
Amistoso Interestadual 1968;2024061511;1;1;0;7;0;0;0
Amistoso Internacional 1950;2024061310;1;1;0;4;0;0;0
America - Brasileiro - Maracana;2024061214;1;1;0;3;0;0;0
America - Brasileiro - Maracana;2024061309;1;1;0;3;0;0;0
America - Caio Martins;2024061311;1;1;0;4;0;0;0
America - Maracana;2024061411;1;1;0;5;0;0;0
America 0 X 3 Fluminense;2024061611;1;1;0;152;0;0;0
America 2 X 4 Fluminense;2024061312;1;1;0;2;0;0;0
America MG - Anderson Daronco;2024061214;1;1;0;9;0;0;0
America MG 1 X 1 Fluminense;2024061519;1;1;0;17;0;0;0
America MG nos turnos;2024061413;1;1;0;92;0;0;0
America de 01/01/1952 ate 31/12/1962;2024061310;1;1;0;13;0;0;0
America-RJ x Bangu-RJ;2024061310;1;1;0;46;0;0;0
Americo Couto 1904;2024061016;1;1;0;0;0;0;0
Americo Couto 1904;2024061017;1;1;0;0;0;0;0
Americo Couto 1904;2024061021;1;1;0;12;0;0;0
Americo Couto 1904;2024061107;1;1;0;24;0;0;0
Americo Couto 1904;2024061123;1;1;0;57;0;0;0
Americo Couto 1904;2024061200;1;1;0;19;0;0;0
Anapolina 3 X 1 Fluminense;2024061214;1;1;1;4;0;0;0
Andarai;2024061112;1;1;0;1;0;0;0
Andarai;2024061115;1;1;0;0;0;0;0
Anderson 2008;2024061411;1;1;0;4;0;0;0
Anderson 2013;2024061114;1;1;0;35;0;0;0
Anderson 2013;2024061411;1;1;0;8;0;0;0
Anderson Daronco;2024061417;1;1;0;11;0;0;0
Anderson Daronco em 01/01/2000 - 31/12/2024;2024061411;1;1;0;12;0;0;0
Anderson Daronco em 2024;2024061411;1;1;0;4;0;0;0
Andre 2024;2024061111;1;1;0;4;0;0;0
Andre 2024;2024061300;1;1;0;40;0;0;0
Andre 2024;2024061616;1;1;0;6;0;0;0
Andre 2024;2024061618;1;1;0;26;0;0;0
Andre Luis 2011;2024061300;1;1;0;2;0;0;0
Andre Luis 2011;2024061301;1;1;0;3;0;0;0
Andre Miquimba 1997;2024061508;1;1;1;9;0;0;0
Andre Moritz 2007;2024061122;1;1;0;4;0;0;0
Andre Moritz 2007;2024061411;1;1;0;8;0;0;0
Aniversariantes do dia;2024061016;1;1;0;49;0;0;0
Aniversariantes do dia;2024061107;1;1;0;2;0;0;0
Aniversariantes do dia;2024061212;1;1;0;32;0;0;0
Aniversariantes do dia;2024061215;1;1;0;5;0;0;0
Aniversariantes do dia;2024061314;1;1;0;29;0;0;0
Aniversariantes do dia;2024061500;1;1;0;6;0;0;0
Aniversariantes em 10 / 06;2024061016;1;1;0;11;0;0;0
Aniversariantes em 11 / 5;2024061212;1;1;0;7;0;0;0
Aniversariantes em 12 / 06;2024061215;1;1;0;1;0;0;0
Aniversariantes em 12 / 6;2024061212;1;1;0;1;0;0;0
Aniversariantes em 13 / 06;2024061314;1;1;0;11;0;0;0
Aniversariantes em 15 / 06;2024061500;1;1;0;2;0;0;0
Aniversariantes em 5 / 11;2024061212;1;1;0;1;0;0;0
Ano 2024;2024061221;1;1;0;13;0;0;0
Ano 2024;2024061309;1;1;0;90;0;0;0
Ano a ano;2024061221;1;1;0;2;0;0;0
Ano a ano;2024061309;1;1;0;1;0;0;0
Antonio Carlos 2015;2024061114;1;1;0;11;0;0;0
Antonio Carlos 2015;2024061115;1;1;0;3;0;0;0
Antonio Carlos 2015;2024061411;1;1;0;1;0;0;0
Aproveitamento Tecnicos;2024061322;1;1;0;10;0;0;0
Aproveitamento Tecnicos;2024061423;1;1;0;75;0;0;0
Aproveitamento Tecnicos em classicos;2024061123;1;1;0;5;0;0;0
Aproveitamento Tecnicos em classicos;2024061220;1;1;0;2;0;0;0
Aproveitamento Tecnicos no;2024061322;1;1;0;44;0;0;0
Aproveitamento Tecnicos no;2024061420;1;1;0;61;0;0;0
Aproveitamento Tecnicos no Brasileiro;2024061423;1;1;0;42;0;0;0
Aproveitamento Arbitros;2024061410;1;1;0;2;0;0;0
Aproveitamento Arbitros;2024061411;1;1;0;12;0;0;0
Araujo 2012;2024061301;1;1;0;0;0;0;0
Araujo 2012;2024061309;1;1;0;39;0;0;0
Arena do Gremio;2024061020;1;1;0;7;0;0;0
Arena do Gremio;2024061420;1;1;0;9;0;0;0
Argemiro 1962;2024061423;1;1;0;15;0;0;0
Argentinos Juniors 1 X 0 Fluminense;2024061509;1;1;0;228;0;0;0
Arinelson 1999;2024061620;1;1;1;3;0;0;0
Arouca 2008;2024061310;1;1;0;39;0;0;0
Arouca 2008;2024061411;1;1;0;5;0;0;0
Artilharia com Tecnico;2024061415;1;1;0;0;0;0;0
Artilharia em passagem de Tecnico;2024061220;1;1;0;91;0;0;0
Artilheiros com Abel 1ª passagem;2024061220;1;1;0;8;0;0;0
Artilheiros com Abel 2ª passagem;2024061220;1;1;0;30;0;0;0
Artilheiros com Abel 4ª passagem;2024061220;1;1;0;10;0;0;0
Artilheiros com Adolpho Milman(Russo) 1ª passagem;2024061220;1;1;0;6;0;0;0
Artilheiros com Carlos Alberto Torres 1ª passagem;2024061220;1;1;0;3;0;0;0
Artilheiros com Cuca 1ª passagem;2024061220;1;1;0;3;0;0;0
Artilheiros com Cuca 2ª passagem;2024061220;1;1;0;4;0;0;0
Artilheiros com Dorival Junior 1ª passagem;2024061220;1;1;0;2;0;0;0
Artilheiros com Fernando Diniz 1ª passagem;2024061220;1;1;0;5;0;0;0
Artilheiros com Fernando Diniz 2ª passagem;2024061220;1;1;0;15;0;0;0
Artilheiros contra America MG;2024061109;1;1;0;5;0;0;0
Artilheiros contra Athletico PR;2024061109;1;1;0;4;0;0;0
Artilheiros contra Atletico MG;2024061109;1;1;0;9;0;0;0
Artilheiros contra Avai;2024061109;1;1;0;2;0;0;0
Artilheiros contra Bahia;2024061109;1;1;0;3;0;0;0
Artilheiros contra Boavista;2024061109;1;1;0;4;0;0;0
Artilheiros contra Botafogo;2024061100;1;1;0;28;0;0;0
Artilheiros contra Botafogo;2024061109;1;1;0;3;0;0;0
Artilheiros contra Botafogo PB;2024061109;1;1;0;3;0;0;0
Artilheiros contra Bragantino;2024061109;1;1;0;8;0;0;0
Artilheiros contra Campinense;2024061109;1;1;0;2;0;0;0
Artilheiros contra Chapecoense;2024061109;1;1;0;11;0;0;0
Artilheiros contra Corinthians;2024061109;1;1;0;8;0;0;0
Artilheiros contra Cruzeiro;2024061109;1;1;0;1;0;0;0
Artilheiros contra Figueirense;2024061109;1;1;0;2;0;0;0
Artilheiros contra Fortaleza;2024061109;1;1;0;2;0;0;0
Artilheiros contra Goias;2024061109;1;1;0;2;0;0;0
Artilheiros contra Gremio;2024061109;1;1;0;17;0;0;0
Artilheiros contra Internacional;2024061109;1;1;0;2;0;0;0
Artilheiros contra Palmeiras;2024061109;1;1;0;9;0;0;0
Artilheiros contra Santos;2024061109;1;1;0;2;0;0;0
Artilheiros contra Sport;2024061109;1;1;0;1;0;0;0
Artilheiros contra Vasco;2024061109;1;1;0;4;0;0;0
Artilheiros contra Vitoria BA;2024061109;1;1;0;6;0;0;0
Artilheiros dos Seculos;2024061510;1;1;0;4;0;0;0
Artilheiros em 1985;2024061220;1;1;0;6;0;0;0
Artilheiros em 2024;2024061521;1;1;0;18;0;0;0
Artilheiros em jogos oficiais;2024061216;1;1;0;0;0;0;0
Artilheiros em jogos oficiais;2024061220;1;1;0;0;0;0;0
Artilheiros em turnos;2024061413;1;1;0;20;0;0;0
Artilheiros no(a) Brasileiro;2024061513;1;1;0;5;0;0;0
Artilheiros no(a) Brasileiro;2024061515;1;1;0;0;0;0;0
Artilheiros no(a) Carioca;2024061510;1;1;0;11;0;0;0
Artilheiros no(a) Copa Sul Americana;2024061510;1;1;0;6;0;0;0
Artilheiros no(a) Engenhao;2024061118;1;1;0;28;0;0;0
Artilheiros no(a) Maracana;2024061316;1;1;0;7;0;0;0
Artilheiros no(a) Maracana;2024061510;1;1;0;25;0;0;0
Artilheiros por Adversario;2024061116;1;1;0;0;0;0;0
Artilheiros por Adversario;2024061119;1;1;0;47;0;0;0
Asprilla 2001;2024061411;1;1;0;3;0;0;0
Assis 1987;2024061003;1;1;0;6;0;0;0
Assis 1987;2024061013;1;1;0;63;0;0;0
Assis 1987;2024061310;1;1;0;39;0;0;0
Assis 1987;2024061312;1;1;0;0;0;0;0
Assistencias do Jair Francisco;2024061404;1;1;0;10;0;0;0
Assistencias do Lele;2024061620;1;1;0;35;0;0;0
Atanasio Girardot;2024061416;1;1;0;12;0;0;0
Ataque/Defesa no(a) Brasileiro;2024061414;1;1;0;35;0;0;0
Athletico PR 0 X 3 Fluminense;2024061109;1;1;0;13;0;0;0
Athletico PR 1 X 3 Fluminense;2024061100;1;1;0;21;0;0;0
Athletico PR 3 X 0 Fluminense;2024061020;1;1;0;0;0;0;0
Athletico PR 3 X 0 Fluminense;2024061022;1;1;0;0;0;0;0
Atletico GO - Amistoso Interestadual;2024061316;1;1;0;4;0;0;0
Atletico GO - Brasileiro;2024061314;1;1;0;10;0;0;0
Atletico GO - Fernando Diniz;2024061520;1;1;0;6;0;0;0
Atletico GO - Maracana;2024061316;1;1;0;21;0;0;0
Atletico GO 0 X 6 Fluminense;2024061512;1;1;0;28;0;0;0
Atletico GO 1 X 4 Fluminense;2024061313;1;1;0;0;0;0;0
Atletico GO 1 X 4 Fluminense;2024061314;1;1;0;294;0;0;0
Atletico GO 3 X 1 Fluminense;2024061418;1;1;0;2;0;0;0
Atletico GO 3 X 1 Fluminense;2024061419;1;1;0;1;0;0;0
Atletico GO 3 X 2 Fluminense;2024061313;1;1;0;3;0;0;0
Atletico GO 3 X 2 Fluminense;2024061314;1;1;0;23;0;0;0
Atletico MG 0 X 0 Fluminense;2024061512;1;1;0;842;0;0;0
Atletico MG 0 X 1 Fluminense;2024061511;1;1;0;86;0;0;0
Atletico MG 0 X 1 Fluminense;2024061512;1;1;0;0;0;0;0
Atletico MG 2 X 0 Fluminense;2024061512;1;1;0;0;0;0;0
Atletico MG 2 X 0 Fluminense;2024061516;1;1;0;0;0;0;0
Atletico MG 3 X 1 Fluminense;2024061516;1;1;0;765;0;0;0
Atletico MG 3 X 1 Fluminense;2024061517;1;1;0;0;0;0;0
Atuacao x Resultado - Anacleto Pietrobom;2024061601;1;1;0;3;0;0;0
Atuacao x Resultado - Anderson Daronco;2024061411;1;1;0;19;0;0;0
Atuacao x Resultado - Argemiro Felix de Lima;2024061601;1;1;0;5;0;0;0
Atuacao x Resultado - Raphael Claus;2024061411;1;1;0;119;0;0;0
Ayrton 1920;2024061320;1;1;0;34;0;0;0
Bahia 1 X 0 Fluminense;2024061509;1;1;0;27;0;0;0
Bahia 1 X 1 Fluminense;2024061116;1;1;0;230;0;0;0
Bahia 1 X 1 Fluminense;2024061211;1;1;0;35;0;0;0
Bahia 1 X 2 Fluminense;2024061621;1;1;0;5;0;0;0
Bahia 2 X 1 Fluminense;2024061214;1;1;0;2;0;0;0
Bahia 3 X 3 Fluminense;2024061011;1;1;1;34;0;0;0
Bahia 3 X 3 Fluminense;2024061315;1;1;0;7;0;0;0
Bahia 3 X 3 Fluminense;2024061316;1;1;1;39;0;0;0
Bahia 3 X 3 Fluminense;2024061401;1;1;0;11;0;0;0
Bangu 0 X 2 Fluminense;2024061623;1;1;0;21;0;0;0
Bangu 0 X 4 Fluminense;2024061107;1;1;0;24;0;0;0
Bangu 3 X 0 Fluminense;2024061309;1;1;0;0;0;0;0
Bangu 3 X 0 Fluminense;2024061316;1;1;0;0;0;0;0
Bangu 5 X 0 Fluminense;2024061622;1;1;0;86;0;0;0
Barcelona Guaiaquil 0 X 3 Fluminense;2024061508;1;1;0;1;0;0;0
Bartho 1916;2024061522;1;1;0;65;0;0;0
Batatais 1946;2024061109;1;1;0;16;0;0;0
Bioro 1944;2024061113;1;1;1;62;0;0;0
Biro Biro 2014;2024061318;1;1;0;32;0;0;0
Biro Biro 2014;2024061319;1;1;0;2;0;0;0
Bobadilla 2021;2024061411;1;1;0;11;0;0;0
Bobo 1992;2024061214;1;1;1;0;0;0;0
Bobo 1992;2024061215;1;1;0;0;0;0;0
Bonsucesso 0 X 1 Fluminense;2024061509;1;1;0;21;0;0;0
Bonsucesso 1 X 3 Fluminense;2024061611;1;1;0;14;0;0;0
Bonsucesso 1 X 7 Fluminense;2024061423;1;1;0;10;0;0;0
Botafogo - Brasileiro;2024061019;1;1;0;7;0;0;0
Botafogo - Brasileiro - Engenhao;2024061009;1;1;0;20;0;0;0
Botafogo - Brasileiro - Mandante;2024061315;1;1;0;37;0;0;0
Botafogo - Brasileiro 1988;2024061214;1;1;0;3;0;0;0
Botafogo - Brasileiro 2010;2024061214;1;1;0;4;0;0;0
Botafogo - Brasileiro 2010 - Engenhao;2024061309;1;1;0;5;0;0;0
Botafogo - Engenhao;2024061106;1;1;0;81;0;0;0
Botafogo - Engenhao;2024061116;1;1;0;0;0;0;0
Botafogo - Engenhao;2024061119;1;1;0;27;0;0;0
Botafogo - Marcelo 2024;2024061118;1;1;0;57;0;0;0
Botafogo 0 X 0 Fluminense;2024061213;1;1;0;24;0;0;0
Botafogo 0 X 0 Fluminense;2024061223;1;1;0;0;0;0;0
Botafogo 0 X 0 Fluminense;2024061407;1;0;0;0;0;0;0
Botafogo 0 X 0 Fluminense;2024061413;1;0;0;0;0;0;0
Botafogo 0 X 0 Fluminense;2024061517;1;0;0;0;0;0;0
Botafogo 0 X 1 Fluminense;2024061009;1;1;0;0;0;0;0
Botafogo 0 X 1 Fluminense;2024061010;1;1;0;3;0;0;0
Botafogo 0 X 1 Fluminense;2024061100;1;1;0;0;0;0;0
Botafogo 0 X 1 Fluminense;2024061101;1;1;0;0;0;0;0
Botafogo 0 X 1 Fluminense;2024061102;1;1;0;2;0;0;0
Botafogo 0 X 1 Fluminense;2024061110;1;1;0;0;0;0;0
Botafogo 0 X 1 Fluminense;2024061509;1;1;0;20;0;0;0
Botafogo 0 X 2 Fluminense;2024061519;1;1;0;32;0;0;0
Botafogo 0 X 6 Fluminense;2024061107;1;1;0;38;0;0;0
Botafogo 0 X 6 Fluminense;2024061312;1;1;0;20;0;0;0
Botafogo 1 X 0 Fluminense;2024061116;1;1;0;30;0;0;0
Botafogo 1 X 0 Fluminense;2024061122;1;1;0;19;0;0;0
Botafogo 1 X 0 Fluminense;2024061204;1;1;0;96;0;0;0
Botafogo 1 X 0 Fluminense;2024061206;1;1;0;43;0;0;0
Botafogo 1 X 0 Fluminense;2024061213;1;1;0;9;0;0;0
Botafogo 1 X 0 Fluminense;2024061409;1;1;0;25;0;0;0
Botafogo 1 X 0 Fluminense;2024061521;1;1;0;19;0;0;0
Botafogo 1 X 1 Fluminense;2024061100;1;1;0;23;0;0;0
Botafogo 1 X 2 Fluminense;2024061519;1;1;0;12;0;0;0
Botafogo 2 X 0 Fluminense;2024061114;1;1;1;0;0;0;0
Botafogo 3 X 1 Fluminense;2024061211;1;1;1;5;0;0;0
Botafogo 6 X 1 Fluminense;2024061312;1;1;0;3;0;0;0
Botafogo Macae 0 X 1 Fluminense;2024061117;1;1;0;83;0;0;0
Botafogo Macae 0 X 1 Fluminense;2024061118;1;1;0;0;0;0;0
Botafogo Macae 0 X 1 Fluminense;2024061212;1;0;0;0;0;0;0
Botafogo SP 1 X 1 Fluminense;2024061022;1;1;1;64;0;0;0
Botafogo SP 1 X 1 Fluminense;2024061023;1;1;1;30;0;0;0
Botafogo SP 1 X 1 Fluminense;2024061122;1;1;1;25;0;0;0
Botafogo SP 1 X 1 Fluminense;2024061213;1;1;1;47;0;0;0
Botafogo SP 1 X 1 Fluminense;2024061223;1;1;1;9;0;0;0
Botafogo SP 1 X 1 Fluminense;2024061409;1;1;1;7;0;0;0
Botafogo SP 1 X 1 Fluminense;2024061617;1;1;1;37;0;0;0
Botafogo de 01/01/2000 ate 31/12/2024;2024061409;1;1;0;49;0;0;0
Botafogo-RJ x Vasco-RJ;2024061409;1;1;0;96;0;0;0
Botafogo-RJ x Vasco-RJ;2024061410;1;1;0;0;0;0;0
Branco 1998;2024061319;1;1;0;12;0;0;0
Branco 1998;2024061320;1;1;0;3;0;0;0
Brasileiro;2024061120;1;1;0;0;0;0;0
Brasileiro;2024061320;1;1;0;4;0;0;0
Brasileiro - 1º Turno 2008;2024061220;1;1;0;17;0;0;0
Brasileiro - 1º Turno 2008;2024061523;1;1;0;28;0;0;0
Brasileiro - 1º Turno 2009;2024061523;1;1;0;24;0;0;0
Brasileiro - 1º Turno 2019;2024061523;1;1;0;23;0;0;0
Brasileiro - 1º Turno 2022;2024061413;1;1;0;30;0;0;0
Brasileiro - 1º Turno 2023;2024061413;1;1;0;79;0;0;0
Brasileiro - 1º Turno 2023;2024061414;1;1;0;5;0;0;0
Brasileiro - 2º Turno 2008;2024061220;1;1;0;2;0;0;0
Brasileiro 1973;2024061015;1;1;1;37;0;0;0
Brasileiro 1973;2024061017;1;1;0;13;0;0;0
Brasileiro 1973;2024061614;1;1;1;13;0;0;0
Brasileiro 1977;2024061122;1;1;0;51;0;0;0
Brasileiro 1977;2024061515;1;1;1;70;0;0;0
Brasileiro 1978;2024061211;1;1;1;61;0;0;0
Brasileiro 1985;2024061508;1;1;0;13;0;0;0
Brasileiro 1987;2024061003;1;1;0;6;0;0;0
Brasileiro 1993;2024061011;1;1;0;58;0;0;0
Brasileiro 2001;2024061522;1;1;1;13;0;0;0
Brasileiro 2008;2024061220;1;1;0;16;0;0;0
Brasileiro 2009;2024061016;1;1;0;8;0;0;0
Brasileiro 2009;2024061210;1;1;0;52;0;0;0
Brasileiro 2010;2024061523;1;1;0;37;0;0;0
Brasileiro 2011;2024061523;1;1;0;9;0;0;0
Brasileiro 2012;2024061523;1;1;0;20;0;0;0
Brasileiro 2012 - Atletico GO;2024061413;1;1;0;9;0;0;0
Brasileiro 2012 - Leandro Pedro Vuaden;2024061413;1;1;0;8;0;0;0
Brasileiro 2012 - Prudentao;2024061413;1;1;0;3;0;0;0
Brasileiro 2012 x Brasileiro 2010;2024061416;1;1;0;9;0;0;0
Brasileiro 2013;2024061209;1;1;0;14;0;0;0
Brasileiro 2013;2024061523;1;1;0;5;0;0;0
Brasileiro 2014;2024061523;1;1;0;9;0;0;0
Brasileiro 2015;2024061523;1;1;0;5;0;0;0
Brasileiro 2023 - America MG;2024061413;1;1;0;4;0;0;0
Brasileiro 2023 - Anderson Daronco;2024061413;1;1;0;3;0;0;0
Brasileiro 2023 - Maracana;2024061413;1;1;0;3;0;0;0
Brasileiro 2023 contra times do(a) Brasil;2024061310;1;1;0;8;0;0;0
Brasileiro 2023 x Brasileiro 2010;2024061416;1;1;0;4;0;0;0
Brasileiro 2023 x Brasileiro 2022;2024061414;1;1;0;3;0;0;0
Brasileiro 2023 x Brasileiro 2022;2024061416;1;1;0;36;0;0;0
Brasileiro 2023 x Brasileiro 2024;2024061416;1;1;0;5;0;0;0
Brasileiro 2024;2024061013;1;1;0;53;0;0;0
Brasileiro 2024;2024061205;1;1;0;54;0;0;0
Brasileiro 2024;2024061211;1;1;0;18;0;0;0
Brasileiro 2024;2024061212;1;1;0;10;0;0;0
Brasileiro 2024;2024061620;1;1;0;52;0;0;0
Brasileiro 2024 - Fabio 2024;2024061416;1;1;0;29;0;0;0
Brasileiro Serie B 1998;2024061109;1;1;0;23;0;0;0
Brasileiro Serie B 1998;2024061110;1;1;1;12;0;0;0
Brasileiro Serie B 1998;2024061313;1;1;1;9;0;0;0
Brasileiro Serie B 1998;2024061321;1;1;1;15;0;0;0
Brasileiro Serie B 1998;2024061522;1;1;1;67;0;0;0
Brasileiro Serie B 1998;2024061613;1;1;0;22;0;0;0
Brasileiro Serie C 1999;2024061620;1;1;0;12;0;0;0
Brasileiro em 01/01/2022 - 31/12/2024;2024061414;1;1;0;6;0;0;0
Brasileirao;2024061512;1;1;0;31;0;0;0
Brasileirao - Posicoes;2024061412;1;1;0;26;0;0;0
Brasileirao Rodada a Rodada;2024061109;1;1;0;1;0;0;0
Brasileirao Rodada a Rodada;2024061220;1;1;0;7;0;0;0
Brasileirao Rodada a Rodada;2024061413;1;1;0;18;0;0;0
Brasileirao pontos por ano;2024061115;1;1;0;5;0;0;0
Brasileirao pontos por ano;2024061220;1;1;0;5;0;0;0
Brasileirao pontos por ano;2024061413;1;1;0;11;0;0;0
Brasileirao por ano;2024061411;1;1;0;4;0;0;0
Brasileirao por ano;2024061620;1;1;0;3;0;0;0
Brasiliense 1 X 1 Fluminense;2024061612;1;1;0;0;0;0;0
Bruno 2006;2024061320;1;1;0;1;0;0;0
Bruno 2014;2024061320;1;1;0;29;0;0;0
Bruno 2014;2024061322;1;1;0;0;0;0;0
Bruno Mota Correa;2024061620;1;1;0;0;0;0;0
Buchan 1909;2024061313;1;1;0;0;0;0;0
C. Robinson 1907;2024061110;1;1;0;16;0;0;0
C. Robinson 1907;2024061321;1;1;0;0;0;0;0
CRB 2 X 2 Fluminense;2024061109;1;1;0;14;0;0;0
CSA 0 X 0 Fluminense;2024061101;1;1;0;0;0;0;0
Cabofriense 1 X 4 Fluminense;2024061508;1;1;0;2;0;0;0
Cabofriense 2 X 2 Fluminense;2024061214;1;1;0;2;0;0;0
Cabral 1932;2024061612;1;1;0;5;0;0;0
Caio 2002;2024061323;1;1;0;19;0;0;0
Caio 2002;2024061408;1;1;0;1;0;0;0
Caio Henrique 2019;2024061322;1;1;0;22;0;0;0
Caio Henrique 2019;2024061323;1;1;0;2;0;0;0
Caio Paulista 2023;2024061323;1;1;0;31;0;0;0
Caio Vinicius 2021;2024061408;1;1;0;26;0;0;0
Calegari 2023;2024061408;1;1;0;44;0;0;0
Calegari 2023;2024061409;1;1;0;0;0;0;0
Camisa;2024061013;1;1;0;3;0;0;0
Camisa;2024061017;1;1;0;0;0;0;0
Camisa;2024061122;1;1;0;3;0;0;0
Camisa;2024061208;1;1;0;1;0;0;0
Camisa;2024061301;1;1;0;18;0;0;0
Camisa ano a ano;2024061122;1;1;0;10;0;0;0
Camisas em 1902;2024061122;1;1;0;11;0;0;0
Campanha campeonato x historica em campeonato;2024061221;1;1;0;4;0;0;0
Campanha campeonato x historica em campeonato;2024061309;1;1;0;5;0;0;0
Campanha campeonato x historica em campeonato;2024061414;1;1;0;17;0;0;0
Campanha campeonato x historica em campeonato;2024061523;1;1;0;6;0;0;0
Campanha em 2024 x Campanhas historicas;2024061221;1;1;0;17;0;0;0
Campanha em 2024 x Campanhas historicas;2024061309;1;1;0;6;0;0;0
Campanha em 2024 x Campanhas historicas;2024061423;1;1;0;15;0;0;0
Campeonato por tempo determinado;2024061414;1;1;0;12;0;0;0
Campeonato x Adversario;2024061413;1;1;0;15;0;0;0
Campeonato x Estadio;2024061413;1;1;0;17;0;0;0
Campeonato x Jogador;2024061415;1;1;0;8;0;0;0
Campeonato x Arbitro;2024061413;1;1;0;14;0;0;0
Campeonatos;2024061001;1;1;0;24;0;0;0
Campeonatos;2024061002;1;1;0;2;0;0;0
Campeonatos;2024061003;1;1;0;5;0;0;0
Campeonatos;2024061011;1;1;0;30;0;0;0
