# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20230821
# Data de termino: 20230827
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Estatisticas Fluminense - Principal;2023082311;13;11;1;4.923076923076923;0;0
Estatisticas Fluminense - Principal;2023082611;13;13;6;1.9230769230769231;0;0
Estatisticas Fluminense - Principal;2023082511;12;12;6;18.333333333333332;0;0
Estatisticas Fluminense - Principal;2023082515;12;11;4;3.5;0;0
Estatisticas Fluminense - Principal;2023082422;11;11;7;5.909090909090909;0;0
Estatisticas Fluminense - Principal;2023082612;11;11;5;4.181818181818182;0;0
Estatisticas Fluminense - Principal;2023082620;11;11;6;3.909090909090909;0;0
Estatisticas Fluminense - Principal;2023082720;11;11;6;5.545454545454546;0;0
Arbitros;2023082611;11;10;0;15.090909090909092;0;0
Estatisticas Fluminense - Principal;2023082310;10;10;3;6.6;0;0
Estatisticas Fluminense - Principal;2023082315;10;10;6;3.6;0;0
Estatisticas Fluminense - Principal;2023082423;10;10;3;4.5;0;0
Estatisticas Fluminense - Principal;2023082516;10;10;2;1.9;0;0
Estatisticas Fluminense - Principal;2023082513;9;9;4;20.11111111111111;0;0
Arbitros;2023082612;9;8;0;19.77777777777778;0;0
Estatisticas Fluminense - Principal;2023082413;8;8;3;7.5;0;0
Estatisticas Fluminense - Principal;2023082501;8;8;0;3.5;0;0
Estatisticas Fluminense - Principal;2023082621;8;8;4;2.125;0;0
Estatisticas Fluminense - Principal;2023082721;8;8;1;3.5;0;0
Estatisticas Fluminense - Principal;2023082117;7;7;4;1.8571428571428572;0;0
Estatisticas Fluminense - Principal;2023082317;7;7;2;2.2857142857142856;0;0
Estatisticas Fluminense - Principal;2023082510;7;7;2;2.7142857142857144;0;0
Estatisticas Fluminense - Principal;2023082613;7;7;4;3.4285714285714284;0;0
Estatisticas Fluminense - Principal;2023082619;7;7;5;5;0;0
Estatisticas Fluminense - Principal;2023082700;7;7;2;3.142857142857143;0;0
Estatisticas Fluminense - Principal;2023082717;7;7;1;2.4285714285714284;0;0
Estatisticas Fluminense - Principal;2023082109;6;5;0;3.6666666666666665;0;0
Estatisticas Fluminense - Principal;2023082111;6;6;2;3.5;0;0
Estatisticas Fluminense - Principal;2023082322;6;6;4;4.833333333333333;0;0
Estatisticas Fluminense - Principal;2023082400;6;6;4;5.833333333333333;0;0
Estatisticas Fluminense - Principal;2023082421;6;6;3;3.1666666666666665;0;0
Estatisticas Fluminense - Principal;2023082509;6;6;3;11.333333333333334;0;0
Estatisticas Fluminense - Principal;2023082514;6;6;2;7.666666666666667;0;0
Estatisticas Fluminense - Principal;2023082610;6;6;3;3;0;0
Estatisticas Fluminense - Principal;2023082722;6;6;3;4.666666666666667;0;0
Jogador;2023082509;6;5;0;30;0;0
Jogador;2023082720;6;6;0;46.5;0;0
Jogador;2023082721;6;6;0;115;0;0
Adversarios;2023082516;5;4;0;13;0;0
Adversarios;2023082721;5;5;0;5.8;0;0
Consultas Especiais;2023082510;5;5;0;2.8;0;0
Consultas Especiais;2023082515;5;4;0;8.6;0;0
Estatisticas Fluminense - Principal;2023082100;5;5;0;5.6;0;0
Estatisticas Fluminense - Principal;2023082216;5;5;4;3.2;0;0
Estatisticas Fluminense - Principal;2023082218;5;5;1;3.4;0;0
Estatisticas Fluminense - Principal;2023082401;5;4;1;2.8;0;0
Estatisticas Fluminense - Principal;2023082411;5;5;3;13.8;0;0
Estatisticas Fluminense - Principal;2023082412;5;5;0;11;0;0
Estatisticas Fluminense - Principal;2023082415;5;4;2;4.8;0;0
Estatisticas Fluminense - Principal;2023082416;5;5;1;3.2;0;0
Estatisticas Fluminense - Principal;2023082420;5;5;3;8;0;0
Estatisticas Fluminense - Principal;2023082500;5;5;1;10.4;0;0
Estatisticas Fluminense - Principal;2023082507;5;5;2;7;0;0
Estatisticas Fluminense - Principal;2023082512;5;5;0;8.6;0;0
Estatisticas Fluminense - Principal;2023082517;5;5;0;96.4;0;0
Estatisticas Fluminense - Principal;2023082614;5;5;5;1;0;0
Estatisticas Fluminense - Principal;2023082616;5;5;4;3.4;0;0
Estatisticas Fluminense - Principal;2023082718;5;5;2;3.2;0;0
Jogador;2023082620;5;4;0;27.4;0;0
Adversarios;2023082501;4;4;0;11;0;0
Adversarios;2023082506;4;4;0;36.5;0;0
Adversarios;2023082511;4;4;0;8.5;0;0
Adversarios;2023082513;4;4;0;6.25;0;0
Adversarios;2023082610;4;4;0;22.75;0;0
Adversarios;2023082620;4;4;0;18;0;0
Adversarios;2023082621;4;4;0;36.5;0;0
Campeonatos;2023082513;4;4;0;12.5;0;0
Consultas Especiais;2023082103;4;3;0;3.75;0;0
Consultas Especiais;2023082516;4;4;0;3.75;0;0
Consultas Especiais;2023082517;4;4;0;30;0;0
Consultas Especiais;2023082620;4;4;0;3.25;0;0
Especiais Jogadores;2023082516;4;4;0;25.75;0;0
Estatisticas Fluminense - Principal;2023082112;4;4;2;6;0;0
Estatisticas Fluminense - Principal;2023082113;4;4;1;3.5;0;0
Estatisticas Fluminense - Principal;2023082116;4;4;3;2.75;0;0
Estatisticas Fluminense - Principal;2023082217;4;4;0;2.75;0;0
Estatisticas Fluminense - Principal;2023082300;4;4;3;2.75;0;0
Estatisticas Fluminense - Principal;2023082407;4;3;2;1.25;0;0
Estatisticas Fluminense - Principal;2023082409;4;4;0;2.5;0;0
Estatisticas Fluminense - Principal;2023082419;4;4;3;5;0;0
Estatisticas Fluminense - Principal;2023082502;4;4;1;4;0;0
Estatisticas Fluminense - Principal;2023082508;4;4;1;3.25;0;0
Estatisticas Fluminense - Principal;2023082522;4;4;0;4;0;0
Estatisticas Fluminense - Principal;2023082523;4;4;0;11.25;0;0
Estatisticas Fluminense - Principal;2023082617;4;4;0;17.75;0;0
