# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240429
# Data de termino: 20240505
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
/mostra_jogo;20240503;12;9;0;119.66666666666667;0;0
/mostra_jogo;20240505;12;10;0;103.75;0;0
/arbitro;20240503;11;10;0;6.909090909090909;0;0
/campeonato;20240503;11;9;0;16.727272727272727;0;0
/consulta_especial_jogador;20240429;11;7;0;52.81818181818182;0;0
/estadio;20240501;11;11;0;34.63636363636363;0;0
/jogador;20240505;11;11;2;39.63636363636363;0;0
/mostra_jogo;20240501;11;7;0;314.90909090909093;0;0
/mostra_rkg/;20240501;11;8;0;63.36363636363637;0;0
/consulta_especial_adversario;20240504;10;9;0;48.7;0;0
/link_jogo/3525;20240501;10;10;9;25.1;0;0
/link_jogo/8781;20240502;10;7;0;6.4;0;0
/mostra_arbitro;20240503;10;8;0;74.8;0;0
/mostra_estadio;20240502;10;7;0;30.9;0;0
/consulta_especial_jogador;20240502;9;8;0;46.888888888888886;0;0
/geral;20240501;9;8;0;16.555555555555557;0;0
/jogo;20240430;9;6;1;67.22222222222223;0;0
/jogo;20240505;9;9;0;42.77777777777778;0;0
/mostra_jogador;20240505;9;7;0;88;0;0
/mostra_jogo;20240430;9;7;0;403.3333333333333;0;0
/arbitro;20240430;8;8;1;9.125;0;0
/campeonato;20240504;8;8;0;8.5;0;0
/estadio;20240504;8;8;0;10.875;0;0
/geral;20240504;8;8;0;17;0;0
/link_jogador/339;20240502;8;8;6;32.125;0;0
/melhores_jogadores/482000000000;20240430;8;2;0;7.25;0;0
/mostra_campeonato;20240503;8;7;0;6.5;0;0
/adversario;20240505;7;7;0;38.714285714285715;0;0
/campeonato;20240429;7;6;0;15.285714285714286;0;0
/campeonato;20240501;7;7;0;11.428571428571429;0;0
/estadio;20240502;7;6;0;28;0;0
/geral;20240429;7;6;0;63.285714285714285;0;0
/link_jogador/2421;20240502;7;7;6;55.57142857142857;0;0
/link_jogo/3525;20240430;7;7;6;35.714285714285715;0;0
/link_jogo/8781;20240501;7;6;0;16.285714285714285;0;0
/link_todos/1209/300;20240504;7;6;2;28.857142857142858;0;0
/mostra_arbitro;20240430;7;7;0;43.285714285714285;0;0
/mostra_ranking/900000000000;20240503;7;3;0;60.57142857142857;0;0
/mostra_rkg/;20240429;7;6;0;56.714285714285715;0;0
/tecnico;20240430;7;5;0;6.857142857142857;0;0
/consulta_especial_tecnico;20240502;6;6;0;23.166666666666668;0;0
/estadio;20240503;6;6;0;16;0;0
/link_adversario/511;20240430;6;4;3;25.5;0;0
/link_jogo/3530;20240430;6;6;0;50.166666666666664;0;0
/link_jogo/8781;20240504;6;6;0;76;0;0
/link_passagem/118/160;20240430;6;2;0;6.333333333333333;0;0
/link_todos/80/100;20240503;6;4;0;41;0;0
/mostra_adversario;20240505;6;6;0;67.83333333333333;0;0
/mostra_arbitro;20240501;6;4;0;33.666666666666664;0;0
/mostra_arbitro;20240505;6;4;0;5.333333333333333;0;0
/mostra_estadio;20240504;6;6;0;23.166666666666668;0;0
/mostra_tecnico;20240430;6;4;0;10.5;0;0
/tecnico;20240504;6;4;0;6;0;0
/arbitro;20240501;5;4;0;38.2;0;0
/camisa;20240503;5;5;0;10.4;0;0
/consulta_especial_campeonato;20240429;5;5;0;29;0;0
/consulta_especial_gerais;20240502;5;4;0;53;0;0
/consulta_especial_jogador;20240505;5;4;0;22.2;0;0
/estadio;20240430;5;5;0;10.2;0;0
/geral;20240503;5;3;0;5.6;0;0
/grafico;20240503;5;4;0;13.4;0;0
/link_adversario/146;20240430;5;4;0;14.6;0;0
/link_adversario/370;20240505;5;2;2;8.4;0;0
/link_estadio/67;20240503;5;1;1;7.2;0;0
/link_jogador/1369;20240503;5;5;4;37.8;0;0
/link_jogo/8782;20240504;5;5;0;12.6;0;0
/mostra_campeonato;20240430;5;5;0;54.2;0;0
/mostra_campeonato;20240501;5;5;0;40.2;0;0
/mostra_campeonato;20240504;5;4;0;23;0;0
/mostra_estadio;20240430;5;5;0;59.8;0;0
/mostra_ranking/867000000000;20240502;5;5;0;28.8;0;0
/mostra_rkg/;20240430;5;4;0;82.2;0;0
/mostra_rkg/;20240502;5;3;0;82.2;0;0
/mostra_tecnico;20240501;5;3;0;24.6;0;0
/tecnico;20240501;5;5;0;14.4;0;0
/campeonato;20240430;4;4;0;8.25;0;0
/consulta_especial/100104000;20240504;4;3;0;24.75;0;0
/consulta_especial_adversario;20240502;4;3;0;21.75;0;0
/consulta_especial_estadio;20240430;4;3;0;3.5;0;0
/consulta_especial_estadio;20240502;4;3;0;8.5;0;0
/consulta_especial_estadio;20240504;4;4;1;4.25;0;0
/consulta_especial_tecnico;20240501;4;4;0;2.75;0;0
/consulta_especial_tecnico;20240504;4;4;0;11.5;0;0
/consulta_ranking/900103000000;20240429;4;3;0;57.25;0;0
/curiosidade;20240504;4;3;1;4;0;0
/estadio;20240505;4;3;0;16;0;0
/estadio_todos;20240429;4;4;0;19.5;0;0
/geolocalizacao;20240430;4;2;0;6.25;0;0
/goleiro_gols/462000000;20240502;4;3;0;8.5;0;0
/link_adversario/80;20240504;4;2;0;10;0;0
/link_arbitro/1209;20240504;4;4;0;14.75;0;0
/link_estadio/127;20240501;4;4;0;36.25;0;0
/link_estadio/127;20240504;4;4;0;53.5;0;0
/link_jogador/2415;20240501;4;4;0;8.75;0;0
/link_jogo/2934;20240501;4;4;3;50;0;0
/link_jogo/3039;20240503;4;3;3;54.75;0;0
/link_jogo/6285;20240429;4;4;0;26.5;0;0
/mostra_campeonato;20240429;4;2;0;18.5;0;0
/mostra_especial/;20240504;4;4;0;15;0;0
/mostra_estadio;20240505;4;4;0;34;0;0
/mostra_ranking/800805000000;20240502;4;4;0;14.75;0;0
/mostra_ranking/900000000000;20240504;4;4;0;73.75;0;0
/mostra_rkg/;20240504;4;4;0;20.25;0;0
/tecnico;20240429;4;4;0;68.25;0;0
/arbitro;20240505;3;3;0;15;0;0
/camisa;20240429;3;3;0;10;0;0
/camisa;20240501;3;3;0;4;0;0
/campeonato;20240502;3;3;0;6.333333333333333;0;0
/consulta_campeonato/103999000;20240429;3;3;0;9.666666666666666;0;0
/consulta_especial/100105000;20240504;3;3;0;7.333333333333333;0;0
/consulta_especial_adversario;20240501;3;2;0;7.333333333333333;0;0
/consulta_especial_adversario;20240503;3;3;0;8;0;0
/consulta_especial_gols;20240430;3;3;0;15.666666666666666;0;0
/consulta_especial_gols;20240504;3;3;0;9.666666666666666;0;0
/consulta_especial_jogos;20240501;3;3;0;5.333333333333333;0;0
/consulta_especial_jogos;20240503;3;3;0;3.3333333333333335;0;0
/consulta_especial_tecadv;20240504;3;2;0;41.333333333333336;0;0
/consulta_ranking/800103000000;20240429;3;3;0;6;0;0
/consulta_ranking/900126000000;20240501;3;3;0;7;0;0
/curiosidade;20240429;3;2;0;29;0;0
/curiosidade;20240502;3;3;0;24.666666666666668;0;0
/curiosidade;20240505;3;1;0;0;0;0
/defesa_penalti/889000000;20240502;3;2;0;10.666666666666666;0;0
/disputa_penalty;20240505;3;1;0;25.333333333333332;0;0
/estadio;20240429;3;3;1;20.666666666666668;0;0
/estadio_todos;20240501;3;2;0;3.3333333333333335;0;0
/geral;20240430;3;3;0;24.333333333333332;0;0
/grafico;20240429;3;3;0;25.666666666666668;0;0
/grafico;20240501;3;3;0;24.333333333333332;0;0
/grafico;20240504;3;3;0;56.666666666666664;0;0
/jogestcamp/;20240503;3;1;0;0;0;0
/link_adversario/325;20240429;3;3;3;76.66666666666667;0;0
/link_adversario/444;20240501;3;2;2;3.6666666666666665;0;0
/link_adversario/461;20240505;3;3;2;22.333333333333332;0;0
/link_adversario/80;20240503;3;2;0;52;0;0
/link_camisa/106;20240429;3;3;3;0;0;0
/link_campeonato/416;20240501;3;3;3;21.333333333333332;0;0
/link_estadio/127;20240430;3;3;0;74;0;0
/link_estadio/127;20240502;3;3;0;22.333333333333332;0;0
/link_gol/1019;20240501;3;1;0;4.666666666666667;0;0
/link_gol/2055;20240502;3;1;0;1;0;0
/link_jogador/2415;20240502;3;3;0;26;0;0
/link_jogador/2421;20240429;3;3;3;37.666666666666664;0;0
/link_jogador/2421;20240501;3;3;3;22.333333333333332;0;0
/link_jogador/2422;20240504;3;3;0;16;0;0
/link_jogo/3370;20240502;3;1;0;0;0;0
/link_jogo/3371;20240502;3;1;0;3;0;0
/link_jogo/3372;20240502;3;1;0;1.3333333333333333;0;0
/link_jogo/3530;20240501;3;3;0;64.66666666666667;0;0
/link_jogo/4808;20240502;3;1;0;0.6666666666666666;0;0
/link_jogo/4990;20240501;3;3;3;21.666666666666668;0;0
/link_jogo/8767;20240504;3;1;0;10;0;0
/link_mascote/166;20240505;3;2;2;6.666666666666667;0;0
/link_tecnicoadv/157;20240504;3;2;0;5.333333333333333;0;0
/link_todos/1209/300;20240505;3;1;0;22.333333333333332;0;0
/media_goleiro/270300000;20240502;3;2;0;19.666666666666668;0;0
/melhores_media_gols/650000000000;20240430;3;2;0;19.333333333333332;0;0
/mostra_campeonato;20240505;3;2;0;36.333333333333336;0;0
/mostra_especial/;20240502;3;2;0;24;0;0
/mostra_jogador_gols;20240505;3;2;0;5;0;0
/mostra_ranking/290000000;20240430;3;3;0;30.333333333333332;0;0
/mostra_ranking/290000000;20240503;3;3;0;100.66666666666667;0;0
/mostra_ranking/800800000000;20240502;3;3;0;154.66666666666666;0;0
/mostra_ranking/800800000000;20240504;3;3;0;21.666666666666668;0;0
/mostra_ranking/800801000000;20240501;3;3;0;20;0;0
/mostra_ranking/800805000000;20240504;3;3;0;26;0;0
/mostra_ranking/801000000000;20240501;3;3;0;82.33333333333333;0;0
/mostra_ranking/801000000000;20240502;3;3;0;85;0;0
/mostra_ranking/801000000000;20240504;3;3;1;3.6666666666666665;0;0
/mostra_ranking/903000000000;20240504;3;2;0;4.666666666666667;0;0
/mostra_rkg/;20240503;3;2;0;27.333333333333332;0;0
/mostra_rkg/;20240505;3;2;0;139;0;0
/mostra_tecnico;20240504;3;1;0;13;0;0
/ranking_aprtecadv/125000000;20240504;3;2;0;117.66666666666667;0;0
/tecnico;20240502;3;3;0;2.3333333333333335;0;0
/tecnico;20240503;3;3;0;5.333333333333333;0;0
/todas_camisas/400000000;20240503;3;3;0;44.333333333333336;0;0
/arbitro;20240429;2;2;0;5;0;0
/camisa;20240502;2;2;0;2.5;0;0
/camisa;20240504;2;2;0;2;0;0
/campeonato;20240505;2;2;0;38.5;0;0
/consolida_turno;20240504;2;2;0;28.5;0;0
/consulta_camisa/400001000;20240429;2;2;0;14;0;0
/consulta_camisa/400001000;20240501;2;2;0;9.5;0;0
/consulta_campeonato/103701000;20240429;2;2;0;32;0;0
/consulta_especial/100102000;20240502;2;1;0;27.5;0;0
/consulta_especial/100103999;20240504;2;2;0;8.5;0;0
/consulta_especial/102100000;20240502;2;2;0;27;0;0
/consulta_especial/102103000;20240502;2;1;0;15;0;0
/consulta_especial/102103900;20240503;2;1;0;5.5;0;0
/consulta_especial/103104000;20240429;2;2;0;18.5;0;0
/consulta_especial/105103000;20240429;2;2;0;7.5;0;0
/consulta_especial_adversario;20240429;2;2;0;27.5;0;0
/consulta_especial_adversario;20240505;2;2;0;35.5;0;0
/consulta_especial_arbitro;20240504;2;2;0;34;0;0
/consulta_especial_brasileiro;20240504;2;2;0;13;0;0
/consulta_especial_campeonato;20240501;2;2;0;3.5;0;0
/consulta_especial_campeonato;20240503;2;2;0;19;0;0
/consulta_especial_estadio;20240501;2;2;0;4;0;0
/consulta_especial_gerais;20240429;2;2;0;59;0;0
/consulta_especial_gerais;20240501;2;2;0;12.5;0;0
/consulta_especial_gerais;20240503;2;2;0;11;0;0
/consulta_especial_gols;20240501;2;2;0;5;0;0
/consulta_especial_jogos;20240429;2;2;0;31;0;0
/consulta_especial_jogos;20240502;2;2;0;21.5;0;0
/consulta_especial_resultados;20240429;2;1;0;6;0;0
/consulta_especial_tecnico;20240429;2;2;0;2.5;0;0
/consulta_especial_tecnico;20240430;2;2;0;13.5;0;0
/consulta_goleiro/508534000;20240502;2;1;0;2;0;0
/consulta_jogador/104999000;20240429;2;2;0;19;0;0
/consulta_jogador2;20240503;2;1;0;4.5;0;0
/consulta_jogo/659000000;20240502;2;2;0;35;0;0
/consulta_ranking/290103000000;20240429;2;2;0;16.5;0;0
/consulta_ranking/290206000000;20240430;2;2;0;8.5;0;0
/consulta_ranking/900100000000;20240504;2;2;0;3;0;0
/consulta_ranking/900103000000;20240501;2;2;0;21;0;0
/consulta_ranking/900106000000;20240505;2;2;0;11;0;0
/consulta_ranking/900107000000;20240430;2;1;0;13.5;0;0
/consulta_ranking/900126000000;20240505;2;2;0;35.5;0;0
/credito;20240429;2;2;0;17.5;0;0
/curiosidade;20240430;2;2;0;8;0;0
/curiosidade;20240503;2;2;0;10;0;0
/defesa_penalti/888000000;20240502;2;1;0;6;0;0
/disputa_penalty;20240504;2;1;0;5.5;0;0
/evolucao_adversario;20240503;2;2;0;143;0;0
/generico_campeonato/897104104000;20240429;2;2;0;4;0;0
/generico_campeonato/897104104000;20240502;2;1;0;8.5;0;0
/geral;20240502;2;2;0;13.5;0;0
/geral;20240505;2;2;0;88;0;0
/grafico;20240430;2;1;0;13;0;0
/grafico;20240502;2;2;0;16.5;0;0
/grafico_artilheiro/597;20240429;2;1;0;0;0;0
/grafico_assistencia/439;20240429;2;1;0;3;0;0
/grafico_campeonato/203;20240430;2;2;0;674.5;0;0
/link_adversario/325;20240501;2;2;2;99.5;0;0
/link_adversario/461;20240501;2;2;2;50.5;0;0
/link_adversario/461;20240504;2;1;1;1.5;0;0
/link_adversario/471;20240501;2;2;2;11.5;0;0
/link_adversario/511;20240502;2;2;2;27.5;0;0
/link_adversario/87;20240504;2;2;0;51.5;0;0
/link_arbitro/1303;20240504;2;2;0;36.5;0;0
/link_arbitro/1372;20240429;2;2;0;4;0;0
/link_arbitro/150;20240504;2;2;0;4;0;0
/link_camisa/115;20240503;2;2;0;2.5;0;0
/link_camisa/116;20240503;2;2;0;6.5;0;0
/link_camisa/117;20240503;2;2;0;87.5;0;0
/link_camisa/32;20240429;2;2;0;4.5;0;0
/link_camisa/48;20240429;2;2;0;4.5;0;0
/link_campeonato/291;20240502;2;2;1;11.5;0;0
/link_campeonato/445;20240503;2;2;2;15.5;0;0
/link_campeonato/807;20240504;2;2;0;15.5;0;0
/link_estadio/127;20240503;2;1;0;1.5;0;0
/link_estadio/208;20240429;2;1;0;3;0;0
/link_estadio/48;20240503;2;1;1;0.5;0;0
/link_estadio/94;20240502;2;1;0;0;0;0
/link_gol/1150;20240501;2;1;0;24.5;0;0
/link_gol/1230;20240503;2;1;0;1.5;0;0
/link_gol/2477;20240501;2;2;0;16;0;0
/link_gol/899;20240502;2;1;0;0;0;0
/link_gol/984;20240429;2;1;0;10.5;0;0
/link_jogador/1006;20240504;2;2;2;32;0;0
/link_jogador/1150;20240502;2;1;0;0;0;0
/link_jogador/1192;20240502;2;2;1;11;0;0
/link_jogador/1301;20240505;2;2;1;68;0;0
/link_jogador/1579;20240504;2;2;0;5;0;0
/link_jogador/2363;20240502;2;2;0;10;0;0
/link_jogador/2418;20240504;2;2;0;22;0;0
/link_jogador/2422;20240502;2;2;0;18;0;0
/link_jogador/2501;20240501;2;2;0;15.5;0;0
/link_jogador/2501;20240502;2;2;0;15;0;0
/link_jogador/2505;20240502;2;2;0;8.5;0;0
/link_jogador/334;20240429;2;1;0;24.5;0;0
/link_jogo/2651;20240503;2;2;0;12.5;0;0
/link_jogo/3039;20240502;2;2;1;71.5;0;0
/link_jogo/320;20240430;2;1;0;60.5;0;0
/link_jogo/3257;20240501;2;2;2;38.5;0;0
/link_jogo/3342;20240505;2;2;1;11.5;0;0
/link_jogo/3365;20240501;2;1;0;1;0;0
/link_jogo/3367;20240501;2;1;0;0.5;0;0
/link_jogo/3373;20240502;2;1;0;3;0;0
/link_jogo/3377;20240503;2;1;0;1;0;0
/link_jogo/3525;20240429;2;2;2;67.5;0;0
/link_jogo/3530;20240429;2;1;0;4.5;0;0
/link_jogo/3625;20240503;2;1;1;33;0;0
/link_jogo/3889;20240503;2;1;1;0;0;0
/link_jogo/4895;20240505;2;2;2;34.5;0;0
/link_jogo/4990;20240502;2;2;2;71.5;0;0
/link_jogo/4990;20240503;2;2;2;0;0;0
/link_jogo/5599;20240501;2;1;0;0;0;0
/link_jogo/6273;20240429;2;2;0;3.5;0;0
/link_jogo/6276;20240429;2;2;0;4;0;0
/link_jogo/6284;20240429;2;2;0;18.5;0;0
/link_jogo/6289;20240429;2;2;0;10.5;0;0
/link_jogo/6303;20240429;2;2;0;3.5;0;0
/link_jogo/6377;20240504;2;1;0;4;0;0
/link_jogo/6984;20240502;2;2;1;15;0;0
/link_jogo/6990;20240504;2;2;2;8.5;0;0
/link_jogo/7114;20240430;2;2;1;18.5;0;0
/link_jogo/7261;20240430;2;1;0;0;0;0
/link_jogo/8003;20240504;2;2;0;17.5;0;0
/link_jogo/8319;20240430;2;2;0;4;0;0
/link_jogo/849;20240505;2;1;0;0;0;0
/link_jogo/8694;20240430;2;2;1;1;0;0
/link_jogo/8700;20240502;2;1;0;0;0;0
/link_jogo/8702;20240430;2;2;0;17;0;0
/link_jogo/8742;20240503;2;2;0;18;0;0
/link_jogo/8751;20240504;2;2;0;4.5;0;0
/link_jogo/8776;20240501;2;2;0;7.5;0;0
/link_jogo/8780;20240429;2;2;0;9;0;0
/link_jogo/8780;20240504;2;2;0;5;0;0
/link_jogo/8782;20240505;2;2;0;4.5;0;0
/link_jogo/905;20240504;2;1;0;1;0;0
/link_passagem/118/146;20240502;2;2;0;33.5;0;0
/link_passagem/118/160;20240502;2;2;0;19.5;0;0
/link_tecnico/118;20240502;2;2;0;90.5;0;0
/link_tecnicoadv/3;20240504;2;2;0;48;0;0
/link_todos/1007/300;20240505;2;1;0;0;0;0
/link_todos/143/100;20240429;2;1;0;30;0;0
/link_todos/80/100;20240502;2;2;0;72;0;0
/link_todos/80/100;20240504;2;2;0;2;0;0
/link_todos/94/200;20240429;2;2;1;15;0;0
/link_todos/94/200;20240501;2;2;2;45;0;0
/link_todos/94/200;20240503;2;2;1;0;0;0
/link_video/8781;20240502;2;2;0;22;0;0
/lista_camp;20240429;2;2;0;117;0;0
/lista_camp;20240501;2;1;0;0;0;0
/marcas_historicas;20240502;2;2;0;18;0;0
/mostra_advmais;20240504;2;2;0;26.5;0;0
/mostra_arbapr;20240504;2;2;0;84.5;0;0
/mostra_arbitro;20240429;2;2;0;37;0;0
/mostra_camisa;20240501;2;2;0;15;0;0
/mostra_campeonato;20240502;2;2;0;49.5;0;0
/mostra_especial/;20240429;2;2;0;30;0;0
/mostra_especial_jogo;20240502;2;2;0;25.5;0;0
/mostra_especial_jogo;20240503;2;2;0;10.5;0;0
/mostra_especial_jogo;20240504;2;2;0;24.5;0;0
/mostra_estadio;20240429;2;2;0;56;0;0
/mostra_estadiomais;20240504;2;2;0;11.5;0;0
/mostra_finais;20240429;2;2;0;21;0;0
/mostra_frequencia/600000000;20240429;2;1;0;33;0;0
/mostra_goleiro2/509000000;20240502;2;1;0;1;0;0
/mostra_jogador12/;20240430;2;1;0;17;0;0
/mostra_jogador_gols;20240504;2;1;0;36.5;0;0
/mostra_ranking/290000000;20240501;2;1;0;8;0;0
/mostra_ranking/291210000;20240501;2;1;0;24;0;0
/mostra_ranking/800000000000;20240430;2;2;0;4.5;0;0
/mostra_ranking/800000000000;20240503;2;1;0;12.5;0;0
/mostra_ranking/800800000000;20240430;2;2;0;12;0;0
/mostra_ranking/800801000000;20240502;2;2;0;19.5;0;0
/mostra_ranking/800801000000;20240504;2;2;0;14;0;0
/mostra_ranking/803000000000;20240429;2;2;0;18.5;0;0
/mostra_ranking/803000000000;20240430;2;2;0;39.5;0;0
/mostra_ranking/803000000000;20240502;2;2;0;18.5;0;0
/mostra_ranking/812700000000;20240430;2;2;0;112.5;0;0
/mostra_ranking/812900000000;20240430;2;2;0;11.5;0;0
/mostra_ranking/813700000000;20240430;2;2;0;15.5;0;0
/mostra_ranking/814700000000;20240430;2;2;0;16.5;0;0
/mostra_ranking/867000000000;20240501;2;2;0;6;0;0
/mostra_ranking/867000000000;20240504;2;2;0;23.5;0;0
/mostra_ranking/900000000000;20240505;2;2;0;52.5;0;0
/mostra_ranking/900920000000;20240503;2;2;0;12;0;0
/mostra_ranking/903000000000;20240430;2;2;0;10;0;0
/mostra_ranking/905000000000;20240430;2;2;0;64.5;0;0
/mostra_substituidos/;20240430;2;1;0;34.5;0;0
/mostra_tecnico;20240429;2;2;0;52.5;0;0
/mostra_tecnico;20240502;2;2;0;4.5;0;0
/mostra_tecnico;20240503;2;2;0;52;0;0
/mostra_todos;20240501;2;1;0;37;0;0
/ranking_tecadv/114000000;20240504;2;1;0;17.5;0;0
/todas_camisas/400000000;20240429;2;2;0;220;0;0
/adversario_tecadv;20240504;1;1;0;2;0;0
/adversario_turno;20240502;1;1;0;54;0;0
/arbitro;20240502;1;1;0;4;0;0
/artilheiro_turno;20240504;1;1;0;19;0;0
/camisa;20240430;1;1;0;9;0;0
/camisa;20240505;1;1;0;7;0;0
/consulta_adversario;20240504;1;1;0;2;0;0
/consulta_camisa/400001000;20240503;1;1;0;4;0;0
/consulta_camisa/400104000;20240505;1;1;0;12;0;0
/consulta_camisa/400600000;20240504;1;1;0;19;0;0
/consulta_campeonato/103701000;20240501;1;1;0;5;0;0
/consulta_campeonato/103877000;20240429;1;1;0;3;0;0
/consulta_campeonato/103999000;20240501;1;1;0;21;0;0
/consulta_campeonato/103999000;20240502;1;1;0;4;0;0
/consulta_campeonato/103999000;20240503;1;1;0;20;0;0
/consulta_espadv/106100000;20240504;1;1;0;3;0;0
/consulta_espadv/203000000;20240504;1;1;0;5;0;0
/consulta_especial/100101000;20240504;1;1;0;21;0;0
/consulta_especial/100102000;20240429;1;1;0;22;0;0
/consulta_especial/100102000;20240504;1;1;0;66;0;0
/consulta_especial/100103000;20240430;1;1;0;2;0;0
/consulta_especial/100103000;20240502;1;1;0;17;0;0
/consulta_especial/100103000;20240504;1;1;0;1;0;0
/consulta_especial/100103102;20240502;1;1;0;18;0;0
/consulta_especial/100103999;20240429;1;1;0;30;0;0
/consulta_especial/100103999;20240501;1;1;0;24;0;0
/consulta_especial/100358000;20240503;1;1;0;7;0;0
/consulta_especial/100358000;20240504;1;1;0;3;0;0
/consulta_especial/100450000;20240504;1;1;0;20;0;0
/consulta_especial/100639000;20240504;1;1;0;44;0;0
/consulta_especial/100998000;20240502;1;1;0;7;0;0
/consulta_especial/100999000;20240501;1;1;0;9;0;0
/consulta_especial/100999000;20240502;1;1;0;5;0;0
/consulta_especial/100999000;20240504;1;1;0;2;0;0
/consulta_especial/102100000;20240504;1;1;0;23;0;0
/consulta_especial/102100000;20240505;1;1;0;19;0;0
/consulta_especial/102103000;20240501;1;1;0;0;0;0
/consulta_especial/102103800;20240429;1;1;0;8;0;0
/consulta_especial/102103900;20240501;1;1;0;1;0;0
/consulta_especial/104100000;20240504;1;1;0;20;0;0
/consulta_especial/104102000;20240501;1;1;0;0;0;0
/consulta_especial/104104000;20240503;1;1;0;48;0;0
/consulta_especial/105101000;20240504;1;1;0;1;0;0
/consulta_especial/105103000;20240501;1;1;0;5;0;0
/consulta_especial/105390000;20240504;1;1;0;17;0;0
/consulta_especial_adversario;20240430;1;1;0;16;0;0
/consulta_especial_arbitro;20240430;1;1;0;8;0;0
/consulta_especial_arbitro;20240501;1;1;0;0;0;0
/consulta_especial_arbitro;20240505;1;1;0;18;0;0
/consulta_especial_brasileiro;20240429;1;1;0;13;0;0
/consulta_especial_brasileiro;20240430;1;1;0;18;0;0
/consulta_especial_brasileiro;20240501;1;1;0;0;0;0
/consulta_especial_brasileiro;20240502;1;1;0;14;0;0
/consulta_especial_brasileiro;20240505;1;1;0;27;0;0
/consulta_especial_campeonato;20240502;1;1;0;3;0;0
/consulta_especial_campeonato;20240504;1;1;0;24;0;0
/consulta_especial_classico;20240501;1;1;0;0;0;0
/consulta_especial_classico;20240502;1;1;0;9;0;0
/consulta_especial_classico;20240503;1;1;0;35;0;0
/consulta_especial_eliminatorio;20240501;1;1;0;0;0;0
/consulta_especial_eliminatorio;20240502;1;1;0;9;0;0
/consulta_especial_eliminatorio;20240505;1;1;0;2;0;0
