# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240219
# Data de termino: 20240225
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
/link_mascote/686;20240223;307;304;302;16.41368078175896;0;0
/;20240222;84;71;39;21.55952380952381;0;0
/;20240223;82;62;24;48.90243902439025;0;0
/;20240221;66;51;22;48.696969696969695;0;0
/;20240219;58;44;19;14.517241379310345;0;0
/;20240225;57;47;18;18.473684210526315;0;0
/;20240220;51;40;18;22.098039215686274;0;0
/;20240224;50;38;7;23.42;0;0
/mostra_adversario;20240222;34;25;0;39.44117647058823;0;0
/mostra_arbitro;20240223;30;26;0;49.86666666666667;0;0
/arbitro;20240223;29;26;0;39.827586206896555;0;0
/jogador;20240222;26;19;0;99.8076923076923;0;0
/mostra_arbitro;20240224;24;16;0;9.041666666666666;0;0
/mostra_jogador;20240219;23;17;0;112;0;0
/adversario;20240221;21;17;1;19.142857142857142;0;0
/adversario;20240222;20;19;0;89.15;0;0
/adversario;20240223;20;14;0;76.4;0;0
/arbitro;20240224;20;17;0;16.95;0;0
/jogador;20240219;20;17;0;164.25;0;0
/jogador;20240225;20;15;0;61.25;0;0
/mostra_jogador;20240222;20;16;0;71.25;0;0
/mostra_adversario;20240220;19;12;0;68.63157894736842;0;0
/especial;20240225;18;15;0;7.833333333333333;0;0
/mostra_adversario;20240221;18;12;0;36.5;0;0
/jogo;20240221;17;13;1;62.35294117647059;0;0
/jogador;20240220;16;14;0;22.0625;0;0
/mostra_adversario;20240223;16;14;0;64.9375;0;0
/adversario;20240219;15;15;0;19.266666666666666;0;0
/especial;20240220;15;12;0;6.866666666666666;0;0
/mostra_adversario;20240225;15;14;1;38.53333333333333;0;0
/adversario;20240225;14;14;0;21.285714285714285;0;0
/mostra_adversario;20240219;14;13;0;92.42857142857143;0;0
/jogo;20240223;13;9;0;31;0;0
/mostra_jogador;20240225;13;9;0;142.07692307692307;0;0
/jogo;20240219;12;8;0;23.5;0;0
/jogo;20240220;12;10;1;33.833333333333336;0;0
/mostra_jogador;20240224;12;8;0;268;0;0
/adversario;20240220;11;10;0;87.0909090909091;0;0
/arbitro;20240221;11;9;0;221.1818181818182;0;0
/especial;20240223;11;8;1;8.181818181818182;0;0
/link_jogo/4990;20240222;11;8;7;8.454545454545455;0;0
/mostra_jogo;20240219;11;7;0;15.545454545454545;0;0
/campeonato;20240222;10;8;0;85.9;0;0
/especial;20240222;10;8;0;3.5;0;0
/jogador;20240223;10;7;0;46.2;0;0
/jogador;20240224;10;10;0;108.1;0;0
/jogo;20240222;10;10;0;180.4;0;0
/jogo;20240224;10;7;0;9.4;0;0
/mostra_adversario;20240224;10;9;0;77.6;0;0
/adversario;20240224;9;8;0;38.333333333333336;0;0
/camisa;20240221;9;9;0;11.88888888888889;0;0
/consulta_especial_jogador;20240225;9;9;1;17.11111111111111;0;0
/especial;20240221;9;9;0;8.444444444444445;0;0
/especial;20240224;9;9;0;83.33333333333333;0;0
/jogador;20240221;9;9;0;36;0;0
/link_adversario/686;20240222;9;9;7;20.333333333333332;0;0
/mostra_arbitro;20240221;9;9;0;36.22222222222222;0;0
/mostra_jogador;20240220;9;7;1;20.333333333333332;0;0
/mostra_jogador;20240221;9;7;0;70.66666666666667;0;0
/mostra_jogo;20240221;9;7;0;24;0;0
/arbitro;20240222;8;5;0;13.25;0;0
/campeonato;20240221;8;7;0;31.875;0;0
/campeonato;20240223;8;6;0;24.375;0;0
/consulta_especial_adversario;20240220;8;5;0;36.375;0;0
/especial;20240219;8;7;0;36.875;0;0
/geral;20240223;8;6;0;124.625;0;0
/link_mascote/686;20240224;8;4;4;17.625;0;0
/mostra_jogador;20240223;8;6;0;24.5;0;0
/mostra_jogo;20240223;8;6;0;24.5;0;0
/campeonato;20240220;7;7;0;27;0;0
