# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240708
# Data de termino: 20240714
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total;Taxa de eventos principais da sessao
/;20240711;82;63;28;21.20731707317073;0;0;0
/;20240708;60;43;17;21.883333333333333;0;0;0
/;20240712;59;38;15;16.694915254237287;0;0;0
/;20240710;56;39;11;37.482142857142854;0;0;0
/;20240709;48;40;15;16.270833333333332;0;0;0
/;20240714;37;30;16;23.135135135135137;0;0;0
/jogador;20240712;31;22;3;22.967741935483872;0;0;0
/mostra_jogador;20240712;29;14;0;20.448275862068964;0;0;0
/jogador;20240709;27;22;0;18.85185185185185;0;0;0
/mostra_jogador;20240709;27;18;0;35.18518518518518;0;0;0
/jogador;20240711;26;19;0;24.73076923076923;0;0;0
/mostra_jogador;20240711;25;15;0;33.56;0;0;0
/;20240713;24;19;7;28.791666666666668;0;0;0
/jogador;20240708;22;13;0;18.545454545454547;0;0;0
/jogador;20240713;17;14;1;82.88235294117646;0;0;0
/jogo;20240711;13;12;0;26.46153846153846;0;0;0
/mostra_adversario;20240711;13;10;0;34.61538461538461;0;0;0
/mostra_jogador;20240708;13;8;0;37.07692307692308;0;0;0
/mostra_jogo;20240711;13;11;0;30.46153846153846;0;0;0
/mostra_jogo;20240710;12;8;0;50.25;0;0;0
/jogador;20240710;11;11;1;46.27272727272727;0;0;0
/jogador;20240714;11;10;0;136.9090909090909;0;0;0
/jogo;20240713;11;9;0;120.0909090909091;0;0;0
/mostra_adversario;20240710;11;11;0;45.72727272727273;0;0;0
/mostra_jogador;20240710;11;9;0;62.27272727272727;0;0;0
/mostra_jogo;20240713;11;8;0;238.8181818181818;0;0;0
/consulta_especial_jogador;20240712;10;7;0;26.9;0;0;0
/jogo;20240708;10;10;1;75.4;0;0;0
/mostra_adversario;20240708;10;9;0;38.1;0;0;0
/mostra_jogador;20240713;10;7;0;88.1;0;0;0
/mostra_jogador;20240714;10;8;0;132.7;0;0;0
/mostra_jogo;20240708;10;8;0;57.5;0;0;0
/mostra_jogo;20240709;10;7;0;26.4;0;0;0
/adversario;20240708;9;9;0;12.333333333333334;0;0;0
/jogo;20240709;9;6;0;58.666666666666664;0;0;0
/jogo;20240710;9;6;0;73.22222222222223;0;0;0
/jogo;20240712;9;6;0;19.333333333333332;0;0;0
/mostra_campeonato;20240708;9;6;0;24;0;0;0
/campeonato;20240708;8;7;0;14.75;0;0;0
/campeonato;20240710;8;5;0;14.875;0;0;0
/mostra_arbitro;20240709;8;6;0;46.625;0;0;0
/adversario;20240711;7;6;0;19.857142857142858;0;0;0
/arbitro;20240709;7;7;0;11.714285714285714;0;0;0
/campeonato;20240711;7;7;0;5.714285714285714;0;0;0
/consulta_especial_sequencia;20240712;7;4;0;14.428571428571429;0;0;0
/mostra_jogador_gols;20240712;7;2;0;245.85714285714286;0;0;0
/mostra_jogo;20240712;7;4;0;32.857142857142854;0;0;0
/mostra_jogo;20240714;7;3;0;28.571428571428573;0;0;0
/mostra_rkg/;20240711;7;6;0;33.714285714285715;0;0;0
/adversario;20240712;6;3;0;3;0;0;0
/consulta_especial_jogador;20240714;6;4;0;18.166666666666668;0;0;0
/jogo;20240714;6;5;0;37.166666666666664;0;0;0
/link_gol/1027;20240713;6;1;0;1.1666666666666667;0;0;0
/mostra_adversario;20240714;6;5;0;93.83333333333333;0;0;0
/mostra_campeonato;20240710;6;3;0;48.833333333333336;0;0;0
/mostra_estadio;20240711;6;4;0;3.8333333333333335;0;0;0
/adversario;20240710;5;5;0;9.6;0;0;0
/adversario;20240714;5;5;0;58.2;0;0;0
/arbitro;20240710;5;5;0;16.8;0;0;0
/campeonato;20240709;5;5;0;18.4;0;0;0
/consulta_especial_jogador;20240710;5;5;0;73.6;0;0;0
/consulta_especial_sequencia;20240708;5;4;0;9.6;0;0;0
/consulta_jogador/268100000;20240712;5;2;0;104.2;0;0;0
/estadio;20240711;5;5;0;5.8;0;0;0
/geral;20240712;5;4;0;31;0;0;0
/link_gol/928;20240709;5;2;0;36.2;0;0;0
/link_jogador/2421;20240708;5;5;4;35;0;0;0
/link_jogo/4990;20240708;5;5;4;43;0;0;0
/mostra_adversario;20240709;5;5;0;44;0;0;0
/mostra_rkg/;20240712;5;4;0;36.2;0;0;0
/mostra_tecnico;20240712;5;2;0;107.8;0;0;0
/tecnico;20240712;5;2;0;108.6;0;0;0
/camisa;20240710;4;4;0;5.75;0;0;0
/camisa;20240711;4;4;0;5.25;0;0;0
/consulta_especial_adversario;20240710;4;3;0;22.75;0;0;0
/consulta_especial_adversario;20240711;4;4;0;22.75;0;0;0
/consulta_especial_brasileiro;20240711;4;3;0;70.75;0;0;0
/consulta_especial_campeonato;20240711;4;4;0;9;0;0;0
/consulta_especial_jogador;20240711;4;3;0;27.5;0;0;0
/consulta_especial_sequencia;20240711;4;3;0;22;0;0;0
/generico_campeonato/500103000;20240708;4;3;0;4;0;0;0
/geral;20240711;4;4;0;14.75;0;0;0
/grafico;20240711;4;3;0;38.75;0;0;0
/link_camisa/73;20240708;4;3;0;9.5;0;0;0
/link_campeonato/445;20240708;4;4;4;41.25;0;0;0
/link_campeonato/445;20240709;4;3;2;9.5;0;0;0
/link_estadio/455;20240713;4;4;4;0;0;0;0
/link_jogo/7539;20240708;4;1;0;6.5;0;0;0
/link_jogo/8798;20240712;4;4;0;21.25;0;0;0
/mostra_campeonato;20240709;4;4;0;47.75;0;0;0
/mostra_espadv2;20240708;4;2;0;1.5;0;0;0
/mostra_especial/;20240710;4;3;0;71.25;0;0;0
/mostra_especial/;20240711;4;4;0;80.25;0;0;0
/mostra_rkg/;20240714;4;4;0;114.5;0;0;0
/mostra_sequencia2;20240708;4;3;0;39.5;0;0;0
/mostra_sequencia2;20240709;4;4;0;30;0;0;0
/adversario;20240709;3;3;0;40.333333333333336;0;0;0
/adversario;20240713;3;3;0;8.333333333333334;0;0;0
/arbitro;20240711;3;3;0;5;0;0;0
/camisa;20240708;3;3;0;9.333333333333334;0;0;0
/consulta_especial_campeonato;20240710;3;3;0;8.666666666666666;0;0;0
/consulta_especial_jogador;20240708;3;3;0;4.333333333333333;0;0;0
/consulta_especial_jogador;20240709;3;3;0;15.333333333333334;0;0;0
/consulta_especial_sequencia;20240709;3;3;0;13.666666666666666;0;0;0
/consulta_jogador/104999000;20240712;3;3;0;13;0;0;0
/consulta_ranking/900102000000;20240714;3;2;0;41.666666666666664;0;0;0
/consulta_rodada/816000000;20240711;3;2;0;4.333333333333333;0;0;0
/estadio;20240709;3;3;0;28.333333333333332;0;0;0
/generico_campeonato/500103000;20240709;3;3;0;7;0;0;0
/grafico;20240710;3;3;0;9.666666666666666;0;0;0
/link_adversario/521;20240710;3;3;0;29.333333333333332;0;0;0
/link_adversario/521;20240711;3;3;0;31;0;0;0
/link_adversario/646;20240708;3;3;2;17.666666666666668;0;0;0
/link_adversario/646;20240709;3;0;0;0;0;0;0
/link_estadio/162;20240710;3;3;0;36.666666666666664;0;0;0
/link_estadio/23;20240713;3;3;3;0;0;0;0
/link_jogador/764;20240708;3;1;0;15.666666666666666;0;0;0
/link_jogo/2884;20240709;3;3;3;53;0;0;0
/link_jogo/4162;20240712;3;2;2;39.333333333333336;0;0;0
/link_jogo/7139;20240711;3;2;2;0;0;0;0
/link_jogo/7533;20240708;3;1;0;0;0;0;0
/link_jogo/7537;20240708;3;1;0;5;0;0;0
/link_jogo/7540;20240708;3;1;0;22.333333333333332;0;0;0
/link_jogo/7544;20240708;3;1;0;4.333333333333333;0;0;0
/link_jogo/7545;20240708;3;1;0;6.666666666666667;0;0;0
/link_jogo/7546;20240708;3;1;0;13;0;0;0
/link_jogo/7837;20240711;3;3;0;9.333333333333334;0;0;0
/link_passagem/52/135;20240712;3;1;0;1;0;0;0
/link_todos/170/100;20240711;3;1;0;89.66666666666667;0;0;0
/mostra_adversario;20240712;3;2;0;8.333333333333334;0;0;0
/mostra_adversario;20240713;3;3;0;37.666666666666664;0;0;0
/mostra_arbitro;20240708;3;3;0;9.666666666666666;0;0;0
/mostra_arbitro;20240710;3;2;0;17.666666666666668;0;0;0
/mostra_camisa;20240711;3;2;0;9.333333333333334;0;0;0
/mostra_ranking/801000000000;20240714;3;1;0;33.666666666666664;0;0;0
/mostra_sequencia/500000000;20240708;3;2;0;11;0;0;0
/mostra_sequencia2;20240712;3;2;0;18;0;0;0
/mostra_tecnico;20240708;3;3;0;96.33333333333333;0;0;0
/posicao_rodada;20240711;3;2;0;71.33333333333333;0;0;0
/proximos_jogos;20240711;3;2;0;4.666666666666667;0;0;0
/proximos_jogos;20240712;3;3;0;79;0;0;0
/tecnico;20240708;3;3;0;18.333333333333332;0;0;0
/tecnico;20240709;3;3;0;2.3333333333333335;0;0;0
/todas_camisas/400000000;20240708;3;3;0;14.666666666666666;0;0;0
/arbitro;20240708;2;2;0;7.5;0;0;0
/arbitro;20240712;2;2;0;9.5;0;0;0
/arbitro;20240714;2;2;0;11;0;0;0
/camisa;20240709;2;2;0;12;0;0;0
/campeonato;20240713;2;2;0;13;0;0;0
/consulta_camisa/400001000;20240711;2;2;0;9;0;0;0
/consulta_campeonato/103999000;20240708;2;2;0;29;0;0;0
/consulta_campeonato/103999000;20240714;2;1;0;5;0;0;0
/consulta_espadv/106100000;20240708;2;1;0;13.5;0;0;0
/consulta_especial/100103000;20240710;2;1;0;8.5;0;0;0
/consulta_especial/100999000;20240710;2;2;0;9;0;0;0
/consulta_especial_adversario;20240708;2;2;0;9.5;0;0;0
/consulta_especial_arbitro;20240708;2;2;0;11.5;0;0;0
/consulta_especial_campeonato;20240708;2;2;0;26.5;0;0;0
/consulta_especial_campeonato;20240714;2;1;0;7.5;0;0;0
/consulta_especial_gerais;20240709;2;2;0;10;0;0;0
/consulta_especial_gerais;20240711;2;2;0;13.5;0;0;0
/consulta_especial_gerais;20240713;2;2;0;48.5;0;0;0
/consulta_especial_jogos;20240708;2;2;0;15;0;0;0
/consulta_especial_jogos;20240712;2;2;0;11.5;0;0;0
/consulta_especial_jogos;20240713;2;2;0;40;0;0;0
/consulta_especial_presidente;20240712;2;1;0;7.5;0;0;0
/consulta_especial_tecnico;20240710;2;2;0;2;0;0;0
/consulta_presidente/130104000;20240712;2;1;0;50;0;0;0
/consulta_ranking/296306000000;20240710;2;1;0;10.5;0;0;0
/consulta_ranking/296306000000;20240711;2;1;0;0;0;0;0
/consulta_ranking/296306000000;20240712;2;1;0;1;0;0;0
/consulta_ranking/900100000000;20240712;2;2;0;27.5;0;0;0
/consulta_ranking/900100000000;20240714;2;2;0;38.5;0;0;0
/consulta_ranking/900103000000;20240711;2;2;0;27;0;0;0
/consulta_rodada/616000000;20240711;2;2;0;11;0;0;0
/consulta_tempo/104528000;20240712;2;2;0;2.5;0;0;0
/credito;20240708;2;2;0;17;0;0;0
/curiosidade;20240711;2;2;0;52;0;0;0
/estadio;20240708;2;2;0;5.5;0;0;0
/estadio_todos;20240708;2;1;0;81;0;0;0
/estadio_todos;20240714;2;1;0;58;0;0;0
/generico_campeonato/500103000;20240712;2;1;0;3;0;0;0
/geral;20240708;2;2;0;23.5;0;0;0
/grafico;20240712;2;2;0;11.5;0;0;0
/grafico;20240714;2;2;0;86;0;0;0
/grafico_adversario/200;20240711;2;2;0;127;0;0;0
/grafico_artilheiro/500;20240714;2;2;0;408;0;0;0
/grafico_artilheiro/532;20240711;2;1;0;9.5;0;0;0
/grafico_artilheiro/627;20240711;2;2;0;88;0;0;0
/grafico_assistencia/601;20240714;2;2;0;39;0;0;0
/grafico_campeonato/303;20240712;2;1;0;3;0;0;0
/link_adversario/102;20240713;2;2;2;0;0;0;0
/link_adversario/120;20240713;2;2;2;0;0;0;0
/link_adversario/141;20240713;2;2;2;0;0;0;0
/link_adversario/143;20240713;2;2;2;0;0;0;0
/link_adversario/147;20240713;2;2;2;0;0;0;0
/link_adversario/150;20240713;2;2;2;0;0;0;0
/link_adversario/180;20240711;2;1;0;17;0;0;0
/link_adversario/256;20240713;2;2;2;0;0;0;0
/link_adversario/26;20240710;2;1;1;8;0;0;0
/link_adversario/277;20240713;2;2;2;0;0;0;0
/link_adversario/281;20240713;2;2;2;0;0;0;0
/link_adversario/287;20240713;2;2;2;0;0;0;0
/link_adversario/290;20240713;2;2;2;0;0;0;0
/link_adversario/330;20240713;2;2;2;0;0;0;0
/link_adversario/360;20240713;2;2;2;0;0;0;0
/link_adversario/418;20240708;2;2;0;10;0;0;0
/link_adversario/460;20240713;2;2;2;0;0;0;0
/link_adversario/461;20240713;2;1;1;16.5;0;0;0
/link_adversario/501;20240713;2;2;2;0;0;0;0
/link_adversario/512;20240714;2;2;2;0;0;0;0
/link_adversario/64;20240712;2;2;0;9.5;0;0;0
/link_adversario/644;20240713;2;2;2;0;0;0;0
/link_adversario/649;20240714;2;2;2;0;0;0;0
/link_adversario/653;20240708;2;1;0;1;0;0;0
/link_adversario/721;20240713;2;2;2;0;0;0;0
/link_adversario/74;20240713;2;2;2;0;0;0;0
/link_adversario/758;20240713;2;2;2;0;0;0;0
/link_arbitro/1093;20240713;2;2;2;0;0;0;0
/link_arbitro/1276;20240713;2;2;2;0;0;0;0
/link_arbitro/1292;20240713;2;2;2;0;0;0;0
/link_arbitro/1312;20240713;2;2;2;0;0;0;0
/link_arbitro/277;20240713;2;2;2;0;0;0;0
/link_arbitro/364;20240713;2;2;2;0;0;0;0
/link_arbitro/405;20240713;2;2;2;0;0;0;0
/link_arbitro/443;20240713;2;2;2;0;0;0;0
/link_arbitro/480;20240713;2;2;2;0;0;0;0
/link_camisa/116;20240710;2;2;0;26;0;0;0
/link_camisa/116;20240711;2;2;0;26.5;0;0;0
/link_camisa/15;20240713;2;2;2;0;0;0;0
/link_camisa/26;20240713;2;2;2;0;0;0;0
/link_campeonato/162;20240713;2;2;2;0;0;0;0
/link_campeonato/182;20240713;2;2;2;0;0;0;0
/link_campeonato/235;20240714;2;2;2;0;0;0;0
/link_campeonato/429;20240713;2;2;2;0;0;0;0
/link_campeonato/445;20240712;2;2;1;21.5;0;0;0
/link_campeonato/495;20240714;2;2;2;0;0;0;0
/link_campeonato/497;20240708;2;2;0;4;0;0;0
/link_campeonato/661;20240713;2;2;2;0;0;0;0
/link_campeonato/676;20240713;2;2;2;0;0;0;0
/link_campeonato/799;20240713;2;2;2;0;0;0;0
/link_estadio/118;20240714;2;2;2;0;0;0;0
/link_estadio/129;20240713;2;2;2;0;0;0;0
/link_estadio/130;20240713;2;2;2;0;0;0;0
/link_estadio/141;20240711;2;2;0;11;0;0;0
/link_estadio/156;20240713;2;2;2;0;0;0;0
/link_estadio/178;20240713;2;2;2;0;0;0;0
/link_estadio/192;20240713;2;2;2;0;0;0;0
/link_estadio/195;20240714;2;2;2;0;0;0;0
/link_estadio/205;20240713;2;2;2;0;0;0;0
/link_estadio/210;20240713;2;2;2;0;0;0;0
/link_estadio/264;20240713;2;2;2;0;0;0;0
/link_estadio/352;20240713;2;2;2;0;0;0;0
/link_estadio/37;20240713;2;2;2;0;0;0;0
/link_estadio/44;20240713;2;2;2;0;0;0;0
/link_estadio/45;20240713;2;2;2;0;0;0;0
/link_estadio/47;20240713;2;2;2;0;0;0;0
/link_estadio/49;20240713;2;2;2;0;0;0;0
/link_estadio/64;20240713;2;2;2;0;0;0;0
/link_estadio/643;20240713;2;2;2;0;0;0;0
/link_estadio/680;20240713;2;2;2;0;0;0;0
/link_estadio/684;20240713;2;2;2;0;0;0;0
/link_estadio/696;20240713;2;2;2;0;0;0;0
/link_estadio/70;20240713;2;2;2;0;0;0;0
/link_estadio/752;20240713;2;2;2;0;0;0;0
/link_estadio/77;20240714;2;2;2;0;0;0;0
/link_estadio/78;20240713;2;2;2;0;0;0;0
/link_estadio/91;20240713;2;2;2;0;0;0;0
/link_gol/1216;20240708;2;1;0;4;0;0;0
/link_gol/1975;20240709;2;1;0;101.5;0;0;0
/link_jogador/1015;20240713;2;2;2;0;0;0;0
/link_jogador/1019;20240713;2;2;2;0;0;0;0
/link_jogador/1021;20240713;2;2;2;0;0;0;0
/link_jogador/1117;20240713;2;2;2;0;0;0;0
/link_jogador/1180;20240713;2;2;2;0;0;0;0
/link_jogador/1219;20240713;2;2;2;0;0;0;0
/link_jogador/1265;20240713;2;2;2;0;0;0;0
/link_jogador/127;20240713;2;2;2;0;0;0;0
/link_jogador/1295;20240711;2;1;0;2;0;0;0
/link_jogador/1609;20240713;2;2;2;0;0;0;0
/link_jogador/1741;20240713;2;2;2;0;0;0;0
/link_jogador/1851;20240714;2;2;2;0;0;0;0
/link_jogador/2015;20240711;2;2;0;26;0;0;0
/link_jogador/2021;20240708;2;1;0;132.5;0;0;0
/link_jogador/2040;20240713;2;2;2;0;0;0;0
/link_jogador/2055;20240713;2;2;2;0;0;0;0
/link_jogador/2082;20240713;2;2;2;0;0;0;0
/link_jogador/2123;20240713;2;2;2;0;0;0;0
/link_jogador/2144;20240714;2;2;2;0;0;0;0
/link_jogador/2167;20240713;2;2;2;0;0;0;0
/link_jogador/2168;20240713;2;2;2;0;0;0;0
/link_jogador/2169;20240713;2;2;2;0;0;0;0
/link_jogador/2224;20240713;2;2;2;0;0;0;0
/link_jogador/2227;20240713;2;2;2;0;0;0;0
/link_jogador/2228;20240713;2;2;2;0;0;0;0
/link_jogador/2417;20240713;2;2;2;0;0;0;0
/link_jogador/2421;20240714;2;2;0;36;0;0;0
/link_jogador/2476;20240714;2;1;0;3;0;0;0
/link_jogador/2477;20240713;2;2;2;0;0;0;0
/link_jogador/334;20240713;2;2;2;0;0;0;0
/link_jogador/417;20240713;2;2;2;0;0;0;0
/link_jogador/478;20240714;2;2;2;2.5;0;0;0
/link_jogador/504;20240713;2;2;2;0;0;0;0
/link_jogador/553;20240713;2;2;2;0;0;0;0
/link_jogador/559;20240713;2;2;2;0;0;0;0
/link_jogador/561;20240713;2;2;2;0;0;0;0
/link_jogador/658;20240713;2;2;2;0;0;0;0
/link_jogador/667;20240710;2;2;2;10;0;0;0
/link_jogador/667;20240712;2;1;1;0;0;0;0
/link_jogador/714;20240713;2;1;0;0;0;0;0
/link_jogador/744;20240714;2;2;2;0;0;0;0
/link_jogador/759;20240708;2;1;0;16.5;0;0;0
/link_jogador/778;20240713;2;2;2;0;0;0;0
/link_jogador/951;20240713;2;2;2;0;0;0;0
/link_jogador/967;20240713;2;2;2;0;0;0;0
/link_jogador/981;20240708;2;1;0;19.5;0;0;0
/link_jogo/105;20240712;2;1;0;7.5;0;0;0
/link_jogo/106;20240712;2;1;0;13;0;0;0
/link_jogo/107;20240712;2;1;0;4.5;0;0;0
/link_jogo/109;20240712;2;1;0;4.5;0;0;0
/link_jogo/1976;20240714;2;1;0;1;0;0;0
/link_jogo/3342;20240713;2;2;2;29;0;0;0
/link_jogo/3574;20240709;2;0;0;0;0;0;0
/link_jogo/4866;20240708;2;1;0;0.5;0;0;0
/link_jogo/4996;20240714;2;1;1;0;0;0;0
/link_jogo/5040;20240712;2;1;0;14;0;0;0
/link_jogo/6277;20240709;2;1;0;3;0;0;0
/link_jogo/6865;20240711;2;1;0;22.5;0;0;0
/link_jogo/7482;20240711;2;1;0;19;0;0;0
/link_jogo/7535;20240708;2;1;0;3;0;0;0
/link_jogo/7536;20240708;2;1;0;3;0;0;0
/link_jogo/7541;20240708;2;1;0;8.5;0;0;0
/link_jogo/7542;20240708;2;1;0;5;0;0;0
/link_jogo/7543;20240708;2;1;0;9.5;0;0;0
/link_jogo/7547;20240708;2;1;0;1;0;0;0
/link_jogo/7549;20240708;2;1;0;5.5;0;0;0
/link_jogo/7550;20240708;2;1;0;2.5;0;0;0
/link_jogo/7552;20240708;2;1;0;0.5;0;0;0
/link_jogo/7920;20240711;2;2;0;9;0;0;0
/link_jogo/8788;20240714;2;2;0;10;0;0;0
/link_passagem/49/114;20240712;2;1;0;2.5;0;0;0
/link_passagem/49/115;20240712;2;1;0;2.5;0;0;0
/link_passagem/49/147;20240712;2;1;0;2.5;0;0;0
/link_passagem/52/104;20240712;2;1;0;6;0;0;0
/link_passagem/52/105;20240712;2;1;0;6.5;0;0;0
/link_passagem/52/106;20240712;2;1;0;83;0;0;0
/link_passagem/52/126;20240712;2;1;0;4.5;0;0;0
/link_tecadv/531/146;20240713;2;2;2;0;0;0;0
/link_tecadv/87/146;20240713;2;2;2;0;0;0;0
/link_tecnico/35;20240711;2;2;0;21.5;0;0;0
/link_tecnicoadv/331;20240713;2;2;2;0;0;0;0
/link_tecnicoadv/530;20240713;2;2;2;0;0;0;0
/link_tecnicoadv/59;20240713;2;2;2;0;0;0;0
/link_tecnicoadv/640;20240713;2;2;2;0;0;0;0
/link_todos/127/200;20240713;2;2;2;0;0;0;0
/link_todos/518/100;20240714;2;2;2;0;0;0;0
/link_todos/521/100;20240711;2;1;0;50;0;0;0
/link_todos/689/200;20240713;2;2;2;0;0;0;0
/maiores_publicos_classicos;20240709;2;2;2;64;0;0;0
/mostra_arbitro;20240711;2;2;0;13;0;0;0
/mostra_arbitro;20240712;2;2;0;50;0;0;0
/mostra_arbitro;20240714;2;2;0;18.5;0;0;0
/mostra_camisa2/400600000;20240708;2;2;0;30.5;0;0;0
/mostra_campeonato;20240711;2;2;0;66;0;0;0
/mostra_especial/;20240709;2;2;0;68;0;0;0
