# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
#  
# Data de inicio: 20240513
# Data de termino: 20240519
Nº dia;Usuarios
0000;120
0001;99
0002;92
0003;154
0004;100
0005;81
0006;73

# Data de inicio: 20240513
# Data de termino: 20240519
Nº dia;Novos usuarios
0000;68
0001;59
0002;50
0003;96
0004;55
0005;51
0006;43

# Qual e a tendencia dos usuarios ativos?
# Data de inicio: 20240513
# Data de termino: 20240519
Nº dia;30 dias;7 dias;1 dia
0000;2240;556;120
0001;2249;577;99
0002;2252;584;92
0003;2270;592;154
0004;2260;593;100
0005;2264;595;81
0006;2243;579;73

#  
# Data de inicio: 20240513
# Data de termino: 20240519
Nome do publico-alvo;Usuarios
All Users;579

#  
# Data de inicio: 20240513
# Data de termino: 20240519
Nome do evento;Contagem de eventos
page_view;7022
user_engagement;5460
scroll;4020
form_submit;1939
session_start;1040
form_start;995
click;926
first_visit;422

#  
# Data de inicio: 20240513
# Data de termino: 20240519
Nº dia;Tempo medio de engajamento
0000;154.55
0001;202.26262626262627
0002;258.9673913043478
0003;200.62337662337663
0004;230.52
0005;254.7530864197531
0006;459.1095890410959

# Data de inicio: 20240513
# Data de termino: 20240519
Nº dia;Sessoes engajadas por usuario
0000;1.0916666666666666
0001;1.0606060606060606
0002;1.0869565217391304
0003;0.9675324675324676
0004;1.14
0005;1
0006;1.1232876712328768

# Data de inicio: 20240513
# Data de termino: 20240519
Nº dia;Tempo de engajamento medio por sessao
0000;107.82558139534883
0001;148.32592592592593
0002;170.17857142857142
0003;141.72477064220183
0004;154.71140939597316
0005;174.8728813559322
0006;296.5929203539823

#  
# Data de inicio: 20240513
# Data de termino: 20240519
Nº dia;DAU / MAU;DAU / WAU;WAU / MAU
0000;0.05357142857142857;0.2158273381294964;0.24821428571428572
0001;0.044019564250778125;0.17157712305025996;0.2565584704313028
0002;0.04085257548845471;0.15753424657534246;0.25932504440497334
0003;0.06784140969162995;0.26013513513513514;0.2607929515418502
0004;0.04424778761061947;0.16863406408094436;0.26238938053097344
0005;0.0357773851590106;0.1361344537815126;0.2628091872791519
0006;0.032545697726259475;0.12607944732297063;0.25813642443156487
