# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240729
# Data de termino: 20240804
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total;Taxa de eventos principais da sessao
Todos os jogos no(a) Copa do Brasil;20240801;4;2;0;133;0;0;0
Tecnico;20240802;4;2;0;18;0;0;0
Tecnico;20240804;4;4;0;9.25;0;0;0
Arbitros;20240802;4;4;1;80.75;0;0;0
Adversario x Campeonato;20240730;3;3;0;15.666666666666666;0;0;0
Anderson Daronco;20240802;3;3;0;14.333333333333334;0;0;0
Andre 2024;20240731;3;3;0;34;0;0;0
Botafogo 1 X 1 Fluminense;20240803;3;2;0;25.333333333333332;0;0;0
Bragantino 0 X 1 Fluminense;20240802;3;3;0;9.333333333333334;0;0;0
Bragantino 0 X 1 Fluminense;20240804;3;1;0;43.333333333333336;0;0;0
Braulio da Silva Machado;20240802;3;3;0;22.666666666666668;0;0;0
Copa do Brasil;20240731;3;3;0;77.33333333333333;0;0;0
Curiosidades e Titulos;20240730;3;3;0;19;0;0;0
Curiosidades e Titulos;20240731;3;3;0;50.333333333333336;0;0;0
Curiosidades e Titulos;20240801;3;3;0;34.666666666666664;0;0;0
Curiosidades e Titulos;20240804;3;3;0;35.333333333333336;0;0;0
Especiais Adversarios;20240802;3;3;0;5;0;0;0
Especiais Adversarios;20240803;3;3;0;21.666666666666668;0;0;0
Especiais Campeonatos;20240730;3;3;0;12;0;0;0
Especiais Campeonatos;20240804;3;3;0;20.666666666666668;0;0;0
Especiais Estadios;20240730;3;3;0;9.666666666666666;0;0;0
Especiais Estadios;20240804;3;3;0;5.333333333333333;0;0;0
Especiais Gols e Penalties;20240804;3;3;0;20.333333333333332;0;0;0
Especiais Historicos;20240802;3;3;0;17;0;0;0
Especiais Jogos;20240731;3;2;0;41.666666666666664;0;0;0
Especiais Jogos;20240804;3;3;0;10.333333333333334;0;0;0
Especiais Tecnico;20240804;3;3;0;7.666666666666667;0;0;0
Estatisticas detalhadas por ano;20240730;3;1;0;209.33333333333334;0;0;0
Estatisticas detalhadas por ano - Total;20240730;3;2;0;32.666666666666664;0;0;0
Flamengo 0 X 0 Fluminense;20240803;3;3;0;73.33333333333333;0;0;0
Flamengo 0 X 3 Fluminense;20240802;3;2;0;10.333333333333334;0;0;0
Fluminense 0 X 2 Gremio;20240803;3;3;2;100.66666666666667;0;0;0
Fluminense 1 X 0 Bahia;20240731;3;3;1;57.333333333333336;0;0;0
Fluminense 1 X 0 Flamengo;20240803;3;2;1;17.333333333333332;0;0;0
Fluminense 1 X 1 Bahia;20240804;3;3;0;7.666666666666667;0;0;0
Fluminense 1 X 1 Internacional;20240729;3;2;0;1.6666666666666667;0;0;0
Fluminense 1 X 1 Internacional;20240802;3;2;0;4;0;0;0
Fluminense 1 X 1 Internacional;20240804;3;3;0;12.666666666666666;0;0;0
Fluminense 2 X 1 Nova Iguacu;20240730;3;1;0;0;0;0;0
Fluminense x Athletico PR-PR;20240804;3;3;0;12.333333333333334;0;0;0
Fluminense x Bahia-BA;20240802;3;3;0;17;0;0;0
Fluminense x Botafogo-RJ;20240803;3;2;0;1;0;0;0
Fluminense x Bragantino-SP;20240730;3;3;0;42.333333333333336;0;0;0
Fluminense x Internacional-RS;20240803;3;2;0;19;0;0;0
Fluminense x San Lorenzo-Argentina;20240803;3;2;2;22.333333333333332;0;0;0
Fluminense x Vasco-RJ;20240729;3;3;2;28.333333333333332;0;0;0
Fabio 2024;20240729;3;3;0;9.333333333333334;0;0;0
German Cano 2024;20240802;3;3;0;35.666666666666664;0;0;0
Gols do Gil;20240729;3;1;0;14.666666666666666;0;0;0
Graficos;20240729;3;3;0;23.333333333333332;0;0;0
Gustavo Scarpa 2017;20240802;3;1;0;5.333333333333333;0;0;0
Informacoes Gerais;20240729;3;2;0;0;0;0;0
Informacoes Gerais;20240801;3;3;0;4.666666666666667;0;0;0
Jhon Arias 2024;20240802;3;3;0;13.666666666666666;0;0;0
Jogo;20240730;3;3;0;22.333333333333332;0;0;0
Juventude - Copa do Brasil;20240730;3;2;0;10.666666666666666;0;0;0
Juventude 6 X 0 Fluminense;20240729;3;3;2;21.666666666666668;0;0;0
Juventude 6 X 0 Fluminense;20240802;3;3;3;8.333333333333334;0;0;0
Kaua Elias 2024;20240729;3;3;0;41.666666666666664;0;0;0
Leandro Pedro Vuaden;20240802;3;3;0;10.666666666666666;0;0;0
Maior Artilheiro contra Adversario;20240729;3;3;0;15.666666666666666;0;0;0
Maior Artilheiro em Campeonato;20240730;3;3;0;21.333333333333332;0;0;0
Maior Artilheiro em Temporada;20240804;3;2;0;14.333333333333334;0;0;0
Marcelo 2024;20240802;3;3;0;32;0;0;0
Marcelo 2024;20240804;3;2;0;58;0;0;0
Paulo Henrique Ganso 2024;20240729;3;3;0;87;0;0;0
Proximos Jogos;20240729;3;3;0;45.666666666666664;0;0;0
Ranking de jogos com mais chutes por tecnico;20240731;3;1;0;18.333333333333332;0;0;0
Raphael Claus;20240802;3;3;0;9;0;0;0
Serna 2024;20240804;3;3;0;14.666666666666666;0;0;0
Todas as camisas;20240804;3;3;0;23.333333333333332;0;0;0
Todos os Jogos contra Rogerio Ceni;20240804;3;3;0;39.666666666666664;0;0;0
Todos os Jogos contra Vasco-RJ;20240804;3;1;0;197.33333333333334;0;0;0
Todos os jogos no(a) Copa do Brasil;20240730;3;1;0;18;0;0;0
Tecnico;20240729;3;3;0;22;0;0;0
Tecnico;20240803;3;3;0;6.333333333333333;0;0;0
Arbitros;20240803;3;3;0;18.333333333333332;0;0;0
Arbitros;20240804;3;3;0;6;0;0;0
(not set);20240730;2;1;0;24.5;0;0;0
(not set);20240731;2;2;0;3;0;0;0
(not set);20240801;2;1;0;161.5;0;0;0
(not set);20240802;2;2;0;109;0;0;0
30 Adversarios que mais jogamos;20240729;2;1;0;74.5;0;0;0
40 Maiores idolos;20240730;2;2;0;131.5;0;0;0
4º lugar;20240729;2;1;0;0;0;0;0
Abel 1976;20240801;2;2;0;15;0;0;0
Adversario x Campeonato;20240729;2;2;0;17.5;0;0;0
Adversario x Campeonato;20240804;2;2;0;25;0;0;0
Adversario x Estadio;20240802;2;2;0;11;0;0;0
Adversario x Estadio;20240804;2;2;0;15;0;0;0
Alexsander 2024;20240729;2;1;0;3.5;0;0;0
Alfredo Jaconi;20240730;2;2;0;30;0;0;0
America 2 X 2 Fluminense;20240803;2;2;0;20;0;0;0
Andre 2024;20240730;2;2;0;59.5;0;0;0
Andre 2024;20240804;2;2;0;17;0;0;0
Artilheiros Estrangeiros;20240729;2;2;0;36;0;0;0
Artilheiros Estrangeiros;20240730;2;2;0;25;0;0;0
Artilheiros contra Flamengo;20240729;2;2;0;11.5;0;0;0
Artilheiros dos Seculos;20240729;2;2;0;47.5;0;0;0
Artilheiros dos Seculos;20240804;2;2;0;13;0;0;0
Artilheiros na temporada 1980;20240804;2;1;0;18;0;0;0
Assistencias em Ano;20240730;2;2;0;3.5;0;0;0
Bahia - Maracana;20240804;2;2;0;4.5;0;0;0
Bahia 2 X 1 Fluminense;20240729;2;2;0;6;0;0;0
Bahia 2 X 1 Fluminense;20240802;2;2;0;5;0;0;0
Berascochea 1948;20240803;2;1;0;1;0;0;0
Botafogo 1 X 0 Fluminense;20240731;2;2;0;11;0;0;0
Botafogo 1 X 0 Fluminense;20240802;2;1;0;6.5;0;0;0
Botafogo SP 1 X 1 Fluminense;20240802;2;2;1;88;0;0;0
Brasileiro;20240804;2;1;0;51;0;0;0
Brasileiro 1984;20240730;2;2;0;26.5;0;0;0
Brasileiro 1984;20240804;2;2;0;2.5;0;0;0
Brasileiro 2010;20240804;2;2;0;4;0;0;0
Brasileiro 2024;20240729;2;2;0;40.5;0;0;0
Brunel 1975;20240730;2;2;2;48.5;0;0;0
Bruno Arleu de Araujo;20240802;2;2;0;5;0;0;0
Camisa;20240729;2;2;0;18.5;0;0;0
Camisa ano a ano;20240802;2;2;0;3;0;0;0
Camisa ano a ano;20240804;2;2;0;34;0;0;0
Camisas em 2024;20240804;2;2;0;44.5;0;0;0
Campeonato x Jogador;20240731;2;1;0;5.5;0;0;0
Carioca 1951;20240804;2;2;0;0.5;0;0;0
Carioca 1994;20240731;2;2;1;44;0;0;0
Carioca 1994;20240804;2;2;2;17.5;0;0;0
Claudio Adao 1981;20240804;2;1;0;8.5;0;0;0
Criciuma 1 X 1 Fluminense;20240729;2;2;0;8;0;0;0
Criciuma 1 X 1 Fluminense;20240801;2;1;0;2.5;0;0;0
Cruzeiro 1 X 2 Fluminense;20240801;2;2;1;4.5;0;0;0
Cruzeiro 2 X 0 Fluminense;20240802;2;1;0;3.5;0;0;0
Cruzeiro 2 X 3 Fluminense;20240801;2;2;0;2.5;0;0;0
Cuiaba 0 X 1 Fluminense;20240802;2;2;0;9;0;0;0
Cuiaba 0 X 1 Fluminense;20240804;2;2;0;24;0;0;0
Danilo Barcelos 2021;20240803;2;2;0;3;0;0;0
Davi de Oliveira Lacerda;20240803;2;2;0;6;0;0;0
Dieguinho 2010;20240730;2;1;0;0;0;0;0
Dinamo Stadium;20240729;2;2;2;18.5;0;0;0
Diogo Barbosa 2024;20240729;2;2;0;3;0;0;0
Disputa de Penalti;20240730;2;1;0;11;0;0;0
Especiais Brasileirao;20240804;2;2;0;12;0;0;0
Especiais Campeonatos;20240803;2;1;0;15.5;0;0;0
Especiais Classicos;20240729;2;2;0;11.5;0;0;0
Especiais Historicos;20240730;2;2;0;71;0;0;0
Especiais Historicos;20240803;2;2;0;16.5;0;0;0
Especiais Jogos;20240730;2;1;0;31.5;0;0;0
Especiais Jogos;20240801;2;2;0;26;0;0;0
Especiais Jogos;20240803;2;1;0;7.5;0;0;0
Estatisticas detalhadas por campeonato;20240801;2;1;0;71.5;0;0;0
Estatisticas detalhadas por ano;20240801;2;2;0;11.5;0;0;0
Estatisticas detalhadas por ano;20240802;2;2;0;3;0;0;0
Estatisticas detalhadas por ano - Media;20240730;2;2;0;153;0;0;0
Estatisticas detalhadas por tecnico;20240730;2;2;0;18.5;0;0;0
Estadios;20240730;2;2;0;21;0;0;0
Estadios;20240801;2;2;0;9;0;0;0
Estadios;20240802;2;2;0;66;0;0;0
Finais;20240804;2;2;0;142.5;0;0;0
Flamengo 0 X 0 Fluminense;20240729;2;2;0;27.5;0;0;0
Flamengo 0 X 1 Fluminense;20240730;2;1;0;0;0;0;0
Fluminense 0 X 0 Sport;20240803;2;2;1;7;0;0;0
Fluminense 0 X 1 Flamengo;20240802;2;1;0;6.5;0;0;0
Fluminense 0 X 1 Vitoria BA;20240802;2;1;0;8;0;0;0
Fluminense 0 X 2 Parana;20240731;2;1;1;0;0;0;0
Fluminense 1 X 0 Flamengo;20240731;2;2;1;4;0;0;0
Fluminense 1 X 0 Palmeiras;20240801;2;2;0;2.5;0;0;0
Fluminense 1 X 0 Palmeiras;20240802;2;2;0;6.5;0;0;0
Fluminense 1 X 0 Vasco;20240730;2;2;0;11.5;0;0;0
Fluminense 1 X 1 Juventude;20240729;2;2;0;5;0;0;0
Fluminense 1 X 1 Juventude;20240802;2;2;0;22;0;0;0
Fluminense 1 X 1 Vasco;20240801;2;2;1;20;0;0;0
Fluminense 1 X 2 Atletico GO;20240802;2;1;0;10.5;0;0;0
Fluminense 1 X 2 Flamengo;20240803;2;2;0;29;0;0;0
Fluminense 2 X 0 America;20240729;2;1;0;6.5;0;0;0
Fluminense 2 X 0 America;20240731;2;2;0;8.5;0;0;0
Fluminense 2 X 0 Milionarios;20240731;2;1;0;4;0;0;0
Fluminense 2 X 1 Botafogo;20240803;2;2;0;3.5;0;0;0
Fluminense 2 X 1 Flamengo;20240731;2;2;2;53.5;0;0;0
Fluminense 2 X 2 Bragantino;20240802;2;2;0;13;0;0;0
Fluminense 2 X 2 Flamengo;20240803;2;2;0;98;0;0;0
Fluminense 3 X 1 Toluca;20240801;2;2;2;8;0;0;0
Fluminense 4 X 1 Corinthians;20240803;2;1;0;15.5;0;0;0
Fluminense 4 X 2 Flamengo;20240802;2;2;1;74.5;0;0;0
Fluminense 5 X 1 Madureira;20240802;2;1;0;34;0;0;0
Fluminense 6 X 0 Adesg;20240730;2;2;2;18;0;0;0
Fluminense 7 X 1 Juventude;20240729;2;2;1;17;0;0;0
Fluminense x America MG-MG;20240801;2;2;0;20;0;0;0
Fluminense x America RN-RN;20240801;2;2;0;30;0;0;0
Fluminense x America-RJ;20240729;2;2;0;6.5;0;0;0
Fluminense x Atletico GO-GO;20240730;2;2;0;39.5;0;0;0
Fluminense x Avai-SC;20240802;2;2;0;5;0;0;0
Fluminense x Bahia-BA;20240730;2;2;0;5.5;0;0;0
Fluminense x Bangu-RJ;20240729;2;2;0;32;0;0;0
Fluminense x Chapecoense-SC;20240729;2;2;0;9;0;0;0
Fluminense x Flamengo-RJ;20240804;2;2;0;132;0;0;0
Fluminense x Juventude-RS;20240804;2;2;0;24;0;0;0
Fluminense x Palmeiras-SP;20240731;2;2;0;55.5;0;0;0
Fluminense x Paris Saint Germain-Franca;20240730;2;2;1;34;0;0;0
Fluminense x Paris Saint Germain-Franca;20240801;2;2;2;14;0;0;0
Fluminense x Portuguesa SP-SP;20240804;2;1;0;1;0;0;0
Fluminense x Sao Paulo-SP;20240804;2;2;0;18;0;0;0
Fluminense x Vasco-RJ;20240731;2;2;0;102;0;0;0
Fluminense x Vasco-RJ;20240801;2;2;1;43.5;0;0;0
Fluminense x Vitoria BA-BA;20240804;2;2;0;19;0;0;0
Fonte Nova;20240804;2;2;0;11.5;0;0;0
Fortaleza 1 X 0 Fluminense;20240729;2;2;0;7.5;0;0;0
Fred 2022;20240803;2;2;0;26;0;0;0
Fred 2022 - Gols por Estadio;20240730;2;1;0;1.5;0;0;0
Fabio 2024;20240802;2;2;0;7.5;0;0;0
German Cano 2024;20240729;2;2;0;6;0;0;0
Gil 1976;20240729;2;1;0;13.5;0;0;0
Gilberto 2020;20240802;2;1;0;0;0;0;0
Goias 2 X 2 Fluminense;20240801;2;2;0;5;0;0;0
Gols do Claudio Adao;20240804;2;1;0;7.5;0;0;0
Gols do Renato Gaucho;20240804;2;1;0;3.5;0;0;0
Gols do Valdeir;20240731;2;2;1;9;0;0;0
Grena 2007 - 2008;20240803;2;2;0;3.5;0;0;0
Grena 2009 - 2010 - 2011;20240803;2;2;0;8.5;0;0;0
Graficos;20240803;2;2;0;18;0;0;0
Gremio 1 X 0 Fluminense;20240803;2;1;0;7;0;0;0
Jhon Arias 2024;20240804;2;2;0;36;0;0;0
Jogador x Jogador;20240731;2;1;0;13.5;0;0;0
Jogadores com mais jogos;20240729;2;2;0;37.5;0;0;0
Jogadores com mais vitorias;20240804;2;1;0;0;0;0;0
Jogadores do(a) Argentina;20240803;2;2;0;33;0;0;0
Jogadores do(a) Uruguai;20240730;2;2;0;0.5;0;0;0
Jogos sem informacao;20240803;2;1;0;7;0;0;0
John Kennedy 2024;20240804;2;2;0;53.5;0;0;0
Juventude - Alfredo Jaconi;20240730;2;1;0;6.5;0;0;0
Juventude 3 X 2 Fluminense;20240801;2;2;0;70.5;0;0;0
Juventude 3 X 4 Fluminense;20240731;2;2;0;20.5;0;0;0
Juventude 6 X 0 Fluminense;20240730;2;2;2;39.5;0;0;0
Laranjeiras;20240731;2;2;2;15.5;0;0;0
Leo 2018;20240731;2;2;0;19;0;0;0
Lima 2024;20240729;2;2;0;5;0;0;0
Lima 2024;20240802;2;2;0;8;0;0;0
Lista de Jogadores por Nacionalidade;20240730;2;2;0;25;0;0;0
Lista de Jogadores por Nacionalidade;20240803;2;2;0;15;0;0;0
Luiz Flavio de Oliveira;20240802;2;2;0;2.5;0;0;0
Mabilia 1994;20240802;2;1;0;25.5;0;0;0
Maior Artilheiro em Campeonato;20240804;2;2;0;69;0;0;0
Maior Artilheiro em Estadio;20240801;2;2;0;24;0;0;0
Maiores Artilheiros;20240729;2;2;0;55.5;0;0;0
Maiores Artilheiros;20240730;2;2;0;4.5;0;0;0
Maiores Artilheiros;20240802;2;2;0;4;0;0;0
Mais jogos no elenco atual;20240730;2;2;0;26.5;0;0;0
Mais jogos no elenco atual;20240804;2;2;0;110.5;0;0;0
Mais jogos sem levar gol;20240729;2;2;0;9.5;0;0;0
Maracana;20240730;2;2;0;0.5;0;0;0
Maracana;20240804;2;2;0;15.5;0;0;0
Marcas Historicas Atuais;20240729;2;2;0;36;0;0;0
Marcas Historicas Atuais;20240730;2;2;0;11.5;0;0;0
Marcelo 2024;20240729;2;2;0;13;0;0;0
Mascotes;20240801;2;2;0;4.5;0;0;0
Matheus Martins 2022;20240729;2;1;0;0;0;0;0
Milan 0 X 1 Fluminense;20240729;2;2;1;0;0;0;0
Milan 0 X 1 Fluminense;20240731;2;1;1;8.5;0;0;0
Nino 2023;20240803;2;2;0;16;0;0;0
Nonato 2024;20240803;2;2;0;21.5;0;0;0
Paulo Cesar Zanovelli;20240802;2;2;0;11.5;0;0;0
Paulo Henrique Ganso 2024;20240730;2;2;0;99;0;0;0
Paulo Henrique Ganso 2024;20240802;2;2;0;14.5;0;0;0
Pineida 2022;20240802;2;2;0;13.5;0;0;0
Proximos Jogos;20240801;2;2;0;10;0;0;0
Proximos Jogos;20240802;2;2;0;13.5;0;0;0
Rafael Traci;20240802;2;2;0;18;0;0;0
Ramon 2004;20240802;2;1;0;18.5;0;0;0
Ranking de Assistencias;20240729;2;2;0;25;0;0;0
Ranking de Assistencias;20240802;2;1;0;45.5;0;0;0
Ranking de Assistencias;20240803;2;1;0;53.5;0;0;0
Ranking de Assistencias em 2024;20240730;2;2;0;20;0;0;0
Ranking de Camisas;20240803;2;2;0;58.5;0;0;0
Ranking de chutes;20240731;2;1;0;138;0;0;0
Ranking de chutes;20240801;2;2;0;9;0;0;0
Ranking de chutes do Fernando Diniz;20240731;2;1;0;11;0;0;0
Ranking de chutes do Mano Menezes;20240731;2;1;0;6;0;0;0
Ranking de jogos com menos posse de bola por tecnico;20240731;2;1;0;16.5;0;0;0
Ranking de mais posse de bola;20240731;2;1;0;12;0;0;0
Ranking de passes trocados contra Bahia;20240801;2;1;0;20;0;0;0
Renato Gaucho 1997;20240804;2;1;0;6;0;0;0
Rodolpho Toski Marques;20240802;2;2;0;13.5;0;0;0
Rua Bariri;20240730;2;1;1;0.5;0;0;0
Samuel Xavier 2024;20240729;2;2;0;11.5;0;0;0
Savio Pereira Sampaio;20240802;2;2;0;3;0;0;0
Taguatinga 1 X 4 Fluminense;20240729;2;1;0;0;0;0;0
Tec - Leomir;20240802;2;1;0;0.5;0;0;0
Tec - Zeze Moreira;20240804;2;2;1;7.5;0;0;0
Terceira 2021;20240803;2;2;0;32.5;0;0;0
Terceira 2022;20240803;2;2;0;10.5;0;0;0
Terceira 2023;20240803;2;2;0;36;0;0;0
Thiago 2006;20240731;2;1;0;0;0;0;0
Thiago Santos 2024;20240802;2;2;0;3;0;0;0
Thiago Silva 2024;20240802;2;2;0;23.5;0;0;0
Timeline Tecnicos;20240729;2;1;0;0;0;0;0
Tipos de gol por ano;20240729;2;2;0;60;0;0;0
Todos os Jogos contra Juventude-RS;20240801;2;1;0;9.5;0;0;0
Todos os Jogos contra Palmeiras-SP;20240731;2;1;0;0;0;0;0
Todos os Jogos no(a) Maracana;20240804;2;2;0;65.5;0;0;0
Todos os jogos em campeonato;20240729;2;2;0;3.5;0;0;0
Todos os jogos em campeonato;20240730;2;1;0;2.5;0;0;0
