# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20231002
# Data de termino: 20231008
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Estatisticas Fluminense - Principal;2023100500;13;13;2;6.384615384615385;0;0
Estatisticas Fluminense - Principal;2023100523;12;12;7;5;0;0
Estatisticas Fluminense - Principal;2023100613;12;12;4;4.833333333333333;0;0
Estatisticas Fluminense - Principal;2023100514;10;10;4;8;0;0
Estatisticas Fluminense - Principal;2023100515;10;10;1;4.9;0;0
Estatisticas Fluminense - Principal;2023100516;10;10;5;6.5;0;0
Estatisticas Fluminense - Principal;2023100423;9;9;6;4.222222222222222;0;0
Estatisticas Fluminense - Principal;2023100510;9;9;4;6.666666666666667;0;0
Estatisticas Fluminense - Principal;2023100511;9;9;6;8.88888888888889;0;0
Estatisticas Fluminense - Principal;2023100517;9;9;2;6.444444444444445;0;0
Estatisticas Fluminense - Principal;2023100612;9;8;5;6.333333333333333;0;0
Estatisticas Fluminense - Principal;2023100818;9;9;6;5.222222222222222;0;0
Adversarios;2023100612;8;7;0;3.875;0;0
Estatisticas Fluminense - Principal;2023100522;8;8;4;19.125;0;0
Estatisticas Fluminense - Principal;2023100614;8;8;3;1.875;0;0
Estatisticas Fluminense - Principal;2023100219;7;6;3;7.285714285714286;0;0
Estatisticas Fluminense - Principal;2023100314;7;7;3;7.285714285714286;0;0
Estatisticas Fluminense - Principal;2023100421;7;7;4;9.285714285714286;0;0
Estatisticas Fluminense - Principal;2023100600;7;7;3;4.142857142857143;0;0
Estatisticas Fluminense - Principal;2023100608;7;7;4;6;0;0
Estatisticas Fluminense - Principal;2023100617;7;7;3;16.285714285714285;0;0
Estatisticas Fluminense - Principal;2023100618;7;7;3;4;0;0
Jogador;2023100523;7;7;0;21;0;0
Adversarios;2023100516;6;6;0;50.166666666666664;0;0
Adversarios;2023100523;6;6;0;15.5;0;0
Estatisticas Fluminense - Principal;2023100216;6;6;1;3.6666666666666665;0;0
Estatisticas Fluminense - Principal;2023100313;6;5;1;1;0;0
Estatisticas Fluminense - Principal;2023100321;6;6;4;15.5;0;0
Estatisticas Fluminense - Principal;2023100414;6;6;1;2.1666666666666665;0;0
Estatisticas Fluminense - Principal;2023100509;6;6;2;22.666666666666668;0;0
Estatisticas Fluminense - Principal;2023100512;6;6;4;3.5;0;0
Estatisticas Fluminense - Principal;2023100814;6;5;1;4;0;0
Estatisticas Fluminense - Principal;2023100817;6;6;4;2.3333333333333335;0;0
Fluminense x Internacional-RS;2023100500;6;6;0;37.5;0;0
Jogador;2023100516;6;6;0;8;0;0
Adversarios;2023100515;5;5;0;26.2;0;0
Adversarios;2023100522;5;5;0;13.8;0;0
Adversarios;2023100600;5;5;0;21.8;0;0
Consultas Especiais;2023100511;5;5;0;3;0;0
Consultas Especiais;2023100517;5;5;0;7.6;0;0
Especiais Jogadores;2023100517;5;5;0;7.4;0;0
Estatisticas Fluminense - Principal;2023100215;5;5;2;7.4;0;0
Estatisticas Fluminense - Principal;2023100310;5;5;4;7.8;0;0
Estatisticas Fluminense - Principal;2023100311;5;5;2;2.6;0;0
Estatisticas Fluminense - Principal;2023100315;5;5;1;5.4;0;0
Estatisticas Fluminense - Principal;2023100317;5;5;0;4.4;0;0
Estatisticas Fluminense - Principal;2023100318;5;5;3;3.4;0;0
Estatisticas Fluminense - Principal;2023100519;5;5;3;6.2;0;0
Estatisticas Fluminense - Principal;2023100615;5;5;1;3.6;0;0
Estatisticas Fluminense - Principal;2023100619;5;5;1;26;0;0
Estatisticas Fluminense - Principal;2023100620;5;5;1;13.8;0;0
Estatisticas Fluminense - Principal;2023100717;5;5;3;8.6;0;0
Estatisticas Fluminense - Principal;2023100815;5;5;2;3.6;0;0
Estatisticas Fluminense - Principal;2023100820;5;5;1;1.6;0;0
Estatisticas Fluminense - Principal;2023100821;5;4;0;5.8;0;0
Fluminense x Boca Juniors-Argentina;2023100522;5;5;0;32.8;0;0
Fluminense x Boca Juniors-Argentina;2023100600;5;5;0;80;0;0
Fluminense x Botafogo-RJ;2023100515;5;5;0;26;0;0
German Cano 2023;2023100500;5;5;0;41.6;0;0
Jogador;2023100511;5;5;1;23.2;0;0
Jogador;2023100619;5;5;0;24;0;0
Adversarios;2023100500;4;4;0;18.25;0;0
Adversarios;2023100519;4;4;1;23;0;0
Adversarios;2023100613;4;4;0;8;0;0
Adversarios;2023100614;4;4;0;19.5;0;0
Adversarios;2023100810;4;4;0;25.5;0;0
Adversarios;2023100814;4;4;0;18.75;0;0
Adversarios;2023100818;4;4;0;15.5;0;0
Adversarios;2023100820;4;4;0;9;0;0
Campeonatos;2023100500;4;4;0;8.5;0;0
Consultas Especiais;2023100510;4;4;0;17.5;0;0
Consultas Especiais;2023100515;4;4;0;1.5;0;0
Consultas Especiais;2023100609;4;4;0;2.5;0;0
Estatisticas Fluminense - Principal;2023100212;4;4;1;4.75;0;0
Estatisticas Fluminense - Principal;2023100213;4;3;0;2.25;0;0
Estatisticas Fluminense - Principal;2023100217;4;4;0;3;0;0
Estatisticas Fluminense - Principal;2023100312;4;4;0;32.5;0;0
Estatisticas Fluminense - Principal;2023100316;4;4;0;1.25;0;0
Estatisticas Fluminense - Principal;2023100411;4;3;1;9.5;0;0
Estatisticas Fluminense - Principal;2023100419;4;4;2;6.25;0;0
Estatisticas Fluminense - Principal;2023100420;4;4;4;6.5;0;0
Estatisticas Fluminense - Principal;2023100422;4;3;3;2;0;0
Estatisticas Fluminense - Principal;2023100609;4;3;2;15;0;0
Estatisticas Fluminense - Principal;2023100611;4;3;0;4.25;0;0
Estatisticas Fluminense - Principal;2023100616;4;4;2;4.75;0;0
Estatisticas Fluminense - Principal;2023100621;4;4;0;6.25;0;0
Estatisticas Fluminense - Principal;2023100711;4;4;1;12.25;0;0
Estatisticas Fluminense - Principal;2023100714;4;4;1;4.25;0;0
Estatisticas Fluminense - Principal;2023100718;4;4;2;9.5;0;0
Estatisticas Fluminense - Principal;2023100816;4;4;3;9.25;0;0
Fluminense 3 X 1 Toluca;2023100210;4;4;3;34.75;0;0
Fluminense x Boca Juniors-Argentina;2023100523;4;4;0;66.5;0;0
Fluminense x Boca Juniors-Argentina;2023100614;4;4;0;58.5;0;0
Fluminense x Botafogo-RJ;2023100818;4;4;0;18.75;0;0
Internacional 1 X 2 Fluminense;2023100500;4;4;0;20;0;0
Jogador;2023100500;4;4;0;21.75;0;0
Jogador;2023100515;4;4;0;16;0;0
Jogador;2023100612;4;4;0;5.75;0;0
Jogador;2023100717;4;4;0;35.25;0;0
Libertadores da America 2023;2023100500;4;4;0;37.25;0;0
Adversarios;2023100312;3;3;0;9;0;0
Adversarios;2023100415;3;3;0;63.333333333333336;0;0
Adversarios;2023100512;3;3;0;89.33333333333333;0;0
Adversarios;2023100513;3;3;0;27;0;0
Adversarios;2023100514;3;3;0;43;0;0
Adversarios;2023100517;3;3;0;6.666666666666667;0;0
Adversarios;2023100520;3;3;0;14.333333333333334;0;0
Adversarios;2023100607;3;3;0;6;0;0
Adversarios;2023100618;3;3;0;16;0;0
Adversarios;2023100711;3;3;0;5.333333333333333;0;0
Adversarios;2023100718;3;3;0;12;0;0
Adversarios;2023100817;3;3;0;17;0;0
Campeonatos;2023100511;3;3;0;13.333333333333334;0;0
Campeonatos;2023100600;3;3;0;9.333333333333334;0;0
Campeonatos;2023100608;3;3;0;19.666666666666668;0;0
Consultas Especiais;2023100212;3;3;0;2.6666666666666665;0;0
Consultas Especiais;2023100314;3;3;0;1.3333333333333333;0;0
Consultas Especiais;2023100502;3;3;0;4;0;0
Consultas Especiais;2023100512;3;3;0;1.3333333333333333;0;0
Consultas Especiais;2023100514;3;3;0;8.333333333333334;0;0
Consultas Especiais;2023100523;3;3;0;12;0;0
Consultas Especiais;2023100608;3;3;0;8.333333333333334;0;0
Consultas Especiais;2023100612;3;3;0;7.666666666666667;0;0
Consultas Especiais;2023100615;3;3;0;13.666666666666666;0;0
Consultas Especiais;2023100619;3;3;0;7.333333333333333;0;0
Consultas Especiais;2023100620;3;3;0;6;0;0
Consultas Especiais;2023100717;3;3;0;13;0;0
Consultas Especiais;2023100821;3;2;0;4.666666666666667;0;0
Especiais Adversarios;2023100510;3;3;0;35;0;0
Especiais Jogadores;2023100502;3;3;0;21;0;0
Especiais Jogadores;2023100717;3;3;0;58.666666666666664;0;0
Estatisticas Fluminense - Principal;2023100210;3;3;0;4.666666666666667;0;0
Estatisticas Fluminense - Principal;2023100301;3;3;0;1.3333333333333333;0;0
Estatisticas Fluminense - Principal;2023100308;3;3;0;2.3333333333333335;0;0
Estatisticas Fluminense - Principal;2023100323;3;3;1;5;0;0
Estatisticas Fluminense - Principal;2023100410;3;3;1;13.666666666666666;0;0
Estatisticas Fluminense - Principal;2023100413;3;3;1;3.3333333333333335;0;0
Estatisticas Fluminense - Principal;2023100415;3;3;1;16.666666666666668;0;0
Estatisticas Fluminense - Principal;2023100416;3;3;1;6.333333333333333;0;0
Estatisticas Fluminense - Principal;2023100417;3;3;1;2.6666666666666665;0;0
Estatisticas Fluminense - Principal;2023100501;3;3;0;6.666666666666667;0;0
Estatisticas Fluminense - Principal;2023100502;3;3;0;3.6666666666666665;0;0
Estatisticas Fluminense - Principal;2023100505;3;3;1;3.6666666666666665;0;0
Estatisticas Fluminense - Principal;2023100506;3;3;2;4;0;0
Estatisticas Fluminense - Principal;2023100508;3;3;0;4.333333333333333;0;0
Estatisticas Fluminense - Principal;2023100513;3;3;0;6;0;0
Estatisticas Fluminense - Principal;2023100601;3;2;0;8;0;0
Estatisticas Fluminense - Principal;2023100607;3;3;1;8;0;0
Estatisticas Fluminense - Principal;2023100610;3;3;1;10.666666666666666;0;0
Estatisticas Fluminense - Principal;2023100709;3;3;0;2.3333333333333335;0;0
Estatisticas Fluminense - Principal;2023100713;3;3;0;7;0;0
Estatisticas Fluminense - Principal;2023100715;3;3;1;7.333333333333333;0;0
Estatisticas Fluminense - Principal;2023100721;3;3;2;27.333333333333332;0;0
Estatisticas Fluminense - Principal;2023100805;3;3;1;2;0;0
Estatisticas Fluminense - Principal;2023100809;3;3;0;23.333333333333332;0;0
Estatisticas Fluminense - Principal;2023100810;3;3;1;5;0;0
Fluminense 3 X 1 Toluca;2023100212;3;3;2;16.666666666666668;0;0
Fluminense x Boca Juniors-Argentina;2023100601;3;2;0;30.666666666666668;0;0
Fluminense x Boca Juniors-Argentina;2023100606;3;3;0;77.66666666666667;0;0
Fluminense x Boca Juniors-Argentina;2023100607;3;3;0;50;0;0
Fluminense x Boca Juniors-Argentina;2023100613;3;3;0;29.333333333333332;0;0
Fluminense x Boca Juniors-Argentina;2023100810;3;3;0;16;0;0
Fluminense x Botafogo-RJ;2023100616;3;3;0;14;0;0
Fluminense x Botafogo-RJ;2023100811;3;3;0;3.6666666666666665;0;0
Fluminense x Botafogo-RJ;2023100817;3;3;0;15.333333333333334;0;0
Fluminense x Botafogo-RJ;2023100819;3;3;0;11.333333333333334;0;0
Fluminense x Botafogo-RJ;2023100820;3;3;0;39.666666666666664;0;0
Fluminense x Internacional-RS;2023100514;3;2;0;20.666666666666668;0;0
Fluminense x Internacional-RS;2023100516;3;3;0;66.33333333333333;0;0
Fluminense x Palmeiras-SP;2023100514;3;2;0;4;0;0
German Cano 2023;2023100511;3;3;0;57.666666666666664;0;0
German Cano 2023;2023100717;3;3;0;69.66666666666667;0;0
Informacoes Gerais;2023100500;3;3;0;13.333333333333334;0;0
Informacoes Gerais;2023100510;3;3;0;17;0;0
Internacional 1 X 2 Fluminense;2023100510;3;3;0;35.666666666666664;0;0
Internacional 1 X 2 Fluminense;2023100523;3;3;0;38;0;0
Jogador;2023100317;3;3;0;12.666666666666666;0;0
Jogador;2023100416;3;3;0;43.333333333333336;0;0
Jogador;2023100509;3;3;0;9;0;0
Jogador;2023100510;3;3;0;16.333333333333332;0;0
Jogador;2023100517;3;3;0;15.666666666666666;0;0
Jogo;2023100221;3;3;0;151;0;0
Jogo;2023100311;3;3;0;22;0;0
Jogo;2023100415;3;3;0;50.666666666666664;0;0
Jogo;2023100516;3;3;0;16;0;0
Jogo;2023100717;3;3;1;20.333333333333332;0;0
Libertadores da America;2023100511;3;3;0;19;0;0
Maiores Artilheiros;2023100612;3;2;0;29.666666666666668;0;0
Marcelo 2023;2023100523;3;3;0;14;0;0
Tec - Fernando Diniz;2023100511;3;3;0;14.666666666666666;0;0
Tecnico;2023100511;3;3;0;8;0;0
Yony Gonzales 2023;2023100523;3;3;0;12.333333333333334;0;0
(not set);2023100718;2;2;0;21;0;0
Adversario x Campeonato;2023100510;2;2;0;57.5;0;0
Adversarios;2023100210;2;2;0;23;0;0
Adversarios;2023100216;2;2;0;194;0;0
Adversarios;2023100217;2;2;0;39;0;0
Adversarios;2023100314;2;2;0;14;0;0
Adversarios;2023100316;2;2;0;73.5;0;0
Adversarios;2023100317;2;2;0;107;0;0
Adversarios;2023100410;2;2;0;15.5;0;0
Adversarios;2023100413;2;2;0;12;0;0
Adversarios;2023100414;2;2;0;61.5;0;0
Adversarios;2023100416;2;1;0;5;0;0
Adversarios;2023100502;2;2;0;19;0;0
Adversarios;2023100505;2;2;0;13;0;0
Adversarios;2023100510;2;2;0;43;0;0
Adversarios;2023100601;2;1;0;14.5;0;0
