# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240122
# Data de termino: 20240128
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
/;20240125;83;63;21;6.9879518072289155;0;0
/;20240124;59;47;20;4.1525423728813555;0;0
/;20240126;57;48;14;5.350877192982456;0;0
/;20240122;53;40;9;6.132075471698113;0;0
/;20240123;48;39;18;12.729166666666666;0;0
/;20240127;36;29;9;11.833333333333334;0;0
/mostra_jogador;20240126;31;19;0;71.70967741935483;0;0
/jogador;20240125;29;23;0;45.37931034482759;0;0
/jogador;20240126;27;20;0;45.25925925925926;0;0
/mostra_jogador;20240125;26;19;0;34.30769230769231;0;0
/jogador;20240124;25;22;0;68;0;0
/mostra_jogador;20240124;24;19;0;48.125;0;0
/mostra_adversario;20240126;22;16;0;136;0;0
/;20240128;20;15;2;5.45;0;0
/adversario;20240125;20;19;0;22.3;0;0
/adversario;20240126;20;16;0;68.4;0;0
/mostra_jogador;20240123;19;15;0;65.42105263157895;0;0
/jogador;20240123;18;16;1;49.888888888888886;0;0
/mostra_adversario;20240125;18;16;0;34;0;0
/jogador;20240127;17;11;0;33.88235294117647;0;0
/jogo;20240122;17;14;0;71.6470588235294;0;0
/jogador;20240122;16;11;0;24.8125;0;0
/jogo;20240124;15;9;0;55.4;0;0
/jogo;20240125;15;15;0;19;0;0
/mostra_adversario;20240122;15;13;0;207.53333333333333;0;0
/mostra_jogo;20240122;15;11;0;58.6;0;0
/adversario;20240124;14;14;0;23.571428571428573;0;0
/mostra_jogador;20240127;14;8;0;66.21428571428571;0;0
/campeonato;20240125;13;10;0;41.92307692307692;0;0
/especial;20240122;13;10;0;26.76923076923077;0;0
/jogo;20240126;13;9;0;17.923076923076923;0;0
/mostra_adversario;20240124;13;11;0;38.76923076923077;0;0
/mostra_campeonato;20240125;13;10;0;36;0;0
/mostra_jogo;20240125;13;8;0;9.307692307692308;0;0
/adversario;20240122;12;11;1;83.41666666666667;0;0
/jogo;20240123;12;9;0;26;0;0
