# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20230803
# Data de termino: 20240314
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
/arbitro;20230803;11;10;2;17;363636363636363;0;0
/arbitro;20230804;4;3;0;22;5;0;0
/arbitro;20230805;12;10;1;15;833333333333334;0;0
/arbitro;20230806;3;3;0;14;0;0
/arbitro;20230807;4;4;0;15;5;0;0
/arbitro;20230808;4;3;1;10;0;0
/arbitro;20230809;1;1;0;4;0;0
/arbitro;20230810;6;6;0;15;5;0;0
/arbitro;20230811;3;3;0;19;0;0
/arbitro;20230812;2;1;0;0;0;0
/arbitro;20230813;7;7;1;18;142857142857142;0;0
/arbitro;20230814;3;2;0;20;333333333333332;0;0
/arbitro;20230815;3;3;0;32;0;0
/arbitro;20230817;3;3;0;14;666666666666666;0;0
/arbitro;20230818;8;8;0;26;625;0;0
/arbitro;20230819;4;4;0;9;75;0;0
/arbitro;20230820;3;3;0;19;666666666666668;0;0
/arbitro;20230821;4;4;0;12;75;0;0
/arbitro;20230822;2;1;0;0;0;0
/arbitro;20230823;3;3;0;22;333333333333332;0;0
/arbitro_todos;20230823;1;1;0;34;0;0
/arbitro;20230824;5;5;0;22;0;0
/arbitro;20230825;5;5;0;11;8;0;0
/arbitro;20230826;33;26;0;15;212121212121213;0;0
/arbitro;20230827;10;10;0;23;0;0
/arbitro;20230828;5;5;2;17;4;0;0
/arbitro;20230829;2;2;0;30;0;0
/arbitro;20230830;4;4;0;21;0;0
/arbitro;20230831;12;12;0;21;166666666666668;0;0
/arbitro;20230901;3;3;0;44;0;0
/arbitro;20230902;4;3;0;12;0;0
/arbitro;20230903;9;7;0;15;11111111111111;0;0
/arbitro;20230905;5;5;1;33;8;0;0
/arbitro;20230906;7;7;0;21;571428571428573;0;0
/arbitro;20230907;1;1;1;1;0;0
/arbitro;20230908;1;1;0;34;0;0
/arbitro;20230909;1;1;0;123;0;0
/arbitro;20230910;2;2;0;5;5;0;0
/arbitro;20230911;2;2;0;12;0;0
/arbitro;20230912;1;1;0;472;0;0
/arbitro_todos;20230912;1;1;0;108;0;0
/arbitro;20230913;1;1;0;18;0;0
/arbitro;20230914;2;2;0;20;0;0
/arbitro;20230915;6;6;0;11;0;0
/arbitro;20230916;20;19;1;18;65;0;0
/arbitro_todos;20230916;1;1;0;0;0;0
/arbitro;20230917;10;10;0;28;6;0;0
/arbitro;20230918;11;11;1;39;09090909090909;0;0
/arbitro_todos;20230918;1;1;0;83;0;0
/arbitro;20230919;11;10;1;42;90909090909091;0;0
/arbitro;20230920;8;5;0;21;75;0;0
/arbitro;20230921;3;3;0;41;333333333333336;0;0
/arbitro;20230922;19;19;0;12;68421052631579;0;0
/arbitro;20230923;4;4;0;13;5;0;0
/arbitro;20230924;2;2;0;3;5;0;0
/arbitro_todos;20230924;1;1;0;52;0;0
/arbitro;20230925;1;1;0;26;0;0
/arbitro;20230926;5;5;0;10;2;0;0
