# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240226
# Data de termino: 20240303
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
/;20240302;117;106;69;9.547008547008547;0;0
/;20240229;115;106;68;19.434782608695652;0;0
/;20240303;114;94;56;18.763157894736842;0;0
/;20240301;106;82;34;19.632075471698112;0;0
/;20240228;59;45;18;34.6271186440678;0;0
/;20240227;45;32;8;64.15555555555555;0;0
/;20240226;42;35;8;59.095238095238095;0;0
/especial;20240301;33;24;0;7.363636363636363;0;0
/jogador;20240301;33;26;0;21.78787878787879;0;0
/adversario;20240301;27;24;1;25.62962962962963;0;0
/jogador;20240302;27;23;1;48.925925925925924;0;0
/mostra_adversario;20240301;27;23;0;48.51851851851852;0;0
/mostra_jogador;20240302;27;20;0;53.7037037037037;0;0
/especial;20240303;26;20;0;9.346153846153847;0;0
/mostra_jogador;20240301;25;19;0;27.24;0;0
/consulta_especial_jogador;20240301;22;17;0;23.181818181818183;0;0
/especial;20240302;22;15;0;8.136363636363637;0;0
/adversario;20240227;20;14;2;56.1;0;0
/adversario;20240228;20;19;1;30.4;0;0
/jogador;20240227;20;12;1;51.25;0;0
/adversario;20240303;19;17;0;42.31578947368421;0;0
/mostra_adversario;20240228;19;16;0;30.105263157894736;0;0
/mostra_adversario;20240303;19;15;0;64.78947368421052;0;0
/jogador;20240303;18;17;1;30.055555555555557;0;0
/jogador;20240229;17;16;1;28.294117647058822;0;0
/jogo;20240229;17;16;0;17.176470588235293;0;0
/mostra_jogador;20240229;17;13;0;15.588235294117647;0;0
/mostra_jogador;20240303;16;15;0;44.1875;0;0
/consulta_especial_jogador;20240302;15;13;0;38;0;0
/consulta_especial_jogador;20240303;15;11;0;91.86666666666666;0;0
/curiosidade;20240301;15;13;0;75.06666666666666;0;0
/jogo;20240303;15;14;0;123.53333333333333;0;0
/link_jogo/8770;20240301;15;12;0;31.133333333333333;0;0
/mostra_jogador;20240227;15;10;0;94;0;0
/especial;20240229;14;13;1;7.285714285714286;0;0
/mostra_adversario;20240227;14;10;0;46.92857142857143;0;0
/mostra_adversario;20240229;13;8;0;22;0;0
/adversario;20240229;12;11;0;16.333333333333332;0;0
/adversario;20240302;12;10;0;89.16666666666667;0;0
/especial;20240227;12;11;0;8.416666666666666;0;0
/geral;20240301;12;11;1;7.833333333333333;0;0
/jogador;20240226;12;10;0;101.66666666666667;0;0
/jogo;20240228;12;9;0;49.666666666666664;0;0
/jogo;20240301;12;10;0;37.333333333333336;0;0
/mostra_tecnico;20240301;12;11;0;26.5;0;0
/geral;20240303;11;9;0;11.909090909090908;0;0
/mostra_jogo;20240227;11;7;0;48.63636363636363;0;0
/mostra_jogo;20240228;11;7;0;37.90909090909091;0;0
/mostra_jogo;20240302;11;6;0;110.63636363636364;0;0
/tecnico;20240301;11;11;0;9.363636363636363;0;0
/adversario;20240226;10;9;0;37.1;0;0
/arbitro;20240229;10;9;0;10.1;0;0
/campeonato;20240301;10;9;0;22;0;0
/campeonato;20240303;10;8;0;56.2;0;0
/especial;20240226;10;7;0;79.9;0;0
/especial;20240228;10;8;0;12.3;0;0
/jogo;20240227;10;8;0;48.2;0;0
/link_jogador/2421;20240229;10;10;9;16.7;0;0
/mostra_adversario;20240302;10;10;0;195.7;0;0
/mostra_jogo;20240301;10;5;0;24.3;0;0
/jogo;20240302;9;7;0;78.88888888888889;0;0
/mostra_adversario;20240226;9;6;0;22.444444444444443;0;0
/mostra_arbitro;20240229;9;9;0;10.11111111111111;0;0
/mostra_jogador;20240226;9;8;0;120.22222222222223;0;0
/mostra_rkg/;20240301;9;4;0;37.55555555555556;0;0
/arbitro;20240301;8;7;0;30.125;0;0
/consulta_especial_gerais;20240303;8;5;0;34.75;0;0
/consulta_especial_tecnico;20240301;8;8;0;30.5;0;0
/geral;20240229;8;4;0;1.5;0;0
/geral;20240302;8;7;1;13;0;0
/jogador;20240228;8;6;0;7;0;0
/jogo;20240226;8;7;0;36.875;0;0
/mostra_jogo;20240303;8;7;0;57.5;0;0
/mostra_ranking/801000000000;20240301;8;7;0;53.75;0;0
/tecnico;20240302;8;7;0;14.375;0;0
/arbitro;20240226;7;5;0;10.571428571428571;0;0
/arbitro;20240227;7;4;1;6.142857142857143;0;0
/arbitro;20240228;7;3;0;3.142857142857143;0;0
