# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240212
# Data de termino: 20240218
Caminho da pagina e classe da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
/;20240215;68;51;16;56.88235294117647;0;0
/;20240217;68;54;21;20.029411764705884;0;0
/;20240214;59;51;20;34.186440677966104;0;0
/;20240216;56;42;15;19.482142857142858;0;0
/;20240218;47;39;17;35.234042553191486;0;0
/;20240212;31;25;5;54.61290322580645;0;0
/;20240213;31;24;3;24.677419354838708;0;0
/mostra_adversario;20240217;24;17;0;39.833333333333336;0;0
/mostra_adversario;20240214;22;19;0;65.72727272727273;0;0
/especial;20240217;19;14;0;5.631578947368421;0;0
/jogador;20240217;19;17;1;16.42105263157895;0;0
/jogador;20240218;19;15;0;85.3157894736842;0;0
/mostra_adversario;20240216;19;17;0;97.78947368421052;0;0
/adversario;20240216;18;14;0;86.38888888888889;0;0
/mostra_jogo;20240213;18;7;0;93;0;0
/especial;20240215;17;13;0;13.941176470588236;0;0
/jogo;20240215;17;14;0;33.1764705882353;0;0
/adversario;20240217;16;11;0;48.3125;0;0
/jogo;20240213;16;6;0;116.625;0;0
/jogo;20240214;15;11;1;16.2;0;0
/jogador;20240215;14;9;0;132.07142857142858;0;0
/mostra_jogador;20240218;14;9;0;193.14285714285714;0;0
/adversario;20240213;13;8;0;35.15384615384615;0;0
/adversario;20240215;13;13;0;20.307692307692307;0;0
/arbitro;20240215;13;12;0;44.92307692307692;0;0
/especial;20240216;13;9;0;5.615384615384615;0;0
/mostra_adversario;20240215;13;12;0;66;0;0
/adversario;20240214;12;10;0;60;0;0
/especial;20240218;12;11;0;15.416666666666666;0;0
/jogador;20240216;12;11;0;62.5;0;0
/jogo;20240212;12;8;0;36.833333333333336;0;0
/mostra_advmais;20240216;12;11;9;19.5;0;0
/mostra_jogador;20240215;12;8;0;58.916666666666664;0;0
/mostra_jogador;20240217;12;11;0;74.75;0;0
/mostra_jogador;20240216;11;10;0;125.45454545454545;0;0
/consulta_especial_jogador;20240217;10;9;0;37;0;0
/especial;20240214;10;10;0;4;0;0
/jogador;20240213;10;9;0;13.5;0;0
/jogador;20240214;10;10;1;25.6;0;0
/mostra_arbitro;20240215;10;9;0;126.1;0;0
/mostra_jogador;20240212;10;7;1;63.9;0;0
/mostra_jogo;20240212;10;5;0;49.7;0;0
/mostra_jogo;20240214;10;5;0;92.7;0;0
/mostra_jogo;20240215;10;7;0;44.8;0;0
/adversario;20240212;9;5;0;8.555555555555555;0;0
/mostra_adversario;20240213;9;7;0;74.22222222222223;0;0
/mostra_jogador;20240214;9;8;0;31.444444444444443;0;0
/mostra_jogo;20240216;9;6;0;17;0;0
/especial;20240212;8;8;0;6.5;0;0
/jogador;20240212;8;7;0;51.5;0;0
/jogo;20240216;8;7;0;84.375;0;0
/jogo;20240217;8;7;0;28.625;0;0
/mostra_jogador;20240213;8;7;0;39.75;0;0
/adversario;20240218;7;6;0;59.285714285714285;0;0
/arbitro;20240216;7;3;0;286.85714285714283;0;0
/campeonato;20240218;7;7;0;26.857142857142858;0;0
/consulta_especial_jogador;20240215;7;6;0;27.142857142857142;0;0
/consulta_especial_jogador;20240216;7;5;0;38.57142857142857;0;0
/jogo;20240218;7;6;0;41.714285714285715;0;0
/mostra_adversario;20240218;7;6;0;94;0;0
/mostra_campeonato;20240218;7;7;0;70;0;0
/arbitro;20240214;6;5;0;16;0;0
/campeonato;20240216;6;5;0;15.166666666666666;0;0
/consulta_especial_jogador;20240218;6;5;0;72.33333333333333;0;0
/especial;20240213;6;6;0;4.833333333333333;0;0
/geral;20240215;6;6;0;14.5;0;0
/geral;20240218;6;6;0;13.666666666666666;0;0
/link_jogo/100;20240213;6;1;0;0.3333333333333333;0;0
/mostra_arbitro;20240214;6;5;0;11.166666666666666;0;0
/mostra_especial/;20240218;6;5;0;44.5;0;0
/campeonato;20240215;5;5;0;36.4;0;0
/consulta_especial_adversario;20240217;5;5;0;8;0;0
/consulta_especial_jogador;20240214;5;5;0;13.4;0;0
/link_jogo/8766;20240215;5;5;0;14.6;0;0
