# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240325
# Data de termino: 20240331
Caminho da pagina e classe da tela;Data;Contagem de eventos;Visualizacoes
/arbitro;20240326;20;5
/arbitro;20240327;9;2
/arbitro;20240328;7;2
/arbitro;20240329;4;1
/arbitro;20240330;18;4
/arbitro;20240331;6;2
