# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20231225
# Data de termino: 20231231
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Conversoes;Receita total
Estatisticas Fluminense - Principal;2023122714;6;6;1;3.3333333333333335;0;0
Estatisticas Fluminense - Principal;2023122911;6;6;3;9.333333333333334;0;0
Estatisticas Fluminense - Principal;2023122717;5;4;0;3.8;0;0
Jogador;2023123111;5;5;0;38;0;0
Estatisticas Fluminense - Principal;2023122616;4;4;0;6;0;0
Estatisticas Fluminense - Principal;2023122617;4;4;2;6.75;0;0
Estatisticas Fluminense - Principal;2023122618;4;4;0;11.75;0;0
Estatisticas Fluminense - Principal;2023122711;4;4;3;2;0;0
Estatisticas Fluminense - Principal;2023122809;4;4;1;0.25;0;0
Estatisticas Fluminense - Principal;2023122810;4;4;2;12;0;0
Estatisticas Fluminense - Principal;2023122819;4;4;0;8.25;0;0
Estatisticas Fluminense - Principal;2023122910;4;4;0;9;0;0
Estatisticas Fluminense - Principal;2023122915;4;4;2;2.75;0;0
Estatisticas Fluminense - Principal;2023122918;4;3;1;2;0;0
Estatisticas Fluminense - Principal;2023123010;4;4;1;9.75;0;0
Estatisticas Fluminense - Principal;2023123020;4;4;2;4;0;0
Estatisticas Fluminense - Principal;2023123111;4;4;1;2.75;0;0
Jogo;2023122717;4;4;0;23.25;0;0
Jogo;2023122915;4;4;0;29.75;0;0
Adversarios;2023122910;3;3;0;8;0;0
Consultas Especiais;2023122714;3;3;0;58;0;0
Consultas Especiais;2023122911;3;3;0;1.6666666666666667;0;0
Estatisticas Fluminense - Principal;2023122507;3;3;1;6.333333333333333;0;0
Estatisticas Fluminense - Principal;2023122510;3;2;0;1;0;0
Estatisticas Fluminense - Principal;2023122519;3;3;1;18.333333333333332;0;0
Estatisticas Fluminense - Principal;2023122521;3;3;1;8;0;0
Estatisticas Fluminense - Principal;2023122608;3;3;1;2.6666666666666665;0;0
Estatisticas Fluminense - Principal;2023122611;3;3;1;8.666666666666666;0;0
Estatisticas Fluminense - Principal;2023122621;3;3;0;0.6666666666666666;0;0
Estatisticas Fluminense - Principal;2023122622;3;3;1;7;0;0
Estatisticas Fluminense - Principal;2023122623;3;3;2;6.666666666666667;0;0
Estatisticas Fluminense - Principal;2023122700;3;3;0;7.666666666666667;0;0
Estatisticas Fluminense - Principal;2023122707;3;3;3;44.333333333333336;0;0
Estatisticas Fluminense - Principal;2023122708;3;3;0;6;0;0
Estatisticas Fluminense - Principal;2023122709;3;3;1;29.666666666666668;0;0
Estatisticas Fluminense - Principal;2023122716;3;3;1;15.666666666666666;0;0
Estatisticas Fluminense - Principal;2023122718;3;3;1;17;0;0
Estatisticas Fluminense - Principal;2023122722;3;3;0;2.6666666666666665;0;0
Estatisticas Fluminense - Principal;2023122800;3;2;0;0.3333333333333333;0;0
Estatisticas Fluminense - Principal;2023122808;3;3;0;6.333333333333333;0;0
Estatisticas Fluminense - Principal;2023122820;3;3;2;8.666666666666666;0;0
Estatisticas Fluminense - Principal;2023122909;3;3;1;1.6666666666666667;0;0
Estatisticas Fluminense - Principal;2023123017;3;3;1;2;0;0
Estatisticas Fluminense - Principal;2023123022;3;3;1;1.6666666666666667;0;0
Estatisticas Fluminense - Principal;2023123114;3;3;2;6;0;0
Fluminense 1 X 0 Bayern de Munique;2023122515;3;3;3;29;0;0
Jogador;2023122611;3;3;1;22.333333333333332;0;0
Jogador;2023122708;3;3;0;18.666666666666668;0;0
Jogador;2023122720;3;3;0;93;0;0
Jogador;2023123010;3;3;0;70.33333333333333;0;0
Jogo;2023122518;3;3;1;3.6666666666666665;0;0
Jogo;2023122614;3;2;0;9;0;0
Jogo;2023122911;3;2;0;34.666666666666664;0;0
Jogo;2023122916;3;2;1;76.33333333333333;0;0
Adversarios;2023122516;2;2;0;26;0;0
Adversarios;2023122521;2;2;0;42;0;0
Adversarios;2023122709;2;2;0;32;0;0
Adversarios;2023122717;2;2;0;1;0;0
Alexsander 2023;2023122912;2;2;0;10;0;0
Brasileiro Serie B 1998;2023122915;2;2;2;5.5;0;0
Brunel 1975;2023122720;2;2;2;30;0;0
Campeonatos;2023122614;2;2;0;56.5;0;0
Campeonatos;2023122623;2;2;0;6;0;0
Carioca;2023122623;2;1;0;0;0;0
Carioca 2023;2023123010;2;2;0;13.5;0;0
Consultas Especiais;2023122508;2;2;0;5;0;0
Consultas Especiais;2023122615;2;2;0;3.5;0;0
Consultas Especiais;2023122616;2;2;0;13.5;0;0
Consultas Especiais;2023122912;2;2;0;4;0;0
Consultas Especiais;2023123020;2;2;0;7.5;0;0
Consultas Especiais;2023123101;2;2;0;3;0;0
Consultas Especiais;2023123114;2;2;0;1;0;0
Especiais Jogadores;2023123101;2;2;0;22.5;0;0
Estatisticas Fluminense - Principal;2023122503;2;2;0;3.5;0;0
Estatisticas Fluminense - Principal;2023122509;2;2;1;12;0;0
Estatisticas Fluminense - Principal;2023122513;2;2;1;12;0;0
Estatisticas Fluminense - Principal;2023122515;2;2;1;2;0;0
Estatisticas Fluminense - Principal;2023122516;2;2;1;1;0;0
Estatisticas Fluminense - Principal;2023122609;2;1;1;4.5;0;0
Estatisticas Fluminense - Principal;2023122610;2;2;0;2;0;0
Estatisticas Fluminense - Principal;2023122612;2;2;0;2;0;0
Estatisticas Fluminense - Principal;2023122613;2;2;1;6;0;0
Estatisticas Fluminense - Principal;2023122614;2;2;0;13;0;0
Estatisticas Fluminense - Principal;2023122615;2;2;1;2;0;0
Estatisticas Fluminense - Principal;2023122619;2;2;1;4.5;0;0
Estatisticas Fluminense - Principal;2023122713;2;2;0;6;0;0
Estatisticas Fluminense - Principal;2023122719;2;2;0;2;0;0
Estatisticas Fluminense - Principal;2023122720;2;2;0;5.5;0;0
Estatisticas Fluminense - Principal;2023122723;2;2;0;7.5;0;0
Estatisticas Fluminense - Principal;2023122802;2;2;1;2;0;0
Estatisticas Fluminense - Principal;2023122807;2;2;1;6.5;0;0
Estatisticas Fluminense - Principal;2023122811;2;2;0;1;0;0
Estatisticas Fluminense - Principal;2023122812;2;2;0;1.5;0;0
Estatisticas Fluminense - Principal;2023122816;2;2;0;3;0;0
Estatisticas Fluminense - Principal;2023122823;2;2;1;2.5;0;0
Estatisticas Fluminense - Principal;2023122913;2;2;2;4.5;0;0
Estatisticas Fluminense - Principal;2023122916;2;2;1;2.5;0;0
Estatisticas Fluminense - Principal;2023122919;2;2;1;2.5;0;0
Estatisticas Fluminense - Principal;2023122921;2;2;1;1;0;0
Estatisticas Fluminense - Principal;2023123012;2;2;0;2.5;0;0
Estatisticas Fluminense - Principal;2023123014;2;2;0;2.5;0;0
Estatisticas Fluminense - Principal;2023123021;2;2;1;7.5;0;0
Estatisticas Fluminense - Principal;2023123023;2;2;1;0.5;0;0
Estatisticas Fluminense - Principal;2023123101;2;2;0;9.5;0;0
Estatisticas Fluminense - Principal;2023123102;2;2;0;1;0;0
Estatisticas Fluminense - Principal;2023123109;2;2;1;12;0;0
Estatisticas Fluminense - Principal;2023123113;2;2;1;8;0;0
Estatisticas Fluminense - Principal;2023123115;2;2;0;1.5;0;0
Estatisticas Fluminense - Principal;2023123117;2;2;0;3;0;0
Estatisticas Fluminense - Principal;2023123119;2;2;0;1.5;0;0
Estatisticas Fluminense - Principal;2023123121;2;2;1;1;0;0
Estadios;2023122722;2;2;0;3;0;0
Estadios;2023122810;2;2;0;17;0;0
Fluminense 1 X 0 Bayern de Munique;2023122922;2;2;2;19.5;0;0
Fluminense 1 X 0 Santos;2023123011;2;2;0;15;0;0
Fluminense 1 X 1 Atletico MG;2023123117;2;2;0;9.5;0;0
Fluminense 2 X 3 ABC;2023123113;2;1;0;0;0;0
Fluminense 3 X 0 Chapecoense;2023122618;2;1;0;0;0;0
Fluminense 8 X 0 Fonseca;2023122718;2;1;2;53.5;0;0
Fluminense x Botafogo-RJ;2023123021;2;2;0;31;0;0
Fluminense x Internacional-RS;2023122910;2;2;0;14.5;0;0
Fluminense x LDU-Equador;2023122910;2;1;0;1;0;0
Fluminense x Paris Saint Germain-Franca;2023123118;2;1;1;18;0;0
Fluminense x Sao Raimundo-AM;2023122813;2;2;2;10;0;0
Gabriel Pirani 2023;2023122712;2;1;0;13;0;0
Goias 2 X 2 Fluminense;2023123011;2;2;0;6.5;0;0
Graficos;2023122717;2;2;0;2;0;0
Informacoes Gerais;2023122509;2;2;0;22;0;0
Informacoes Gerais;2023122717;2;2;0;20;0;0
Jhon Arias 2023;2023122717;2;1;0;0;0;0
Jogador;2023122507;2;2;0;5.5;0;0
Jogador;2023122513;2;2;0;6.5;0;0
Jogador;2023122518;2;2;0;15.5;0;0
Jogador;2023122519;2;2;0;22;0;0
Jogador;2023122600;2;2;0;132.5;0;0
Jogador;2023122609;2;1;0;0;0;0
Jogador;2023122612;2;2;0;27;0;0
Jogador;2023122613;2;2;0;16.5;0;0
Jogador;2023122616;2;2;0;11;0;0
Jogador;2023122617;2;2;0;68;0;0
Jogador;2023122618;2;2;0;12.5;0;0
Jogador;2023122621;2;2;0;9;0;0
Jogador;2023122623;2;2;0;9.5;0;0
Jogador;2023122709;2;2;0;134;0;0
Jogador;2023122712;2;1;0;5.5;0;0
Jogador;2023122714;2;2;0;422;0;0
Jogador;2023122800;2;2;0;17.5;0;0
Jogador;2023122808;2;2;0;12;0;0
Jogador;2023122810;2;2;0;23;0;0
Jogador;2023122811;2;2;0;10.5;0;0
Jogador;2023122814;2;2;0;2;0;0
Jogador;2023122816;2;2;0;16.5;0;0
Jogador;2023122911;2;2;0;195.5;0;0
Jogador;2023122912;2;1;0;97.5;0;0
Jogador;2023122913;2;2;0;172.5;0;0
Jogador;2023122918;2;2;0;27;0;0
Jogador;2023122919;2;2;0;40;0;0
Jogador;2023122921;2;2;0;23.5;0;0
Jogador;2023123012;2;2;0;4;0;0
Jogador;2023123017;2;2;0;4;0;0
Jogador;2023123018;2;2;0;19;0;0
Jogador;2023123020;2;2;0;13;0;0
Jogador;2023123021;2;2;0;14;0;0
Jogador;2023123022;2;2;0;17.5;0;0
Jogador;2023123101;2;2;0;16.5;0;0
Jogador;2023123109;2;2;0;13.5;0;0
Jogador;2023123113;2;2;0;38;0;0
Jogador;2023123114;2;2;0;11;0;0
Jogo;2023122508;2;2;0;1;0;0
Jogo;2023122509;2;2;0;20.5;0;0
Jogo;2023122510;2;1;0;88.5;0;0
Jogo;2023122512;2;1;0;0;0;0
Jogo;2023122514;2;2;0;3;0;0
Jogo;2023122515;2;2;0;36.5;0;0
Jogo;2023122615;2;2;0;52.5;0;0
Jogo;2023122618;2;2;0;48;0;0
Jogo;2023122620;2;2;0;0.5;0;0
Jogo;2023122622;2;2;0;78;0;0
Jogo;2023122711;2;2;0;8;0;0
Jogo;2023122713;2;1;0;0;0;0
Jogo;2023122720;2;2;0;40;0;0
Jogo;2023122810;2;1;0;0;0;0
Jogo;2023122917;2;2;0;79;0;0
Jogo;2023123015;2;1;0;11;0;0
Jogo;2023123117;2;2;0;13.5;0;0
Jogo;2023123118;2;2;0;16;0;0
Jogos em 03 / 2020;2023123015;2;1;0;0;0;0
Jogos em 09 / 2020;2023123023;2;2;0;284.5;0;0
Jogos em mm/aaaa;2023123015;2;1;0;6;0;0
Jogos em mm/aaaa;2023123023;2;2;0;8;0;0
Luiz Henrique 2022;2023122620;2;1;0;0;0;0
Luiz Henrique 2022;2023122816;2;2;0;77;0;0
Maracana;2023122512;2;2;0;17;0;0
Marcelo Gomes 1992;2023123120;2;2;2;11.5;0;0
Marciel 2004;2023122900;2;1;1;0;0;0
Moca Bonita;2023122810;2;2;0;40.5;0;0
Parana 1 X 1 Fluminense;2023123013;2;1;0;9.5;0;0
Paulistano 1 X 2 Fluminense;2023122717;2;2;0;0;0;0
Paulistano 1 X 2 Fluminense;2023122818;2;1;0;0;0;0
Paysandu Cricket 2 X 2 Fluminense;2023122915;2;2;0;0;0;0
Todos os Jogos do German Cano;2023123110;2;2;0;12.5;0;0
Trabalhador;2023122922;2;2;2;14.5;0;0
Vasco 2 X 2 Fluminense;2023123015;2;2;0;1;0;0
Volta Redonda 1 X 3 Fluminense;2023123012;2;1;0;4;0;0
(not set);2023122514;1;1;0;164;0;0
(not set);2023122610;1;1;0;5;0;0
(not set);2023122611;1;1;0;9;0;0
(not set);2023122718;1;1;0;4;0;0
(not set);2023122720;1;1;0;0;0;0
(not set);2023122910;1;1;0;1;0;0
(not set);2023122912;1;1;0;0;0;0
(not set);2023122916;1;1;0;6;0;0
(not set);2023123002;1;1;0;158;0;0
(not set);2023123015;1;1;0;1;0;0
11º lugar;2023122611;1;1;0;0;0;0
11º lugar;2023122822;1;0;0;0;0;0
12º Jogador;2023122611;1;1;0;1;0;0
20 Maiores Artilheiros Anuais;2023122610;1;1;0;1;0;0
20 Maiores Artilheiros Anuais;2023123001;1;1;0;11;0;0
2023 a 2023;2023122807;1;1;0;0;0;0
2023 x 2022;2023122718;1;1;0;2;0;0
30 Adversarios que mais jogamos;2023122610;1;1;0;1;0;0
30 Estadios onde mais jogamos;2023122512;1;1;0;28;0;0
30 Estadios onde mais jogamos;2023122522;1;1;0;7;0;0
30 Estadios onde mais jogamos;2023122610;1;1;0;1;0;0
30 Estadios onde mais jogamos;2023122618;1;1;0;0;0;0
30 Estadios onde mais jogamos;2023122621;1;1;0;3;0;0
30 Arbitros que mais apitaram;2023122610;1;1;0;2;0;0
40 Maiores idolos;2023122616;1;1;0;0;0;0
40 Maiores idolos;2023122713;1;0;0;0;0;0
ABC 1 X 1 Fluminense;2023122607;1;1;0;24;0;0
ABC 1 X 1 Fluminense;2023122913;1;1;0;10;0;0
ABC 1 X 1 Fluminense;2023123011;1;1;0;3;0;0
ABC 1 X 2 Fluminense;2023122513;1;1;0;5;0;0
ABC 1 X 4 Fluminense;2023122913;1;1;0;8;0;0
ABC 1 X 4 Fluminense;2023123011;1;1;0;3;0;0
Abel Hernandez 2021;2023122712;1;1;0;0;0;0
Abel Hernandez 2021;2023122905;1;1;1;42;0;0
Adamastor 1920;2023122503;1;1;0;44;0;0
Adolpho Simonsen 1905;2023122922;1;1;0;5;0;0
Adriano 1998;2023122720;1;1;0;6;0;0
Adversarios;2023122509;1;1;0;10;0;0
Adversarios;2023122510;1;1;0;119;0;0
Adversarios;2023122616;1;1;0;10;0;0
Adversarios;2023122619;1;1;0;16;0;0
Adversarios;2023122622;1;1;0;27;0;0
Adversarios;2023122701;1;1;0;8;0;0
Adversarios;2023122707;1;1;0;9;0;0
Adversarios;2023122708;1;1;0;11;0;0
Adversarios;2023122713;1;1;0;13;0;0
Adversarios;2023122716;1;1;0;9;0;0
Adversarios;2023122802;1;1;0;134;0;0
Adversarios;2023122807;1;1;0;12;0;0
Adversarios;2023122811;1;1;0;16;0;0
Adversarios;2023122815;1;1;0;8;0;0
Adversarios;2023122817;1;1;0;43;0;0
Adversarios;2023122916;1;1;0;6;0;0
Adversarios;2023123011;1;0;0;0;0;0
Adversarios;2023123017;1;1;0;25;0;0
Adversarios;2023123021;1;1;0;51;0;0
Adversarios;2023123023;1;1;0;9;0;0
Adversarios;2023123107;1;1;0;8;0;0
Adversarios;2023123111;1;1;0;0;0;0
Adversarios;2023123112;1;1;0;0;0;0
Adversarios;2023123113;1;1;0;0;0;0
Adversarios;2023123119;1;1;0;0;0;0
Adversarios;2023123120;1;1;0;0;0;0
Adversarios por tempo determinado;2023122723;1;1;0;106;0;0
Alan 2023 - Gols por Ano;2023122600;1;1;0;2;0;0
Alessandro 2001;2023122911;1;1;0;213;0;0
Alex 2018;2023122714;1;1;0;2;0;0
Alex Dias 2007;2023122714;1;1;0;9;0;0
Alexandre Jesus 2023 - Gols por Ano;2023122600;1;1;0;3;0;0
Alexsander 2023 - Gols por Ano;2023122600;1;1;0;7;0;0
Alfredo 1920;2023122506;1;1;0;71;0;0
Alfredo 1920;2023122608;1;1;0;22;0;0
Alfredo 1946;2023122909;1;1;1;19;0;0
Alfredo 1946;2023122910;1;1;0;93;0;0
Amarelos do Cesar - 1998;2023122803;1;1;0;9;0;0
Amarelos do Leandro Bonfim - 2009;2023122818;1;1;0;2;0;0
Americano 0 X 2 Fluminense;2023123010;1;1;0;2;0;0
Americano 1 X 1 Fluminense;2023122619;1;1;0;3;0;0
Americano 1 X 1 Fluminense;2023122913;1;1;0;1;0;0
Americano 1 X 1 Fluminense;2023123011;1;1;0;2;0;0
Americano 1 X 1 Fluminense;2023123013;1;1;0;2;0;0
Americano 1 X 2 Fluminense;2023123013;1;1;0;5;0;0
Americano 1 X 3 Fluminense;2023123010;1;1;0;3;0;0
Americano 1 X 5 Fluminense;2023123013;1;1;0;5;0;0
Americano 3 X 1 Fluminense;2023123015;1;1;0;5;0;0
Amistoso Interestadual 1980;2023122909;1;1;0;10;0;0
Amistoso Internacional;2023122614;1;1;0;65;0;0
Amistoso Internacional 1975;2023122704;1;1;0;28;0;0
America 0 X 1 Fluminense;2023123013;1;1;0;2;0;0
America 0 X 8 Fluminense;2023122913;1;1;0;5;0;0
America 0 X 8 Fluminense;2023123015;1;1;0;521;0;0
America 1 X 2 Fluminense;2023123015;1;1;0;3;0;0
America 2 X 0 Fluminense;2023123015;1;1;0;3;0;0
America 2 X 1 Fluminense;2023122811;1;1;0;7;0;0
America 2 X 3 Fluminense;2023122608;1;1;0;0;0;0
America 2 X 3 Fluminense;2023122609;1;1;0;13;0;0
America 2 X 3 Fluminense;2023122610;1;1;0;875;0;0
America 2 X 3 Fluminense;2023122614;1;1;0;1;0;0
America 5 X 3 Fluminense;2023122617;1;1;0;639;0;0
America 5 X 3 Fluminense;2023122618;1;1;0;1;0;0
America MG 0 X 0 Fluminense;2023122708;1;1;0;22;0;0
America MG 0 X 3 Fluminense;2023123011;1;1;0;10;0;0
America MG 1 X 0 Fluminense;2023123015;1;1;0;2;0;0
America MG 1 X 1 Fluminense;2023123014;1;1;0;2;0;0
Anapolina 3 X 1 Fluminense;2023122622;1;1;1;22;0;0
Anapolina 3 X 2 Fluminense;2023122619;1;1;0;4;0;0
Anapolina 3 X 2 Fluminense;2023123013;1;1;0;3;0;0
Andarai 0 X 5 Fluminense;2023122614;1;1;0;18;0;0
Andarai 0 X 5 Fluminense;2023122617;1;1;0;692;0;0
Andarai 0 X 5 Fluminense;2023122618;1;1;0;2;0;0
Andarai 3 X 3 Fluminense;2023122613;1;1;0;6;0;0
Andarai 3 X 3 Fluminense;2023122614;1;1;0;889;0;0
Anderson Daronco;2023122622;1;1;0;11;0;0
Anderson Ortega 1997;2023122913;1;1;0;14;0;0
Andre 2023;2023122612;1;1;0;86;0;0
Andre 2023;2023122708;1;1;0;0;0;0
Andre 2023;2023122709;1;1;0;12;0;0
Andre 2023;2023122717;1;1;0;28;0;0
Andre 2023;2023122911;1;1;0;25;0;0
Andre 2023;2023122922;1;1;0;9;0;0
Andre 2023 - Gols por Ano;2023122600;1;1;0;4;0;0
Andre Miquimba 1997;2023122801;1;1;1;29;0;0
Andre Miquimba 1997;2023123022;1;1;1;27;0;0
Andre Miquimba 1997;2023123115;1;1;1;1;0;0
Ano 2000;2023122713;1;1;0;1;0;0
Ano 2023;2023122510;1;1;0;0;0;0
Ano 2023;2023122511;1;1;0;3;0;0
Ano 2023;2023122717;1;1;0;18;0;0
Ano 2023;2023122916;1;1;0;5;0;0
Ano a ano;2023122510;1;1;0;1;0;0
Ano a ano;2023122713;1;1;0;10;0;0
Ano a ano;2023122714;1;1;0;1;0;0
Ano a ano;2023122717;1;1;0;3;0;0
Ano a ano;2023122916;1;1;0;3;0;0
Antunes 1966;2023123022;1;1;0;0;0;0
Antunes 1966;2023123023;1;1;0;0;0;0
Aproveitamento Tecnicos;2023122611;1;1;0;1;0;0
Aproveitamento Tecnicos no;2023122611;1;1;0;2;0;0
Aproveitamento Tecnicos no;2023122720;1;1;0;197;0;0
Aproveitamento Tecnicos no Brasileiro;2023122611;1;1;0;1;0;0
Aproveitamento de Tecnico em Campeonato;2023122700;1;1;0;0;0;0
Aproveitamento de Tecnicos Adversarios;2023122611;1;1;0;1;0;0
Aproveitamento Arbitros;2023122610;1;1;0;1;0;0
Ari de Oliveira;2023122510;1;1;0;7;0;0
Arinelson 1999;2023122615;1;1;1;82;0;0
Aristocilio Pereira da Rocha;2023122810;1;1;0;2;0;0
Armandinho 1935;2023122501;1;1;1;7;0;0
Armandinho 1935;2023122502;1;1;0;2;0;0
Arthur 2023;2023122911;1;1;0;47;0;0
Arthur 2023;2023122913;1;1;0;14;0;0
Arthur 2023 - Gols por Ano;2023122600;1;1;0;2;0;0
Artilheiro por periodo;2023123002;1;1;0;1;0;0
Artilheiros Anuais;2023122600;1;1;0;2;0;0
