# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
#  
# Data de inicio: 20240722
# Data de termino: 20240728
Nº dia;Novos usuarios
0000;48
0001;48
0002;76
0003;82
0004;46
0005;44
0006;60

# Data de inicio: 20240722
# Data de termino: 20240728
Nº dia;Usuarios recorrentes
0000;56
0001;48
0002;60
0003;70
0004;32
0005;39
0006;53

#  
# Data de inicio: 20240722
# Data de termino: 20240728
Coorte;Dia 1;Dia 7
0;0;0.020833333333333332
1;0.0425531914893617;0
2;0;0
3;0.024390243902439025;0
4;0.021739130434782608;0
5;0.022727272727272728;0
6;0;0

#  
# Data de inicio: 20240722
# Data de termino: 20240728
Coorte;Dia 1;Dia 7
0;0;271
1;106.5;0
2;0;0
3;193.5;0
4;12;0
5;0;0
6;0;0

#  
# Data de inicio: 20240617
# Data de termino: 20240728
Coorte;Usuarios
0000;1
0001;0.01809780515979977
0002;0.01103230890464933
0003;0.012830793905372895
0004;0.008986928104575163
0005;0.007185122569737954
0006;0.00960279353993889
0007;0.00980392156862745
0008;0.006830601092896175
0009;0.006298449612403101
0010;0.0065032516258129065
0011;0.005099439061703213
0012;0.00315955766192733
0013;0.005929919137466307
0014;0.004048582995951417
0015;0.008059516429014259
0016;0.005148005148005148
0017;0.00303951367781155
0018;0.006274509803921568
0019;0.004081632653061225
0020;0.004173622704507512
0021;0.006071118820468344
0022;0.0009025270758122744
0023;0.002819548872180451
0024;0.000970873786407767
0025;0.002
0026;0.0032397408207343412
0027;0.003409090909090909
0028;0.002398081534772182
0029;0.0037974683544303796
0030;0.005434782608695652
0031;0.0029069767441860465
0032;0.004622496147919877
0033;0.005244755244755245
0034;0
0035;0.006423982869379015
0036;0.006042296072507553
0037;0.007407407407407408
0038;0.008438818565400843
0039;0.005263157894736842
0040;0
0041;0.013513513513513514

#  
# Data de inicio: 20240617
# Data de termino: 20240728
Coorte;Tempo medio de engajamento
0000;69.158675414682
0001;218.7063492063492
0002;86.50813008130082
0003;136.70833333333331
0004;133.12820512820514
0005;115.15789473684211
0006;56.7027027027027
0007;116.59722222222223
0008;33.128571428571426
0009;39.3235294117647
0010;89.03030303030303
0011;41.708333333333336
0012;21.35483870967742
0013;86.5
0014;31.482758620689655
0015;95.79761904761905
0016;33.96296296296296
0017;24.653846153846153
0018;78.24
0019;20.3125
0020;95.47826086956522
0021;183.77272727272728
0022;2.5238095238095237
0023;7.25
0024;0.42105263157894735
0025;8.88888888888889
0026;10.117647058823529
0027;9.5625
0028;6.733333333333333
0029;58.785714285714285
0030;7.846153846153846
0031;17.166666666666668
0032;14.545454545454545
0033;65.65
0034;0
0035;432
0036;81.71428571428571
0037;10.333333333333334
0038;97.2
0039;23.5
0040;0
0041;57

#  
# Data de inicio: 20240331
# Data de termino: 20240728
Coorte;LTV
0000;0
0001;0
0002;0
0003;0
0004;0
0005;0
0006;0
0007;0
0008;0
0009;0
0010;0
0011;0
0012;0
0013;0
0014;0
0015;0
0016;0
0017;0
0018;0
0019;0
0020;0
0021;0
0022;0
0023;0
0024;0
0025;0
0026;0
0027;0
0028;0
0029;0
0030;0
0031;0
0032;0
0033;0
0034;0
0035;0
0036;0
0037;0
0038;0
0039;0
0040;0
0041;0
0042;0
0043;0
0044;0
0045;0
0046;0
0047;0
0048;0
0049;0
0050;0
0051;0
0052;0
0053;0
0054;0
0055;0
0056;0
0057;0
0058;0
0059;0
0060;0
0061;0
0062;0
0063;0
0064;0
0065;0
0066;0
0067;0
0068;0
0069;0
0070;0
0071;0
0072;0
0073;0
0074;0
0075;0
0076;0
0077;0
0078;0
0079;0
0080;0
0081;0
0082;0
0083;0
0084;0
0085;0
0086;0
0087;0
0088;0
0089;0
0090;0
0091;0
0092;0
0093;0
0094;0
0095;0
0096;0
0097;0
0098;0
0099;0
0100;0
0101;0
0102;0
0103;0
0104;0
0105;0
0106;0
0107;0
0108;0
0109;0
0110;0
0111;0
0112;0
0113;0
0114;0
0115;0
0116;0
0117;0
0118;0
0119;0
