Título;Extenso;Sessões;Usuários;Novos usuários;Data;Hora
Tec - P. C. Gusmao;2023080717;1;1;0;07/08/2023;17
Tec - Parreira;2023080717;1;1;0;07/08/2023;17
Tec - Parreira;2023081012;1;1;0;10/08/2023;12
Tec - Paulo Campos;2023080717;1;1;0;07/08/2023;17
Tec - Renato Gaucho;2023080717;1;1;0;07/08/2023;17
Tec - Renato Gaucho;2023080802;1;1;0;08/08/2023;2
Tec - Rene Simoes;2023081113;1;1;0;11/08/2023;13
Tec - Roger Machado;2023080717;1;1;0;07/08/2023;17
Tec - Sergio Cosme;2023080720;1;1;0;07/08/2023;20
Tec - Wanderley Luxemburgo;2023080717;1;1;0;07/08/2023;17
Terceira 2022;2023081008;1;1;0;10/08/2023;8
The Strongest 1 X 0 Fluminense;2023081118;1;1;0;11/08/2023;18
Thiago Neves 2013;2023081003;1;1;0;10/08/2023;3
Thiago Neves 2013;2023081123;1;1;0;11/08/2023;23
Thiago Santos 2023;2023080820;1;1;0;08/08/2023;20
Thiago Santos 2023;2023080918;1;1;0;09/08/2023;18
Thiago Silva 2008;2023081003;1;1;0;10/08/2023;3
Tiago Silva 2001;2023080809;1;1;0;08/08/2023;9
Tiguta 1968;2023080809;1;1;1;08/08/2023;9
Time Base;2023080717;1;1;0;07/08/2023;17
Time Base de 1999;2023080717;1;1;0;07/08/2023;17
Time Base de 1999;2023080718;1;1;0;07/08/2023;18
Tiradentes 1 X 0 Fluminense;2023081012;1;1;0;10/08/2023;12
Todas as camisas;2023080701;1;1;0;07/08/2023;1
Todas as camisas;2023080702;1;1;0;07/08/2023;2
Todos os Jogos apitados por Marcelo de Souza Pinto;2023081114;1;1;1;11/08/2023;14
Todos os Jogos apitados por Rodrigo Jose Pereira de Lima;2023081117;1;1;0;11/08/2023;17
Todos os Jogos contra Americano-RJ;2023080711;1;1;0;07/08/2023;11
Todos os Jogos contra America-RJ;2023080815;1;1;0;08/08/2023;15
Todos os Jogos contra Argentino Juniors-Argentina;2023080822;1;1;0;08/08/2023;22
Todos os Jogos contra Arsenal de Sarandi-Argentina;2023080715;1;1;0;07/08/2023;15
Todos os Jogos contra Athletico PR-PR;2023080814;1;1;0;08/08/2023;14
Todos os Jogos contra Atletico MG-MG;2023080721;1;1;0;07/08/2023;21
Todos os Jogos contra Atletico MG-MG;2023080814;1;1;0;08/08/2023;14
Todos os Jogos contra Atletico MG-MG;2023080815;1;1;0;08/08/2023;15
Todos os Jogos contra Atletico MG-MG;2023081000;1;1;0;10/08/2023;0
Todos os Jogos contra Bahia-BA;2023080815;1;1;0;08/08/2023;15
Todos os Jogos contra Bangu-RJ;2023080815;1;1;0;08/08/2023;15
Todos os Jogos contra Bragantino-SP;2023080913;1;1;0;09/08/2023;13
Todos os Jogos contra Coritiba-PR;2023080815;1;1;0;08/08/2023;15
Todos os Jogos contra Deportivo Pereira-Colombia;2023081011;1;1;0;10/08/2023;11
Todos os Jogos contra Deportivo Pereira-Colombia;2023081021;1;1;0;10/08/2023;21
Todos os Jogos contra Ferrocarril Oeste-Argentina;2023080901;1;1;0;09/08/2023;1
Todos os Jogos contra Figueirense-SC;2023080716;1;1;0;07/08/2023;16
Todos os Jogos contra Flamengo-RJ;2023081000;1;1;0;10/08/2023;0
Todos os Jogos contra Goias-GO;2023080823;1;1;0;08/08/2023;23
Todos os Jogos contra Gremio-RS;2023080721;1;1;0;07/08/2023;21
Todos os Jogos contra Gremio-RS;2023080723;1;1;0;07/08/2023;23
Todos os Jogos contra Internacional-RS;2023080711;1;1;0;07/08/2023;11
Todos os Jogos contra Internacional-RS;2023081113;1;1;0;11/08/2023;13
Todos os Jogos contra Joel Santana;2023081119;1;1;0;11/08/2023;19
Todos os Jogos contra LDU-Equador;2023080921;1;1;0;09/08/2023;21
Todos os Jogos contra Lula II;2023081119;1;1;0;11/08/2023;19
Todos os Jogos contra Mano Menezes;2023080800;1;1;0;08/08/2023;0
Todos os Jogos contra Olimpia-Paraguai;2023081110;1;1;0;11/08/2023;10
Todos os Jogos contra Olimpia-Paraguai;2023081111;1;1;0;11/08/2023;11
Todos os Jogos contra Palmeiras-SP;2023080709;1;1;0;07/08/2023;9
Todos os Jogos contra Palmeiras-SP;2023080815;1;1;0;08/08/2023;15
Todos os Jogos contra Portuguesa SP-SP;2023080815;1;1;0;08/08/2023;15
Todos os Jogos contra River Plate-Argentina;2023080921;1;1;0;09/08/2023;21
Todos os Jogos contra Santa Cruz-PE;2023080815;1;1;0;08/08/2023;15
Todos os Jogos contra Santos-SP;2023080815;1;1;0;08/08/2023;15
Todos os Jogos contra Sport-PE;2023080815;1;1;0;08/08/2023;15
Todos os Jogos contra Sao Caetano-SP;2023080921;1;1;0;09/08/2023;21
Todos os Jogos contra Sao Paulo-SP;2023080815;1;1;0;08/08/2023;15
Todos os Jogos contra Vasco-RJ;2023080811;1;1;1;08/08/2023;11
Todos os Jogos do Alexsander;2023081021;1;1;0;10/08/2023;21
Todos os Jogos do Alexsander;2023081022;1;1;0;10/08/2023;22
Todos os Jogos do Fabio;2023081012;1;1;0;10/08/2023;12
Todos os Jogos do Romerito;2023080823;1;1;0;08/08/2023;23
Todos os Jogos do Samuel Xavier;2023080908;1;1;0;09/08/2023;8
Todos os Jogos no(a) Defensores del Chaco;2023081112;1;1;0;11/08/2023;12
Todos os Jogos no(a) Engenhao;2023080912;1;1;0;09/08/2023;12
Todos os Jogos no(a) Maracana;2023080908;1;1;0;09/08/2023;8
Todos os Jogos no(a) Maracana;2023081112;1;1;0;11/08/2023;12
Todos os Jogos no(a) Rua Bariri;2023080715;1;1;1;07/08/2023;15
Todos os jogos de Adversario;2023080823;1;1;0;08/08/2023;23
Todos os jogos de Adversario;2023080901;1;1;0;09/08/2023;1
Todos os jogos de Adversario;2023080921;1;1;0;09/08/2023;21
Todos os jogos de Adversario;2023081000;1;1;0;10/08/2023;0
Todos os jogos de Adversario;2023081011;1;1;0;10/08/2023;11
Todos os jogos de Adversario;2023081110;1;1;0;11/08/2023;10
Todos os jogos de Adversario;2023081111;1;1;0;11/08/2023;11
Todos os jogos em campeonato;2023080709;1;1;0;07/08/2023;9
Todos os jogos em campeonato;2023080712;1;1;0;07/08/2023;12
Todos os jogos em campeonato;2023080718;1;1;0;07/08/2023;18
Todos os jogos em campeonato;2023080719;1;1;0;07/08/2023;19
Todos os jogos em campeonato;2023080819;1;1;0;08/08/2023;19
Todos os jogos em campeonato;2023080912;1;1;0;09/08/2023;12
Todos os jogos em campeonato;2023080916;1;1;0;09/08/2023;16
Todos os jogos em campeonato;2023081011;1;1;0;10/08/2023;11
Todos os jogos em campeonato;2023081012;1;1;0;10/08/2023;12
Todos os jogos em campeonato;2023081022;1;1;0;10/08/2023;22
Todos os jogos em campeonato;2023081023;1;1;0;10/08/2023;23
Todos os jogos em campeonato;2023081114;1;1;0;11/08/2023;14
Todos os jogos em estadio;2023080717;1;1;0;07/08/2023;17
Todos os jogos em estadio;2023080908;1;1;0;09/08/2023;8
Todos os jogos em estadio;2023080912;1;1;0;09/08/2023;12
Todos os jogos em estadio;2023081112;1;1;0;11/08/2023;12
Todos os jogos no(a) Brasileiro;2023080709;1;1;0;07/08/2023;9
Todos os jogos no(a) Carioca;2023081114;1;1;0;11/08/2023;14
Todos os jogos no(a) Conmebol;2023081011;1;1;0;10/08/2023;11
Todos os jogos no(a) Conmebol;2023081012;1;1;0;10/08/2023;12
Todos os jogos no(a) Copa Sul Americana;2023080912;1;1;0;09/08/2023;12
Todos os jogos no(a) Copa Sul Americana;2023081011;1;1;0;10/08/2023;11
Todos os jogos no(a) Copa Sul Americana;2023081012;1;1;0;10/08/2023;12
Todos os jogos no(a) Libertadores da America;2023080712;1;1;0;07/08/2023;12
Todos os jogos no(a) Libertadores da America;2023080718;1;1;0;07/08/2023;18
Todos os jogos no(a) Libertadores da America;2023080719;1;1;0;07/08/2023;19
Todos os jogos no(a) Libertadores da America;2023080818;1;0;0;08/08/2023;18
Todos os jogos no(a) Libertadores da America;2023080916;1;1;0;09/08/2023;16
Todos os jogos no(a) Libertadores da America;2023081011;1;1;0;10/08/2023;11
Todos os jogos no(a) Libertadores da America;2023081012;1;1;0;10/08/2023;12
Todos os jogos no(a) Libertadores da America;2023081022;1;1;0;10/08/2023;22
Todos os jogos no(a) Libertadores da America;2023081023;1;1;0;10/08/2023;23
Toinzinho 1979;2023080715;1;1;0;07/08/2023;15
Torneio Ciudad de La Linea 1986;2023080718;1;1;0;07/08/2023;18
Torneio Rio-Sao Paulo 1960;2023081122;1;1;0;11/08/2023;22
Transwall 0 X 3 Fluminense;2023080711;1;1;0;07/08/2023;11
Treinador com mais campeonatos disputados;2023081112;1;1;0;11/08/2023;12
Treinador com mais campeonatos disputados;2023081116;1;1;0;11/08/2023;16
Treinador com mais jogos;2023080822;1;1;0;08/08/2023;22
Treinador com mais jogos;2023080823;1;1;0;08/08/2023;23
Treinador com mais jogos;2023080900;1;1;0;09/08/2023;0
Treinador com mais jogos;2023080906;1;1;0;09/08/2023;6
Treinador com mais jogos;2023080922;1;1;0;09/08/2023;22
Treinador com mais jogos;2023081011;1;1;0;10/08/2023;11
Treinador com mais jogos;2023081116;1;1;0;11/08/2023;16
Treinador com mais passagens;2023081011;1;1;0;10/08/2023;11
Treze 1 X 1 Fluminense;2023081109;1;1;0;11/08/2023;9
Tricolor 1905;2023081008;1;1;0;10/08/2023;8
Tricolor 1906 - 1912;2023081008;1;1;0;10/08/2023;8
Tricolor 2015;2023081008;1;1;0;10/08/2023;8
Tricolor 2021;2023081008;1;1;0;10/08/2023;8
Tricolor 2023;2023081008;1;1;0;10/08/2023;8
Trofeu Teresa Herrera 1985;2023080723;1;1;0;07/08/2023;23
Tulica 1980;2023080711;1;1;0;07/08/2023;11
Tuna Luso 1 X 4 Fluminense;2023080916;1;1;0;09/08/2023;16
Tuna Luso 3 X 5 Fluminense;2023080916;1;1;0;09/08/2023;16
Tupi 0 X 3 Fluminense;2023080802;1;1;0;08/08/2023;2
Tupi 1 X 1 Fluminense;2023080717;1;1;0;07/08/2023;17
Tupinambas 2 X 3 Fluminense;2023080717;1;1;0;07/08/2023;17
Turner 1905;2023080915;1;1;0;09/08/2023;15
Tecnico;2023080710;1;1;0;07/08/2023;10
Tecnico;2023080713;1;1;0;07/08/2023;13
Tecnico;2023080717;1;1;0;07/08/2023;17
Tecnico;2023080821;1;1;0;08/08/2023;21
Tecnico;2023080908;1;1;0;09/08/2023;8
Tecnico;2023080909;1;1;0;09/08/2023;9
Tecnico;2023080913;1;1;0;09/08/2023;13
Tecnico;2023080918;1;1;0;09/08/2023;18
Tecnico;2023081008;1;1;0;10/08/2023;8
Tecnico;2023081012;1;1;0;10/08/2023;12
Tecnico;2023081017;1;1;0;10/08/2023;17
Tecnico;2023081021;1;1;0;10/08/2023;21
Tecnico;2023081109;1;1;0;11/08/2023;9
Tecnico;2023081112;1;1;0;11/08/2023;12
Tecnico;2023081113;1;1;0;11/08/2023;13
Tecnico;2023081118;1;1;0;11/08/2023;18
Tecnico x Campeonato;2023081016;1;1;0;10/08/2023;16
Tecnico x Campeonato;2023081017;1;1;0;10/08/2023;17
Tecnico x Campeonato;2023081018;1;1;0;10/08/2023;18
Tecnico x Campeonato;2023081116;1;1;0;11/08/2023;16
Uberaba 0 X 0 Fluminense;2023080715;1;1;0;07/08/2023;15
Uberlandia 0 X 0 Fluminense;2023080715;1;1;0;07/08/2023;15
Udinese - Torneio Transatlantico - Giant Stadium;2023080717;1;1;0;07/08/2023;17
Udinese 1 X 1 Fluminense;2023081009;1;1;0;10/08/2023;9
Umbro;2023080800;1;1;0;08/08/2023;0
Unimed;2023080911;1;1;0;09/08/2023;11
Union La Calera 0 X 0 Fluminense;2023081119;1;1;0;11/08/2023;19
Union Santa Fe 0 X 0 Fluminense;2023080709;1;1;0;07/08/2023;9
Union Santa Fe 0 X 0 Fluminense;2023080819;1;1;0;08/08/2023;19
Union Santa Fe 0 X 0 Fluminense;2023081008;1;1;0;10/08/2023;8
Union Santa Fe 0 X 0 Fluminense;2023081118;1;1;0;11/08/2023;18
Universal Orlando Resort 1;2023080911;1;1;0;09/08/2023;11
Universal Orlando Resort 2;2023080911;1;1;0;09/08/2023;11
Universitario 3 X 0 Fluminense;2023081022;1;1;0;10/08/2023;22
Valencia 2014;2023080823;1;1;0;08/08/2023;23
Valle Express;2023080911;1;1;0;09/08/2023;11
Valtinho 1969;2023081122;1;1;0;11/08/2023;22
Vampeta 1996;2023081122;1;1;0;11/08/2023;22
Vasco 0 X 0 Fluminense;2023080715;1;1;0;07/08/2023;15
Vasco 0 X 0 Fluminense;2023080720;1;1;0;07/08/2023;20
Vasco 0 X 0 Fluminense;2023081119;1;1;0;11/08/2023;19
Vasco 0 X 1 Fluminense;2023080715;1;1;0;07/08/2023;15
Vasco 0 X 2 Fluminense;2023080720;1;1;0;07/08/2023;20
Vasco 0 X 2 Fluminense;2023081119;1;1;0;11/08/2023;19
Vasco 1 X 1 Fluminense;2023080708;1;1;0;07/08/2023;8
Vasco 1 X 1 Fluminense;2023080711;1;1;0;07/08/2023;11
Vasco 1 X 1 Fluminense;2023080720;1;1;0;07/08/2023;20
Vasco 1 X 1 Fluminense;2023081003;1;1;0;10/08/2023;3
Vasco 1 X 1 Fluminense;2023081118;1;1;0;11/08/2023;18
Vasco 1 X 2 Fluminense;2023080708;1;1;0;07/08/2023;8
Vasco 1 X 2 Fluminense;2023080710;1;1;0;07/08/2023;10
Vasco 1 X 5 Fluminense;2023080915;1;1;1;09/08/2023;15
Vasco 2 X 0 Fluminense;2023080711;1;1;0;07/08/2023;11
Vasco 2 X 0 Fluminense;2023080714;1;1;0;07/08/2023;14
Vasco 2 X 0 Fluminense;2023081119;1;1;0;11/08/2023;19
Vasco 2 X 1 Fluminense;2023080711;1;1;0;07/08/2023;11
Vasco 2 X 1 Fluminense;2023081008;1;1;0;10/08/2023;8
Vasco 2 X 1 Fluminense;2023081100;1;1;0;11/08/2023;0
Vasco 2 X 1 Fluminense;2023081119;1;1;0;11/08/2023;19
Vasco 2 X 2 Fluminense;2023080711;1;1;0;07/08/2023;11
Vasco 3 X 0 Fluminense;2023080711;1;1;0;07/08/2023;11
Vasco 3 X 2 Fluminense;2023080713;1;1;0;07/08/2023;13
Vasco 3 X 3 Fluminense;2023080708;1;1;0;07/08/2023;8
Vasco 3 X 3 Fluminense;2023080710;1;1;0;07/08/2023;10
Vasco 3 X 3 Fluminense;2023080716;1;1;0;07/08/2023;16
Vasco 3 X 3 Fluminense;2023081003;1;1;0;10/08/2023;3
Vermelhos do David Braz - 2023;2023080820;1;1;0;08/08/2023;20
Vermelhos do Felipe - 2013;2023080711;1;1;0;07/08/2023;11
Vermelhos do Flavio - 1971;2023080906;1;1;0;09/08/2023;6
Vermelhos do Goncalo - 1965;2023080718;1;1;0;07/08/2023;18
Vermelhos do Jhon Arias - 2023;2023081118;1;1;0;11/08/2023;18
Vermelhos do Lele - 2023;2023080819;1;1;0;08/08/2023;19
Vermelhos do Rafael Moura - 2012;2023081016;1;1;0;10/08/2023;16
Vermelhos do Valtinho - 1969;2023081122;1;1;0;11/08/2023;22
Vermelhos do Ze Teodoro - 1993;2023080816;1;1;0;08/08/2023;16
Vica 1992;2023080720;1;1;0;07/08/2023;20
Vicentini 1946;2023080820;1;1;0;08/08/2023;20
Vicentino 1938;2023080910;1;1;0;09/08/2023;10
Victor Etchegaray 1912;2023080722;1;1;0;07/08/2023;22
Victor Gonzalez 1962;2023081012;1;1;1;10/08/2023;12
Vila Nova GO 0 X 2 Fluminense;2023080709;1;1;0;07/08/2023;9
Vila Nova GO 0 X 2 Fluminense;2023081118;1;1;0;11/08/2023;18
Vila Nova GO 1 X 1 Fluminense;2023080714;1;1;0;07/08/2023;14
Vila Nova GO 2 X 2 Fluminense;2023080715;1;1;0;07/08/2023;15
Villa Nova MG 2 X 0 Fluminense;2023080717;1;1;0;07/08/2023;17
Vinicius Goncalves Dias Araujo;2023080702;1;1;0;07/08/2023;2
Vitor 1956;2023080720;1;1;0;07/08/2023;20
Vitor 1956;2023081010;1;1;0;10/08/2023;10
Vitor Mendes 2023;2023080916;1;1;0;09/08/2023;16
Vitor Mendes 2023;2023080922;1;1;0;09/08/2023;22
Vitoria ES 2 X 1 Fluminense;2023080720;1;1;0;07/08/2023;20
Vitoria BA 0 X 0 Fluminense;2023080711;1;1;0;07/08/2023;11
Vitoria BA 1 X 0 Fluminense;2023081021;1;1;0;10/08/2023;21
Vitoria BA 1 X 1 Fluminense;2023080711;1;1;0;07/08/2023;11
Vitoria BA 1 X 1 Fluminense;2023080714;1;1;0;07/08/2023;14
Volta Redonda 0 X 0 Fluminense;2023080714;1;1;0;07/08/2023;14
Volta Redonda 0 X 1 Fluminense;2023080714;1;1;0;07/08/2023;14
Volta Redonda 1 X 0 Fluminense;2023081118;1;1;0;11/08/2023;18
Volta Redonda 1 X 1 Fluminense;2023080711;1;1;0;07/08/2023;11
Volta Redonda 1 X 2 Fluminense;2023080714;1;1;0;07/08/2023;14
Volta Redonda 1 X 2 Fluminense;2023080715;1;1;0;07/08/2023;15
Volta Redonda 2 X 1 Fluminense;2023081118;1;1;0;11/08/2023;18
Volta Redonda 2 X 2 Fluminense;2023080708;1;1;0;07/08/2023;8
Volta Redonda 2 X 2 Fluminense;2023080711;1;1;0;07/08/2023;11
Volta Redonda 2 X 3 Fluminense;2023080708;1;1;0;07/08/2023;8
Volta Redonda 2 X 3 Fluminense;2023080710;1;1;0;07/08/2023;10
Volta Redonda 3 X 0 Fluminense;2023080713;1;1;0;07/08/2023;13
Walbert 1986;2023081112;1;1;1;11/08/2023;12
Waldo 1961;2023081010;1;1;0;10/08/2023;10
Wallace 1982;2023080711;1;1;0;07/08/2023;11
Wallace 1995;2023080720;1;1;0;07/08/2023;20
Wallace 1995;2023081119;1;1;0;11/08/2023;19
Walter 2015;2023080820;1;1;0;08/08/2023;20
Washington 2010;2023081003;1;1;0;10/08/2023;3
Waterman 1910;2023080722;1;1;0;07/08/2023;22
Welington Nem 2019 - Gols por Ano;2023080907;1;1;0;09/08/2023;7
Wellington Silva 2016;2023081017;1;1;0;10/08/2023;17
Wendell 1979;2023080714;1;1;0;07/08/2023;14
Willians 2011;2023080718;1;1;0;07/08/2023;18
Wilmar Roldan;2023080718;1;1;0;07/08/2023;18
Wilmar Roldan;2023080810;1;1;0;08/08/2023;10
Wilmar Roldan;2023080811;1;1;0;08/08/2023;11
Wilmar Roldan;2023080812;1;1;0;08/08/2023;12
Wilmar Roldan;2023080914;1;1;0;09/08/2023;14
Wilmar Roldan;2023080915;1;1;0;09/08/2023;15
Wilmar Roldan;2023081022;1;1;0;10/08/2023;22
Wilmar Roldan;2023081023;1;1;0;10/08/2023;23
Wilson Bauru 1961;2023080723;1;1;0;07/08/2023;23
Wordcloud Artilheiros;2023080909;1;1;0;09/08/2023;9
Wordcloud Artilheiros;2023081011;1;1;0;10/08/2023;11
Wagner 1993;2023080720;1;1;0;07/08/2023;20
Wagner 1993;2023081119;1;1;0;11/08/2023;19
XV de Jau 2 X 2 Fluminense;2023080715;1;1;0;07/08/2023;15
XV de Piracicaba 1 X 1 Fluminense;2023080714;1;1;0;07/08/2023;14
Ygor 2008;2023081003;1;1;0;10/08/2023;3
Yony Gonzales 2023;2023080918;1;1;0;09/08/2023;18
Yony Gonzales 2023;2023080922;1;1;0;09/08/2023;22
Young Africans 2 X 3 Fluminense;2023080900;1;1;0;09/08/2023;0
Zamora 0 X 1 Fluminense;2023080907;1;1;0;09/08/2023;7
Zezinho 1981;2023081009;1;1;0;10/08/2023;9
Zeze 1982;2023080712;1;1;0;07/08/2023;12
Zeze 1982;2023080713;1;1;0;07/08/2023;13
Zeze 1982;2023080714;1;1;0;07/08/2023;14
Zeze 1982;2023080715;1;1;0;07/08/2023;15
Zeze 1982;2023081009;1;1;0;10/08/2023;9
Zeze Gomes 1985;2023081009;1;1;0;10/08/2023;9
Ze Maria 1979;2023080715;1;1;0;07/08/2023;15
Ze Roberto 1967;2023081010;1;1;0;10/08/2023;10
Ze Teodoro 1993;2023080720;1;1;0;07/08/2023;20
Arbitros;2023080701;1;1;0;07/08/2023;1
Arbitros;2023080709;1;1;0;07/08/2023;9
Arbitros;2023080712;1;1;0;07/08/2023;12
Arbitros;2023080718;1;1;0;07/08/2023;18
Arbitros;2023080801;1;1;0;08/08/2023;1
Arbitros;2023080810;1;1;0;08/08/2023;10
Arbitros;2023080811;1;1;0;08/08/2023;11
Arbitros;2023080819;1;1;1;08/08/2023;19
Arbitros;2023080913;1;1;0;09/08/2023;13
Arbitros;2023081008;1;1;0;10/08/2023;8
Arbitros;2023081012;1;1;0;10/08/2023;12
Arbitros;2023081015;1;1;0;10/08/2023;15
Arbitros;2023081019;1;1;0;10/08/2023;19
Arbitros;2023081021;1;1;0;10/08/2023;21
Arbitros;2023081022;1;1;0;10/08/2023;22
Arbitros;2023081108;1;1;0;11/08/2023;8
Arbitros;2023081117;1;1;0;11/08/2023;17
Arbitros;2023081121;1;1;0;11/08/2023;21
Arbitros do(a) Venezuela;2023080821;1;1;0;08/08/2023;21
Ã‚ngelo 1982;2023080712;1;1;0;07/08/2023;12
Edson 1981;2023080710;1;1;0;07/08/2023;10
Edson 1981;2023081009;1;1;0;10/08/2023;9
Ezio 1995;2023080720;1;1;0;07/08/2023;20
Ezio 1995;2023081119;1;1;0;11/08/2023;19
Ultimas Sequencias de 10 jogos oficiais - visitante;2023081114;1;1;0;11/08/2023;14
Ultimas Sequencias de 21 jogos oficiais;2023081114;1;1;0;11/08/2023;14
Ultimas Sequencias de 21 jogos oficiais - mandante;2023081114;1;1;0;11/08/2023;14
Ultimas Sequencias de 21 jogos oficiais - visitante;2023081114;1;1;0;11/08/2023;14
Ultimas Sequencias de 26 jogos oficiais - mandante;2023081114;1;1;0;11/08/2023;14
Ultimas Sequencias de 28 jogos oficiais - mandante;2023081114;1;1;0;11/08/2023;14
Ultimos 2500 jogos como Mandante;2023080909;1;1;0;09/08/2023;9
Ultimos 2570 jogos como Mandante;2023080814;1;1;0;08/08/2023;14
Ultimos 2571 jogos como Mandante;2023080909;1;1;0;09/08/2023;9
Ultimos 2571 jogos como Mandante;2023080910;1;1;0;09/08/2023;10
Ultimos 2571 jogos como Mandante;2023080919;1;1;0;09/08/2023;19
Ultimos 2571 jogos como Mandante;2023081017;1;1;0;10/08/2023;17
Ultimos 2571 jogos como Mandante;2023081111;1;1;0;11/08/2023;11
Ultimos 30 jogos como Visitante;2023081112;1;1;0;11/08/2023;12
Ultimos 30 jogos como Visitante;2023081114;1;1;0;11/08/2023;14
Ultimos 300 jogos;2023081119;1;1;0;11/08/2023;19
Ultimos 301 jogos;2023081119;1;1;0;11/08/2023;19
Ultimos 35 jogos;2023081016;1;1;0;10/08/2023;16
Ultimos 40 jogos;2023081016;1;1;0;10/08/2023;16
Ultimos 400 jogos;2023081119;1;1;0;11/08/2023;19
Ultimos 45 jogos;2023081016;1;1;0;10/08/2023;16
Ultimos 47 jogos;2023081016;1;1;0;10/08/2023;16
Ultimos 5 jogos;2023081016;1;1;0;10/08/2023;16
Ultimos 50 jogos;2023081016;1;1;0;10/08/2023;16
Ultimos 50 jogos;2023081114;1;1;0;11/08/2023;14
Ultimos 50 jogos como Mandante;2023081111;1;1;0;11/08/2023;11
Ultimos 50 jogos como Visitante;2023081111;1;1;0;11/08/2023;11
Ultimos 5972 jogos;2023081017;1;1;0;10/08/2023;17
Ultimos 5972 jogos;2023081118;1;1;0;11/08/2023;18
Ultimos Jogos;2023080718;1;1;0;07/08/2023;18
Ultimos Jogos;2023080814;1;1;0;08/08/2023;14
Ultimos Jogos;2023080909;1;1;0;09/08/2023;9
Ultimos Jogos;2023080919;1;1;0;09/08/2023;19
Ultimos Jogos;2023081016;1;1;0;10/08/2023;16
Ultimos Jogos;2023081017;1;1;0;10/08/2023;17
Ultimos Jogos;2023081112;1;1;0;11/08/2023;12
Ultimos Jogos;2023081114;1;1;0;11/08/2023;14
Ultimos Jogos;2023081118;1;1;0;11/08/2023;18
Ultimos Jogos;2023081119;1;1;0;11/08/2023;19
Ultimos jogos em campeonato;2023080819;1;1;0;08/08/2023;19
Ultimos jogos em estadio;2023080912;1;1;0;09/08/2023;12
Estatisticas Fluminense - Principal;2023081920;19;19;11;19/08/2023;20
Estatisticas Fluminense - Principal;2023081511;12;12;9;15/08/2023;11
Estatisticas Fluminense - Principal;2023081318;11;11;7;13/08/2023;18
Estatisticas Fluminense - Principal;2023081921;10;10;2;19/08/2023;21
Estatisticas Fluminense - Principal;2023081922;9;9;4;19/08/2023;22
Estatisticas Fluminense - Principal;2023082014;9;9;2;20/08/2023;14
Estatisticas Fluminense - Principal;2023081315;8;8;4;13/08/2023;15
Estatisticas Fluminense - Principal;2023081415;8;7;7;14/08/2023;15
Adversarios;2023081920;7;7;0;19/08/2023;20
Estatisticas Fluminense - Principal;2023081316;7;6;3;13/08/2023;16
Estatisticas Fluminense - Principal;2023081319;7;7;3;13/08/2023;19
Estatisticas Fluminense - Principal;2023081510;7;6;4;15/08/2023;10
Tecnico;2023081511;7;7;0;15/08/2023;11
Consultas Especiais;2023081920;6;6;0;19/08/2023;20
Estatisticas Fluminense - Principal;2023081219;6;6;1;12/08/2023;19
Estatisticas Fluminense - Principal;2023081317;6;6;1;13/08/2023;17
Estatisticas Fluminense - Principal;2023081320;6;6;1;13/08/2023;20
Estatisticas Fluminense - Principal;2023081414;6;6;1;14/08/2023;14
Estatisticas Fluminense - Principal;2023081709;6;6;2;17/08/2023;9
Estatisticas Fluminense - Principal;2023081814;6;6;4;18/08/2023;14
Estatisticas Fluminense - Principal;2023081919;6;6;3;19/08/2023;19
Estatisticas Fluminense - Principal;2023082010;6;6;3;20/08/2023;10
Estatisticas Fluminense - Principal;2023082020;6;6;1;20/08/2023;20
Fluminense x America MG-MG;2023081920;6;6;0;19/08/2023;20
Consultas Especiais;2023081922;5;5;0;19/08/2023;22
Especiais Jogadores;2023081922;5;5;0;19/08/2023;22
Estatisticas Fluminense - Principal;2023081218;5;5;2;12/08/2023;18
Estatisticas Fluminense - Principal;2023081410;5;5;0;14/08/2023;10
Estatisticas Fluminense - Principal;2023081412;5;4;1;14/08/2023;12
Estatisticas Fluminense - Principal;2023081419;5;5;1;14/08/2023;19
Estatisticas Fluminense - Principal;2023081420;5;5;1;14/08/2023;20
Estatisticas Fluminense - Principal;2023081512;5;5;0;15/08/2023;12
Estatisticas Fluminense - Principal;2023081612;5;5;1;16/08/2023;12
Estatisticas Fluminense - Principal;2023081613;5;5;4;16/08/2023;13
Estatisticas Fluminense - Principal;2023081721;5;5;1;17/08/2023;21
Estatisticas Fluminense - Principal;2023081810;5;5;1;18/08/2023;10
Estatisticas Fluminense - Principal;2023081817;5;5;1;18/08/2023;17
Estatisticas Fluminense - Principal;2023081820;5;4;1;18/08/2023;20
Estatisticas Fluminense - Principal;2023081913;5;5;3;19/08/2023;13
Estatisticas Fluminense - Principal;2023081914;5;5;4;19/08/2023;14
Estatisticas Fluminense - Principal;2023081916;5;5;2;19/08/2023;16
Estatisticas Fluminense - Principal;2023081918;5;5;3;19/08/2023;18
Estatisticas Fluminense - Principal;2023082015;5;5;0;20/08/2023;15
Estatisticas Fluminense - Principal;2023082016;5;5;2;20/08/2023;16
Estatisticas Fluminense - Principal;2023082017;5;5;1;20/08/2023;17
Estatisticas Fluminense - Principal;2023082019;5;5;2;20/08/2023;19
Jogador;2023081412;5;4;0;14/08/2023;12
Jogador;2023081718;5;5;0;17/08/2023;18
Jogador;2023081920;5;5;0;19/08/2023;20
Paulo 1961;2023081620;5;5;5;16/08/2023;20
Adversarios;2023081217;4;4;0;12/08/2023;17
