# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuários
# Data de início: 20230724
# Data de término: 20230820
Título da página e nome da tela;Data;Sessões;Usuários;Novos usuários;Tempo de engajamento médio por sessão;Conversões;Receita total
Fluminense x San Lorenzo-Argentina;20230806;2;2;2;10.5;0;0
Fluminense x San Lorenzo-Argentina;20230809;2;2;1;2;0;0
Fluminense x Santos-SP;20230805;2;2;0;24;0;0
Fluminense x Santos-SP;20230809;2;2;0;11.5;0;0
Fluminense x Santos-SP;20230812;2;2;0;29;0;0
Fluminense x Seleção Paraguai-CS;20230812;2;2;0;9;0;0
Fluminense x Sportivo Luqueño-Paraguai;20230812;2;2;0;11;0;0
Fluminense x São Cristovão-RJ;20230804;2;2;1;25;0;0
Fluminense x São Cristovão-RJ;20230820;2;2;2;30;0;0
Fluminense x São Paulo-SP;20230804;2;2;0;38.5;0;0
Fluminense x São Paulo-SP;20230806;2;2;0;22;0;0
Fluminense x São Raimundo-AM;20230803;2;2;2;21.5;0;0
Fluminense x São Raimundo-AM;20230807;2;2;2;1;0;0
Fluminense x Tarancon-Espanha;20230815;2;2;1;62.5;0;0
Fluminense x The Strongest-Bolivia;20230809;2;2;0;4.5;0;0
Fluminense x Vasco-RJ;20230806;2;2;0;35;0;0
Fluminense x Vasco-RJ;20230820;2;2;0;45.5;0;0
Fluminense x Volta Redonda-RJ;20230804;2;1;0;2.5;0;0
Fred 2022;20230808;2;2;0;20;0;0
Fábio 2023 - Maracanã;20230810;2;2;0;98;0;0
Gabriel Pirani 2023;20230820;2;1;0;20;0;0
Gallo 1996;20230812;2;1;1;49;0;0
German Cano 2023;20230802;2;2;1;6;0;0
German Cano 2023;20230805;2;2;0;20.5;0;0
German Cano 2023;20230806;2;2;0;35.5;0;0
German Cano 2023;20230809;2;2;0;4.5;0;0
German Cano 2023;20230817;2;2;1;46;0;0
German Cano 2023;20230818;2;2;0;22;0;0
German Cano 2023 - Gols por Ano;20230820;2;2;0;4.5;0;0
Germânia 4 X 3 Fluminense;20230806;2;1;0;0;0;0
Gilberto 2020;20230809;2;1;0;0.5;0;0
Goiás 2 X 3 Fluminense;20230820;2;2;0;22.5;0;0
Goleadas;20230815;2;1;0;31.5;0;0
Goleiros com mais jogos;20230806;2;2;0;59.5;0;0
Goleiros com mais jogos;20230817;2;2;0;54;0;0
Goleiros com mais jogos;20230819;2;2;0;18;0;0
Gols do Alan;20230810;2;1;0;4.5;0;0
Gols do Cafuringa;20230807;2;1;0;11.5;0;0
Gols do John Kennedy;20230806;2;2;0;7;0;0
Gols do Marcelo;20230806;2;1;0;0;0;0
Gols do Samuel;20230806;2;1;0;21.5;0;0
Gols do Samuel Xavier;20230809;2;2;0;30.5;0;0
Gols do Toninho;20230803;2;1;0;0;0;0
Gols do Zezé;20230807;2;1;0;252.5;0;0
Gráficos;20230807;2;2;0;6;0;0
Gráficos;20230814;2;2;0;12.5;0;0
Gráficos;20230815;2;2;0;15;0;0
Gráficos;20230816;2;2;0;36;0;0
Gráficos;20230820;2;2;0;22.5;0;0
Grêmio 0 X 0 Fluminense;20230802;2;2;0;8.5;0;0
Grêmio 1 X 0 Fluminense;20230812;2;2;0;28;0;0
Grêmio 2 X 1 Fluminense;20230816;2;2;0;47;0;0
Grêmio 2 X 1 Fluminense;20230820;2;2;0;4;0;0
Grêmio 4 X 4 Fluminense;20230813;2;1;0;2.5;0;0
Grêmio 4 X 5 Fluminense;20230806;2;2;0;27.5;0;0
Grêmio Brasiliense 1 X 2 Fluminense;20230807;2;2;0;8;0;0
Guarani 1 X 2 Fluminense;20230803;2;1;1;0;0;0
Guaratinguetá 0 X 2 Fluminense;20230807;2;2;0;10;0;0
Hat Tricks;20230820;2;2;0;23.5;0;0
Hector Baldassi;20230805;2;1;0;10.5;0;0
Hernando Siles;20230812;2;2;0;13.5;0;0
Ibanez 2019;20230804;2;2;0;0;0;0
Ibanez 2019;20230818;2;2;0;5.5;0;0
Informações Gerais;20230812;2;2;0;23.5;0;0
Informações Gerais;20230817;2;2;0;14;0;0
Internacional 0 X 3 Fluminense;20230807;2;2;0;16;0;0
Jair 1953;20230806;2;2;0;104.5;0;0
Jair Pereira 1973;20230810;2;1;0;2;0;0
Jhon Arias 2023;20230804;2;2;0;112.5;0;0
Jhon Arias 2023;20230813;2;2;0;2.5;0;0
Jogador x Campeonato;20230811;2;2;0;15.5;0;0
Jogador x Estádio;20230810;2;2;0;14.5;0;0
Jogador x Estádio;20230819;2;1;0;50;0;0
Jogador x Jogador;20230814;2;2;0;71;0;0
Jogadores com mais campeonatos disputados;20230810;2;2;0;14.5;0;0
Jogadores com mais derrotas;20230814;2;1;0;4;0;0
Jogadores com mais derrotas oficiais;20230814;2;1;0;4.5;0;0
Jogadores com mais jogos;20230804;2;2;0;14;0;0
Jogadores com mais jogos;20230814;2;2;0;2.5;0;0
Jogos Eliminatórios;20230813;2;1;0;75;0;0
Jogos Inesquecíveis;20230814;2;2;0;44;0;0
Jogos em 01 / 08;20230816;2;1;0;4.5;0;0
Jogos em 09 / 1992;20230817;2;1;0;0.5;0;0
Jogos em 17 / 08;20230817;2;1;0;20.5;0;0
Jogos em 24 / 08;20230812;2;1;0;8.5;0;0
Jogos em Estádio por ano;20230804;2;2;0;15;0;0
Jogos em dd/mm;20230803;2;2;0;6;0;0
Jogos em dd/mm;20230805;2;2;0;7.5;0;0
Jogos em dd/mm;20230816;2;2;0;39;0;0
Jogos em mm/aaaa;20230817;2;1;0;3.5;0;0
John Kennedy 2023;20230805;2;2;0;10.5;0;0
John Kennedy 2023;20230808;2;2;0;46.5;0;0
John Kennedy 2023;20230816;2;2;0;9.5;0;0
Joinville 0 X 2 Fluminense;20230817;2;2;0;14;0;0
Jorginho 2002;20230817;2;1;0;3.5;0;0
Juiz de Fora 0 X 2 Fluminense;20230807;2;2;0;12;0;0
Junior Barranquilla 3 X 0 Fluminense;20230805;2;2;0;9;0;0
Junior Barranquilla 3 X 0 Fluminense;20230807;2;2;0;19.5;0;0
Juventude 6 X 0 Fluminense;20230807;2;1;1;19;0;0
Júlio César 1996;20230804;2;1;0;11;0;0
Kashima Antlers 2 X 0 Fluminense;20230807;2;2;1;6;0;0
Keno 2023;20230814;2;2;0;8.5;0;0
Keno 2023;20230819;2;2;0;2.5;0;0
Lanzini 2012;20230802;2;2;0;36.5;0;0
Lelê 2023;20230806;2;2;0;17.5;0;0
Lelê 2023;20230808;2;1;0;15;0;0
Libertad 1 X 2 Fluminense;20230811;2;2;0;8;0;0
Libertadores da América;20230803;2;2;0;52.5;0;0
Libertadores da América;20230808;2;2;0;60.5;0;0
Libertadores da América;20230810;2;2;0;42.5;0;0
Libertadores da América - Quinta Feira;20230811;2;2;0;21.5;0;0
Libertadores da América 1971;20230807;2;2;0;20.5;0;0
Libertadores da América 2011;20230807;2;2;0;31;0;0
Libertadores da América 2013;20230804;2;2;0;11.5;0;0
Libertadores da América 2013;20230810;2;2;0;15.5;0;0
Libertadores da América 2021;20230804;2;2;0;39;0;0
Libertadores da América 2022;20230804;2;2;0;7.5;0;0
Libertadores da América 2023;20230808;2;2;0;12.5;0;0
Lima 2023;20230820;2;2;0;84.5;0;0
Lista de Adversário do mesmo estado;20230813;2;2;0;45;0;0
Lista de Adversário do mesmo país;20230807;2;2;0;74;0;0
Luis Fernando 1993;20230804;2;1;0;34.5;0;0
Lulinha 1971;20230808;2;1;0;139.5;0;0
Maicon 2010;20230806;2;1;0;1;0;0
Maior Artilheiro contra Adversário;20230810;2;2;0;16;0;0
Maior Artilheiro contra Adversário;20230814;2;2;0;13;0;0
Maior Artilheiro em Ano;20230806;2;2;0;27;0;0
Maior Artilheiro em Ano;20230808;2;2;0;5.5;0;0
Maior Artilheiro em Ano;20230811;2;2;0;6.5;0;0
Maior Artilheiro em Ano;20230816;2;2;0;4;0;0
Maior Artilheiro em Campeonato;20230806;2;2;0;12;0;0
Maior Artilheiro em Campeonato;20230808;2;2;0;12;0;0
Maior Artilheiro em Campeonato;20230809;2;2;0;21;0;0
Maior Artilheiro em Campeonato;20230812;2;1;0;10;0;0
Maior Artilheiro em Campeonato;20230820;2;2;0;5.5;0;0
Maiores Artilheiros;20230806;2;2;0;30.5;0;0
Maiores Artilheiros;20230815;2;2;0;21.5;0;0
Maiores Artilheiros século XXI;20230818;2;1;0;0;0;0
Maiores Públicos;20230811;2;2;0;9.5;0;0
Maiores Públicos;20230816;2;2;0;16;0;0
Maiores Públicos - Clássicos;20230813;2;2;2;40;0;0
Maiores Públicos - Clássicos;20230814;2;2;2;80.5;0;0
Maiores Públicos - Internacional;20230803;2;1;0;8.5;0;0
Maiores públicos por Adversários;20230803;2;1;0;10.5;0;0
Mais jogos em Campeonato;20230809;2;2;0;14;0;0
Mais jogos em Campeonato;20230811;2;2;0;39;0;0
Mais jogos em Campeonato;20230812;2;2;0;12;0;0
Mais jogos em Campeonato;20230818;2;2;0;8.5;0;0
Mais jogos em Campeonato;20230820;2;2;0;5.5;0;0
Mais jogos no elenco atual;20230803;2;2;0;189;0;0
Mais jogos no elenco atual;20230804;2;2;0;93.5;0;0
Mais jogos no elenco atual;20230811;2;2;0;65;0;0
Mais jogos no elenco atual;20230814;2;2;0;16;0;0
Mais jogos no elenco atual;20230818;2;2;0;10;0;0
Mais jogos no(a) Brasileiro;20230818;2;2;0;72.5;0;0
Mais jogos no(a) Copa Sul Americana;20230809;2;1;0;0;0;0
Mais jogos no(a) Libertadores da América;20230808;2;2;0;24;0;0
Mais jogos no(a) Libertadores da América;20230809;2;2;0;35.5;0;0
Mais jogos no(a) Libertadores da América;20230810;2;2;0;24;0;0
Mais jogos no(a) Libertadores da América;20230811;2;2;0;33.5;0;0
Mais jogos sem levar gol;20230808;2;2;0;24.5;0;0
Mais jogos sem levar gol;20230809;2;1;0;5;0;0
Mais jogos sem levar gol;20230810;2;2;0;60;0;0
Mais jogou em Campeonato;20230810;2;2;0;8.5;0;0
Mais treinou em Campeonato;20230811;2;2;0;4;0;0
Mais treinou em Campeonato;20230818;2;2;0;22;0;0
Mais treinou em Campeonato;20230820;2;2;0;24.5;0;0
Mano 1993;20230804;2;1;0;3;0;0
Manoel 2023;20230810;2;1;0;0;0;0
Maracanã;20230803;2;2;0;22;0;0
Maracanã;20230804;2;2;0;22;0;0
Maracanã;20230806;2;2;0;57.5;0;0
Maracanã;20230811;2;2;0;123.5;0;0
Maracanã;20230818;2;2;0;76.5;0;0
Maracanã - Libertadores da América;20230809;2;2;0;48;0;0
Maracanã em 01/01/2023 - 20/08/2023;20230820;2;1;0;60.5;0;0
Marcas Históricas Atuais;20230812;2;2;0;22;0;0
Marcelo 2023;20230803;2;2;0;4.5;0;0
Marcelo 2023;20230809;2;2;0;8;0;0
Marcelo 2023;20230813;2;2;0;4;0;0
Marcelo 2023;20230817;2;2;0;8.5;0;0
Marcos Felipe 2022;20230815;2;1;0;0;0;0
Marcos Junior 2018;20230812;2;2;0;27;0;0
Marlon 2016;20230803;2;2;0;7.5;0;0
Marlon 2016;20230808;2;2;0;2.5;0;0
Marlon 2022;20230805;2;2;0;1.5;0;0
Marlon 2023;20230808;2;2;0;6.5;0;0
Marlon 2023;20230809;2;2;0;30.5;0;0
Marlon 2023;20230811;2;2;0;10;0;0
Marlon 2023;20230813;2;2;0;1.5;0;0
Martinelli 2023;20230804;2;2;0;28;0;0
Martinelli 2023;20230806;2;2;0;4.5;0;0
Martinelli 2023;20230809;2;2;0;4.5;0;0
Martinelli 2023;20230811;2;2;0;4.5;0;0
Martinelli 2023;20230814;2;2;0;69;0;0
Martinelli 2023;20230820;2;1;0;6.5;0;0
Martinelli 2023 - Libertadores da América;20230809;2;1;0;3;0;0
Michael 2015;20230806;2;1;0;1;0;0
Miranda 1980;20230807;2;2;0;10;0;0
Márcio 1974;20230808;2;1;0;166;0;0
Márcio Baby 1994;20230804;2;1;0;1;0;0
Média Público por ano;20230809;2;2;0;69.5;0;0
Média de Público - 1984;20230809;2;2;0;1.5;0;0
Média de Público - 1995;20230809;2;2;0;1.5;0;0
Média de Público - 2005;20230809;2;2;0;0;0;0
Média de Público - 2007;20230809;2;2;0;0.5;0;0
Média de Público - 2008;20230809;2;2;0;2;0;0
Média de Público - 2009;20230809;2;2;0;0.5;0;0
Média de Público - 2010;20230809;2;2;0;1;0;0
Média de Público - 2011;20230809;2;2;0;0;0;0
Média de Público - 2012;20230809;2;2;0;0.5;0;0
Média de Público - 2013;20230809;2;2;0;0.5;0;0
Média de Público - 2014;20230809;2;2;0;0;0;0
Média de Público - 2015;20230809;2;2;0;1;0;0
Média de Público - 2016;20230809;2;2;0;1.5;0;0
Média de Público - 2017;20230809;2;2;0;0.5;0;0
Média de Público - 2018;20230809;2;2;0;1;0;0
Média de Público - 2019;20230809;2;2;0;1.5;0;0
Média de Público - 2022;20230809;2;2;0;5;0;0
Média de Público - 2023;20230809;2;2;0;11;0;0
Média de gols sofridos;20230808;2;2;0;69.5;0;0
Nino 2023;20230813;2;2;0;24;0;0
Nino 2023;20230820;2;2;0;7.5;0;0
Numeração Fixa;20230804;2;2;0;52;0;0
Numeração Fixa;20230820;2;1;0;100;0;0
Números em 2017;20230802;2;1;0;0;0;0
Números por ano;20230802;2;1;0;2.5;0;0
Números por posição;20230810;2;1;0;17.5;0;0
Olaria 0 X 3 Fluminense;20230807;2;1;0;2;0;0
Olaria 0 X 4 Fluminense;20230807;2;2;0;5.5;0;0
Olaria 1 X 2 Fluminense;20230812;2;2;0;4.5;0;0
Olaria 1 X 3 Fluminense;20230814;2;2;0;4;0;0
Olivares 1996;20230817;2;2;0;32;0;0
Olivares 1996;20230818;2;1;0;0;0;0
Palmeiras - Brasileiro;20230806;2;2;0;71;0;0
Palmeiras - Maracanã;20230803;2;1;0;0;0;0
Palmeiras - Torneio Roberto Gomes Pedrosa;20230806;2;1;0;5.5;0;0
Palmeiras 1 X 0 Fluminense;20230805;2;2;0;5;0;0
Paraguaio 1955;20230814;2;1;0;21.5;0;0
Paris Saint Germain 0 X 1 Fluminense;20230802;2;2;1;2.5;0;0
Paris Saint Germain 0 X 1 Fluminense;20230810;2;2;1;18.5;0;0
Paris Saint Germain 0 X 1 Fluminense;20230811;2;1;1;1.5;0;0
Passagens de Técnico;20230811;2;1;0;12.5;0;0
Paulinho Omena 1963;20230803;2;1;0;0;0;0
Paulo Henrique Ganso 2023;20230807;2;1;0;0;0;0
Paulo Henrique Ganso 2023;20230808;2;2;0;13.5;0;0
Paulo Henrique Ganso 2023;20230809;2;2;0;3.5;0;0
Paulo Henrique Ganso 2023;20230811;2;2;0;43;0;0
Paulo Henrique Ganso 2023;20230814;2;2;0;7.5;0;0
Paulo Lino 1982;20230804;2;1;1;50.5;0;0
Paysandu 2 X 0 Fluminense;20230817;2;2;0;7.5;0;0
Paysandu Cricket 0 X 2 Fluminense;20230807;2;1;0;2.5;0;0
Pedro Omar 1967;20230804;2;1;0;4;0;0
Pelé 1978;20230807;2;2;0;9;0;0
Pinheiro 1963;20230815;2;1;0;0;0;0
Placar de 5 x 2;20230812;2;1;0;26;0;0
Placar de 7 x 0;20230812;2;1;0;5;0;0
Portuguesa 0 X 4 Fluminense;20230807;2;1;0;3;0;0
Portuguesa SP 1 X 1 Fluminense;20230807;2;2;0;30.5;0;0
Portuguesa SP 3 X 1 Fluminense;20230807;2;2;0;20;0;0
Presença Estrangeiros;20230806;2;2;0;2.5;0;0
Presença Estrangeiros;20230814;2;2;0;17.5;0;0
Presença Estrangeiros;20230818;2;2;0;88;0;0
Presença Estrangeiros;20230819;2;2;0;52;0;0
Próximos Jogos;20230808;2;1;0;86.5;0;0
Publico em 2023;20230810;2;2;0;11;0;0
Público;20230809;2;2;0;25.5;0;0
Quincas 1956;20230813;2;2;2;21.5;0;0
Racca Rovers 1 X 2 Fluminense;20230807;2;2;0;32;0;0
Ramon Abatti Abel;20230807;2;2;0;7;0;0
Rangel 1991;20230817;2;1;0;4.5;0;0
Ranking de Assistências em 2007;20230816;2;2;0;61.5;0;0
Ranking de Assistências em 2009;20230816;2;2;0;5;0;0
Ranking de Assistências em 2010;20230816;2;2;0;6.5;0;0
Ranking de Assistências em 2011;20230816;2;2;0;11.5;0;0
Ranking de Assistências em 2012;20230816;2;2;0;10.5;0;0
Ranking de Assistências em 2013;20230816;2;2;0;2.5;0;0
Ranking de Assistências em 2014;20230816;2;2;0;3;0;0
Ranking de Assistências em 2015;20230816;2;2;0;8;0;0
Ranking de Assistências em 2016;20230816;2;2;0;4.5;0;0
Ranking de Assistências em 2017;20230816;2;2;0;7.5;0;0
Ranking de Assistências em 2018;20230816;2;2;0;8.5;0;0
Ranking de Assistências em 2019;20230816;2;2;0;6;0;0
Ranking de Assistências em 2020;20230816;2;2;0;5.5;0;0
Ranking de Assistências em 2021;20230816;2;2;0;9;0;0
Ranking de Assistências em 2022;20230816;2;2;0;5.5;0;0
Ranking de Assistências em 2023;20230816;2;2;0;6;0;0
Remo 2 X 1 Fluminense;20230819;2;0;0;0;0;0
Rio Branco 1 X 2 Fluminense;20230818;2;1;0;3;0;0
Rivelino 1978;20230819;2;0;0;0;0;0
Robertinho 1982;20230811;2;1;0;0;0;0
Rodrigo 1963;20230815;2;1;0;2.5;0;0
Samuel 2016;20230806;2;1;0;4.5;0;0
Samuel Xavier 2023;20230802;2;1;0;0;0;0
Samuel Xavier 2023;20230804;2;2;0;47.5;0;0
Samuel Xavier 2023;20230819;2;2;1;2.5;0;0
Seleção Chile 3 X 0 Fluminense;20230807;2;2;0;198.5;0;0
Seleção do Fluzao.info;20230819;2;1;0;0;0;0
Sequências Qtd em jogos oficiais;20230811;2;1;0;27.5;0;0
Sequências como mandante;20230810;2;1;0;36.5;0;0
Sequências como visitante;20230810;2;1;0;20;0;0
Sequências em Campeonato;20230810;2;1;0;40;0;0
Serginho 1993;20230804;2;1;0;4.5;0;0
Serrano 1 X 2 Fluminense;20230807;2;2;0;21;0;0
Serrano 2 X 3 Fluminense;20230807;2;2;0;4;0;0
Souza 2012;20230818;2;1;0;14.5;0;0
Sport 1 X 1 Fluminense;20230807;2;1;0;14;0;0
Sporting Cristal 1 X 3 Fluminense;20230809;2;2;0;3;0;0
São Cristovão 0 X 1 Fluminense;20230815;2;1;0;3;0;0
São Cristovão 0 X 5 Fluminense;20230812;2;2;0;9;0;0
São Cristovão 2 X 5 Fluminense;20230814;2;2;0;10.5;0;0
São Januário;20230805;2;2;0;1;0;0
São Paulo 2 X 1 Fluminense;20230802;2;2;0;1.5;0;0
São Paulo 3 X 2 Fluminense;20230807;2;2;0;22;0;0
São Paulo Athletic 0 X 0 Fluminense;20230811;2;2;0;3;0;0
Taguatinga 0 X 1 Fluminense;20230807;2;2;0;13.5;0;0
Taça Brasil;20230816;2;1;0;4;0;0
Tec - Abel;20230810;2;2;0;2.5;0;0
Tec - Abel;20230813;2;2;0;4.5;0;0
Tec - Antoninho;20230807;2;1;0;0;0;0
Tec - Carbone;20230816;2;1;0;0;0;0
Tec - Dorival Junior;20230817;2;2;0;32.5;0;0
Tec - Edinho;20230813;2;2;1;0.5;0;0
Tec - Fabio Moreno;20230818;2;1;0;4.5;0;0
Tec - Fernando Diniz;20230807;2;2;0;24;0;0
Tec - Fernando Diniz;20230820;2;2;0;23.5;0;0
Tec - Marcão;20230803;2;2;0;34.5;0;0
Tec - Parreira;20230812;2;2;0;3;0;0
Tec - Paulo Amaral;20230815;2;2;0;39.5;0;0
Tec - Telê;20230813;2;2;0;1.5;0;0
Tec - Tim;20230813;2;2;0;7;0;0
Tec - Valdir Espinosa;20230813;2;2;0;24.5;0;0
Tec - Zagalo;20230813;2;2;0;5;0;0
Tec - Zezé Moreira;20230813;2;2;0;16;0;0
Tempo que faz/leva QTD gols;20230814;2;2;0;13;0;0
Terceira 2020;20230810;2;2;0;25.5;0;0
Terceira 2021;20230810;2;2;0;17;0;0
Tito 1964;20230817;2;1;0;13.5;0;0
Todas as camisas;20230814;2;1;0;2;0;0
Todos os Jogos apitados por Alexis Herrera;20230805;2;1;0;0;0;0
Todos os Jogos contra Atlético MG-MG;20230808;2;1;0;20.5;0;0
Todos os Jogos contra Deportivo Pereira-Colômbia;20230810;2;1;0;5.5;0;0
Todos os Jogos contra Grêmio-RS;20230807;2;1;0;123.5;0;0
Todos os Jogos contra Joel Santana;20230804;2;1;0;24;0;0
Todos os Jogos contra Olimpia-Paraguai;20230811;2;2;0;37;0;0
Todos os Jogos contra Renato Gaúcho;20230819;2;1;0;2.5;0;0
Todos os Jogos do André;20230820;2;1;0;310.5;0;0
Todos os Jogos do Marcelo;20230803;2;1;0;0;0;0
Todos os Jogos do Marcelo;20230806;2;2;0;58.5;0;0
Todos os Jogos no(a) Arena do Gremio;20230813;2;1;0;15.5;0;0
Todos os Jogos no(a) Maracanã;20230820;2;2;0;15.5;0;0
Todos os Jogos no(a) Rua Bariri;20230805;2;2;2;46.5;0;0
Todos os Jogos no(a) Rua Bariri;20230809;2;1;1;0;0;0
Todos os jogos de Adversário;20230809;2;2;0;17.5;0;0
Todos os jogos de Adversário;20230810;2;2;0;18.5;0;0
Todos os jogos de Adversário;20230811;2;2;0;8.5;0;0
Todos os jogos de Adversário;20230814;2;2;0;5.5;0;0
Todos os jogos de Adversário;20230819;2;2;0;53.5;0;0
Todos os jogos em campeonato;20230802;2;2;0;36;0;0
Todos os jogos em campeonato;20230810;2;2;0;36;0;0
Todos os jogos em estádio;20230809;2;2;0;14;0;0
Todos os jogos em estádio;20230813;2;1;0;8.5;0;0
Todos os jogos no(a) Libertadores da América;20230802;2;2;0;89.5;0;0
Todos os jogos no(a) Libertadores da América;20230803;2;2;0;114.5;0;0
Todos os jogos no(a) Libertadores da América;20230810;2;2;0;41.5;0;0
Todos os jogos no(a) Libertadores da América;20230811;2;2;0;100;0;0
Toninho 1975;20230803;2;1;0;1;0;0
Torneio Rio-São Paulo 1999;20230802;2;1;0;6;0;0
Torneio Roberto Gomes Pedrosa;20230816;2;1;0;46.5;0;0
Treinador com mais campeonatos disputados;20230811;2;2;0;19;0;0
Treinador com mais campeonatos disputados;20230818;2;2;0;81;0;0
Treinador com mais campeonatos disputados;20230820;2;2;0;12;0;0
Treinador com mais jogos;20230806;2;2;0;58;0;0
Treinador com mais jogos;20230808;2;1;0;0;0;0
Treinador com mais jogos;20230818;2;2;0;58.5;0;0
Tricolor 1917 - 1932;20230803;2;1;0;2.5;0;0
Técnico;20230805;2;1;0;4.5;0;0
Técnico x Campeonato;20230810;2;1;0;22;0;0
VAR no Brasileiro 2023;20230813;2;1;0;0;0;0
Valência 3 X 3 Fluminense;20230820;2;1;0;0;0;0
Var em Campeonatos;20230813;2;1;0;3.5;0;0
Vasco 0 X 0 Fluminense;20230807;2;2;0;43;0;0
Vasco 0 X 0 Fluminense;20230818;2;2;0;13.5;0;0
Vasco 0 X 1 Fluminense;20230802;2;2;0;7;0;0
Vasco 1 X 1 Fluminense;20230804;2;1;0;20;0;0
Vasco 1 X 2 Fluminense;20230807;2;2;0;4.5;0;0
Vasco 2 X 0 Fluminense;20230807;2;1;0;2.5;0;0
Vasco 2 X 0 Fluminense;20230814;2;2;0;16;0;0
Vasco 2 X 1 Fluminense;20230811;2;2;0;2;0;0
Vasco 2 X 1 Fluminense;20230813;2;2;0;25.5;0;0
Vasco 2 X 2 Fluminense;20230806;2;2;0;17;0;0
Vasco 2 X 2 Fluminense;20230812;2;2;0;9;0;0
Vasco 2 X 2 Fluminense;20230814;2;2;0;13;0;0
Vasco 4 X 2 Fluminense;20230812;2;2;0;17.5;0;0
Vasco 5 X 0 Fluminense;20230816;2;1;0;20;0;0
Vica 1992;20230820;2;1;0;0;0;0
Vitor Mendes 2023;20230809;2;2;0;15.5;0;0
Vitória BA 1 X 1 Fluminense;20230807;2;1;0;1.5;0;0
Volta Redonda 2 X 2 Fluminense;20230807;2;2;0;12.5;0;0
Volta Redonda 2 X 3 Fluminense;20230807;2;2;0;5.5;0;0
Wagner Reway;20230817;2;1;0;16.5;0;0
Washington 1989;20230818;2;2;0;78.5;0;0
Welfare 1924;20230820;2;1;0;0;0;0
Wendel 2017;20230806;2;2;0;21.5;0;0
Yony Gonzales 2023;20230805;2;1;0;16;0;0
Yony Gonzales 2023;20230806;2;2;0;21;0;0
Yony Gonzales 2023;20230809;2;2;0;10.5;0;0
Zezé 1982;20230806;2;1;0;0;0;0
Zezé 1982;20230807;2;1;0;31;0;0
Árbitros;20230812;2;1;0;0;0;0
Últimos 2570 jogos como Mandante;20230806;2;1;0;8.5;0;0
Últimos 2571 jogos como Mandante;20230809;2;2;0;814.5;0;0
Últimos 2572 jogos como Mandante;20230820;2;1;0;2.5;0;0
Últimos 30 jogos como Visitante;20230811;2;1;0;3;0;0
Últimos Jogos;20230805;2;2;0;3;0;0
Últimos Jogos;20230809;2;2;0;7;0;0
Últimos Jogos;20230810;2;1;0;19;0;0
Últimos Jogos;20230814;2;1;0;22.5;0;0
Últimos Jogos;20230815;2;2;0;4.5;0;0
Últimos Jogos;20230820;2;2;0;8.5;0;0
(not set);20230802;1;1;0;13;0;0
(not set);20230806;1;1;0;9;0;0
(not set);20230812;1;1;0;69;0;0
(not set);20230816;1;1;0;2;0;0
(not set);20230819;1;1;0;2;0;0
1 ª passagem de Renato Gaúcho;20230811;1;1;0;10;0;0
1001 Turismo;20230809;1;1;0;10;0;0
2 ª passagem de Fernando Diniz;20230819;1;1;0;6;0;0
20 Maiores Artilheiros Anuais;20230816;1;1;0;7;0;0
20 Maiores Artilheiros Anuais;20230818;1;1;0;19;0;0
20 Maiores Artilheiros Anuais;20230819;1;1;0;17;0;0
2021 a 2023;20230802;1;1;0;18;0;0
2021 a 2023;20230818;1;1;0;59;0;0
2023 - Domingo;20230814;1;1;0;39;0;0
22º lugar;20230814;1;1;0;7;0;0
30 Adversários que mais jogamos;20230807;1;1;0;28;0;0
30 Adversários que mais jogamos;20230813;1;1;0;20;0;0
30 Estádios onde mais jogamos;20230806;1;1;0;1;0;0
30 Estádios onde mais jogamos;20230815;1;1;0;101;0;0
30 Estádios onde mais jogamos;20230819;1;1;0;8;0;0
30 Estádios onde mais jogamos;20230820;1;1;0;45;0;0
30 Árbitros que mais apitaram;20230820;1;1;0;41;0;0
36 Maiores ídolos;20230804;1;1;0;238;0;0
36 Maiores ídolos;20230812;1;1;0;1;0;0
36 Maiores ídolos;20230818;1;1;0;164;0;0
36 Maiores ídolos;20230820;1;1;0;32;0;0
A. Todd;20230810;1;1;0;12;0;0
ABC 0 X 1 Fluminense;20230802;1;1;0;1;0;0
ABC 0 X 1 Fluminense;20230803;1;1;0;2;0;0
ABC 1 X 1 Fluminense;20230810;1;1;0;45;0;0
ADN 1 X 4 Fluminense;20230807;1;1;0;1;0;0
AZ 67 Alkmaar 2 X 2 Fluminense;20230806;1;1;0;22;0;0
AZ 67 Alkmaar 2 X 2 Fluminense;20230807;1;1;0;25;0;0
Abel - Copa Sul Americana;20230810;1;1;0;5;0;0
Abel 1976;20230802;1;1;0;22;0;0
Abel 1976;20230804;1;1;0;10;0;0
Abel 1976;20230810;1;1;0;12;0;0
Abel Hernandez 2021;20230802;1;1;0;10;0;0
Abel Hernandez 2021;20230804;1;1;0;5;0;0
Abel Hernandez 2021;20230808;1;1;0;12;0;0
Abel Hernandez 2021;20230818;1;1;1;0;0;0
Abel da Costa;20230811;1;1;1;12;0;0
Adalberto 1955;20230804;1;1;0;12;0;0
Adalberto 1977;20230804;1;1;0;10;0;0
Adauto de Assis;20230820;1;1;0;14;0;0
Ademilton 1980;20230810;1;1;0;34;0;0
Ademir 1998;20230804;1;1;0;8;0;0
Adolpho Simonsen 1905;20230811;1;1;1;0;0;0
